Z      N      A      E_oct(MeV)          BE_gs(MeV)          BE_control(MeV)     beta3_gs       beta2_gs       beta2_control  delta_beta2    
102    164    266    -0.001999           -1946.291211        -1946.289212        0.066389       0.248932       0.237984       0.010948       
102    166    268    -0.004072           -1956.435239        -1956.431167        0.070223       0.236044       0.221817       0.014227       
102    168    270    -0.000174           -1966.354539        -1966.354365        0.049369       0.215162       0.206261       0.008901       
102    182    284    -0.496267           -2032.824977        -2032.32871         0.081087       0.011189       -0.039668      0.050857       
102    184    286    -0.995559           -2041.818007        -2040.822448        0.094026       0.008404       0.000313       0.008091       
102    186    288    -2.077346           -2048.660126        -2046.58278         0.114046       0.017523       0.0006         0.016923       
102    188    290    -3.282547           -2055.255984        -2051.973437        0.131123       0.0339         -0.189588      0.223488       
102    190    292    -4.20345            -2062.439632        -2058.236182        0.1555         0.06936        -0.197101      0.266461       
102    192    294    -1.027255           -2069.140172        -2068.112917        0.163454       0.085146       0.349817       -0.264671      
102    256    358    -0.710252           -2161.14704         -2160.436788        0.078359       0.014808       0.002624       0.012184       
102    258    360    -0.779751           -2161.610551        -2160.8308          0.08871        0.007099       0.001384       0.005715       
102    260    362    -1.507047           -2160.835295        -2159.328248        0.099816       0.019638       0.002464       0.017174       
102    262    364    -2.526359           -2159.585228        -2157.058869        0.114544       0.032031       -0.013671      0.045702       
102    264    366    -3.467319           -2158.915354        -2155.448035        0.134792       0.060425       0.058537       0.001888       
104    134    238    -0.009076           -1716.07166         -1716.062584        0.138498       0.405709       0.391096       0.014613       
104    136    240    -0.012309           -1735.278676        -1735.266367        0.129055       0.38625        0.371752       0.014498       
104    164    268    0.006659            -1955.487978        -1955.494637        0.064917       0.250065       0.23957        0.010495       
104    166    270    -0.000878           -1966.144049        -1966.143171        0.057738       0.235648       0.225712       0.009936       
104    168    272    -0.0152             -1976.641734        -1976.626534        0.069882       0.226736       0.210996       0.01574        
104    170    274    -0.001188           -1986.957539        -1986.956351        0.043274       0.203909       0.196362       0.007547       
104    172    276    0.038651            -1997.851475        -1997.890126        0.289037       0.464752       0.415418       0.049334       
104    182    286    -0.346843           -2046.276314        -2045.929471        0.071141       -0.018563      -0.041685      0.023122       
104    184    288    -0.766712           -2055.616408        -2054.849696        0.08656        -0.003075      0.000336       -0.003411      
104    186    290    -1.67993            -2062.845042        -2061.165112        0.106326       0.00262        0.000651       0.001969       
104    188    292    -1.921568           -2069.763775        -2067.842207        0.126987       0.02092        -0.193483      0.214403       
104    190    294    -2.8506             -2077.528844        -2074.678244        0.153226       0.070719       -0.2           0.270719       
104    252    356    0.008196            -2191.162499        -2191.170695        0.010171       0.388506       0.388607       -0.000101      
104    256    360    -0.593089           -2192.506728        -2191.913639        0.076406       -0.004768      0.002176       -0.006944      
104    258    362    -0.659378           -2193.248713        -2192.589335        0.085843       -0.001322      0.001396       -0.002718      
104    260    364    -1.230192           -2192.691118        -2191.460926        0.098729       0.002775       0.002531       0.000244       
104    262    366    -2.134316           -2191.704691        -2189.570375        0.113611       0.022706       0.01509        0.007616       
104    264    368    -2.820281           -2191.434063        -2188.613782        0.139241       0.059422       0.334089       -0.274667      
106    156    262    0.012437            -1909.127541        -1909.139978        0.081716       0.282538       0.269384       0.013154       
106    162    268    0.012889            -1951.187784        -1951.200673        0.045946       0.254602       0.249665       0.004937       
106    166    272    -0.002504           -1974.575452        -1974.572948        0.056948       0.236349       0.226862       0.009487       
106    168    274    -0.000659           -1985.691264        -1985.690605        0.049694       0.221983       0.21374        0.008243       
106    170    276    -0.001212           -1996.641415        -1996.640203        0.044327       0.208421       0.20091        0.007511       
106    172    278    0.000831            -2007.16322         -2007.164051        0.035821       0.193399       0.187631       0.005768       
106    182    288    -0.335956           -2058.720277        -2058.384321        0.060169       -0.03478       -0.040573      0.005793       
106    184    290    -0.435838           -2068.225099        -2067.789261        0.073946       -0.009848      0.000322       -0.01017       
106    186    292    -1.198192           -2075.860427        -2074.662235        0.096531       -0.005259      0.000622       -0.005881      
106    188    294    -1.641903           -2083.835015        -2082.193112        0.088248       0.388951       -0.195051      0.584002       
106    190    296    -2.739118           -2092.368724        -2089.629606        0.073762       0.377976       -0.201294      0.57927        
106    192    298    -3.870172           -2100.658863        -2096.788691        0.023757       0.366674       -0.207877      0.574551       
106    198    304    0.021765            -2122.9984          -2123.020165        0.141016       0.362347       0.341706       0.020641       
106    238    344    2.5e-05             -2211.294598        -2211.294623        0.01286        0.196247       0.195616       0.000631       
106    250    356    0.012365            -2220.945244        -2220.957609        0.011153       0.383059       0.383094       -3.5e-05       
106    254    360    -0.583704           -2222.306481        -2221.722777        0.02033        0.386063       -0.058971      0.445034       
106    256    362    -0.428349           -2222.850571        -2222.422222        0.067411       -0.013512      0.001254       -0.014766      
106    258    364    -0.435032           -2223.803184        -2223.368152        0.077363       -0.006619      0.00122        -0.007839      
106    260    366    -0.93435            -2223.544435        -2222.610085        0.091858       -0.003395      0.002278       -0.005673      
106    262    368    -1.731162           -2222.810999        -2221.079837        0.109961       0.015681       0.010298       0.005383       
106    264    370    -2.881319           -2222.811236        -2219.929917        0.138936       0.05317        0.053411       -0.000241      
108    154    262    0.014132            -1895.888744        -1895.902876        0.080013       0.280022       0.267123       0.012899       
108    156    264    0.01265             -1911.594863        -1911.607513        0.075183       0.275256       0.263482       0.011774       
108    158    266    0.018187            -1927.158872        -1927.177059        0.072767       0.271016       0.259605       0.011411       
108    164    272    0.016394            -1969.466075        -1969.482469        0.064673       0.245607       0.234595       0.011012       
108    166    274    0.019115            -1981.58622         -1981.605335        0.051502       0.232536       0.224604       0.007932       
108    168    276    0.018839            -1993.344613        -1993.363452        0.0469         0.221302       0.21399        0.007312       
108    170    278    -0.000795           -2004.860788        -2004.859993        0.041312       0.209539       0.203123       0.006416       
108    172    280    -0.006842           -2015.89554         -2015.888698        0.036836       0.199432       0.193419       0.006013       
108    180    288    -0.020544           -2059.667493        -2059.646949        0.025053       -0.072559      -0.07584       0.003281       
108    182    290    -0.217787           -2069.873354        -2069.655567        0.045027       -0.035384      -0.035736      0.000352       
108    184    292    -0.068004           -2079.719833        -2079.651829        0.049318       -0.007571      0.000289       -0.00786       
108    186    294    -0.603089           -2087.69357         -2087.090481        0.079486       -0.007632      0.000539       -0.008171      
108    188    296    -1.296902           -2096.397841        -2095.100939        0.102517       0.395725       -0.19492       0.590645       
108    190    298    -2.357991           -2105.479167        -2103.121176        0.0696         0.381974       -0.201149      0.583123       
108    192    300    -3.497096           -2114.368332        -2110.871236        0.062698       0.374614       -0.207502      0.582116       
108    194    302    -4.530293           -2122.933504        -2118.403211        0.017199       0.36719        -0.214268      0.581458       
108    244    352    0.028601            -2243.224472        -2243.253073        0.011989       0.383731       0.383795       -6.4e-05       
108    246    354    0.01818             -2245.536714        -2245.554894        0.02713        0.384267       0.383866       0.000401       
108    248    356    0.013773            -2247.673609        -2247.687382        0.037756       0.38594        0.384996       0.000944       
108    250    358    0.012635            -2249.525818        -2249.538453        0.048922       0.388361       0.3867         0.001661       
108    252    360    -1.284495           -2250.979871        -2249.695376        0.055804       0.390457       -0.077038      0.467495       
108    254    362    -1.199614           -2251.989389        -2250.789775        0.061633       0.391659       -0.054395      0.446054       
108    256    364    -0.673118           -2252.633713        -2251.960595        0.057069       0.390234       0.001095       0.389139       
108    258    366    -0.130983           -2253.303124        -2253.172141        0.059382       -0.007554      0.000914       -0.008468      
108    260    368    -0.518132           -2253.304485        -2252.786353        0.018779       0.379207       0.001768       0.377439       
110    152    262    0.017687            -1876.786705        -1876.804392        0.070645       0.270672       0.259941       0.010731       
110    154    264    0.014785            -1893.889687        -1893.904472        0.069648       0.268019       0.25733        0.010689       
110    156    266    0.019149            -1910.476767        -1910.495916        0.067688       0.26468        0.254311       0.010369       
110    158    268    0.025482            -1926.914906        -1926.940388        0.063083       0.260427       0.251124       0.009303       
110    160    270    0.025895            -1943.028355        -1943.05425         0.058137       0.254255       0.245953       0.008302       
110    164    274    0.024695            -1972.363744        -1972.388439        0.047229       0.23394        0.227443       0.006497       
110    166    276    0.023777            -1985.449128        -1985.472905        0.04064        0.223403       0.218111       0.005292       
110    168    278    -0.006601           -1998.100715        -1998.094114        0.067555       0.22383        0.208464       0.015366       
110    170    280    -0.005048           -2010.467489        -2010.462441        0.032815       0.202054       0.197723       0.004331       
110    186    296    -0.076726           -2098.531141        -2098.454415        0.045801       -0.003646      0.000421       -0.004067      
110    188    298    0.039976            -2107.615999        -2107.655975        0.136567       0.411948       0.39892        0.013028       
110    190    300    -2.268017           -2117.231032        -2114.963015        0.112261       0.398009       -0.198698      0.596707       
110    192    302    -3.414192           -2126.666255        -2123.252063        0.055177       0.38227        -0.205036      0.587306       
110    250    360    0.011293            -2276.326271        -2276.337564        0.045805       0.391645       0.39022        0.001425       
110    252    362    0.011439            -2278.312035        -2278.323474        0.069607       0.394477       0.391092       0.003385       
110    254    364    -1.059654           -2279.873253        -2278.813599        0.068671       0.394892       -0.046821      0.441713       
110    256    366    0.010458            -2281.052445        -2281.062903        0.061329       0.393428       0.390874       0.002554       
112    152    264    0.019509            -1872.720281        -1872.73979         0.061629       0.254778       0.245486       0.009292       
112    154    266    0.023387            -1890.655202        -1890.678589        0.059971       0.253148       0.244218       0.00893        
112    156    268    0.021908            -1908.121488        -1908.143396        0.05672        0.251187       0.243087       0.0081         
112    158    270    0.025726            -1925.455176        -1925.480902        0.052598       0.248766       0.241658       0.007108       
112    160    272    0.024696            -1942.542299        -1942.566995        0.047876       0.244027       0.237917       0.00611        
112    164    276    0.025579            -1973.969596        -1973.995175        0.033815       0.225084       0.221516       0.003568       
112    188    300    -0.713622           -2117.290138        -2116.576516        0.158276       0.425952       0.000817       0.425135       
112    190    302    -2.252406           -2127.519964        -2125.267558        0.129681       0.410532       -0.192978      0.60351        
112    250    362    0.011316            -2301.547743        -2301.559059        0.068222       0.405691       0.402042       0.003649       
112    252    364    0.012478            -2303.943805        -2303.956283        0.074116       0.405631       0.401659       0.003972       
112    254    366    0.011152            -2305.912634        -2305.923786        0.071282       0.405417       0.401796       0.003621       
112    276    388    -0.002119           -2315.677532        -2315.675413        0.106217       0.353839       0.343363       0.010476       
114    156    270    0.021508            -1904.768748        -1904.790256        0.046977       0.233283       0.226788       0.006495       
114    162    276    -0.000386           -1958.183006        -1958.18262         0.030582       0.223149       0.220129       0.00302        
114    164    278    -0.000845           -1974.204394        -1974.203549        0.02663        0.214592       0.212106       0.002486       
114    192    306    -2.987267           -2146.73496         -2143.747693        0.10623        0.414032       -0.345586      0.759618       
114    194    308    -4.207384           -2156.900887        -2152.693503        0.049229       0.403074       -0.194779      0.597853       
114    272    386    -3.656204           -2342.630811        -2338.974607        0.112387       0.369587       -0.327664      0.697251       
114    278    392    -9.2e-05            -2344.821701        -2344.821609        0.042738       0.345556       0.343812       0.001744       
114    282    396    1.201065            -2343.635171        -2344.836236        0.113497       0.285006       0.338945       -0.053939      
114    284    398    0.511974            -2343.835938        -2344.347912        0.1097         0.275343       0.337636       -0.062293      
114    286    400    -0.02569            -2344.011124        -2343.985434        0.104507       0.264129       0.241874       0.022255       
114    288    402    -0.022992           -2344.173676        -2344.150684        0.100743       0.256456       0.233255       0.023201       
114    290    404    -0.015487           -2344.244206        -2344.228719        0.093794       0.249954       0.229517       0.020437       
114    292    406    -0.007515           -2344.120413        -2344.112898        0.09194        0.247098       0.227125       0.019973       
114    294    408    -0.000294           -2343.736374        -2343.73608         0.089762       0.244587       0.22528        0.019307       
114    296    410    -0.004086           -2343.08332         -2343.079234        0.087621       0.242365       0.22367        0.018695       
116    160    276    -0.000236           -1937.814121        -1937.813885        0.029342       0.210276       0.207094       0.003182       
116    190    306    -1.623904           -2144.095351        -2142.471447        0.155273       0.448635       -0.033056      0.481691       
116    194    310    -3.487697           -2165.384643        -2161.896946        0.116057       0.427744       -0.140214      0.567958       
116    264    380    -0.863121           -2364.204099        -2363.340978        0.081825       0.051493       0.002494       0.048999       
116    266    382    -1.935237           -2365.679663        -2363.744426        0.113867       0.056971       0.007433       0.049538       
116    268    384    -2.603143           -2366.937287        -2364.334144        0.138514       0.054313       -0.340674      0.394987       
116    284    400    0.792692            -2372.822615        -2373.615307        0.106536       0.279503       0.337495       -0.057992      
116    286    402    0.142043            -2373.232314        -2373.374357        0.102476       0.269955       0.336316       -0.066361      
116    288    404    -0.02347            -2373.612484        -2373.589014        0.098307       0.259327       0.239046       0.020281       
116    290    406    -0.022557           -2373.971706        -2373.949149        0.092907       0.250499       0.231371       0.019128       
116    292    408    -0.018111           -2374.205202        -2374.187091        0.090248       0.245819       0.226276       0.019543       
116    294    410    -0.013968           -2374.230195        -2374.216227        0.088402       0.242663       0.223477       0.019186       
116    296    412    -0.011544           -2374.007352        -2373.995808        0.085902       0.23982        0.22135        0.01847        
116    298    414    -0.00507            -2373.548431        -2373.543361        0.083902       0.237459       0.219569       0.01789        
116    300    416    -0.005403           -2372.893557        -2372.888154        0.081339       0.234694       0.21756        0.017134       
118    162    280    -0.000173           -1951.664162        -1951.663989        0.012884       0.190231       0.189473       0.000758       
118    188    306    -0.360374           -2139.504093        -2139.143719        0.050812       0.037458       0.001911       0.035547       
118    190    308    -1.304484           -2150.306642        -2149.002158        0.082735       0.057852       -0.044565      0.102417       
118    192    310    -1.402031           -2160.853442        -2159.451411        0.10321        0.067879       -0.12433       0.192209       
118    264    382    -1.087305           -2389.121103        -2388.033798        0.079009       0.051194       0.002515       0.048679       
118    266    384    -2.072922           -2390.983858        -2388.910936        0.103109       0.057672       0.007949       0.049723       
118    268    386    -2.8285             -2392.570958        -2389.742458        0.124212       0.057076       0.022097       0.034979       
118    270    388    -3.111499           -2393.795174        -2390.683675        0.146417       0.048384       0.041338       0.007046       
118    274    392    -1.88418            -2396.501102        -2394.616922        0.029816       0.366355       -0.349196      0.715551       
118    284    402    1.007525            -2400.775986        -2401.783511        0.023219       0.269623       0.335754       -0.066131      
118    286    404    0.503492            -2401.483694        -2401.987186        0.012072       0.262422       0.334195       -0.071773      
118    288    406    -0.003579           -2402.039352        -2402.035773        0.089259       0.265858       0.25046        0.015398       
118    290    408    -0.006974           -2402.576107        -2402.569133        0.086473       0.253876       0.23779        0.016086       
118    292    410    -0.018667           -2403.133514        -2403.114847        0.087951       0.245445       0.227691       0.017754       
118    294    412    -0.015494           -2403.56148         -2403.545986        0.085465       0.240041       0.222135       0.017906       
118    296    414    -0.011465           -2403.78624         -2403.774775        0.083116       0.236505       0.218927       0.017578       
118    298    416    -0.00795            -2403.77689         -2403.76894         0.08074        0.233713       0.216699       0.017014       
118    300    418    -0.004429           -2403.542115        -2403.537686        0.078668       0.23125        0.214641       0.016609       
120    166    286    0.023942            -1982.331923        -1982.355865        0.136569       -0.37015       -0.393634      0.023484       
120    188    308    -0.396872           -2143.97514         -2143.578268        0.061248       0.035954       0.001188       0.034766       
120    190    310    -1.505151           -2155.346841        -2153.84169         0.099573       0.048939       -0.027526      0.076465       
120    192    312    -1.816608           -2166.564427        -2164.747819        0.111106       0.062733       -0.123144      0.185877       
120    194    314    -1.5631             -2177.140902        -2175.577802        0.121427       0.06616        -0.137358      0.203518       
120    210    330    0.050872            -2258.356148        -2258.40702         0.13305        -0.371829      -0.393221      0.021392       
120    216    336    0.052812            -2284.674392        -2284.727204        0.038345       -0.398122      -0.4           0.001878       
120    218    338    0.060533            -2293.035942        -2293.096475        0.064476       -0.397419      -0.402226      0.004807       
120    262    382    -0.244888           -2410.169917        -2409.925029        0.059505       0.034974       0.000705       0.034269       
120    264    384    -1.161132           -2412.498273        -2411.337141        0.088186       0.048113       0.001294       0.046819       
120    266    386    -2.186923           -2414.858801        -2412.671878        0.106625       0.054546       0.00237        0.052176       
120    268    388    -2.819177           -2416.936207        -2414.11703         0.121815       0.055299       -0.165726      0.221025       
120    270    390    -2.794556           -2418.568           -2415.773444        0.135127       0.051049       -0.167018      0.218067       
120    272    392    -2.488537           -2419.749552        -2417.261015        0.146756       0.042266       -0.169653      0.211919       
120    296    416    -0.001848           -2432.265963        -2432.264115        0.079787       0.238685       0.22304        0.015645       
120    298    418    0.011761            -2432.67163         -2432.683391        0.07793        0.234217       0.217976       0.016241       
36     38     74     -1.966887           -628.248997         -626.28211          0.000886       0.422301       -0.271478      0.693779       
36     40     76     -2.308468           -651.306234         -648.997766         0.000155       0.400516       -0.228314      0.62883        
36     62     98     -0.966377           -813.82977          -812.863393         -0.000152      0.375721       -0.262908      0.638629       
38     58     96     -0.425889           -819.473759         -819.04787          0.001776       0.358447       0.001181       0.357266       
38     62     100    -3.615933           -842.665191         -839.049258         0.000206       0.390538       -0.249998      0.640536       
40     38     78     -4.012863           -637.533738         -633.520875         0.000832       0.423942       -0.193028      0.61697        
40     40     80     -3.531984           -665.009471         -661.477487         0.000412       0.419291       5.8e-05        0.419233       
66     66     132    -6.017917           -1010.95485         -1004.936933        0.000817       0.361141       -0.258007      0.619148       
88     136    224    -2.00015            -1714.380246        -1712.380096        0.212898       0.18387        0.18094        0.00293        
102    130    232    -1.593138           -1680.155975        -1678.562837        -7e-06         0.375667       -0.288753      0.66442        
102    132    234    -2.565684           -1699.959147        -1697.393463        0.000791       0.363437       -0.295916      0.659353       
104    192    296    -3.930639           -2085.16113         -2081.230491        0.000232       0.354175       -0.207846      0.562021       
106    194    300    -4.868628           -2108.582749        -2103.714121        -0.000519      0.360842       -0.215983      0.576825       
106    196    302    -5.276414           -2116.022385        -2110.745971        0.006237       0.354679       -0.252379      0.607058       
108    196    304    -5.363521           -2131.061697        -2125.698176        0.00013        0.36307        -0.221787      0.584857       
108    198    306    -5.858987           -2138.650291        -2132.791304        0.000921       0.355876       -0.232024      0.5879         
108    262    370    -1.845573           -2253.47508         -2251.629507        3.9e-05        0.372808       -0.007169      0.379977       
108    264    372    -2.942301           -2253.556385        -2250.614084        0.002906       0.366619       0.039387       0.327232       
108    266    374    -3.399382           -2253.560148        -2250.160766        0.000634       0.360407       -0.296932      0.657339       
108    268    376    -3.26711            -2253.499901        -2250.232791        0.001742       0.354358       -0.2987        0.653058       
110    194    304    -4.533457           -2135.848074        -2131.314617        0.000705       0.373892       -0.211539      0.585431       
110    196    306    -5.507429           -2144.648479        -2139.14105         0.000509       0.369631       -0.218449      0.58808        
110    198    308    -6.103038           -2152.892001        -2146.788963        -0.00107       0.364752       -0.349821      0.714573       
110    200    310    -6.286077           -2160.488621        -2154.202544        0.001466       0.355986       -0.233907      0.589893       
110    260    370    -0.669943           -2282.666336        -2281.996393        -0.000114      0.382113       0.001161       0.380952       
110    262    372    -2.046432           -2283.273778        -2281.227346        0.003202       0.375937       0.003384       0.372553       
110    264    374    -3.283748           -2283.760585        -2280.476837        0.000569       0.370348       0.021115       0.349233       
110    266    376    -4.10774            -2284.136781        -2280.029041        0.001868       0.365161       -0.299733      0.664894       
110    268    378    -3.969769           -2284.406285        -2280.436516        0.001411       0.35998        -0.302237      0.662217       
110    270    380    -3.89607            -2284.606074        -2280.710004        0.001532       0.354756       -0.303157      0.657913       
112    192    304    -3.494249           -2137.554511        -2134.060262        -0.000685      0.391347       -0.19922       0.590567       
112    194    306    -4.305867           -2147.30321         -2142.997343        -0.000387      0.386021       -0.346752      0.732773       
112    196    308    -5.220711           -2156.675397        -2151.454686        -0.002539      0.380809       0.17514        0.205669       
112    198    310    -6.293577           -2165.478992        -2159.185415        6.4e-05        0.375622       -0.226664      0.602286       
112    200    312    -6.393635           -2173.60733         -2167.213695        -0.001281      0.370781       -0.236155      0.606936       
112    202    314    -6.044018           -2181.247202        -2175.203184        -4.2e-05       0.363942       -0.321152      0.685094       
112    262    374    -1.126218           -2310.976254        -2309.850036        -9.9e-05       0.374853       0.001611       0.373242       
112    264    376    -2.559466           -2311.976996        -2309.41753         0.000124       0.369297       0.004486       0.364811       
112    266    378    -3.811794           -2312.834264        -2309.02247         -0.000688      0.364625       0.037943       0.326682       
112    268    380    -4.248999           -2313.579711        -2309.330712        -7.3e-05       0.360065       -0.315305      0.67537        
112    270    382    -4.322587           -2314.243809        -2309.921222        -0.001069      0.355422       -0.315125      0.670547       
112    272    384    -4.48604            -2314.832514        -2310.346474        0.000947       0.350435       -0.314918      0.665353       
114    190    304    -1.902655           -2136.286466        -2134.383811        0.001524       0.412887       -0.001475      0.414362       
114    196    310    -4.799752           -2166.660918        -2161.861166        0.006859       0.395929       0.128726       0.267203       
114    202    316    -5.069023           -2192.599844        -2187.530821        0.000584       0.380622       -0.247222      0.627844       
114    204    318    -4.787623           -2200.569027        -2195.781404        -0.000112      0.374586       -0.253571      0.628157       
114    264    378    -1.177716           -2338.415863        -2337.238147        -0.000424      0.380196       0.002086       0.37811        
114    266    380    -2.443209           -2339.615108        -2337.171899        0.002918       0.375684       0.005729       0.369955       
114    268    382    -3.414895           -2340.70167         -2337.286775        0.00015        0.37111        -0.328635      0.699745       
114    270    384    -3.491998           -2341.698163        -2338.206165        -0.000318      0.36568        -0.328024      0.693704       
114    274    388    -3.916167           -2343.51262         -2339.596453        -3.8e-05       0.352677       -0.327646      0.680323       
116    192    308    -2.444297           -2154.866876        -2152.422579        0.000172       0.424435       -0.349048      0.773483       
116    196    312    -4.168363           -2175.482011        -2171.313648        -0.000607      0.413922       -0.144999      0.558921       
116    198    314    -4.060673           -2184.964956        -2180.904283        0.0009         0.40783        0.125837       0.281993       
116    202    318    -4.016524           -2202.650852        -2198.634328        -0.000935      0.393244       -0.249452      0.642696       
116    270    386    -2.537623           -2368.107321        -2365.569698        -0.000815      0.379077       -0.340174      0.719251       
116    272    388    -2.659282           -2369.332086        -2366.672804        -1.6e-05       0.370048       -0.338908      0.708956       
116    274    390    -2.893003           -2370.546519        -2367.653516        -0.000176      0.36008        -0.337649      0.697729       
116    276    392    -3.196381           -2371.708145        -2368.511764        0.000191       0.352392       -0.336754      0.689146       
118    194    312    -1.216939           -2170.918459        -2169.70152         4e-06          -0.357601      -0.132992      -0.224609      
118    196    314    -1.986518           -2181.676627        -2179.690109        9.4e-05        -0.362491      -0.138578      -0.223913      
118    198    316    -2.545895           -2192.012434        -2189.466539        1.1e-05        -0.367309      -0.142587      -0.224722      
118    200    318    -2.905646           -2201.928494        -2199.022848        2.3e-05        -0.371461      -0.144971      -0.22649       
118    272    390    -2.905173           -2394.978374        -2392.073201        0.00027        0.381721       -0.260877      0.642598       
118    276    394    -2.307684           -2398.071685        -2395.764001        -5.6e-05       0.35507        -0.347228      0.702298       
120    196    316    -2.137959           -2188.320683        -2186.182724        0.000287       -0.36958       -0.143537      -0.226043      
120    198    318    -2.921188           -2199.466361        -2196.545173        0.000347       -0.37444       -0.146849      -0.227591      
120    200    320    -3.462538           -2210.147577        -2206.685039        0.00036        -0.378395      -0.148773      -0.229622      
120    202    322    -3.522056           -2220.33569         -2216.813634        0.000603       -0.381482      0.172182       -0.553664      
120    274    394    -2.775404           -2421.368373        -2418.592969        4.2e-05        0.370479       -0.269624      0.640103       
120    276    396    -3.145578           -2423.359941        -2420.214363        0.000863       0.358441       -0.274847      0.633288       
120    278    398    -3.5652             -2425.201347        -2421.636147        -0.000453      0.351525       -0.279953      0.631478       
