 Nrows 
   414 
    Z     N          Q20                 Q30           beta2       beta3
    26    36           1.41423      0.0475729149    0.133591        0.03 
    32    70          6.776009      0.1287587427    0.279179        0.03 
    34    78          6.149378      0.1552431438    0.216792        0.03 
    36    32         -2.580138      0.0572261078   -0.208948        0.03 
    40    56          0.001328      0.1140561873     6.1e-05        0.03 
    40    58         -0.000216       0.118858032      -1e-05        0.03 
    40    60         -0.008886      0.1237588837   -0.000378        0.03 
    42    58           0.00072      0.1237588837     3.1e-05        0.03 
    42    74         -5.482779       0.166529954   -0.182311        0.03 
    42   104          -0.07911      0.2638044366   -0.001793        0.03 
    52    58           4.92515      0.1497482493    0.178926        0.03 
    52    72          5.789978      0.1902916597    0.172273        0.03 
    54    54          5.059204       0.144352362    0.189504        0.03 
    54    56          5.883628      0.1497482493    0.213747        0.03 
    54    58          6.905855      0.1552431438    0.243461        0.03 
    54    72           7.85164      0.1964796038    0.227467        0.03 
    54    74          6.601092      0.2027665551    0.186284        0.03 
    54    88          6.467251      0.2495474132    0.153514        0.03 
    54    90          8.214568      0.2566264213    0.190498        0.03 
    56    54          5.966156      0.1497482493    0.216745        0.03 
    56    56          6.869969      0.1552431438    0.242196        0.03 
    56    58          8.486884      0.1608370453    0.290502        0.03 
    56    90          9.417603      0.2638044366    0.213433        0.03 
    58    54          6.971845      0.1552431438    0.245788        0.03 
    58    56          8.292889      0.1608370453    0.283862        0.03 
    58    90         11.427066       0.271081459    0.253168        0.03 
    60    62         13.878023      0.1842027226    0.424265        0.03 
    60    88          8.363047       0.271081459    0.185284        0.03 
    60   136         -5.193321      0.4754321278   -0.072043        0.03 
    62    86          3.423415       0.271081459    0.075846        0.03 
    62    88          9.937684      0.2784574884    0.215299        0.03 
    62    90         13.780121       0.285932525    0.292027        0.03 
    62   132          4.207904      0.4657789349     0.05938        0.03 
    62   134           4.94747      0.4754321278    0.068633        0.03 
    62   136         -5.860553      0.4851843278   -0.079935        0.03 
    62   138         -9.706224       0.495035535    -0.13019        0.03 
    62   140        -11.117308      0.5049857492   -0.146664        0.03 
    64    86         -3.027784      0.2784574884   -0.065597        0.03 
    64    88         10.438862       0.285932525    0.221219        0.03 
    64   132          3.468098      0.4754321278    0.048111        0.03 
    64   134          4.248416      0.4851843278    0.057947        0.03 
    64   136         -9.546665       0.495035535   -0.128049        0.03 
    64   138        -11.197961      0.5049857492   -0.147728        0.03 
    64   140        -12.541492      0.5150349706   -0.162758        0.03 
    66    72         14.230415      0.2356864182    0.354265        0.03 
    66    84          0.009797      0.2784574884    0.000212        0.03 
    66    86         -5.196937       0.285932525   -0.110133        0.03 
    66    88         10.291986      0.2935065687    0.213406        0.03 
    66    94         17.232924      0.3168227424    0.335276        0.03 
    66   130          2.379379      0.4754321278    0.033008        0.03 
    66   132           4.07658      0.4851843278    0.055603        0.03 
    66   134         -8.422372       0.495035535   -0.112969        0.03 
    66   136        -10.372842      0.5049857492   -0.136843        0.03 
    66   138        -11.800272      0.5150349706   -0.153139        0.03 
    68    86         -5.821116      0.2935065687   -0.120702        0.03 
    68   130          3.097743      0.4851843278    0.042252        0.03 
    68   132          5.356128       0.495035535    0.071842        0.03 
    68   134         -8.950533      0.5049857492   -0.118079        0.03 
    68   136        -10.604536      0.5150349706   -0.137621        0.03 
    68   138         17.567333      0.5251831991    0.224304        0.03 
    70    94         16.036437      0.3328618937    0.299418        0.03 
    70    96         17.788188      0.3410299801    0.325483        0.03 
    70   130          3.935507       0.495035535    0.052787        0.03 
    70   132          6.580322      0.5049857492     0.08681        0.03 
    70   134          10.45307      0.5150349706    0.135655        0.03 
    70   136         14.353418      0.5251831991    0.183268        0.03 
    72    94         15.296883      0.3410299801    0.279897        0.03 
    72    96         17.352654      0.3492970735    0.311238        0.03 
    72   130           4.17812      0.5049857492    0.055119        0.03 
    72   132          6.977726      0.5150349706    0.090554        0.03 
    72   134         10.188317      0.5251831991    0.130087        0.03 
    72   136         13.437215      0.5354304346    0.168829        0.03 
    74    96          17.76301       0.357663174    0.312376        0.03 
    74    98         18.916511      0.3661282817    0.326239        0.03 
    74   130           3.68397      0.5150349706    0.047809        0.03 
    74   132          6.504807      0.5251831991    0.083055        0.03 
    74   134           9.12308      0.5354304346    0.114625        0.03 
    74   136         12.017485      0.5457766773    0.148602        0.03 
    76    96         17.770513      0.3661282817    0.306475        0.03 
    76    98         18.805017      0.3746923964    0.318127        0.03 
    76   132          5.231242      0.5354304346    0.065727        0.03 
    76   134          7.579224      0.5457766773    0.093721        0.03 
    76   136          9.976113      0.5562219271    0.121426        0.03 
    76   138         12.402572       0.566766184    0.148616        0.03 
    78    90          7.551984      0.3492970735    0.135453        0.03 
    78    96          17.42959      0.3746923964    0.294859        0.03 
    78   100         19.617351      0.3921176473    0.319534        0.03 
    78   132          2.733576      0.5457766773    0.033802        0.03 
    78   138         -8.129072       0.577409448   -0.095909        0.03 
    78   140         19.204588      0.5881517191    0.223128        0.03 
    80    92          6.009259      0.3661282817    0.103637        0.03 
    80    96         16.976225      0.3833555183    0.281771        0.03 
    80   134             3e-06       0.566766184         0.0        0.03 
    80   136         -3.072302       0.577409448   -0.036248        0.03 
    80   138         -5.647155      0.5881517191   -0.065611        0.03 
    80   140         -6.511245      0.5989929973   -0.074508        0.03 
    80   142          -7.05138      0.6099332827   -0.079481        0.03 
    82    92          0.080536      0.3746923964    0.001362        0.03 
    82    94          0.231878      0.3833555183    0.003849        0.03 
    82    96          -0.19856      0.3921176473   -0.003234        0.03 
    82   134          0.040391       0.577409448    0.000477        0.03 
    82   136          0.060579      0.5881517191    0.000704        0.03 
    82   138          0.109315      0.5989929973    0.001251        0.03 
    82   140         -2.388545      0.6099332827   -0.026923        0.03 
    82   142         -3.819089      0.6209725751   -0.042409        0.03 
    82   144         21.977056      0.6321108746    0.240454        0.03 
    84   134         -3.971013      0.5881517191   -0.046137        0.03 
    84   136          7.593977      0.5989929973    0.086898        0.03 
    84   192              -0.0      0.9427456728        -0.0        0.03 
    84   194          5.804808      0.9564581572    0.044973        0.03 
    84   196         -8.574418      0.9702696486   -0.065642        0.03 
    86   192          7.329937      0.9564581572     0.05679        0.03 
    86   194         11.316749      0.9702696486    0.086637        0.03 
    88   136         15.573799      0.6209725751    0.172938        0.03 
    88   138         17.882724      0.6321108746    0.195657        0.03 
    88   192          7.837929      0.9702696486    0.060004        0.03 
    88   194         11.383351      0.9841801471    0.086119        0.03 
    90   130         -0.101411      0.5989929973    -0.00116        0.03 
    90   136          18.51608      0.6321108746    0.202587        0.03 
    90   138         20.698637      0.6433481813    0.223165        0.03 
    90   192          4.046158      0.9841801471    0.030611        0.03 
    90   194          8.956773      0.9981896528    0.066967        0.03 
    92   130         -0.061343      0.6099332827   -0.000691        0.03 
    92   132         -0.389775      0.6209725751   -0.004328        0.03 
    92   136         21.144496      0.6433481813    0.227972        0.03 
    92   138         22.908493       0.654684495    0.243422        0.03 
    92   192         -0.253076      0.9981896528   -0.001892        0.03 
    92   194         -5.116091      1.0122981655   -0.037807        0.03 
    92   196         11.623366      1.0265056854    0.084903        0.03 
    94   130          0.109643      0.6209725751    0.001218        0.03 
    94   132         -5.446648      0.6321108746   -0.059592        0.03 
    94   136         23.428677       0.654684495    0.248949        0.03 
    94   188         -0.074351      0.9841801471   -0.000562        0.03 
    94   190            -1e-06      0.9981896528        -0.0        0.03 
    94   192         -6.332799      1.0122981655   -0.046798        0.03 
    94   194         10.965473      1.0265056854    0.080097        0.03 
    94   196         13.725063      1.0408122123    0.099105        0.03 
    94   198         16.796434      1.0552177464    0.119901        0.03 
    96   128         -0.062198      0.6209725751   -0.000691        0.03 
    96   130         -2.090572      0.6321108746   -0.022873        0.03 
    96   132         24.648774      0.6433481813    0.265754        0.03 
    96   134         24.988543       0.654684495    0.265524        0.03 
