 Nrows 
   198 
    Z     N          Q20                 Q30           beta2       beta3
    96   130         13.635386      0.6321108746    0.149187        0.03 
    96   188          0.141324      0.9981896528    0.001057        0.03 
    96   190         15.823025      1.0122981655    0.116929        0.03 
    96   192         21.576145      1.0265056854    0.157602        0.03 
    96   194         26.085885      1.0408122123    0.188358        0.03 
    98   128            -2e-06      0.6321108746        -0.0        0.03 
    98   186              -0.0      0.9981896528        -0.0        0.03 
    98   188          0.153223      1.0122981655    0.001132        0.03 
    98   190         16.072396      1.0265056854      0.1174        0.03 
    98   192         22.142624      1.0408122123    0.159885        0.03 
    98   262          8.396884      1.6039151334    0.042285        0.03 
   100   128               0.0      0.6433481813         0.0        0.03 
   100   186              -0.0      1.0122981655        -0.0        0.03 
   100   188          0.151168      1.0265056854    0.001104        0.03 
   100   190         15.869391      1.0408122123    0.114588        0.03 
   100   262          8.445195      1.6217859162    0.042138        0.03 
   100   264         15.888008      1.6397557061    0.078549        0.03 
   102   128            -1e-06       0.654684495        -0.0        0.03 
   102   186              -0.0      1.0265056854        -0.0        0.03 
   102   188            -1e-06      1.0408122123        -0.0        0.03 
   102   190         15.284374      1.0552177464    0.109107        0.03 
   102   262         -0.507301      1.6397557061   -0.002508        0.03 
   104   186            -1e-06      1.0408122123        -0.0        0.03 
   104   188            -4e-06      1.0552177464        -0.0        0.03 
   104   190          14.40435      1.0697222876    0.101662        0.03 
   104   262         -0.063972      1.6578245031   -0.000313        0.03 
   106   188         -0.088353      1.0697222876   -0.000624        0.03 
   106   190         13.234033      1.0843258358    0.092353        0.03 
   108   190         11.647427      1.0990283912    0.080373        0.03 
   108   192         17.597068      1.1138299537    0.120083        0.03 
   110   166         29.577321      0.9427456728    0.231928        0.03 
   110   190          9.326618      1.1138299537    0.063645        0.03 
   110   192         16.043338      1.1287305233    0.108274        0.03 
   110   194         60.063618         1.1437301    0.400927        0.03 
   110   196         59.408031      1.1588286839     0.39224        0.03 
   110   230         42.354737      1.4306526961     0.23461        0.03 
   112   192          14.17841         1.1437301    0.094641        0.03 
   112   194         18.694989      1.1588286839    0.123433        0.03 
   114   160         29.872933      0.9291321956    0.237103        0.03 
   114   164          28.67348      0.9564581572    0.222151        0.03 
   114   166          27.66744      0.9702696486    0.211811        0.03 
   114   192         12.021849      1.1588286839    0.079374        0.03 
   114   194         16.568679      1.1740262748    0.108213        0.03 
   116   168         24.118429      0.9981896528    0.180327        0.03 
   116   192          9.869136      1.1740262748    0.064457        0.03 
   116   194         14.293188      1.1893228728     0.09235        0.03 
   116   196          17.65306       1.204718478    0.112842        0.03 
   116   220         39.139049       1.397188294    0.221116        0.03 
   116   222         38.928518      1.4138709915    0.217762        0.03 
   116   224         38.555537      1.4306526961    0.213566        0.03 
   118   194        -12.016419       1.204718478   -0.076812        0.03 
   118   196         15.250587      1.2202130902    0.096452        0.03 
   118   198         18.077188      1.2358067096    0.113126        0.03 
   118   200         20.745823       1.251499336    0.128468        0.03 
   118   202         23.468096      1.2672909696    0.143815        0.03 
   118   220         38.912858      1.4138709915    0.217675        0.03 
   118   222         38.403623      1.4306526961    0.212724        0.03 
   118   270         17.170142      1.8631157395    0.076319        0.03 
   118   272         21.858587      1.8823726218    0.096329        0.03 
   118   274         25.754026      1.9017285112    0.112532        0.03 
   120   198         -14.66759       1.251499336   -0.090829        0.03 
   120   202         20.994211      1.2831816103    0.127326        0.03 
   120   218         39.742436      1.4138709915    0.222315        0.03 
   120   220         39.395719      1.4306526961     0.21822        0.03 
   120   222         38.641539      1.4475334079     0.21196        0.03 
   120   270         11.196085      1.8823726218     0.04934        0.03 
   120   272         16.990367      1.9017285112     0.07424        0.03 
   120   274         22.112662      1.9211834078    0.095805        0.03 
   120   276         27.406902      1.9407373114    0.117745        0.03 
    14     2         -1.169178      0.0031682274   -1.055821        0.03 
    84   136          8.151369      0.5989929973    0.093276        0.03 
    86   134         10.913588      0.5989929973    0.124884        0.03 
    86   136         13.059482      0.6099332827    0.147202        0.03 
    86   138         15.111344      0.6209725751    0.167803        0.03 
    88   136          16.16183      0.6209725751    0.179468        0.03 
    88   138         18.334415      0.6321108746    0.200599        0.03 
    90   130          9.553094      0.5989929973    0.109316        0.03 
    90   132         13.199613      0.6099332827    0.148782        0.03 
   120   194        -10.716103      1.2202130902   -0.067774        0.03 
   120   196        -12.898546      1.2358067096   -0.080718        0.03 
   120   200         17.750157      1.2672909696    0.108775        0.03 
