 Nrows 
   414 
    Z     N          Q20                 Q30           beta2       beta3
    84   192              -0.0      0.9427456728        -0.0        0.03 
    84   194      5.4816848347      0.9564581572     0.04247        0.03 
    84   196     -8.0192233411      0.9702696486   -0.061392        0.03 
    86   192      7.0086057575      0.9564581572      0.0543        0.03 
    86   194     10.6533720559      0.9702696486    0.081558        0.03 
    88   136     15.0771396868      0.6209725751    0.167423        0.03 
    88   138     17.2091020266      0.6321108746    0.188287        0.03 
    88   192      7.5199812312      0.9702696486     0.05757        0.03 
    88   194     10.7646378008      0.9841801471    0.081438        0.03 
    90   130       -0.10032369      0.5989929973   -0.001148        0.03 
    90   136      17.867443611      0.6321108746     0.19549        0.03 
    90   138      19.879723584      0.6433481813    0.214336        0.03 
    90   192      3.9149665068      0.9841801471    0.029618        0.03 
    90   194      8.5053108819      0.9981896528    0.063592        0.03 
    92   130     -0.0589975184      0.6099332827   -0.000665        0.03 
    92   132     -0.3795783362      0.6209725751   -0.004215        0.03 
    92   136     20.2900508138      0.6433481813     0.21876        0.03 
    92   138     21.9258030777       0.654684495     0.23298        0.03 
    92   192     -0.2392753989      0.9981896528   -0.001789        0.03 
    92   194     -4.8388305833      1.0122981655   -0.035758        0.03 
    92   196      10.846098289      1.0265056854    0.079225        0.03 
    94   130      0.1075246817      0.6209725751    0.001194        0.03 
    94   132     -5.3712008731      0.6321108746   -0.058767        0.03 
    94   136     22.3584278384       0.654684495    0.237577        0.03 
    94   188     -0.0713782806      0.9841801471    -0.00054        0.03 
    94   190              -0.0      0.9981896528        -0.0        0.03 
    94   192     -6.0881198037      1.0122981655    -0.04499        0.03 
    94   194      10.397605793      1.0265056854    0.075949        0.03 
    94   196     12.9070521292      1.0408122123    0.093198        0.03 
    94   198     15.7005765205      1.0552177464    0.112078        0.03 
    96   128     -0.0612368372      0.6209725751    -0.00068        0.03 
    96   130      -2.077939181      0.6321108746   -0.022735        0.03 
    96   132     23.5723904018      0.6433481813    0.254149        0.03 
    96   134     23.8544041699       0.654684495    0.253473        0.03 
    96   186              -0.0      0.9841801471        -0.0        0.03 
    96   188              -0.0      0.9981896528        -0.0        0.03 
    96   190     -6.8273818283      1.0122981655   -0.050453        0.03 
    96   192     10.9619177797      1.0265056854    0.080071        0.03 
    96   194     13.8263531017      1.0408122123    0.099836        0.03 
    96   196      16.601890867      1.0552177464    0.118512        0.03 
    96   198     24.1479084909      1.0697222876    0.170429        0.03 
    98   126              -0.0      0.6209725751        -0.0        0.03 
    98   128               0.0      0.6321108746         0.0        0.03 
    98   130     -6.7146563753      0.6433481813   -0.072395        0.03 
    98   132     26.9364203301       0.654684495    0.286222        0.03 
    98   134     26.1018038851      0.6661198159     0.27338        0.03 
    98   186              -0.0      0.9981896528        -0.0        0.03 
    98   188              -0.0      1.0122981655        -0.0        0.03 
    98   190     -8.7104197367      1.0265056854   -0.063625        0.03 
    98   192     13.6643190346      1.0408122123    0.098666        0.03 
    98   194     16.8085179515      1.0552177464    0.119987        0.03 
    98   196     20.7276785825      1.0697222876     0.14629        0.03 
    98   198     24.6425653105      1.0843258358    0.171966        0.03 
    98   232    -27.5974096244       1.347734244   -0.160665        0.03 
    98   234    -27.4547615791      1.3641199202   -0.158233        0.03 
    98   236    -27.1338745892      1.3806046035   -0.154826        0.03 
    98   238     -26.544783188       1.397188294   -0.149965        0.03 
    98   262      4.7322779276      1.6039151334    0.023831        0.03 
   100   126              -0.0      0.6321108746        -0.0        0.03 
   100   128               0.0      0.6433481813         0.0        0.03 
   100   130    -26.6844872249       0.654684495   -0.283545        0.03 
   100   132     29.5714781597      0.6661198159     0.30972        0.03 
   100   134     27.8369597049      0.6776541439    0.287412        0.03 
   100   184              -0.0      0.9981896528        -0.0        0.03 
   100   186              -0.0      1.0122981655        -0.0        0.03 
   100   188     -5.9288353247      1.0265056854   -0.043307        0.03 
   100   194     19.4101129038      1.0697222876    0.136991        0.03 
   100   196     22.9974921578      1.0843258358    0.160486        0.03 
   100   198     25.6220916714      1.0990283912    0.176806        0.03 
   100   234    -28.9423205343      1.3806046035   -0.165145        0.03 
   100   236    -28.6233707849       1.397188294   -0.161708        0.03 
   100   238    -28.0578634082      1.4138709915   -0.156953        0.03 
   100   240    -27.1775393549      1.4306526961   -0.150541        0.03 
   100   242    -25.9452244505      1.4475334079   -0.142317        0.03 
   100   250    -16.9744906804      1.5160463259    -0.08959        0.03 
   100   260     -0.0109217106      1.6039151334    -5.5e-05        0.03 
   100   262     -0.3363024638      1.6217859162   -0.001678        0.03 
   100   264     12.3286088788      1.6397557061    0.060952        0.03 
   102   128     -0.2845893575       0.654684495   -0.003024        0.03 
   102   130    -27.0287053121      0.6661198159   -0.283088        0.03 
   102   132    -28.2010333397      0.6776541439   -0.291171        0.03 
   102   134     31.4030792154      0.6892874789    0.319665        0.03 
   102   182              -0.0      0.9981896528        -0.0        0.03 
   102   184              -0.0      1.0122981655        -0.0        0.03 
   102   186              -0.0      1.0265056854        -0.0        0.03 
   102   188      -6.756266638      1.0408122123   -0.048785        0.03 
   102   190    -10.4930136484      1.0552177464   -0.074904        0.03 
   102   192     17.6562869041      1.0697222876    0.124613        0.03 
   102   194     22.0296503397      1.0843258358    0.153732        0.03 
   102   196     25.1893712562      1.0990283912     0.17382        0.03 
   102   214     39.1181750144      1.2358067096    0.244799        0.03 
   102   226     39.3523153354      1.3314475749    0.231432        0.03 
   102   228     39.0134083861       1.347734244    0.227126        0.03 
   102   230      38.473762316      1.3641199202     0.22174        0.03 
   102   232     37.6771547572      1.3806046035    0.214986        0.03 
   102   234     36.0362269522       1.397188294    0.203587        0.03 
   102   240    -28.2320692793      1.4475334079   -0.154861        0.03 
   102   242    -26.9185555951      1.4645131267   -0.146228        0.03 
   102   260      0.1531198345      1.6217859162    0.000764        0.03 
   102   262      0.3050193954      1.6397557061    0.001508        0.03 
   102   264     13.0695977185      1.6578245031    0.064028        0.03 
   104   182              -0.0      1.0122981655        -0.0        0.03 
   104   184              -0.0      1.0265056854        -0.0        0.03 
   104   186              -0.0      1.0408122123        -0.0        0.03 
   104   188     -6.9114308231      1.0552177464   -0.049337        0.03 
   104   190    -11.2743325756      1.0697222876   -0.079571        0.03 
   104   192     19.4958364473      1.0843258358     0.13605        0.03 
   104   194     48.8795821991      1.0990283912    0.337295        0.03 
   104   196     47.6969063887      1.1138299537    0.325485        0.03 
   104   212     38.0708646944      1.2358067096    0.238245        0.03 
