Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
14     2      16            13.129392             -0.09935             0.065773              -0.094131              -0.367878                    0.00795                      -0.359928                    0.001056                            -0.0                           0.001056                         1.771169                0.698166              4.578766             2.188703               4.352386               4.663745           280              YES
22     46     68          -511.396582             0.119794             0.107203               0.110636               0.464146                   1.108268                       1.572413                    0.005386                         0.01369                           0.019075                         1.011071                0.691609              3.736308             4.220704                 4.0703               3.810412             1              YES
24     28     52          -454.947351             0.122943             0.098216               0.109458               0.478973                   0.458964                       0.937937                    0.005219                        0.005936                           0.011155                         0.899562                0.914238              3.587094             3.637177               3.614148               3.678831             2              YES
24     46     70          -553.320009             0.190152             0.149813               0.161886               0.833019                   1.536585                       2.369604                    0.006587                        0.013627                           0.020214                         0.928093                0.700401              3.803785              4.20407               4.071266               3.879208             3              YES
26     20     46          -353.619447             0.000268             0.000188               0.000236               0.001165                   0.000549                       0.001714                    0.005474                        0.003256                           0.008729                         0.970803                 1.02135              3.638315             3.403874               3.538293               3.734974             4              YES
32     48     80          -689.215377             0.144535             0.116328               0.126957               0.940224                    1.25146                       2.191684                    0.010871                        0.015531                           0.026402                         0.787212                0.784848              4.014203             4.214942               4.135816               4.091659             5              YES
34     48     82          -711.735069             0.121323             0.099528               0.108161               0.858557                   1.073873                       1.932429                    0.011933                        0.015806                           0.027738                         0.780728                0.862778              4.061797             4.221125               4.155804                 4.1396             6              YES
34     56     90          -754.736811             0.157676             0.143804               0.148608               1.157702                    1.99295                       3.150652                    0.011962                        0.021452                           0.033415                         0.800047                0.755838               4.13734             4.429084               4.321185               4.210506             7              YES
36     32     68          -546.980235            -0.154453            -0.159519              -0.156738              -1.140478                  -0.968165                      -2.108643                    0.010318                        0.008758                           0.019075                         0.878369                 0.85115              4.032169             3.877383               3.960082               4.117911             8              YES
36     38     74          -628.113224            -0.127342             -0.11952              -0.123357              -0.951951                  -0.927918                      -1.879869                    0.011348                        0.011242                            0.02259                         0.995258                0.862106                4.0571             4.024274               4.040277               4.139989             9              YES
36     62     98          -806.349099            -0.197271            -0.184706              -0.188897              -1.630796                  -3.050562                      -4.681359                    0.014076                        0.025544                           0.039619                         0.953819                0.696375              4.266403             4.595143               4.477187               4.336386            10              YES
36     64     100         -813.161717            -0.201214            -0.186513              -0.191283              -1.681014                  -3.243873                      -4.924887                    0.014468                        0.026785                           0.041253                         0.972288                0.688007              4.288947             4.641226               4.517571               4.357828            11              YES
38     62     100         -835.375629             0.371412             0.334435               0.347529               3.415316                   5.609436                       9.024751                    0.015332                        0.025921                           0.041253                         0.850535                0.656878               4.37966             4.630767               4.536984               4.449044            12              YES
40     70     110         -897.187499            -0.175271            -0.158967              -0.164377              -1.730871                   -3.16123                      -4.892101                     0.01809                        0.031826                           0.049916                          0.98155                0.652441               4.42377             4.745381               4.631016               4.490943            13              YES
46     58     104         -891.253951             0.151478             0.152932               0.152302               1.716654                   2.266665                       3.983319                     0.01903                        0.025589                           0.044619                         0.948678                0.601485               4.41909             4.500656               4.464762               4.492657            14              YES
52     66     118         -996.428424            -0.142321            -0.153129              -0.148455              -1.980737                  -2.796634                      -4.777371                    0.024163                        0.033278                           0.057441                         1.023996                 0.49717              4.605976             4.683402               4.649441               4.676501            15              YES
54     64     118         -985.166943             0.250922             0.266332               0.259338               3.717378                    4.74741                       8.464788                    0.025868                        0.031573                           0.057441                         0.906953                0.590132              4.663335             4.698633               4.682513               4.734036            16              YES
54     66     120        -1005.442619             0.246477             0.258774               0.253311               3.669716                   4.819489                       8.489205                    0.026301                        0.033104                           0.059404                           0.9032                0.580658              4.674944             4.729474               4.705013               4.745018            17              YES
54     74     128        -1077.804983             0.167984             0.152986                0.15913               2.532834                   3.324663                       5.857498                    0.029091                        0.038498                           0.067589                         0.877472                0.551382               4.70454             4.824773               4.774419               4.772378            18              YES
54     90     144        -1175.396706             0.177035             0.168975               0.171799               2.808956                   4.969894                        7.77885                     0.03035                        0.055192                           0.085543                         0.751815                 0.46111              4.826034             5.089633               4.992415               4.888671            19              YES
56     54     110         -865.762862             0.196174             0.186286               0.191448               2.964024                   2.576962                       5.540986                    0.026936                         0.02298                           0.049916                         0.663937                0.639529              4.624562              4.50622                4.56685               4.698576            20              YES
56     88     144        -1188.045215             0.179175             0.162627               0.168726               2.973095                    4.62317                       7.596265                    0.031639                        0.053903                           0.085542                         0.668142                0.569944              4.846368             5.060318               4.978208               4.909872            21              YES
56     90     146        -1197.322085             0.200583             0.186227               0.191422               3.361102                   5.502752                       8.863854                    0.032441                        0.055494                           0.087935                         0.734788                0.532323              4.870179             5.101441               5.013999               4.932956            22              YES
56     92     148        -1206.012059             0.224236             0.212563               0.216711                3.79488                    6.52478                       10.31966                    0.033398                        0.056961                            0.09036                         0.772128                0.506284              4.894378             5.142688               5.050169                4.95643            23              YES
58     78     136        -1135.912197             0.144561             0.118478               0.129339               2.438131                   2.800521                       5.238651                    0.035115                        0.041186                           0.076301                         0.686189                0.737455              4.801028             4.901154               4.858706               4.867826            24              YES
58     86     144        -1194.601937             0.155322             0.134525               0.142562               2.681108                    3.68674                       6.367847                    0.033414                        0.052128                           0.085542                         0.594084                0.692312              4.857045             5.025924               4.958595               4.921457            25              YES
58     88     146        -1205.958578             0.192497             0.172741                0.18024               3.360686                    4.92866                       8.289347                    0.035528                        0.053048                           0.088577                         0.667812                0.634977               4.88465             5.069566               4.996926               4.948299            26               NO
58     90     148        -1216.744736             0.233781             0.210671               0.219298               4.138053                   6.260565                      10.398618                    0.036084                        0.054264                           0.090348                         0.713202                0.579156              4.918401             5.115972               5.039468               4.981216            27               NO
58     136    194        -1327.909143             0.145751             0.137854               0.139869               2.908832                    8.02983                      10.938662                    0.040717                        0.114543                            0.15526                         0.667859                0.528519              5.222572             5.826653               5.652821               5.273047            28              YES
58     138    196        -1326.995477             0.159085             0.149916               0.152218               3.194863                   8.980115                      12.174978                    0.041608                        0.116869                           0.158478                            0.714                0.506467              5.238926              5.86574               5.687455               5.288866            29              YES
58     140    198        -1325.863352             0.171439             0.160278               0.163038               3.465873                   9.865694                      13.331568                    0.042436                        0.119293                           0.161729                         0.758232                0.487408              5.256329             5.903473               5.721491               5.305729            30              YES
60     78     138         -1145.49105             0.146545             0.122402               0.132714               2.596295                   2.908478                       5.504773                    0.036852                         0.04171                           0.078562                         0.672369                 0.77669              4.837952             4.914013               4.881089               4.904778            31              YES
60     86     146        -1209.022067             0.155347             0.135515               0.143389               2.812755                   3.725927                       6.538682                    0.036529                        0.051342                           0.087871                         0.598899                0.748686              4.890848             5.034074               4.975713               4.955399            32               NO
60     88     148        -1221.782137             0.209502             0.184738               0.194409               3.850236                   5.298442                       9.148679                    0.034178                        0.056182                            0.09036                         0.667762                0.679797              4.927408             5.082762                5.02036               4.991099            33              YES
60     92     152        -1247.070047             0.314549             0.279438                0.29272               5.969152                   8.715078                       14.68423                    0.038042                        0.057268                           0.095311                         0.693244                0.508076              5.007044             5.183751               5.114728               5.068971            34              YES
60     118    178        -1344.386228             0.169214             0.135062               0.145501               3.387847                   6.142512                       9.530359                    0.045127                        0.085579                           0.130706                         0.737344                0.564928              5.142956             5.527259               5.400775               5.198429            35              YES
60     120    180        -1349.339817             0.128838             0.096834               0.106472               2.586522                   4.511423                       7.097945                    0.046964                        0.086697                            0.13366                         0.746514                0.606489              5.149979             5.547507               5.418239               5.205006            36              YES
60     134    194        -1366.731668             0.119676             0.115063               0.116304               2.482336                   6.478616                       8.960952                    0.044303                        0.110957                            0.15526                         0.638228                0.585584              5.234762             5.771208               5.610778               5.286345            37              YES
60     136    196        -1366.671087             0.144987             0.138594               0.140288               3.030075                   8.035165                       11.06524                    0.046059                        0.112419                           0.158478                         0.687472                0.565773              5.254509             5.812998                 5.6479               5.305535            38              YES
60     138    198        -1366.471048              0.16928             0.158983               0.161672               3.567424                   9.478484                      13.045908                     0.04658                        0.115147                           0.161727                         0.733901                0.547957              5.276478              5.85193               5.683707               5.326931            39              YES
62     90     152        -1249.942094             0.299757             0.261896               0.276852               5.900494                   7.895097                      13.795591                    0.040002                        0.055309                           0.095311                         0.721016                0.559725              5.016586             5.152735                5.09764               5.079331            40              YES
62     132    194        -1402.379375             0.071786             0.070956               0.071191               1.542894                   3.858999                       5.401894                     0.04699                         0.10827                            0.15526                         0.612595                0.618906                 5.242             5.714801               5.568066               5.294656            41              YES
62     134    196         -1402.91678             0.109495              0.10822               0.108575               2.372928                   6.072249                       8.445178                    0.045237                        0.113142                            0.15838                         0.666001                0.614259              5.263749              5.76122                5.60863               5.315838            42               NO
62     136    198        -1403.440647             0.152763              0.14495               0.147097               3.342276                   8.371267                      11.713543                    0.046393                        0.115208                           0.161601                         0.706357                0.610348              5.288856              5.80178                5.64618               5.340349            43               NO
64     88     152        -1247.869138             0.241777             0.206747                0.22116               4.893615                   5.985755                       10.87937                    0.041703                        0.053608                           0.095311                         0.685064                0.687805              5.006821             5.106738               5.064908               5.070564            44              YES
64     132    196        -1436.091597             0.054221             0.053687               0.053843               1.213323                   2.908918                        4.12224                    0.050618                        0.107859                           0.158477                         0.634081                0.636633              5.264508              5.70415               5.564414               5.317668            45              YES
64     134    198        -1437.228749             0.112816             0.110265                  0.111                 2.5509                   6.165916                       8.716817                    0.048259                        0.113237                           0.161496                         0.678911                0.639882              5.291965             5.751383               5.607003               5.344512            46               NO
64     136    200        -1438.666249             0.173437             0.158227               0.162558               3.989175                   9.141319                      13.130493                    0.046905                        0.118106                           0.165011                         0.705694                0.626743              5.337357             5.802821                5.65804               5.389125            47              YES
66     70     136        -1069.966263             0.331938             0.323107               0.327447               6.849642                   6.898915                      13.748557                    0.038057                        0.038244                           0.076301                         0.662067                0.550839              4.978269             4.917149               4.946905               5.045991            48              YES
66     88     154        -1257.980727             0.236993                0.204               0.217893               5.007986                   5.925913                      10.933898                    0.043716                         0.05412                           0.097836                         0.683756                0.689104              5.037756             5.115247               5.082182               5.101587            49              YES
66     90     156        -1274.462663             0.282943             0.249194               0.263181               6.062367                   7.543991                      13.606358                    0.043906                        0.056487                           0.100393                         0.740146                0.585094              5.072763             5.163638               5.125388               5.135816            50              YES
66     92     158        -1290.429699             0.306726             0.276564               0.288861                6.63947                   8.697579                      15.337049                    0.044001                        0.058983                           0.102984                         0.745394                0.540508              5.098757             5.205383               5.161111               5.161152            51              YES
66     94     160        -1305.666623             0.317753             0.289984               0.301124               6.931355                    9.44267                      16.374025                     0.04421                        0.061397                           0.105608                          0.73367                0.519075               5.11844             5.240123               5.190274               5.180258            52              YES
66     132    198        -1467.853089             0.062449             0.059077               0.060092               1.456338                   3.196516                       4.652854                    0.052879                         0.10885                           0.161728                         0.645051                0.665737              5.292257             5.700185               5.567531               5.345819            53              YES
66     134    200        -1469.895974              0.13298             0.122861                0.12587               3.139284                   6.854438                       9.993722                    0.051775                         0.11321                           0.164985                         0.677219                0.648643              5.324702             5.744748               5.609611               5.377614            54               NO
68     68     136        -1039.678443             0.323331             0.320966               0.322173               6.945202                   6.616633                      13.561836                    0.039248                        0.037053                           0.076302                         0.652683                 0.50422              5.003908             4.902072               4.953252               5.071981            55              YES
68     132    200        -1497.875013             0.084836             0.075772               0.078583               2.061467                   4.097009                       6.158475                     0.05326                        0.111752                           0.165012                         0.646304                0.677818               5.32216             5.698181               5.573181               5.376059            56              YES
70     92     162        -1308.554694             0.259267             0.239352                0.24783               6.045751                   7.529874                      13.575625                    0.047528                        0.060736                           0.108264                         0.750369                0.565409              5.138628             5.206271               5.177151               5.201434            57              YES
70     94     164        -1325.855253             0.282797              0.26359               0.271642               6.659936                   8.600113                      15.260049                    0.047919                        0.063034                           0.110953                         0.761247                0.529816              5.164083             5.245285                5.21078               5.226265            58              YES
70     96     166        -1342.700345             0.303277             0.284421               0.292207                7.21265                   9.616831                      16.829481                    0.048417                        0.065258                           0.113676                         0.748859                0.507966              5.189475             5.283774               5.244217               5.251041            59              YES
72     90     162        -1296.609654             0.204897             0.193127               0.198317               4.905518                   5.861943                      10.767461                    0.048697                        0.059567                           0.108264                         0.724655                0.592009              5.133965             5.170381               5.154228               5.197545            60              YES
74     90     164        -1300.496917             0.182574             0.176563               0.179265               4.533849                   5.369827                       9.903676                    0.050298                        0.060656                           0.110954                         0.743745                0.552337              5.157547             5.175518               5.167417               5.221215            61              YES
74     98     172        -1374.980243             0.275438             0.274029               0.274625               7.086771                   9.610118                      16.696888                    0.052291                        0.069753                           0.122044                         0.723835                0.539735              5.249781             5.325962               5.293321               5.311162            62              YES
76     88     164        -1281.502105             0.134859             0.132082               0.133373               3.443914                   3.883991                       7.327905                    0.051819                        0.059135                           0.110954                         0.733685                0.555038              5.160896             5.146602               5.153231               5.225171            63              YES
78     96     174        -1363.923064             0.160723             0.173353               0.167724               4.358364                   5.846988                      10.205351                    0.053791                        0.071106                           0.124898                         0.916342                0.420228              5.249534             5.277274               5.264857               5.311941            64              YES
78     98     176         -1383.75387             0.262177             0.264526               0.263493               7.257347                   9.337894                      16.595241                    0.056132                        0.071653                           0.127785                          0.72155                0.559584              5.303831             5.343457               5.325932               5.365329            65              YES
86     132    218        -1683.174548              0.10102             0.094203               0.096797               3.390047                   5.146786                       8.536832                    0.074885                        0.121165                            0.19605                         0.633459                0.391099              5.561539             5.727886               5.662846                5.61734            66              YES
86     134    220        -1693.667166             0.123943             0.120233               0.121628               4.187753                   6.740016                      10.927769                    0.076489                        0.122725                           0.199214                         0.669069                0.347339               5.58052              5.75852               5.689601               5.635894            67               NO
86     136    222        -1703.882886              0.14182             0.140986               0.141296               4.826816                   8.110678                      12.937495                    0.079743                        0.123567                            0.20331                         0.693628                0.327411              5.600894             5.790503               5.717797                5.65583            68              YES
86     138    224        -1713.831299             0.157953             0.161026               0.159897               5.405177                   9.489248                      14.894425                      0.0802                        0.126791                            0.20699                         0.703702                0.330867              5.616124              5.81799               5.741327               5.670674            69              YES
86     194    280        -1861.271598             0.093909             0.091514               0.092168               3.592567                   9.317221                      12.909789                    0.088208                        0.235216                           0.323424                         0.683531                0.314427              5.938054             6.449756               6.297017               5.983359            70              YES
86     196    282        -1861.065891             0.115573             0.113985               0.114414               4.449237                  11.832244                      16.281481                    0.090026                        0.238033                           0.328059                         0.696775                0.289463              5.956771             6.479289               6.324516                6.00171            71              YES
88     130    218        -1679.877476              0.08121             0.069088               0.073842               2.798379                   3.689892                       6.488271                    0.077736                        0.118316                           0.196052                         0.590595                0.545188              5.571229             5.706626               5.652361               5.627529            72              YES
88     132    220         -1691.96219             0.125616             0.113001               0.117891               4.368203                   6.207649                      10.575852                    0.082411                        0.117326                           0.199737                         0.595583                0.451465              5.596709             5.743543               5.685264               5.652521            73               NO
88     134    222        -1703.764645             0.150139             0.139457               0.143551               5.262518                   7.867468                      13.129986                    0.080758                        0.122565                           0.203322                         0.621353                0.405289              5.618938             5.776824               5.714761                 5.6743            74               NO
88     136    224        -1715.325582             0.171417             0.163334               0.166396               6.050537                   9.452754                      15.503291                    0.078905                        0.128093                           0.206998                         0.635167                0.374745              5.638637             5.807867               5.741979               5.693575            75               NO
88     138    226         -1726.62701             0.188441             0.183167               0.185142               6.688543                  10.856584                      17.545127                    0.080639                        0.129274                           0.209913                          0.63482                0.362954              5.654336             5.834838               5.765226               5.708892            76               NO
88     140    228        -1737.542391             0.201371             0.198403               0.199502               7.190827                  12.045656                      19.236483                     0.08619                        0.128259                            0.21445                         0.636641                0.368474              5.671459             5.863025               5.789838               5.725621            77              YES
88     192    280        -1891.286218             0.001799             0.001488               0.001576               0.070566                   0.147991                       0.218557                    0.089155                        0.234266                           0.323422                         0.720078                0.435507              5.944078             6.407102               6.265269               5.990055            78              YES
88     194    282        -1892.032093             0.116041              0.10575               0.108631               4.593253                  10.768508                      15.361762                      0.0977                        0.230362                           0.328062                          0.65906                0.354377              5.971143             6.450324               6.304703               6.016693            79              YES
88     196    284        -1892.633561             0.137764             0.126832               0.129864               5.488618                  13.165856                      18.654474                    0.102144                        0.230585                           0.332728                         0.670027                 0.32968              5.990547             6.479288               6.331882               6.035733            80              YES
88     198    286        -1893.307132              0.15625             0.145401               0.148382               6.262613                  15.377218                      21.639831                    0.103941                         0.23349                           0.337431                         0.673211                 0.31509              6.008573             6.506807               6.357664               6.053406            81              YES
88     200    288        -1893.948695              0.17134             0.160745               0.163631               6.906737                  17.311953                       24.21869                    0.102732                        0.239438                            0.34217                         0.669445                0.307369              6.025748             6.533322               6.382514               6.070236            82              YES
90     130    220        -1685.771599              0.10067              0.08481                0.09114               3.590631                    4.55387                       8.144501                    0.086839                        0.112686                           0.199525                          0.56144                0.585891              5.604789              5.72189               5.674277               5.661091            83               NO
