Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
40     44     84          -713.158652             0.304345             0.275743               0.289442               2.771503                    2.73175                       5.503253                    0.014531                        0.014577                           0.029108                         0.638377                0.614361              4.248051             4.224616               4.235792               4.326688            23              YES
40     58     98          -840.537874             0.000186              0.00022               0.000207               0.001713                   0.003222                       0.004935                     0.01567                         0.02395                            0.03962                          0.73016                0.561996              4.274131             4.469295               4.390684               4.347626            24              YES
40     64     104         -877.259316             0.385473             0.347394               0.361189               3.852829                   6.112289                       9.965118                    0.016871                        0.027748                           0.044619                         0.622617                0.388123              4.450491              4.66816               4.585664               4.519193            25              YES
40     66     106         -887.327986              0.38335             0.337957               0.353992               3.862749                   6.234411                       10.09716                    0.017268                        0.029084                           0.046352                         0.628326                0.380808              4.468538             4.706958               4.618434               4.536328            26              YES
40     94     134         -961.772154            -0.001479            -0.002523              -0.002268              -0.015467                  -0.081553                       -0.09702                    0.018986                        0.055088                           0.074074                         0.471736                0.352449                 4.552              5.22064                5.03036               4.609758            27              YES
40     96     136         -961.637075            -0.001567            -0.002642              -0.002387              -0.016478                  -0.089315                      -0.105793                    0.019202                        0.057099                           0.076301                         0.542404                0.344455              4.564177             5.283232               5.082317               4.621155            28              YES
40     98     138          -960.67398            -0.001647            -0.002757                -0.0025               -0.01742                  -0.097113                      -0.114533                    0.019604                        0.058958                           0.078562                         0.635296                0.338281              4.578471             5.337869               5.129338               4.634646            29              YES
40     100    140         -959.281869            -0.001652             -0.00261              -0.002394              -0.017604                  -0.095447                      -0.113052                    0.020156                          0.0607                           0.080856                         0.732004                0.335014              4.594831             5.384482               5.171186               4.650185            30              YES
40     102    142         -957.701676            -0.001565            -0.002253              -0.002101              -0.016802                   -0.08532                      -0.102122                    0.020783                        0.062399                           0.083182                         0.822312                0.329395              4.612766             5.424526               5.208676               4.667286            31              YES
42     36     78          -604.606801             0.330583             0.347179               0.337874               3.214005                   2.645021                       5.859027                    0.013858                         0.01124                           0.025098                         0.654176                 0.59789              4.283548             4.095732               4.197908               4.364776            32              YES
42     38     80           -636.78027             0.354227             0.377927               0.365082               3.470739                   3.128915                       6.599654                    0.014096                        0.012306                           0.026402                         0.602705                0.566144              4.300216             4.155717               4.232194               4.380504            33              YES
42     42     84           -693.51842             0.313735              0.31263               0.313193                3.06441                   2.937678                       6.002088                    0.014909                        0.014199                           0.029108                         0.615894                0.566346              4.293511             4.211214               4.252561               4.372658            34              YES
42     58     100         -858.542533             0.000266             0.000303               0.000288               0.002626                   0.004432                       0.007058                    0.016663                         0.02459                           0.041253                         0.746096                0.588363              4.318566             4.472505               4.408506                4.39223            35              YES
42     64     106          -899.48661              0.34458              0.32976               0.335332               3.646913                   5.792486                         9.4394                    0.017843                        0.028509                           0.046352                         0.636252                0.448435              4.469287             4.664324               4.588037                4.53868            36              YES
42     96     138        -1002.266477            -0.002824            -0.002479              -0.002566              -0.031762                  -0.082969                      -0.114731                      0.0201                        0.058463                           0.078562                         0.613134                0.423927              4.607011              5.25655               5.067685               4.664888            37              YES
42     98     140         -1001.97995            -0.003264            -0.002791              -0.002907              -0.036948                  -0.097158                      -0.134107                    0.020421                        0.060435                           0.080856                         0.712658                0.418098              4.622192             5.306515               5.110848               4.679291            38              YES
46     36     82          -595.236375             0.123134             0.125395               0.124059               1.338197                   0.943261                       2.281458                     0.01605                        0.011689                           0.027738                         0.731567                0.655631              4.327509             4.069768               4.216295               4.408908            39              YES
52     56     108         -892.768032             0.131145             0.134699               0.132972               1.766853                   1.919116                       3.685969                    0.022609                        0.025277                           0.047886                         0.636551                0.312341              4.531767              4.49076                4.51055               4.605853            40               NO
52     90     142        -1158.483897              3.8e-05               -4e-06                  1e-05               0.000564                  -0.000121                       0.000443                    0.026834                        0.056348                           0.083182                         0.569012                0.435888              4.747617             5.049074               4.940816               4.810501            41              YES
54     54     108         -867.584424              0.16185             0.156455               0.159212               2.309912                   2.136246                       4.446158                    0.024783                        0.023341                           0.048124                         0.467735                0.421956              4.577087             4.476916               4.527279               4.651411            42               NO
54     56     110         -892.223201             0.184423             0.185404               0.184915               2.655059                   2.682077                       5.337136                    0.024225                        0.025735                            0.04996                         0.570283                0.397399              4.597029             4.525086               4.560546               4.670576            43               NO
54     58     112             -915.62             0.208283             0.218517               0.213535               3.027992                   3.349113                       6.377105                     0.02209                        0.029363                           0.051454                         0.640344                0.390326              4.619542             4.576705               4.597409               4.692278            44               NO
54     86     140        -1163.311179              0.13458             0.114009                0.12151                2.09868                   3.098216                       5.196896                    0.032618                        0.048248                           0.080866                          0.42193                0.391884              4.784435             5.004742               4.920935               4.848496            45               NO
54     88     142        -1172.025211             0.159182              0.14509               0.150128               2.507379                   4.106828                       6.614207                    0.032014                        0.051089                           0.083103                          0.52353                 0.33256              4.808513             5.049386               4.959165               4.871817            46               NO
54     90     144        -1180.296509             0.181757             0.174625               0.177127               2.895051                   5.146743                       8.041794                    0.030046                        0.054859                           0.084905                         0.601552                  0.2989              4.835385             5.094914               4.999167               4.897902            47               NO
54     92     146          -1188.3642             0.202114             0.205861               0.204572               3.241506                   6.293021                       9.534527                    0.029092                        0.057853                           0.086944                         0.632186                0.290422              4.852025              5.13208               5.030315               4.913893            48               NO
54     94     148        -1196.274616             0.219875             0.229269               0.226096               3.557635                   7.271789                      10.829424                    0.033583                        0.056778                           0.090361                         0.641886                0.292631              4.873502             5.171647               5.064898               4.934665            49              YES
54     96     150        -1203.879819             0.227986             0.239253               0.235515               3.716491                   7.855752                      11.572243                    0.031984                        0.060836                            0.09282                         0.653071                0.290132              4.891706             5.206845               5.095641                4.95221            50              YES
56     52     108         -835.078187             0.153072              0.13637               0.145328               2.302515                   1.773211                       4.075726                    0.027225                        0.020822                           0.048047                         0.348362                0.567768              4.614291             4.452096               4.536921                4.68891            51               NO
56     54     110          -863.06873             0.193471             0.182288                0.18814               2.947671                   2.529696                       5.477367                    0.025987                        0.022911                           0.048898                         0.435851                0.522306              4.643902             4.513401                 4.5803               4.717613            52               NO
56     56     112         -889.873563             0.214224             0.208955               0.211648               3.279028                   3.058851                        6.33788                    0.026234                        0.025323                           0.051557                         0.520579                0.477721              4.654679             4.552016               4.603634               4.727784            53               NO
56     58     114         -915.430755             0.278478             0.284287               0.281388               4.328362                   4.436559                       8.764921                    0.026317                        0.027296                           0.053612                         0.517364                0.466825              4.690484             4.618229               4.653863               4.762603            54              YES
56     66     122        -1008.638629             0.285821             0.300831               0.293978               4.536758                   5.683443                      10.220201                     0.02819                        0.033211                           0.061401                         0.584538                0.470851              4.739983             4.763408                4.75267               4.809637            55              YES
56     84     140        -1168.846858             0.121442             0.092454               0.103567               1.978738                   2.422959                       4.401697                    0.033673                        0.047183                           0.080856                         0.303222                0.541125               4.80242             4.972971               4.905462               4.867349            56              YES
56     86     142        -1180.002491              0.15472              0.12825               0.138202               2.547752                   3.504851                       6.052604                    0.035691                        0.047482                           0.083173                         0.418002                0.459509               4.82788             5.018832               4.944408               4.892048            57               NO
56     88     144        -1190.348299             0.183901             0.164695                0.17178               3.056658                   4.682633                       7.739291                    0.033908                        0.051634                           0.085542                         0.507387                0.400194              4.850459             5.060674               4.979979                4.91391            58              YES
56     90     146        -1200.313966             0.214363             0.202918               0.207063               3.602403                    6.00613                       9.608533                    0.032862                        0.055073                           0.087935                          0.55367                0.353656              4.877216             5.105763               5.019332               4.939904            59              YES
56     92     148         -1210.30546             0.252075             0.245977               0.248147                4.29474                   7.587994                      11.882734                    0.030415                        0.059946                           0.090361                         0.533655                 0.34619              4.910827             5.155459               5.064285               4.972674            60              YES
56     94     150        -1219.814647             0.268575             0.264011               0.265607               4.616564                    8.44082                      13.057384                    0.037772                        0.055046                           0.092819                          0.54294                0.343019               4.93262              5.19233                5.09692               4.993782            61              YES
56     96     152        -1228.670848              0.26864             0.267363               0.267801               4.641502                   8.835039                      13.476541                    0.035859                        0.059451                           0.095311                         0.573459                 0.33464              4.945326             5.223516               5.122783               5.005918            62              YES
56     132    188        -1313.363118             0.118432             0.097662               0.102988               2.232035                    5.33735                       7.569385                    0.037205                          0.1086                           0.145805                         0.444406                0.355461               5.16496             5.728724               5.566768               5.215855            63              YES
56     134    190        -1313.022507             0.135258             0.116619               0.121309               2.561679                   6.568911                        9.13059                    0.036485                        0.112439                           0.148923                         0.501275                0.325616              5.177643             5.772373               5.603648               5.228019            64              YES
56     136    192        -1312.382228             0.151353             0.133624               0.138009               2.884289                    7.74948                      10.633769                    0.037665                        0.114411                           0.152075                         0.565623                0.297536              5.193672             5.813928                5.64007               5.243498            65              YES
56     138    194        -1311.556512             0.170029             0.152651               0.156885               3.264618                   9.099718                      12.364336                    0.040316                        0.114944                           0.155259                         0.628223                0.269686              5.213212             5.851527               5.674647               5.262459            66              YES
58     54     112         -856.786743             0.232345             0.208152                0.22111               3.750719                   2.913481                         6.6642                    0.028851                        0.022294                           0.051146                         0.420738                0.565609              4.697028             4.532771               4.618555               4.770323            67               NO
58     56     114         -885.702476             0.290245             0.269885                0.28054               4.751621                   4.024786                       8.776407                     0.02893                        0.024682                           0.053612                         0.495114                0.474452              4.730091             4.594442               4.663949               4.802465            68              YES
58     58     116         -914.432437             0.320953             0.314378               0.317738               5.306624                   4.972153                      10.278778                    0.029385                        0.026125                            0.05551                          0.47364                 0.43674              4.753563             4.649191               4.701667               4.825169            69              YES
58     84     142        -1182.243888             0.121815             0.093353               0.104576               2.088758                   2.458954                       4.547712                     0.03758                        0.045598                           0.083178                          0.30521                0.599217              4.840879              4.98558                4.92699               4.905911            70               NO
58     86     144        -1194.567253              0.16074             0.133802               0.144225               2.782601                   3.670219                        6.45282                    0.037345                        0.048197                           0.085542                         0.417262                0.518381              4.864003             5.028173               4.962702               4.928324            71              YES
58     88     146        -1206.337287             0.220317              0.18809               0.200357               3.873214                   5.380282                       9.253496                    0.036858                        0.051077                           0.087935                         0.482002                0.443916               4.90165             5.076023               5.007479                4.96508            72              YES
58     90     148        -1218.787411             0.267028             0.236658               0.248021               4.764019                    7.06231                      11.826329                     0.03684                        0.053203                           0.090043                         0.487982                0.353015              4.937869             5.126689               5.053533                5.00044            73               NO
58     92     150        -1230.929269              0.29004             0.266315               0.275033               5.225427                   8.259056                      13.484483                    0.036128                        0.056692                            0.09282                         0.482496                0.321488              4.962071             5.169141               5.090073               5.023942            74              YES
58     132    190        -1350.469962              0.11415             0.092596               0.098331               2.255378                   5.046397                       7.301775                    0.038954                        0.109969                           0.148923                         0.454053                0.384544              5.196394             5.720739               5.565916               5.247884            75              YES
58     134    192        -1350.782822             0.134162             0.112597               0.118234               2.667797                   6.326719                       8.994516                    0.040342                        0.111733                           0.152075                         0.510466                0.353833              5.213061             5.765256               5.604185               5.264007            76              YES
58     136    194        -1350.701593             0.153266             0.132936               0.138168               3.074348                   7.694833                      10.769181                    0.041122                        0.111947                           0.153069                         0.585147                0.327223              5.235818             5.808365                5.64328               5.286167            77               NO
58     138    196        -1350.733762             0.233942             0.201312               0.209646               4.773479                  11.974823                      16.748302                    0.044341                        0.114137                           0.158477                         0.593872                0.300929              5.280737             5.845277               5.684063               5.330285            78              YES
60     84     144         -1193.90001             0.109877             0.086733               0.096103               1.976951                   2.294097                       4.271048                     0.03938                        0.046161                           0.085541                         0.312112                0.647646              4.875448             4.995961               4.946104               4.940592            79               NO
