 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Sr       38     60     98          -825.675695              -13.321185               -4.559994            -0.170031            -0.167437              -0.168367              -1.493448                  -2.632006                     -4.125454                   0.918540                0.906684              4.280399             4.557079               4.451837               0.276680              4.359784         14.953401       28.089878        5.506017       9.187681          -7.556467            
   Sr       38     62     100         -834.773031              -14.396500               -4.331352             0.410506             0.366576               0.382091               3.827055                   6.258826                     10.085881                   0.981861                0.846228              4.409870             4.672115               4.574233               0.262246              4.486965         16.017909       30.185726        5.425124       9.097336          -8.887213            
   Sr       38     64     102         -842.850866              -15.202376               -3.832784             0.411828             0.364207               0.380569               3.877051                   6.550489                     10.427540                   0.974254                0.826944              4.431452             4.719734               4.614440               0.288282              4.508178         16.876636       31.928253        4.875504       8.077836          -9.963562            
   Sr       38     66     104         -849.999871              -15.949310               -3.408596             0.408379             0.355892               0.373436               3.876007                   6.727596                     10.603603                   0.961289                0.820996              4.449525             4.764794               4.652077               0.315269              4.525945         17.627809       33.451978        4.398473       7.149005         -10.777258            
   Sr       38     68     106         -856.341421              -16.643458               -3.036766             0.401409             0.344071               0.362719               3.835947                   6.821723                     10.657670                   0.940260                0.815473              4.464739             4.807435               4.687463               0.342697              4.540903         18.341014       34.897254        3.989010       6.341550         -11.493528            
   Sr       38     70     108         -862.248589              -17.520824               -3.088844            -0.000003            -0.000002              -0.000002              -0.000027                  -0.000043                     -0.000070                   0.915410                0.981255              4.360224             4.772746               4.631791               0.412523              4.438182         19.093065       36.413317        3.851949       5.907169         -12.504423            
   Sr       38     72     110         -868.082543              -18.281839               -2.779829             0.000001             0.000001               0.000001               0.000013                   0.000021                      0.000033                   0.895532                0.937908              4.381167             4.811617               4.667407               0.430451              4.458759         20.056039       38.354618        3.876559       5.833954         -13.947271            
   Sr       38     74     112         -873.229581              -19.032673               -2.470136             0.000001             0.000001               0.000001               0.000006                   0.000011                      0.000018                   0.872127                0.895362              4.401255             4.847094               4.700569               0.445840              4.478499         20.846794       39.969692        3.490155       5.147039         -15.201657            
   Sr       38     76     114         -877.862482              -19.761228               -2.183068             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.848174                0.857342              4.420754             4.880815               4.732433               0.460062              4.484737         21.423050       41.171848        3.192803       4.632901         -16.302593            
   Sr       38     78     116         -882.087199              -20.462754               -1.888897            -0.000004            -0.000003              -0.000003              -0.000034                  -0.000068                     -0.000102                   0.823100                0.819304              4.439958             4.913781               4.763756               0.473824              4.503669         22.107357       42.583325        2.950682       4.224718         -17.096566            
   Sr       38     80     118         -885.914322              -21.126202               -1.489383             0.000002             0.000002               0.000002               0.000021                   0.000040                      0.000061                   0.799635                0.823709              4.458623             4.946561               4.794852               0.487938              4.522071         22.977788       44.363577        2.735068       3.827123         -18.110448            
   Sr       38     82     120         -888.644293              -21.703442               -1.058649             0.000001             0.000001               0.000001               0.000011                   0.000022                      0.000033                   0.780533                0.829520              4.474864             4.985484               4.829632               0.510620              4.538085         23.627063       45.677849        2.191600       2.729971         -18.793548            
   Sr       38     84     122         -889.999396              -22.200855               -0.672309             0.000005             0.000005               0.000005               0.000048                   0.000142                      0.000190                   0.765135                0.667131              4.488285             5.036286               4.872211               0.548001              4.551319         23.818973       46.099317        1.425878       1.355104         -18.732953            
   Sr       38     86     124         -890.887597              -22.534212               -0.492547            -0.046484            -0.053215              -0.051493              -0.451171                  -1.502566                     -1.953737                   0.770579                0.609451              4.499591             5.101491               4.924861               0.601901              4.562469         23.905090       46.278947        1.082392       0.888201         -18.687518            
   Sr       38     88     126         -891.842953              -22.818267               -0.366925            -0.069583            -0.079889              -0.077338              -0.678660                  -2.368717                     -3.047376                   0.780954                0.600084              4.510527             5.167920               4.978808               0.657393              4.573255         24.215516       46.900934        1.082446       0.955356         -18.934303            
   Sr       38     90     128         -892.432941              -23.198802               -0.230822            -0.060471            -0.071469              -0.068831              -0.591926                  -2.217059                     -2.808985                   0.768022                0.583927              4.518709             5.227023               5.027169               0.708314              4.581325         24.575595       47.644036        0.887000       0.589989         -19.190922            
   Sr       38     92     130         -892.789638              -23.665014               -0.168354             0.000002             0.000002               0.000002               0.000020                   0.000077                      0.000097                   0.738258                0.566966              4.524603             5.282409               5.072620               0.757807              4.587138         25.042677       48.612261        0.753795       0.356697         -19.700733            
   Sr       38     94     132         -893.287436              -23.963373                0.043687             0.000001             0.000001               0.000001               0.000012                   0.000040                      0.000052                   0.731711                0.584306              4.532298             5.347295               5.125974               0.814997              4.594728         25.709905       49.929719        0.824536       0.497798         -20.810060            
   Sr       38     96     134         -893.107758              -24.220407                0.350274             0.000000             0.000000               0.000000               0.000001                   0.000010                      0.000011                   0.728336                0.599279              4.540463             5.413130               5.180611               0.872667              4.602783         25.945924       50.407818        0.501954      -0.179678         -21.450042            
   Sr       38     98     136         -891.972855              -24.446441                0.676939             0.000000             0.000000               0.000000               0.000001                   0.000008                      0.000009                   0.716640                0.516348              4.549500             5.477726               5.234964               0.928226              4.611698         26.147123       50.830400       -0.009639      -1.134904         -20.972915            
   Sr       38     100    138         -890.419583              -24.662276                0.980533             0.000000             0.000000               0.000000              -0.000001                   0.000007                      0.000006                   0.706346                0.560245              4.560462             5.541682               5.289681               0.981220              4.622512         26.311617       51.176092       -0.238340      -1.553272         -20.977128            
   Sr       38     102    140         -888.243352              -24.956522                1.306758            -0.000001             0.000000              -0.000001              -0.000014                  -0.000019                     -0.000033                   0.691857                0.695090              4.575303             5.596373               5.338570               1.021070              4.637155         26.478945       51.534145       -0.460448      -2.176232         -20.699861            
   Sr       38     104    142         -885.034886              -25.291912                1.598704             0.000000             0.000000               0.000000              -0.000001                  -0.000006                     -0.000007                   0.682920                0.686488              4.591914             5.646717               5.384732               1.054803              4.653545         26.798816       52.185549       -0.913444      -3.208466         -20.025680            
   Sr       38     106    144         -881.256864              -25.661564                1.776309             0.000003             0.000002               0.000002               0.000033                   0.000077                      0.000111                   0.682293                0.701408              4.610253             5.696622               5.431089               1.086369              4.671642         27.112337       52.815971       -1.195064      -3.778023         -20.107527            
   Sr       38     108    146         -877.472557              -26.008343                1.841892             0.000000             0.000000               0.000000               0.000002                  -0.000013                     -0.000011                   0.683253                0.742649              4.627353             5.749412               5.479533               1.122060              4.688518         27.229051       53.066226       -1.170125      -3.784307         -20.731665            
   Sr       38     110    148         -873.713273              -26.328916                1.872220            -0.000014            -0.000012              -0.000012              -0.000141                  -0.000551                     -0.000692                   0.677968                0.780880              4.642730             5.804787               5.529771               1.162057              4.703695         27.314405       53.256866       -1.117878      -3.759285         -21.006941            
   Sr       38     112    150          -870.06756              -26.502779                1.875937            -0.053761            -0.044837              -0.046409              -0.558960                  -2.179483                     -2.738443                   0.688476                0.803455              4.657047             5.865373               5.584048               1.208326              4.717827         27.460357       53.549417       -1.030689      -3.645714         -21.311153            
   Sr       38     114    152         -866.595735              -26.478817                1.799261            -0.130027            -0.106764              -0.110770              -1.365398                  -5.388091                     -6.753489                   0.729889                0.785398              4.680220             5.923771               5.638653               1.243552              4.728442           No_Data         No_Data       -0.941486      -3.471825         -21.777593            
   Sr       38     116    154         -863.256589              -27.153680                1.595516             0.332514             0.207959               0.229748               3.661174                  10.799112                     14.460286                   0.684568                0.660991              4.792460             5.956916               5.691765               1.164456              4.839564           No_Data         No_Data       -0.946379      -3.339147            No_Data            
   Sr       38     118    156         -860.124099              -27.394018                1.686683             0.351659             0.217232               0.240244               3.909399                  11.692399                     15.601798                   0.687202                0.645103              4.815565             6.013034               5.744386               1.197469              4.862445           No_Data         No_Data       -0.913198      -3.132490            No_Data            
   Zr       40     16     56           -172.70876                9.504003              -27.096509            -0.000046            -0.000057              -0.000048              -0.000590                  -0.000131                     -0.000721                   0.623685                1.024977              5.049757             3.365524               4.631472              -1.684233              5.128553         -8.675294      -18.600640         No_Data        No_Data          -8.406383            
   Zr       40     18     58          -227.479448                9.085728              -27.084470             0.000000             0.000001               0.000000               0.000001                   0.000002                      0.000003                   0.836404                0.987829              4.757111             3.486140               4.402118              -1.270972              4.840672         -8.030448      -17.747524       28.391747      54.770688          -7.870048            
   Zr       40     20     60          -282.146532                8.585210              -25.554822             0.000000             0.000000               0.000000               0.000001                   0.000000                      0.000001                   0.960077                1.443823              4.522008             3.580522               4.231519              -0.941486              4.609833         -7.304056      -16.570404       28.549368      54.667084          -8.619561            
   Zr       40     22     62          -330.123776                7.978640              -23.724857            -0.000001            -0.000003              -0.000002              -0.000011                  -0.000010                     -0.000021                   1.107139                0.838447              4.357769             3.656532               4.122618              -0.701238              4.448838         -6.423341      -15.084774       25.129758      47.977245          -3.106841            
   Zr       40     24     64          -377.647335                6.713987              -23.470545             0.210369             0.267151               0.228090               1.978089                   1.139668                      3.117757                   1.120510                0.972416              4.316652             3.753617               4.114552              -0.563036              4.408570         -5.110069      -12.510079       24.667212      47.523559          -4.138785            
   Zr       40     26     66           -423.36147                5.999778              -22.433708             0.000000             0.000000               0.000000               0.000002                   0.000002                      0.000004                   1.200708                0.910186              4.204419             3.764275               4.036762              -0.440144              4.298737         -4.082958      -10.552769       23.798369      45.714135          -4.904057            
   Zr       40     28     68          -467.429037                4.861685              -20.838716             0.000001             0.000001               0.000001               0.000005                   0.000004                      0.000009                   1.193393                1.145202              4.166939             3.809683               4.023677              -0.357257              4.262087         -2.911238       -8.215459       23.061478      44.067567          -5.214799            
   Zr       40     30     70          -506.379683                3.756502              -18.744094            -0.000002            -0.000004              -0.000003              -0.000021                  -0.000020                     -0.000040                   1.174628                0.848160              4.145333             3.849556               4.021236              -0.295777              4.240966         -1.835629       -6.024502       20.472005      38.950647          -2.435188            
   Zr       40     32     72          -542.303927                2.580603              -17.571158            -0.000003            -0.000005              -0.000004              -0.000029                  -0.000030                     -0.000059                   1.158424                0.942724              4.136993             3.899345               4.033101              -0.237649              4.232814         -0.982982       -4.247840       18.857565      35.924245          -1.599743            
   Zr       40     34     74          -576.909767                1.566071              -16.683444            -0.185281            -0.200127              -0.191786              -1.621065                  -1.365549                     -2.986614                   1.108271                0.961226              4.163893             3.988466               4.084227              -0.175427              4.259109          0.148548       -1.906431       18.254895      34.605840          -2.058000            
   Zr       40     36     76          -609.142717                0.145725              -15.875512            -0.000001            -0.000002              -0.000001              -0.000009                  -0.000011                     -0.000020                   1.127510                1.000818              4.139090             4.002216               4.074829              -0.136875              4.234864          1.397785        0.565642       17.097498      32.232950          -2.026520            
   Zr       40     38     78          -640.302796               -1.048223              -14.931407             0.000000             0.000000               0.000000               0.000002                   0.000002                      0.000004                   1.121925                1.000903              4.145784             4.049422               4.099121              -0.096363              4.241407          2.686226        3.138669       16.580901      31.160079          -3.425721            
   Zr       40     40     80          -669.193353               -2.196136              -13.809133             0.000000             0.000000               0.000000              -0.000002                  -0.000002                     -0.000005                   1.101126                1.006395              4.153325             4.092485               4.123017              -0.060840              4.235093          4.141022        6.061839       15.448928      28.890558          -3.729227            
   Zr       40     42     82          -695.283517               -3.315849              -12.768894             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.090036                0.885150              4.160022             4.134432               4.146935              -0.025590              4.241661          5.238488        8.273780       13.990855      26.090164          -3.852003            
   Zr       40     44     84          -719.712737               -4.416970              -12.005432             0.000000             0.000000               0.000000              -0.000001                  -0.000002                     -0.000003                   1.074924                0.863110              4.167012             4.173802               4.170570               0.006791              4.248517          6.305562       10.431558       13.088741      24.429220          -4.403001            
   Zr       40     46     86          -743.066608               -5.497672              -11.349678             0.000000             0.000000               0.000000              -0.000002                  -0.000002                     -0.000004                   1.056704                0.838155              4.175606             4.211795               4.195002               0.036190              4.256946          7.357400       12.567087       12.527568      23.353872          -5.485430            
   Zr       40     48     88          -765.440508               -6.558735              -10.588655             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.038965                0.822053              4.185637             4.249015               4.220325               0.063379              4.266786          8.391416       14.675316       12.017055      22.373901          -6.640987            
   Zr       40     50     90           -786.02245               -7.568318               -9.024552             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.022752                1.112968              4.197789             4.287063               4.247617               0.089274              4.278707          9.394910       16.709470       11.258482      20.581943          -6.957258            
   Zr       40     52     92           -801.54846               -8.475885               -7.416646            -0.000001            -0.000001              -0.000001              -0.000010                  -0.000016                     -0.000026                   1.008011                0.663585              4.211935             4.330223               4.279195               0.118288              4.292587         10.293725       18.538157        8.651282      15.526010          -3.935479            
   Zr       40     54     94          -815.708907               -9.315687               -6.716059            -0.000002            -0.000003              -0.000003              -0.000023                  -0.000040                     -0.000062                   1.002910                0.742221              4.227626             4.377545               4.314386               0.149919              4.307984         11.179718       20.325379        7.783127      14.160447          -4.398604            
   Zr       40     56     96          -828.640433              -10.129398               -6.084392             0.000001             0.000001               0.000001               0.000010                   0.000018                      0.000028                   0.982134                0.864701              4.244986             4.426549               4.351818               0.181563              4.325021         11.977296       21.968431        7.269225      12.931527          -4.956906            
   Zr       40     58     98          -840.094015              -10.963682               -5.551648             0.000000             0.000000               0.000000               0.000002                   0.000003                      0.000004                   0.971628                0.926443              4.264903             4.476983               4.391657               0.212080              4.344572         12.784024       23.606000        6.622363      11.453582          -5.122013            
   Zr       40     60     100          -850.82145              -11.822194               -5.436427            -0.185892            -0.178036              -0.180989              -1.759001                  -2.797317                     -4.556318                   0.927600                0.907309              4.330297             4.556031               4.467107               0.225735              4.408784         13.495948       25.145756        6.280594      10.727436          -6.033436            
   Zr       40     62     102         -861.278121              -12.581454               -5.151803             0.397810             0.361866               0.375140               3.964851                   6.159480                     10.124332                   0.843923                0.835745              4.444170             4.664954               4.579641               0.220785              4.520680         14.165438       26.505091        6.099863      10.456672          -7.302427            
   Zr       40     64     104         -870.981931              -13.368946               -4.617040             0.404206             0.363299               0.378019               4.074267                   6.514615                     10.588881                   0.837512                0.814630              4.469290             4.712670               4.620580               0.243381              4.545378         14.971416       28.131066        5.677093       9.703810          -7.908901            
   Zr       40     66     106         -879.957633              -14.392988               -4.260890            -0.209695            -0.196978              -0.201396              -2.052762                  -3.621878                     -5.674640                   0.876531                0.902733              4.404432             4.699280               4.590242               0.294848              4.481621         15.897791       29.957763        5.346533       8.975702          -8.806768            
   Zr       40     68     108         -888.048754              -15.191213               -3.865046            -0.205309            -0.190282              -0.195372              -2.026496                  -3.666933                     -5.693429                   0.865079                0.894542              4.422664             4.739613               4.624758               0.316950              4.499540         16.756337       31.707334        4.944199       8.091122          -9.748884            
   Zr       40     70     110         -895.389477              -15.748070               -3.844483            -0.000002            -0.000002              -0.000002              -0.000017                  -0.000032                     -0.000049                   0.900112                0.984361              4.393614             4.758369               4.629057               0.364755              4.470990         17.478206       33.140889        4.609814       7.340724         -10.748057            
   Zr       40     72     112         -902.719681              -16.505198               -3.533948            -0.000001            -0.000001              -0.000001              -0.000011                  -0.000020                     -0.000030                   0.883632                0.938907              4.412922             4.796946               4.663426               0.384025              4.489965         18.208152       34.637139        4.626736       7.330204         -12.171093            
   Zr       40     74     114         -909.345513              -17.263856               -3.214573             0.000000             0.000000               0.000000              -0.000003                  -0.000005                     -0.000008                   0.865477                0.890853              4.431550             4.832170               4.695496               0.400620              4.508275         18.926768       36.115932        4.227797       6.625832         -12.962971            
   Zr       40     76     116         -915.415202              -18.015179               -2.911068             0.000000             0.000000               0.000000               0.000001                   0.000002                      0.000002                   0.848207                0.846371              4.449820             4.865456               4.726264               0.415637              4.526235         19.624551       37.552721        3.903457       6.069690         -13.885622            
   Zr       40     78     118         -921.044235              -18.752104               -2.600263             0.000000             0.000000               0.000000              -0.000002                  -0.000004                     -0.000006                   0.833227                0.800625              4.468034             4.897890               4.756530               0.429857              4.544143         20.306682       38.957036        3.638015       5.629033         -14.881754            
   Zr       40     80     120         -926.285198              -19.462994               -2.161885             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.819276                0.799697              4.486131             4.929833               4.786504               0.443703              4.549195         20.994894       40.370877        3.420643       5.240964         -15.898000            
   Zr       40     82     122         -930.354244              -20.070177               -1.594816            -0.000001            -0.000001              -0.000001              -0.000010                  -0.000023                     -0.000034                   0.806261                0.847750              4.502343             4.966261               4.819081               0.463919              4.565183         21.648373       41.709952        2.858247       4.069046         -16.139923            
   Zr       40     84     124         -932.554701              -20.568493               -1.067848            -0.000002            -0.000002              -0.000002              -0.000017                  -0.000052                     -0.000069                   0.793790                0.634709              4.515856             5.013958               4.858863               0.498102              4.578511         22.057115       42.555305        1.841458       2.200458         -15.610409            
   Zr       40     86     126         -934.086862              -20.943602               -0.828886            -0.000001            -0.000001              -0.000001              -0.000006                  -0.000022                     -0.000027                   0.783271                0.594737              4.526566             5.070431               4.904314               0.543866              4.589074         22.376558       43.199265        1.380804       1.532161         -15.787466            
   Zr       40     88     128         -935.587974              -21.287959               -0.714970            -0.000206            -0.000340              -0.000305              -0.002135                  -0.009924                     -0.012059                   0.775835                0.592888              4.536511             5.128167               4.950876               0.591657              4.598884         22.650906       43.745022        1.344369       1.501113         -16.400378            
   Zr       40     90     130         -937.034527              -21.610482               -0.613118             0.000001             0.000001               0.000001               0.000005                   0.000028                      0.000033                   0.770993                0.585951              4.545893             5.186786               4.998349               0.640893              4.608139         23.070301       44.601586        1.312696       1.446553         -16.891575            
   Zr       40     92     132         -938.362206              -21.913342               -0.479841             0.000000             0.000000               0.000000              -0.000004                  -0.000014                     -0.000019                   0.772450                0.567646              4.554676             5.246733               5.047050               0.692058              4.616804         23.541639       45.572569        1.240638       1.327679         -17.629266            
   Zr       40     94     134         -939.478237              -22.183888               -0.237224             0.000000             0.000000               0.000000               0.000000                   0.000007                      0.000007                   0.771685                0.586242              4.562945             5.310681               5.098970               0.747736              4.624962         23.847099       46.190802        1.134960       1.116032         -18.388600            
   Zr       40     96     136         -939.829445              -22.435584                0.101955             0.000000             0.000000               0.000000               0.000000                   0.000006                      0.000006                   0.773925                0.618462              4.571992             5.375988               5.152558               0.803997              4.633888         24.111975       46.721687        0.777956       0.351208         -18.242010            
   Zr       40     98     138         -939.184331              -22.676175                0.436271             0.000000             0.000000               0.000000               0.000000                   0.000006                      0.000006                   0.769847                0.562348              4.582164             5.438837               5.205057               0.856674              4.643924         24.348982       47.211477        0.267849      -0.645114         -17.776574            
   Zr       40     100    140         -938.022915              -22.949026                0.716481             0.000000             0.000000               0.000000               0.000000                   0.000005                      0.000005                   0.765808                0.608182              4.595180             5.498505               5.256277               0.903325              4.656768         24.537744       47.603333        0.004558      -1.161417         -17.750061            
   Zr       40     102    142         -936.349987              -23.298137                0.954722             0.000000             0.000000               0.000000              -0.000001                   0.000002                      0.000000                   0.757901                0.692361              4.611996             5.548096               5.301155               0.936100              4.673362         24.778197       48.106636       -0.186193      -1.672928         -17.630405            
   Zr       40     104    144         -934.045876              -23.713461                1.166565             0.000000             0.000000               0.000000               0.000005                   0.000016                      0.000021                   0.752322                0.724925              4.631989             5.588211               5.339798               0.956223              4.693094         25.223117       49.010990       -0.443413      -2.304112         -17.502525            
   Zr       40     106    146         -931.267878              -24.180337                1.335126             0.000001             0.000001               0.000001               0.000010                   0.000027                      0.000037                   0.749096                0.751519              4.654594             5.622769               5.374888               0.968175              4.715406         25.721202       50.011015       -0.650778      -2.777999         -17.932993            
   Zr       40     108    148         -928.380211              -24.634814                1.434666            -0.000001            -0.000001              -0.000001              -0.000010                  -0.000034                     -0.000044                   0.747747                0.799963              4.676629             5.659081               5.411172               0.982452              4.737158         26.169327       50.907654       -0.668093      -2.887667         -18.823348            
   Zr       40     110    150         -925.375698              -25.042172                1.506537            -0.000001            -0.000001              -0.000001              -0.000012                  -0.000048                     -0.000060                   0.743529                0.837215              4.696275             5.700361               5.450720               1.004087              4.756554         26.541962       51.662426       -0.683668      -3.004513         -19.603142            
   Zr       40     112    152         -922.232449              -25.399531                1.562873            -0.000001            -0.000001              -0.000001              -0.000013                  -0.000060                     -0.000073                   0.737984                0.857029              4.713195             5.747364               5.494120               1.034170              4.773260         26.795675       52.164890       -0.724503      -3.143250         -20.219177            
   Zr       40     114    154         -919.374221              -26.129059                1.245796             0.262092             0.183854               0.198856               3.039236                   8.987027                     12.026264                   0.680174                0.709786              4.793691             5.829934               5.579314               1.036243              4.852760         27.094275       52.778487       -0.645707      -2.858228         -21.006662            
   Zr       40     116    156         -916.861369              -26.406705                1.342630             0.288357             0.196264               0.213588               3.381295                   9.932563                     13.313858                   0.675586                0.685912              4.820493             5.880664               5.627896               1.060172              4.879237         27.482468       53.604781       -0.558578      -2.512853         -21.965635            
   Zr       40     118    158         -914.107681              -26.653684                1.446874             0.303974             0.205185               0.223376               3.595116                  10.752004                     14.347120                   0.671082                0.665521              4.841202             5.933027               5.676504               1.091826              4.899698         27.670933       53.983582       -0.701128      -2.753689         -22.551093            
   Zr       40     120    160         -911.176609              -26.887719                1.550727             0.313239             0.211680               0.229964               3.730522                  11.481619                     15.212142                   0.667427                0.656917              4.858047             5.985717               5.724662               1.127671              4.904521           No_Data         No_Data       -0.804318      -2.931072         -22.752511            
   Mo       42     18     60           -208.98905                9.448712              -27.398531            -0.000003            -0.000003              -0.000003              -0.000042                  -0.000009                     -0.000051                   0.784776                0.979978              4.933145             3.500417               4.550936              -1.432728              5.013773         -8.434609      -18.490398         No_Data        No_Data          -7.980290            
   Mo       42     20     62          -264.447058                9.090087              -25.926447            -0.000001             0.000000              -0.000001              -0.000010                  -0.000001                     -0.000011                   0.888238                1.446917              4.713925             3.595684               4.384476              -1.118241              4.798239         -7.925580      -17.699474       28.942452      55.458009          -8.667611            
   Mo       42     22     64          -313.114264                8.713492              -24.250208            -0.000002            -0.000003              -0.000002              -0.000021                  -0.000010                     -0.000031                   0.993381                0.837420              4.540136             3.675199               4.262655              -0.864938              4.627617         -7.454497      -17.009513       25.475772      48.667206          -2.667733            
   Mo       42     24     66          -363.610903                7.537360              -24.399150             0.238298             0.291970               0.254131               2.476048                   1.269427                      3.745475                   1.073875                1.002914              4.428329             3.789435               4.207244              -0.638894              4.517975         -5.921024      -14.036432       26.168487      50.496640          -5.187127            
   Mo       42     26     68          -410.703576                6.636238              -22.888569             0.252836             0.296065               0.266897               2.543633                   1.435866                      3.979498                   1.096260                0.911865              4.357404             3.845223               4.169007              -0.512181              4.448480         -5.180463      -12.657894       24.503726      47.092673          -4.756241            
   Mo       42     28     70          -456.082417                6.143871              -21.939104             0.000001             0.000001               0.000001               0.000010                   0.000007                      0.000017                   1.085754                1.153689              4.235165             3.837821               4.080873              -0.397345              4.328814         -4.533737      -11.346620       23.722198      45.378842          -4.420948            
   Mo       42     30     72          -497.114173                5.080763              -19.852287            -0.000003            -0.000004              -0.000003              -0.000026                  -0.000021                     -0.000047                   1.064334                0.852040              4.210402             3.875981               4.074397              -0.334422              4.304589         -3.513275       -9.265511       21.518743      41.031756          -1.385136            
