 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Sn       50     94     144        -1125.664569              -16.194382               -1.496057             0.094056             0.118391               0.110733               1.355932                   3.716338                      5.072269                   0.961375                1.032360              4.780633             5.144919               5.021427               0.364286              4.851841         18.107983       34.473628        2.039338       2.025388          -8.149255            
   Sn       50     96     146        -1128.517098              -17.270989               -1.855161             0.261061             0.258278               0.259144               3.885308                   8.520061                     12.405369                   0.817841                0.918692              4.857372             5.218994               5.098040               0.361623              4.927471         18.665454       35.697631        2.401791       2.852530          -9.026158            
   Sn       50     98     148        -1131.980764              -17.817492               -1.669098             0.277318             0.273521               0.274681               4.169117                   9.354501                     13.523618                   0.844930                0.917060              4.881943             5.259527               5.135072               0.377585              4.951694         19.424033       37.224319        2.649709       3.463666         -10.861297            
   Sn       50     100    150        -1134.943849              -18.390591               -1.410363             0.286450             0.281105               0.282709               4.344381                   9.945495                     14.289875                   0.852868                0.921238              4.903427             5.295705               5.168255               0.392279              4.961190         20.036455       38.441310        2.400692       2.963086         -11.887405            
   Sn       50     102    152        -1137.193370              -18.964895               -1.108567             0.289856             0.281512               0.283973               4.429534                  10.286337                     14.715871                   0.851003                0.911625              4.922069             5.328770               5.198499               0.406701              4.979615         20.623544       39.624599        2.041192       2.249521         -12.390831            
   Sn       50     104    154        -1138.701344              -19.502005               -0.837356             0.286769             0.273941               0.277657               4.408622                  10.326554                     14.735176                   0.844275                0.889127              4.936796             5.360160               5.226465               0.423364              4.994173         21.123462       40.638811        1.654364       1.507975         -12.832574            
   Sn       50     106    156        -1139.765473              -19.982605               -0.656131             0.276837             0.258400               0.263645               4.274595                  10.036899                     14.311494                   0.831917                0.886830              4.947613             5.389459               5.251891               0.441847              5.004866         21.515279       41.435405        1.420043       1.064129         -13.402940            
   Sn       50     108    158        -1140.675035              -20.417931               -0.540899             0.262313             0.238885               0.245431               4.065180                   9.546501                     13.611681                   0.804888                0.900027              4.956670             5.415778               5.274814               0.459109              5.013819         21.860505       42.136707        1.348210       0.909563         -14.044968            
   Sn       50     110    160        -1141.429561              -20.823102               -0.424650             0.245792             0.218849               0.226251               3.822858                   8.986536                     12.809394                   0.761798                0.908439              4.965579             5.439669               5.296077               0.474091              5.022627         22.205831       42.842684        1.281496       0.754526         -14.591232            
   Sn       50     112    162        -1141.856510              -21.198184               -0.291092             0.224789             0.196465               0.204114               3.506481                   8.283149                     11.789629                   0.708511                0.902441              4.972886             5.462500               5.316198               0.489615              5.029851         22.521579       43.504092        1.118915       0.426950         -14.969634            
   Sn       50     114    164        -1142.471554              -21.691739               -0.492190            -0.100275            -0.106192              -0.104626              -1.554489                  -4.573503                     -6.127992                   0.931856                1.029131              4.957436             5.472315               5.320622               0.514879              5.014576         23.216310       44.665032        1.273308       0.615044         -15.819135            
   Sn       50     116    166        -1143.363317              -21.816638               -0.634661             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.136590                1.107740              4.960749             5.502004               5.344747               0.541256              5.017852         24.109088       46.322221        1.514318       0.891764         -17.256796            
   Sn       50     118    168        -1144.419743              -22.373368               -0.557268             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   1.123562                1.052260              4.976044             5.524562               5.367175               0.548519              5.032973         24.863834       47.922866        1.608213       1.056426         -19.078646            
   Sn       50     120    170        -1145.432869              -22.938000               -0.468384             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   1.111641                0.992913              4.991208             5.545470               5.388374               0.554262              5.047966         25.608419       49.427501        1.529150       1.013127         -20.635992            
   Sn       50     122    172        -1146.356910              -23.505342               -0.346541             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.099174                0.916765              5.006242             5.565300               5.408744               0.559058              5.062832         26.133178       50.490235        1.416860       0.924041         -22.051542            
   Sn       50     124    174        -1147.321312              -24.069777               -0.018008             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   1.086552                0.894866              5.021127             5.584196               5.428378               0.563070              5.077551         26.681208       51.601537        1.388017       0.964403         -23.154638            
   Te       52     54     106         -873.209854                0.099394              -12.081802             0.143068             0.148910               0.146004               1.927787                   2.027247                      3.955034                   0.826618                0.985140              4.532121             4.470330               4.500748              -0.061792              4.607171          1.151948        0.042559       13.223720      24.543087           6.695736            
   Te       52     56     108         -896.314626               -1.006941              -11.440630             0.159246             0.171109               0.165350               2.164125                   2.464192                      4.628316                   0.843918                1.061192              4.551458             4.514933               4.532556              -0.036526              4.626194          2.409136        2.547226       12.575552      23.104773           5.152669            
   Te       52     58     110         -917.983143               -1.953819              -10.823919             0.167030             0.180071               0.173888               2.287555                   2.734985                      5.022540                   0.846146                1.100946              4.569108             4.556032               4.562218              -0.013076              4.643560          3.207965        4.483564       11.915328      21.668518           4.084258            
   Te       52     60     112         -938.467645               -2.821062              -10.318321             0.171641             0.184095               0.178326               2.367956                   2.942593                      5.310549                   0.842173                1.138536              4.585849             4.595292               4.590910               0.009444              4.660034          3.942701        5.796761       11.361992      20.484502           3.331936            
   Te       52     62     114         -958.369790               -3.852940              -10.041054             0.243303             0.267383               0.256492               3.418674                   4.549740                      7.968415                   0.834041                1.089818              4.628051             4.664180               4.647735               0.036129              4.701570          4.596130        7.139543       11.065250      19.902146           2.601094            
   Te       52     64     116         -977.911571               -4.135891               -9.722279            -0.156828            -0.172891              -0.165779              -2.192800                  -3.042422                     -5.235222                   0.778065                1.150966              4.616687             4.668517               4.645354               0.051830              4.690384          5.426772        8.857240       10.891283      19.541782           1.618677            
   Te       52     66     118         -996.677618               -4.962394               -9.272510            -0.157635            -0.174058              -0.166944              -2.218614                  -3.205430                     -5.424044                   0.781668                1.147842              4.631890             4.702931               4.671758               0.071042              4.705349          6.265375       10.484325       10.532428      18.766048           0.676713            
   Te       52     68     120        -1014.357522               -5.666518               -8.842939            -0.151298            -0.165506              -0.159482              -2.140725                  -3.181145                     -5.321870                   0.779125                1.134598              4.644157             4.733425               4.694951               0.089269              4.717425          6.811135       11.429974        9.981173      17.679904           0.135772            
   Te       52     70     122        -1031.231740               -6.189714               -8.532610            -0.134027            -0.141759              -0.138548              -1.903662                  -2.834943                     -4.738605                   0.773241                1.129705              4.653093             4.758756               4.714009               0.105663              4.726223          7.211944       12.242445        9.569261      16.874218          -0.004191            
   Te       52     72     124        -1047.685298               -6.702397               -8.249849            -0.116258            -0.119227              -0.118019              -1.657884                  -2.478558                     -4.136442                   0.776242                1.117100              4.662391             4.783988               4.733376               0.121597              4.735377          7.759254       13.336839        9.350182      16.453559          -0.396004            
   Te       52     74     126        -1063.449055               -7.177283               -7.988084            -0.094105            -0.093235              -0.093582              -1.346988                  -2.012640                     -3.359628                   0.780296                1.089398              4.671106             4.808635               4.752359               0.137529              4.743958          8.255201       14.325064        8.985128      15.763757          -0.800596            
   Te       52     76     128        -1078.941077               -7.525403               -7.867125             0.048014             0.042307               0.044537               0.689246                   0.946675                      1.635921                   0.803295                1.068598              4.677858             4.830952               4.769350               0.153095              4.750606          8.860684       15.514634        8.825009      15.492022          -1.517085            
   Te       52     78     130        -1094.185767               -8.131482               -7.603416            -0.000013            -0.000011              -0.000012              -0.000191                  -0.000264                     -0.000455                   0.826149                0.987686              4.688461             4.855812               4.789573               0.167352              4.761047          9.524802       16.822596        8.650487      15.244690          -2.459324            
   Te       52     80     132        -1109.321593               -8.861018               -7.177468             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.823367                0.923785              4.700806             4.881386               4.811057               0.180580              4.773205         10.256341       18.291006        8.523649      15.135826          -3.658422            
   Te       52     82     134        -1123.176954               -9.568830               -5.241306             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.817823                1.394619              4.713751             4.907710               4.833367               0.193959              4.785954         10.992647       19.774569        8.086883      13.855362          -3.846368            
   Te       52     84     136        -1129.609894              -10.182775               -3.254922             0.000001             0.000001               0.000001               0.000011                   0.000018                      0.000029                   0.807484                0.691125              4.726797             4.944082               4.862149               0.217285              4.798803         11.574784       20.962711        4.259343       6.432940           2.092492            
   Te       52     86     138        -1136.134521              -11.372968               -3.181932             0.098817             0.094316               0.095909               1.463418                   2.550387                      4.013805                   0.734461                0.791170              4.751293             4.992356               4.902912               0.241063              4.822934         12.509412       22.920009        4.003461       6.524628           0.812663            
   Te       52     88     140        -1142.065066              -12.459529               -2.934797             0.130384             0.131849               0.131341               1.951188                   3.714538                      5.665725                   0.747532                0.851625              4.776177             5.037524               4.942066               0.261348              4.847450         13.297053       24.498660        3.786670       5.930545          -0.550554            
   Te       52     90     142        -1147.297286              -13.377485               -2.646141             0.148775             0.152888               0.151488               2.247361                   4.477968                      6.725329                   0.773416                0.902724              4.798603             5.078993               4.978148               0.280390              4.869548         14.129741       26.155877        3.493285       5.232221          -1.430881            
   Te       52     92     144        -1151.898228              -14.253999               -2.439096             0.166601             0.173862               0.171437               2.541109                   5.290100                      7.831210                   0.809732                0.937555              4.821880             5.120129               5.014475               0.298250              4.892487         15.190078       28.259047        3.220611       4.600943          -2.456819            
   Te       52     94     146        -1156.425664              -15.100550               -2.463431             0.210501             0.223617               0.219315               3.257063                   7.089746                     10.346809                   0.810679                0.926753              4.856564             5.170636               5.061010               0.314073              4.926674         16.266575       30.761096        3.195873       4.527437          -4.486483            
   Te       52     96     148        -1160.979773              -15.672501               -2.385616             0.237643             0.252508               0.247720               3.719453                   8.318304                     12.037757                   0.744113                0.915685              4.884501             5.215422               5.101599               0.330922              4.954216         17.012315       32.462675        3.198274       4.554109          -7.015205            
   Te       52     98     150        -1165.329050              -16.237335               -2.231845             0.260250             0.269612               0.266649               4.116216                   9.208131                     13.324347                   0.706630                0.908549              4.910171             5.255916               5.138693               0.345745              4.979527         17.449923       33.348287        3.086756       4.349278          -8.511953            
   Te       52     100    152        -1169.445590              -16.831424               -2.004781             0.281690             0.281130               0.281304               4.501997                   9.939016                     14.441013                   0.696991                0.908375              4.935834             5.293743               5.174087               0.357910              5.004834         18.025801       34.501742        2.966733       4.116540          -9.164827            
   Te       52     102    154        -1172.982417              -17.432387               -1.686561             0.293746             0.284799               0.287539               4.736840                  10.402531                     15.139371                   0.697903                0.899526              4.957947             5.327762               5.205828               0.369816              5.026643         18.668977       35.789047        2.672365       3.536827          -9.738568            
   Te       52     104    156        -1175.663917              -17.995816               -1.361572             0.295177             0.280383               0.284838               4.792489                  10.565369                     15.357858                   0.696198                0.872084              4.974880             5.359140               5.234188               0.384261              5.031822         19.251524       36.962574        2.226555       2.681501         -10.170548            
   Te       52     106    158        -1177.697627              -18.506284               -1.131173             0.287801             0.267719               0.273661               4.696065                  10.394180                     15.090245                   0.687675                0.859050              4.987284             5.388252               5.259663               0.400968              5.044086         19.725874       37.932155        1.882422       2.033710         -10.696283            
   Te       52     108    160        -1179.506994              -18.989803               -0.994383             0.273323             0.249416               0.256369               4.476551                   9.961621                     14.438172                   0.679680                0.867735              4.996623             5.414221               5.282124               0.417599              5.053320         20.158264       38.831960        1.768077       1.809368         -11.441522            
   Te       52     110    162        -1181.217492              -19.472865               -0.868144             0.254391             0.229170               0.236382               4.179672                   9.402474                     13.582147                   0.677396                0.877369              5.004533             5.437391               5.302301               0.432858              5.061142         20.613563       39.787932        1.727801       1.710498         -12.242458            
   Te       52     112    164        -1182.689299              -19.947132               -0.706258             0.231088             0.207045               0.213807               3.806550                   8.716693                     12.523243                   0.681225                0.887215              5.010952             5.458571               5.320722               0.447620              5.067489         21.111263       40.832789        1.618196       1.471807         -12.959739            
   Te       52     114    166        -1183.704356              -20.069454               -0.834893            -0.144341            -0.140707              -0.141712              -2.371124                  -6.048990                     -8.420115                   0.732262                0.955686              5.004102             5.467340               5.326564               0.463239              5.060716         21.448461       41.232802        1.428980       1.015058         -13.547846            
   Te       52     116    168        -1184.969527              -20.374114               -0.790931            -0.126609            -0.118695              -0.120848              -2.088499                  -5.236885                     -7.325384                   0.713010                0.941559              5.014512             5.490818               5.347925               0.476307              5.071009         21.727905       41.606210        1.581209       1.265172         -14.197974            
   Te       52     118    170        -1186.315766              -20.644382               -0.799123            -0.103983            -0.092672              -0.095703              -1.722084                  -4.193709                     -5.915793                   0.694781                0.933933              5.024462             5.513513               5.368652               0.489051              5.080849         21.857183       41.896024        1.610866       1.346239         -14.652449            
   Te       52     120    172        -1187.713377              -20.867682               -0.912007             0.075358             0.056110               0.061180               1.251993                   2.607403                      3.859396                   0.659719                0.943879              5.032459             5.540341               5.391843               0.507882              5.088757         22.025935       42.280509        1.637712       1.397612         -14.993635            
   Te       52     122    174        -1189.339624              -21.132369               -0.925718            -0.000001            -0.000001              -0.000001              -0.000024                  -0.000044                     -0.000068                   0.676518                0.919262              5.043007             5.558635               5.409691               0.515628              5.099189         22.379204       42.982714        1.744694       1.626247         -15.606756            
   Te       52     124    176        -1191.475052              -21.699799               -0.598949             0.000000             0.000000               0.000000               0.000001                   0.000002                      0.000004                   0.662140                0.888461              5.057346             5.578632               5.429827               0.521286              5.113370         22.951217       44.153740        1.971576       2.135429         -16.818143            
   Te       52     126    178        -1192.409964              -22.193424                0.536332             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.655366                1.107852              5.070584             5.602079               5.452170               0.531495              5.126463         23.534204       45.336870        1.465613       0.934912         -16.788652            
   Xe       54     56     110         -896.824487                0.155773              -12.471966             0.201336             0.203566               0.202455               2.917501                   2.970793                      5.888294                   0.830854                1.044254              4.612043             4.545010               4.578040              -0.067033              4.685813          1.092317        0.509862       13.672207      25.328625           4.685367            
   Xe       54     58     112         -920.403571               -0.831626              -11.754225             0.213043             0.220473               0.216857               3.111240                   3.396470                      6.507711                   0.842644                1.049064              4.630003             4.588465               4.608539              -0.041539              4.703492          2.054609        2.420429       12.836201      23.579085           4.211055            
   Xe       54     60     114         -942.741156               -1.765099              -11.252381             0.228768             0.245298               0.237441               3.369523                   3.988639                      7.358162                   0.844018                1.066915              4.649807             4.634841               4.641936              -0.014967              4.722987          2.979852        4.273512       12.226782      22.337585           3.541987            
   Xe       54     62     116         -964.408590               -2.679737              -10.878525             0.257474             0.281775               0.270490               3.834677                   4.839821                      8.674498                   0.834525                1.061248              4.675692             4.686107               4.681262               0.010416              4.748473          3.853684        6.038801       11.897799      21.667434           2.359055            
   Xe       54     64     118         -985.404793               -3.520980              -10.451193             0.280366             0.299556               0.290834               4.219528                   5.411069                      9.630597                   0.834034                1.034041              4.700208             4.729961               4.716369               0.029754              4.772616          4.552661        7.493223       11.545747      20.996204           1.264997            
   Xe       54     66     120        -1005.723152               -4.298930               -9.994148             0.283369             0.296729               0.290783               4.293466                   5.606304                      9.899770                   0.835987                1.028379              4.716027             4.763555               4.742226               0.047528              4.788195          5.331595        9.045534       11.190390      20.318359           0.488419            
   Xe       54     68     122        -1025.093429               -5.046245               -9.468682             0.273683             0.283856               0.279422               4.162346                   5.588353                      9.750699                   0.832701                1.028066              4.724911             4.790527               4.761595               0.065617              4.796946          6.173867       10.735907       10.713361      19.370277          -0.115812            
   Xe       54     70     124        -1043.236775               -5.714656               -9.001112             0.238137             0.246761               0.243079               3.615765                   5.029341                      8.645106                   0.830409                1.031127              4.721012             4.804118               4.768105               0.083106              4.793105          6.804343       12.005036       10.101270      18.143347          -0.579254            
   Xe       54     72     126        -1060.491665               -6.208280               -8.734650             0.204369             0.202475               0.203268               3.103304                   4.269913                      7.373217                   0.815277                1.035458              4.721204             4.818400               4.776987               0.097196              4.793294          7.198944       12.806367        9.660738      17.254890          -0.959926            
   Xe       54     74     128        -1077.321746               -6.613459               -8.552313             0.176423             0.162179               0.168028               2.685421                   3.542770                      6.228191                   0.795351                1.022400              4.726908             4.837308               4.791043               0.110401              4.798913          7.724170       13.872692        9.443970      16.830082          -1.336449            
   Xe       54     76     130        -1093.924109               -7.051255               -8.329830             0.149416             0.127260               0.136185               2.280468                   2.879541                      5.160010                   0.799870                0.987875              4.733275             4.857964               4.806562               0.124690              4.805184          8.293099       14.983033        9.306320      16.602363          -2.175055            
   Xe       54     78     132        -1110.042963               -7.521466               -8.038478             0.118821             0.095203               0.104537               1.818148                   2.229611                      4.047759                   0.825653                0.937229              4.739316             4.878494               4.822043               0.139179              4.811135          8.754500       15.857197        9.021979      16.118855          -2.801887            
   Xe       54     80     134        -1125.421792               -7.880978               -7.903187            -0.000002            -0.000001              -0.000001              -0.000023                  -0.000027                     -0.000050                   0.939474                0.914037              4.741832             4.895114               4.833928               0.153283              4.813614          8.931521       16.100200        8.615048      15.378829          -2.936026            
   Xe       54     82     136        -1140.722217               -8.578055               -5.903553             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.926983                1.408996              4.754554             4.921371               4.855821               0.166817              4.826146          9.645035       17.545263        8.811730      15.300425          -3.100625            
   Xe       54     84     138        -1149.092585               -9.378953               -4.331689             0.093760             0.075572               0.082356               1.455785                   1.972505                      3.428291                   0.839110                0.737451              4.774056             4.962881               4.889861               0.188826              4.845360         10.564643       19.482692        5.258408       8.370369           2.384369            
   Xe       54     86     140        -1157.631510              -10.283719               -4.182338             0.144815             0.129937               0.135377               2.273901                   3.539287                      5.813188                   0.771112                0.776884              4.800946             5.010572               4.930773               0.209627              4.871857         11.501281       21.496989        5.026630       8.538925           0.278384            
   Xe       54     88     142        -1165.445376              -11.166122               -3.850377             0.170281             0.161782               0.164831               2.700689                   4.587720                      7.288410                   0.738466                0.851975              4.825051             5.054021               4.968192               0.228970              4.895613         12.433155       23.380311        4.721363       7.813866          -1.010855            
   Xe       54     90     144        -1172.281220              -12.011542               -3.485719             0.188347             0.184120               0.185608               3.015508                   5.426466                      8.441973                   0.721526                0.868798              4.847843             5.094854               5.003654               0.247011              4.918078         13.239439       24.983935        4.278309       6.835845          -1.916155            
   Xe       54     92     146        -1178.511128              -12.827503               -3.271445             0.205605             0.207253               0.206684               3.323284                   6.344974                      9.668258                   0.713923                0.891264              4.870963             5.135883               5.039522               0.264921              4.940869         14.068278       26.612901        3.994986       6.229909          -2.913843            
   Xe       54     94     148        -1184.619938              -13.626717               -3.160302             0.225820             0.235390               0.232143               3.687371                   7.486448                     11.173819                   0.709540                0.902502              4.895816             5.178751               5.077345               0.282936              4.965372         14.857247       28.194274        3.951288       6.108810          -4.421711            
   Xe       54     96     150        -1190.559936              -14.372324               -3.024657             0.245050             0.257905               0.253621               4.042162                   8.511628                     12.553790                   0.713218                0.896326              4.920705             5.220188               5.114395               0.299484              4.989914         15.518748       29.580164        3.869413       5.939999          -5.834273            
   Xe       54     98     152        -1196.240097              -15.041620               -2.854698             0.263932             0.273584               0.270422               4.397018                   9.356063                     13.753081                   0.714051                0.889081              4.945169             5.259361               5.149936               0.314193              5.014040         16.165865       30.911048        3.732784       5.680161          -6.960325            
   Xe       54     100    154        -1201.640239              -15.657810               -2.610930             0.282713             0.284496               0.283921               4.756740                  10.068017                     14.824757                   0.712358                0.889912              4.969694             5.296381               5.184173               0.326688              5.038230         16.802000       32.194650        3.589568       5.400142          -8.011190            
   Xe       54     102    156        -1206.416165              -16.233721               -2.259790             0.294432             0.287993               0.290035               4.996908                  10.526304                     15.523212                   0.712679                0.883259              4.991218             5.329566               5.214930               0.338348              5.059463         17.422166       33.433749        3.274549       4.775927          -8.670576            
   Xe       54     104    158        -1210.255083              -16.769784               -1.888841             0.295181             0.283343               0.287035               5.042265                  10.678139                     15.720404                   0.712364                0.861053              5.007449             5.359446               5.241803               0.351997              5.075475         17.999865       34.591166        2.791615       3.838918          -8.972667            
   Xe       54     106    160        -1213.313529              -17.277142               -1.628278             0.286176             0.270193               0.275095               4.911267                  10.483737                     15.395005                   0.708176                0.841521              5.019129             5.386575               5.265430               0.367446              5.086999         18.505877       35.615903        2.380510       3.058447          -9.349612            
   Xe       54     108    162        -1216.104353              -17.774691               -1.486786             0.270587             0.251879               0.257520               4.660778                  10.049047                     14.709824                   0.701595                0.848236              5.028326             5.411275               5.286708               0.382949              5.084670         18.989318       36.597359        2.240291       2.790824         -10.106726            
   Xe       54     110    164        -1218.817467              -18.268308               -1.359493             0.252148             0.232291               0.238181               4.357557                   9.519082                     13.876639                   0.701298                0.857188              5.036646             5.434126               5.306537               0.397480              5.092898         19.489335       37.599976        2.209270       2.713115         -11.010474            
   Xe       54     112    166        -1221.337302              -18.747952               -1.171082             0.232367             0.211986               0.217935               4.027985                   8.913897                     12.941882                   0.707877                0.870773              5.044345             5.455275               5.325080               0.410931              5.100512         20.018553       38.648004        2.123899       2.519835         -11.819810            
   Xe       54     114    168        -1223.248666              -19.177527               -0.976254             0.209532             0.187950               0.194148               3.641143                   8.106196                     11.747339                   0.718096                0.855932              5.050588             5.476210               5.343102               0.425622              5.106686         20.497335       39.544310        1.819035       1.911365         -12.259368            
   Xe       54     116    170        -1224.645033              -19.487265               -0.964058             0.182107             0.155607               0.163096               3.171921                   6.880544                     10.052465                   0.708383                0.836780              5.056456             5.496839               5.360875               0.440383              5.112490         20.548450       39.675507        1.544540       1.396368         -12.640678            
   Xe       54     118    172        -1226.313781              -19.702190               -1.091786             0.151897             0.120763               0.129427               2.654327                   5.473061                      8.127388                   0.688618                0.852403              5.064671             5.517626               5.379528               0.452956              5.120615         20.690707       39.998016        1.678966       1.668749         -13.044255            
   Xe       54     120    174        -1228.388421              -19.951426               -1.180833             0.120007             0.088345               0.097023               2.104744                   4.103844                      6.208589                   0.692345                0.850042              5.073929             5.539341               5.399198               0.465413              5.129772         21.013555       40.675045        1.888543       2.074641         -13.772656            
   Xe       54     122    176        -1230.681610              -20.251534               -1.242114             0.079993             0.054213               0.061177               1.408211                   2.578169                      3.986380                   0.718989                0.844320              5.083427             5.558669               5.417291               0.475242              5.139167         21.368747       41.341987        1.993776       2.293189         -14.668234            
   Xe       54     124    178        -1233.448032              -20.672403               -1.162643             0.000000             0.000000               0.000000               0.000002                   0.000003                      0.000005                   0.734979                0.883559              5.093973             5.575824               5.434161               0.481851              5.149599         21.685050       41.972981        2.247151       2.766422         -15.808409            
   Xe       54     126    180        -1235.531088              -21.159311                0.140157             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.725805                1.159971              5.107156             5.599217               5.456260               0.492062              5.162640         22.251148       43.121125        2.063293       2.083056         -15.756036            
   Ba       56     58     114         -920.597570                0.322647              -12.713569             0.245265             0.248514               0.246894               3.806171                   3.878167                      7.684338                   0.896159                1.005794              4.686813             4.618162               4.652012              -0.068652              4.759424          0.966401        0.193999       13.752525      25.458664           4.526917            
