 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Ne       10     2      12            -3.048276                5.350701              -25.668140             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.355427                4.757882              4.068460             2.076287               3.809479              -1.992173              4.165858         -3.048090       -9.336374         No_Data        No_Data            No_Data            
   Ne       10     4      14           -48.123501                3.751205              -22.955420             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   1.666667                2.524255              3.458239             2.349826               3.181205              -1.108413              3.572313         -1.319522       -6.850716       26.178681      45.075225          -7.438852            
   Ne       10     6      16           -93.042794                0.990137              -20.508657             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   2.057239                2.668136              2.973454             2.501020               2.805629              -0.472434              3.105388          1.968666       -1.150106       25.055842      44.919294          -9.768579            
   Ne       10     8      18          -129.514847               -2.798478              -14.789688             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   2.203158                2.864876              2.833226             2.644311               2.750866              -0.188915              2.971392          6.424195        7.564161       21.002533      36.472054          -7.021948            
   Ne       10     10     20          -153.024112               -6.942348              -10.750919             0.246336             0.255947               0.251112               0.249874                   0.256441                      0.506315                   2.248778                1.916373              2.835582             2.818147               2.826878              -0.017435              2.954053         11.048838       16.764601       14.145258      23.509265          -2.773426            
   Ne       10     12     22          -172.479199              -10.582543               -8.612119             0.273778             0.266366               0.269609               0.278712                   0.348756                      0.627468                   2.194310                1.913874              2.840685             2.940867               2.895759               0.100182              2.958952         14.803010       24.350810       11.642667      19.455087          -7.919688            
   Ne       10     14     24          -187.477726              -13.178750               -7.060209             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   2.002665                1.859425              2.814087             3.010162               2.930059               0.196075              2.933426         17.029367       29.067927        9.385914      14.998527         -11.049337            
   Ne       10     16     26          -198.983488              -15.785484               -3.989038             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.906659                1.851966              2.839894             3.161726               3.041977               0.321832              2.958192         19.316566       33.815921        7.608577      11.505763         -12.273689            
   Ne       10     18     28          -204.132895              -18.200421               -2.262551             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   1.835719                1.481376              2.883853             3.321083               3.171856               0.437230              3.000418         21.608185       38.523621        4.241375       5.149407         -10.665327            
   Ne       10     20     30           -207.74933              -20.468030               -1.000400             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.826521                1.667462              2.927315             3.451174               3.285847               0.523859              3.023074         23.842785       43.023017        3.382637       3.616435         -13.840056            
   Ne       10     22     32          -208.446932              -22.533887               -0.408229             0.245041             0.173725               0.190604               0.275692                   0.630353                      0.906045                   1.821290                1.427900              2.986333             3.615719               3.431459               0.629386              3.080258         25.407552       46.181898        1.896483       0.697603         -15.420619            
   Ne       10     24     34          -209.223947              -24.563294                0.016280             0.333640             0.249924               0.267866               0.388965                   1.068154                      1.457119                   1.806144                1.387584              3.039911             3.757095               3.561183               0.717185              3.132230         27.387445       50.197099        1.796250       0.777016         -18.658913            
   Ne       10     26     36          -208.379823              -25.996233                0.486111             0.333070             0.238989               0.257138               0.394293                   1.183632                      1.577926                   1.748024                1.259354              3.063283             3.885778               3.675814               0.822495              3.154918         28.671399       52.848048        0.901407      -0.844125         -21.052974            
   Ne       10     28     38          -206.858256              -27.035417                0.732881             0.304592             0.187456               0.207780               0.363037                   1.064220                      1.427256                   1.694382                1.196740              3.073697             4.008966               3.785314               0.935269              3.165030           No_Data         No_Data        0.467264      -1.521567         -23.026481            
   Ne       10     30     40          -205.155111              -27.871446                0.815582             0.239615             0.111357               0.131521               0.285824                   0.712086                      0.997910                   1.658060                1.184906              3.074948             4.110477               3.877608               1.035530              3.147858           No_Data         No_Data        0.339251      -1.703146            No_Data            
   Ne       10     32     42          -203.872782              -28.692308                0.993940            -0.000002            -0.000001              -0.000001              -0.000002                  -0.000005                     -0.000007                   1.622261                1.320658              3.068416             4.189454               3.951493               1.121038              3.141477           No_Data         No_Data        0.611618      -1.282330            No_Data            
   Ne       10     34     44          -201.690309              -29.444320                1.704835             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   1.583959                1.292293              3.082575             4.326519               4.077267               1.243945              3.155309           No_Data         No_Data        0.215240      -2.182473            No_Data            
   Ne       10     36     46          -196.552272              -29.820430                2.632459             0.000000             0.000000               0.000000               0.000000                   0.000002                      0.000002                   1.558124                0.633204              3.087061             4.555038               4.278969               1.467977              3.159691           No_Data         No_Data       -1.606270      -5.138038            No_Data            
   Ne       10     38     48          -191.023028              -29.943615                2.772525            -0.000001            -0.000002              -0.000002              -0.000002                  -0.000017                     -0.000019                   1.538765                0.630969              3.089334             4.765766               4.468677               1.676433              3.161912           No_Data         No_Data       -2.132536      -5.529244            No_Data            
   Mg       12     2      14             9.240601                6.497057              -26.201567             0.000001             0.000000               0.000001               0.000003                   0.000000                      0.000003                   0.859961                4.746696              4.447594             2.094533               4.193083              -2.353061              4.536860         -5.036745      -12.288877         No_Data        No_Data            No_Data            
   Mg       12     4      16           -39.270824                4.736731              -24.842089             0.000001             0.000001               0.000001               0.000002                   0.000000                      0.000002                   1.566568                2.490200              3.768448             2.380246               3.473801              -1.388202              3.873397         -2.809722       -8.852677       27.874161      48.511425          -7.922548            
   Mg       12     6      18           -89.237409                2.268232              -23.555834             0.000000             0.000000               0.000000               0.000001                   0.000000                      0.000001                   1.960663                2.545403              3.233736             2.531760               3.017941              -0.701977              3.355451          0.106259       -3.805386       27.501095      49.966586         -12.813909            
   Mg       12     8      20           -132.97198               -0.853050              -18.340632             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   2.190998                2.826350              2.998709             2.664796               2.869810              -0.333913              3.129578          3.925645        3.457133       24.553163      43.734572         -11.629187            
   Mg       12     10     22          -163.906044               -4.001551              -14.372171             0.268886             0.290481               0.278176               0.361031                   0.294491                      0.655522                   2.231937                1.827302              2.978123             2.834799               2.913850              -0.143325              3.109858          7.681324       10.881933       17.793859      30.934065          -6.091197            
   Mg       12     12     24           -190.48781               -7.166029              -11.780498             0.307067             0.310159               0.308601               0.410831                   0.408767                      0.819598                   2.195978                1.884998              2.972828             2.950528               2.961699              -0.022300              3.086035         11.199450       18.008612       15.147033      26.581766          -9.163698            
   Mg       12     14     26          -211.537549              -10.444182               -9.858380            -0.124549            -0.110881              -0.117032              -0.162013                  -0.176295                     -0.338307                   2.038524                1.873024              2.931296             3.000343               2.968675               0.069047              3.046047         14.050507       24.059824       12.403881      21.049740         -10.758351            
   Mg       12     16     28          -227.759897              -13.127321               -6.454634             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.957308                1.731129              2.943519             3.120282               3.045783               0.176763              3.057811         16.320189       28.776410        9.913251      16.222348         -11.982171            
   Mg       12     18     30          -238.274305              -15.697123               -4.791115             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.938723                1.559851              2.983416             3.257601               3.150791               0.274186              3.096235         18.957927       34.141411        6.902694      10.514409         -10.990817            
   Mg       12     20     32          -246.750215              -18.142263               -3.156133             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.904204                1.741265              3.023528             3.368713               3.243576               0.345185              3.134904         21.365805       39.000886        5.888513       8.475910         -14.317320            
   Mg       12     22     34          -251.164032              -20.053753               -2.306264             0.231050             0.167708               0.186510               0.331791                   0.570514                      0.902305                   1.879158                1.456981              3.079876             3.500986               3.358394               0.421111              3.189285         23.208775       42.717100        3.806032       4.413817         -15.114702            
   Mg       12     24     36          -255.858806              -21.702429               -1.709760             0.346044             0.265734               0.287631               0.517706                   1.060519                      1.578226                   1.855097                1.454853              3.143621             3.630574               3.475845               0.486954              3.232979         25.148050       46.634859        3.803304       4.694774         -19.111874            
   Mg       12     26     38          -258.388286              -23.348256               -0.911781             0.348001             0.265246               0.285890               0.530249                   1.216000                      1.746249                   1.821874                1.362345              3.172515             3.738528               3.569496               0.566013              3.261082         26.789181       50.008464        2.673340       2.529481         -20.864339            
   Mg       12     28     40          -259.261221              -24.769019               -0.393220             0.314560             0.227172               0.247025               0.482389                   1.185136                      1.667525                   1.770233                1.256327              3.182739             3.843019               3.657472               0.660280              3.271029         27.933790       52.402965        1.745804       0.872935         -22.581398            
   Mg       12     30     42          -259.887667              -26.337586               -0.292821            -0.188484            -0.145821              -0.154698              -0.287129                  -0.845522                     -1.132651                   1.689729                1.259735              3.172165             3.914143               3.717292               0.741979              3.260741         29.040173       54.732557        1.571255       0.626447         -24.729411            
   Mg       12     32     44          -260.578279              -27.359993                0.028895             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.695993                1.305761              3.168780             4.008789               3.798164               0.840010              3.257448         30.011876       56.705498        1.628055       0.690612         -27.123168            
   Mg       12     34     46          -259.761737              -28.029774                1.177929             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.657285                1.323165              3.183516             4.165368               3.932935               0.981852              3.271785         30.656336       58.071428        0.906192      -0.816543         -27.588955            
   Mg       12     36     48          -255.040027              -28.379631                2.359380             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   1.630946                0.722126              3.191743             4.399914               4.131130               1.208171              3.262043         30.838413       58.487756       -1.338210      -4.721710         -25.049718            
   Mg       12     38     50          -249.935166              -28.719469                2.467084            -0.000004            -0.000004              -0.000004              -0.000006                  -0.000037                     -0.000043                   1.607755                0.779326              3.204058             4.583182               4.292791               1.379125              3.274094         31.029329       58.912138       -1.801705      -5.104861         -25.082895            
   Si       14     4      18           -29.094972                5.521560              -26.528309             0.000001             0.000000               0.000001               0.000002                   0.000000                      0.000002                   1.491807                2.427423              3.985408             2.411158               3.694015              -1.574251              4.084787         -3.558739      -10.175852         No_Data        No_Data         -10.035573            
   Si       14     6      20           -84.200071                3.520411              -26.112152             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   1.967733                2.404257              3.453665             2.560830               3.211980              -0.892835              3.567885         -0.554472       -5.037339       29.968390      55.105099         -16.629247            
   Si       14     8      22          -133.585881                0.976080              -21.285037             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   2.081448                2.781330              3.173806             2.688770               3.006497              -0.485037              3.297734          2.443174        0.613901       27.285699      49.385811         -16.048473            
   Si       14     10     24           -169.17528               -1.608077              -16.955968             0.120636             0.185066               0.144823               0.202316                   0.186540                      0.388856                   2.149409                1.688859              3.081471             2.826623               2.977936              -0.254848              3.208967          4.825291        5.269236       20.029794      35.589399          -7.903300            
   Si       14     12     26          -201.458953               -4.359822              -15.014075             0.142813             0.194296               0.165560               0.233932                   0.251941                      0.485873                   2.115147                1.741208              3.045390             2.926660               2.991177              -0.118730              3.174335          7.641134       10.971144       17.856871      32.283674          -9.252909            
   Si       14     14     28          -230.128234               -7.372271              -12.822174             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   2.067326                1.846297              3.019622             2.993085               3.006383              -0.026537              3.131137         11.348268       18.590685       16.128394      28.669281         -11.340424            
   Si       14     16     30          -251.836675              -10.049552               -9.036239             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   2.004632                1.659460              3.034786             3.104645               3.072242               0.069860              3.145764         14.019360       24.076779       12.607100      21.708442         -11.999126            
   Si       14     18     32           -267.56934              -12.631165               -7.356283             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   1.993205                1.531238              3.068020             3.227348               3.158631               0.159328              3.177837         16.613482       29.295036        9.461682      15.732665         -11.509444            
   Si       14     20     34          -281.122452              -15.069476               -5.456491             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   1.972276                1.770267              3.101982             3.327324               3.236437               0.225342              3.210638         19.124359       34.372238        8.427309      13.553112         -14.548148            
   Si       14     22     36          -288.791322              -17.216796               -3.683562             0.054926             0.055839               0.055521               0.095194                   0.181510                      0.276704                   1.954603                1.402127              3.132559             3.422271               3.312618               0.289712              3.240190         20.730526       37.627290        5.420633       7.668870         -13.741107            
   Si       14     24     38          -296.448324              -18.880151               -3.421068             0.210903             0.210159               0.210398               0.378038                   0.796961                      1.174999                   1.824569                1.476928              3.185720             3.539026               3.413118               0.353306              3.291613         22.134592       40.589519        5.268029       7.657003         -16.984293            
