 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Pd       46     94     140        -1076.408258              -18.134525               -1.274498             0.000000             0.000000               0.000000               0.000002                   0.000004                      0.000005                   0.579813                0.879929              4.670857             5.160240               5.004724               0.489384              4.731460         18.936125       36.703461        2.035919       2.373322         -10.187716            
   Pd       46     96     142        -1078.929776              -18.790179               -1.421296             0.164024             0.154082               0.156896               2.121561                   5.047571                      7.169133                   0.587357                0.961669              4.721064             5.200856               5.050424               0.479792              4.781030         19.675388       38.181954        2.181558       2.521519         -10.924979            
   Pd       46     98     144        -1081.879959              -19.175189               -1.464114             0.218406             0.219587               0.219258               2.873305                   7.481243                     10.354548                   0.615760                0.932692              4.761289             5.249466               5.098604               0.488178              4.820755         20.360959       39.557057        2.422273       2.950184         -12.832137            
   Pd       46     100    146        -1084.512915              -19.605037               -1.314712             0.233023             0.233780               0.233573               3.095728                   8.252966                     11.348694                   0.612927                0.926296              4.784626             5.289891               5.136064               0.505265              4.843805         20.808382       40.454677        2.245972       2.632956         -13.890013            
   Pd       46     102    148        -1086.667488              -20.062425               -1.137693             0.235801             0.232026               0.233039               3.155102                   8.469991                     11.625093                   0.607268                0.922464              4.801759             5.326203               5.168902               0.524444              4.860730         21.285143       41.419209        2.001667       2.154574         -14.309251            
   Pd       46     104    150        -1088.485089              -20.524360               -0.986315             0.232344             0.222168               0.224844               3.126738                   8.376901                     11.503639                   0.604778                0.927890              4.815550             5.360799               5.199671               0.545250              4.874354         21.764966       42.392108        1.833978       1.817601         -14.936810            
   Pd       46     106    152        -1090.078648              -20.988781               -0.852961             0.227934             0.211630               0.215836               3.084744                   8.237688                     11.322432                   0.599039                0.934215              4.829151             5.395187               5.230355               0.566036              4.887791         22.219597       43.314336        1.727833       1.593559         -15.685667            
   Pd       46     108    154        -1091.444276              -21.457906               -0.719201             0.223382             0.201633               0.207139               3.040647                   8.097024                     11.137671                   0.590393                0.937428              4.843115             5.428941               5.260791               0.585826              4.901588         22.670480       44.228670        1.618636       1.365629         -16.379964            
   Pd       46     110    156        -1092.519294              -21.931404               -0.584246             0.217470             0.190275               0.197033               2.976923                   7.877120                     10.854043                   0.579867                0.936912              4.856798             5.461873               5.290652               0.605075              4.915109         23.112951       45.127208        1.474679       1.075019         -17.003689            
   Pd       46     112    158        -1093.282479              -22.410380               -0.463231             0.208762             0.175270               0.183440               2.872898                   7.475058                     10.347956                   0.570197                0.931553              4.869685             5.494016               5.319815               0.624332              4.927843         23.542791       45.999926        1.315825       0.763186         -17.590393            
   Pd       46     114    160        -1093.831607              -22.898011               -0.371300             0.196106             0.155898               0.165531               2.712106                   6.843296                      9.555402                   0.561845                0.929281              4.881732             5.524656               5.347738               0.642924              4.939748         23.986855       46.898888        1.204982       0.549129         -18.249055            
   Pd       46     116    162          -1094.2751              -23.392470               -0.306607             0.179345             0.133621               0.144387               2.492197                   6.028741                      8.520938                   0.553871                0.929567              4.893425             5.552550               5.373617               0.659126              4.951304         24.463666       47.857024        1.151171       0.443493         -19.042381            
   Pd       46     118    164        -1094.648138              -23.886722               -0.259753             0.158401             0.109454               0.120797               2.212056                   5.067438                      7.279494                   0.539756                0.929752              4.905528             5.576761               5.396919               0.671233              4.963266         24.958636       48.849931        1.116179       0.373038         -19.930062            
   Pd       46     120    166        -1094.919214              -24.368449               -0.237632             0.132068             0.082980               0.094194               1.854240                   3.935077                      5.789317                   0.508667                0.921339              4.918699             5.596848               5.417436               0.678149              4.976284         25.392191       49.765845        1.061084       0.271076         -20.821008            
   Pd       46     122    168        -1095.216207              -24.840813               -0.249648             0.093603             0.050625               0.060315               1.321327                   2.454893                      3.776220                   0.484317                0.917423              4.932048             5.613072               5.435092               0.681024              4.989479         25.762585       50.545686        1.067878       0.296993         -21.762838            
   Pd       46     124    170        -1095.948602              -25.344830               -0.111430             0.000000             0.000000               0.000000               0.000001                   0.000001                      0.000002                   0.505026                0.959249              4.944490             5.629657               5.452762               0.685167              5.001778         26.216849       51.415897        1.304534       0.732395         -22.978081            
   Pd       46     126    172        -1095.933326              -25.735174                0.411223             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.502190                0.972411              4.958956             5.658023               5.479806               0.699068              5.016079         26.679406       52.346584        0.958193      -0.015276         -23.100622            
   Pd       46     128    174        -1093.754259              -26.034511                0.970933             0.000000             0.000000               0.000000               0.000000                  -0.000003                     -0.000003                   0.497614                0.694588              4.970077             5.699238               5.515853               0.729162              5.027074         26.825313       52.647309       -0.256034      -2.179068         -21.867517            
   Pd       46     130    176        -1091.172612              -26.174632                1.084824             0.063103             0.056915               0.058211               0.908059                   3.093117                      4.001177                   0.477893                0.649005              4.979635             5.756485               5.563925               0.776850              5.036524         26.980219       52.992313       -0.619027      -2.581647         -21.765663            
   Pd       46     132    178        -1088.827497              -26.309628                1.143830             0.084876             0.082351               0.082867               1.225680                   4.633256                      5.858936                   0.467195                0.660889              4.988417             5.812538               5.611173               0.824121              5.045207         27.154985       53.365065       -0.517611      -2.345116         -22.347198            
   Pd       46     134    180        -1086.221854              -26.459158                1.224734             0.089773             0.089224               0.089333               1.299989                   5.191309                      6.491298                   0.463913                0.658174              4.995318             5.866658               5.656764               0.871341              5.052030           No_Data         No_Data       -0.643290      -2.605644         -22.459422            
   Pd       46     136    182        -1083.431549              -26.603310                1.288816             0.086886             0.085185               0.085516               1.260971                   5.122149                      6.383120                   0.461912                0.650505              5.000859             5.919962               5.701670               0.919103              5.057509           No_Data         No_Data       -0.740813      -2.790305            No_Data            
   Pd       46     138    184        -1080.546159              -26.684672                1.292716            -0.065368            -0.073873              -0.072262              -0.949723                  -4.591515                     -5.541238                   0.459558                0.647457              5.003598             5.975036               5.747590               0.971439              5.048732           No_Data         No_Data       -0.793714      -2.885390            No_Data            
   Pd       46     140    186        -1077.748913              -26.824020                1.334146            -0.057137            -0.060971              -0.060262              -0.831651                  -3.910658                     -4.742309                   0.463610                0.636229              5.008141             6.026224               5.791122               1.018083              5.053235           No_Data         No_Data       -0.756780      -2.797247            No_Data            
   Pd       46     142    188         -1074.84759              -26.971285                1.322276             0.000021             0.000015               0.000016               0.000301                   0.000991                      0.001293                   0.480616                0.632407              5.010568             6.074811               5.832383               1.064244              5.055640           No_Data         No_Data       -0.816344      -2.901323            No_Data            
   Pd       46     144    190        -1072.207832              -27.077054                1.405843             0.000000             0.000000               0.000000               0.000003                   0.000013                      0.000015                   0.477452                0.610123              5.015179             6.129544               5.879161               1.114366              5.060210           No_Data         No_Data       -0.698615      -2.639759            No_Data            
   Cd       48     24     72          -322.154579                9.214508              -26.407884             0.253278             0.284224               0.261238               3.283027                   1.275819                      4.558846                   0.931356                1.088841              4.626607             3.850377               4.383164              -0.776230              4.712483         -8.126532      -18.126322         No_Data        No_Data          -6.418206            
   Cd       48     26     74          -373.007641                8.480763              -24.879727             0.238789             0.260558               0.245002               2.974681                   1.296330                      4.271012                   0.934294                1.021518              4.535623             3.894611               4.321252              -0.641013              4.623189         -7.274043      -16.417498       26.481711      50.853062          -4.426740            
   Cd       48     28     76          -421.930805                7.570948              -24.071529             0.000000             0.000000               0.000000              -0.000005                  -0.000002                     -0.000007                   1.014601                1.391589              4.374898             3.895610               4.204679              -0.479288              4.465617         -6.188699      -14.424223       25.668136      48.923165          -4.205668            
   Cd       48     30     78          -467.021011                6.849330              -22.175611             0.151589             0.177432               0.160278               1.776142                   1.052928                      2.829070                   0.928684                0.977429              4.398749             3.959746               4.235290              -0.439003              4.488986         -5.590454      -13.113846       23.729612      45.090206          -2.365983            
   Cd       48     32     80          -509.459785                5.971788              -20.916955             0.160170             0.191190               0.171249               1.872396                   1.241828                      3.114224                   0.926077                0.945923              4.393720             4.011145               4.244830              -0.382576              4.484058         -4.600362      -11.106037       22.181063      42.438775          -1.024929            
   Cd       48     34     82          -549.895745                5.019080              -19.961832             0.135945             0.161356               0.145531               1.578638                   1.134981                      2.713619                   0.941477                1.013080              4.379089             4.049554               4.245558              -0.329535              4.469723         -3.531148       -8.965608       21.197482      40.435961          -1.029925            
   Cd       48     36     84          -588.354096                3.860289              -19.258760             0.096003             0.104031               0.099180               1.109217                   0.787502                      1.896720                   0.899062                1.037274              4.368082             4.082621               4.248092              -0.285462              4.458940         -2.449932       -6.733654       20.254353      38.458351          -1.192744            
   Cd       48     38     86           -625.69492                2.620706              -18.718301             0.000007             0.000007               0.000007               0.000081                   0.000058                      0.000138                   0.854940                1.071175              4.363760             4.117055               4.256515              -0.246706              4.454706         -1.241477       -4.235134       19.724637      37.340824          -2.307172            
   Cd       48     40     88          -661.823787                1.650432              -17.801951             0.000000             0.000000               0.000000              -0.000001                   0.000000                     -0.000001                   0.828831                1.052561              4.367976             4.155632               4.272764              -0.212344              4.458836         -0.285567       -2.284706       19.126302      36.128868          -3.593735            
   Cd       48     42     90          -695.761553                0.708429              -16.997638             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.803782                0.964617              4.370586             4.193614               4.288908              -0.176973              4.461393          0.611831       -0.442625       17.977473      33.937767          -3.353061            
   Cd       48     44     92          -728.474309               -0.227889              -16.418576            -0.000002            -0.000003              -0.000002              -0.000028                  -0.000025                     -0.000053                   0.779781                0.934667              4.372713             4.229739               4.304926              -0.142974              4.463477          1.315274        1.024339       17.306020      32.712756          -3.970132            
   Cd       48     46     94          -760.435669               -1.156350              -15.931292             0.000005             0.000006               0.000006               0.000064                   0.000062                      0.000126                   0.757634                0.891217              4.375593             4.263496               4.321100              -0.112098              4.466298          1.996986        2.430865       16.893623      31.961361          -4.685699            
   Cd       48     48     96          -791.761531               -2.067879              -15.347791             0.000003             0.000003               0.000003               0.000033                   0.000031                      0.000064                   0.744576                0.838262              4.379271             4.295365               4.337521              -0.083906              4.456896          3.322275        5.097202       16.527671      31.325863          -5.456728            
   Cd       48     50     98          -821.616517               -2.945751              -13.061244             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.728305                1.431556              4.385073             4.327230               4.355657              -0.057844              4.462597          4.214507        6.907130       16.062403      29.854987          -6.652188            
   Cd       48     52     100         -843.233658               -3.694003              -10.753645            -0.000004            -0.000004              -0.000004              -0.000044                  -0.000050                     -0.000093                   0.711071                0.674289              4.395515             4.364731               4.379534              -0.030784              4.472858          4.905055        8.325037       11.861493      21.617141          -0.224271            
   Cd       48     54     102         -863.848944               -4.397841              -10.159632             0.000003             0.000003               0.000003               0.000039                   0.000042                      0.000082                   0.699900                0.808550              4.407808             4.404026               4.405806              -0.003783              4.484939          5.438958        9.435952       11.049063      20.615286          -0.640323            
   Cd       48     56     104          -883.25132               -5.121228               -9.539676            -0.000006            -0.000005              -0.000006              -0.000072                  -0.000075                     -0.000147                   0.686419                0.975401              4.422205             4.444512               4.434231               0.022307              4.499089          6.070910       10.710875       10.593164      19.402377          -0.538328            
   Cd       48     58     106         -901.676263               -5.503546               -9.233924             0.122351             0.124772               0.123688               1.471183                   1.850417                      3.321601                   0.676813                1.006709              4.456095             4.502016               4.481280               0.045921              4.532404          6.752696       12.076953       10.203527      18.424943          -0.835819            
   Cd       48     60     108          -919.40173               -6.108338               -8.915430             0.140527             0.146650               0.143975               1.706344                   2.295230                      4.001575                   0.694397                1.061205              4.477929             4.547165               4.516525               0.069237              4.553872          7.427430       13.424116        9.896691      17.725468          -1.502420            
   Cd       48     62     110         -936.588839               -6.708901               -8.646603             0.155580             0.165778               0.161429               1.906292                   2.732248                      4.638540                   0.720520                1.090876              4.498233             4.590355               4.550386               0.092122              4.573839          8.006021       14.573899        9.669595      17.187109          -2.311225            
   Cd       48     64     112         -953.367774               -7.293264               -8.401419             0.170482             0.185850               0.179451               2.107451                   3.220490                      5.327941                   0.759091                1.089851              4.518186             4.632704               4.583975               0.114519              4.593464          8.667012       15.870583        9.479831      16.778936          -3.052835            
   Cd       48     66     114         -969.712959               -7.920711               -8.137656             0.182563             0.201382               0.193727               2.276158                   3.661766                      5.937924                   0.784975                1.065728              4.537531             4.673135               4.616524               0.135604              4.612493          9.408077       17.342119        9.250382      16.345185          -3.915767            
   Cd       48     68     116         -985.494072               -8.628105               -7.832720             0.184533             0.202366               0.195274               2.317112                   3.848592                      6.165703                   0.796672                1.040823              4.553665             4.708390               4.644991               0.154726              4.628366         10.190785       18.909569        8.943833      15.781114          -4.823232            
   Cd       48     70     118         -1000.57709               -9.400147               -7.515808             0.176898             0.190616               0.185280               2.233876                   3.780566                      6.014442                   0.793175                1.022793              4.566590             4.739089               4.669689               0.172500              4.641083         10.997727       20.540255        8.573317      15.083019          -5.692588            
   Cd       48     72     120        -1014.876122              -10.272126               -7.247983             0.161527             0.168099               0.165597               2.049469                   3.469838                      5.519307                   0.739980                1.007262              4.577433             4.767062               4.692130               0.189630              4.651752         11.792841       22.184144        8.164544      14.299033          -6.539287            
   Cd       48     74     122        -1028.635833              -11.261163               -7.100622             0.135333             0.131987               0.133234               1.723987                   2.830046                      4.554033                   0.654458                1.008328              4.586579             4.792478               4.712542               0.205899              4.660752         12.591282       23.860600        7.887651      13.759712          -7.643855            
   Cd       48     76     124        -1042.299077              -12.297930               -7.030291             0.098796             0.086206               0.090802               1.263292                   1.917651                      3.180943                   0.592514                1.009834              4.595225             4.816740               4.732222               0.221516              4.669261         13.381990       25.522633        7.840703      13.663244          -9.223843            
   Cd       48     78     126        -1055.882249              -13.300566               -6.964911             0.000003             0.000003               0.000003               0.000045                   0.000064                      0.000109                   0.590893                0.989481              4.602553             4.840220               4.751082               0.237668              4.676473         14.192572       27.173715        7.791244      13.583173         -10.805806            
   Cd       48     80     128        -1069.819107              -14.000402               -6.545171             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.582099                0.922320              4.615469             4.867562               4.774587               0.252094              4.689185         15.069945       28.924524        7.924330      13.936859         -12.810573            
   Cd       48     82     130         -1082.42327              -14.650275               -4.913888             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.574883                1.256094              4.628407             4.895162               4.798395               0.266755              4.701920         15.771268       30.339196        7.391289      12.604163         -13.228687            
   Cd       48     84     132        -1088.747183              -15.157326               -3.209849             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   0.570178                0.595290              4.641044             4.932599               4.828616               0.291555              4.714360         16.216470       31.243736        4.087649       6.323913          -8.363109            
   Cd       48     86     134        -1094.457514              -15.605539               -2.927772             0.000000             0.000000               0.000000               0.000004                   0.000008                      0.000011                   0.565398                0.647044              4.653733             4.972057               4.860427               0.318325              4.726853         16.661038       32.144656        3.476333       5.710331          -8.654067            
   Cd       48     88     136        -1099.952922              -16.043741               -2.639922            -0.000003            -0.000003              -0.000003              -0.000040                  -0.000073                     -0.000113                   0.558667                0.728397              4.666263             5.010954               4.892072               0.344692              4.739189         17.099863       33.037602        3.435425       5.495408          -9.340064            
   Cd       48     90     138        -1104.742825              -16.457480               -2.292987             0.000000             0.000000               0.000000               0.000000                   0.000000                     -0.000001                   0.551719                0.818141              4.678931             5.051966               4.925420               0.373035              4.751663         17.504062       33.861353        3.168221       4.789904          -9.527506            
   Cd       48     92     140        -1108.561747              -16.851308               -1.948696             0.000000             0.000000               0.000000               0.000001                   0.000001                      0.000002                   0.544763                0.854784              4.691898             5.097783               4.962364               0.405885              4.764432         17.829300       34.526811        2.745924       3.818922          -9.380275            
   Cd       48     94     142        -1111.618786              -17.258246               -1.678012             0.000000             0.000000               0.000000               0.000001                   0.000002                      0.000002                   0.538324                0.917052              4.706164             5.144032               5.000312               0.437868              4.778481         18.164333       35.210529        2.414438       3.057040          -9.283850            
   Cd       48     96     144        -1114.742734              -17.416273               -1.768004             0.125461             0.121077               0.122370               1.709385                   3.942078                      5.651463                   0.509781                0.988657              4.743409             5.184910               5.042040               0.441502              4.803096         18.455049       35.812958        2.514829       3.123948         -10.034477            
   Cd       48     98     146        -1118.368783              -17.608058               -1.971206             0.213503             0.226578               0.222773               2.976793                   7.695946                     10.672739                   0.562089                0.921100              4.798398             5.241485               5.100062               0.443088              4.857410         18.833337       36.488824        2.767903       3.626049         -11.139007            
   Cd       48     100    148         -1122.02277              -18.242497               -1.814551             0.237297             0.248644               0.245401               3.346423                   8.762046                     12.108469                   0.522906                0.900016              4.825796             5.285170               5.140683               0.459374              4.884477         19.322845       37.509856        2.737552       3.653988         -11.842811            
   Cd       48     102    150        -1125.109325              -18.736730               -1.598932             0.238772             0.246249               0.244151               3.390749                   8.965648                     12.356397                   0.516996                0.897373              4.842616             5.319231               5.171496               0.476616              4.901095         19.783051       38.441837        2.441972       3.086555         -12.296410            
   Cd       48     104    152        -1127.805198              -19.157811               -1.433280             0.229327             0.233344               0.232238               3.273534                   8.761473                     12.035007                   0.524181                0.907482              4.855177             5.349563               5.198523               0.494386              4.913507         20.224535       39.320110        2.250364       2.695874         -12.837711            
   Cd       48     106    154        -1130.333394              -19.555008               -1.304665             0.219781             0.218784               0.219054               3.152950                   8.467279                     11.620229                   0.548436                0.921431              4.867292             5.379673               5.225362               0.512382              4.925478         20.701111       40.254747        2.178555       2.528196         -13.548306            
   Cd       48     108    156        -1132.687553              -19.951955               -1.178621             0.211060             0.204707               0.206395               3.043348                   8.162271                     11.205619                   0.584186                0.931622              4.879741             5.409684               5.252323               0.529944              4.937781         21.208929       41.243278        2.103606       2.354159         -14.308906            
   Cd       48     110    158        -1134.766745              -20.352640               -1.053750             0.200351             0.188924               0.191905               2.903107                   7.754323                     10.657430                   0.623817                0.935994              4.891707             5.438480               5.278365               0.546773              4.949606         21.725568       42.247451        1.973405       2.079192         -15.022470            
   Cd       48     112    160        -1136.540389              -20.780234               -0.955249             0.184771             0.168493               0.172667               2.688938                   7.112171                      9.801110                   0.654831                0.938169              4.902283             5.465697               5.302962               0.563414              4.960059         22.241469       43.257911        1.823904       1.773645         -15.721096            
   Cd       48     114    162        -1138.114883              -21.286392               -0.886371             0.168679             0.146100               0.151789               2.465621                   6.340590                      8.806211                   0.650094                0.939055              4.913115             5.493282               5.327971               0.580167              4.970765         22.747608       44.283276        1.725859       1.574494         -16.532405            
   Cd       48     116    164        -1139.568644              -21.858174               -0.832186             0.152993             0.124103               0.131258               2.247084                   5.536765                      7.783849                   0.604527                0.934734              4.924917             5.521442               5.353733               0.596526              4.982430         23.225972       45.293544        1.663775       1.453761         -17.437037            
   Cd       48     118    166        -1140.945001              -22.481705               -0.799970             0.133608             0.100179               0.108323               1.971798                   4.590099                      6.561897                   0.549551                0.929718              4.936729             5.547867               5.378294               0.611139              4.994106         23.693086       46.296864        1.620405       1.376358         -18.369902            
   Cd       48     120    168        -1142.285304              -23.187535               -0.809485             0.106674             0.071746               0.080127               1.581989                   3.370268                      4.952257                   0.490283                0.929253              4.948775             5.570428               5.400120               0.621653              5.006014         24.182521       47.366090        1.599638       1.340303         -19.337167            
   Cd       48     122    170        -1143.661825              -24.048216               -0.936728            -0.000008            -0.000005              -0.000005              -0.000121                  -0.000218                     -0.000339                   0.471020                0.963629              4.959000             5.587123               5.417154               0.628124              5.016123         24.700478       48.445618        1.634702       1.376521         -20.442611            
   Cd       48     124    172        -1145.971828              -24.525645               -0.561549             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.468885                0.969714              4.975873             5.610812               5.441078               0.634940              5.032804         25.498569       50.023227        2.121674       2.310004         -22.455622            
   Cd       48     126    174        -1146.846185              -24.930954                0.073881             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.464704                0.998337              4.990496             5.637988               5.467034               0.647492              5.047262         25.939877       50.912860        1.421204       0.874358         -22.597584            
   Cd       48     128    176         -1145.04258              -25.238341                0.801681             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000000                   0.461970                0.662001              5.001814             5.676596               5.500780               0.674782              5.058453         26.123953       51.288321       -0.071634      -1.803606         -20.809255            
   Cd       48     130    178        -1142.450084              -25.429436                1.020688            -0.000010            -0.000010              -0.000010              -0.000157                  -0.000538                     -0.000695                   0.459814                0.629235              5.009936             5.723944               5.540471               0.714009              5.066484         26.107590       51.277472       -0.650631      -2.592496         -20.395826            
   Cd       48     132    180        -1140.392137              -25.486465                1.014806             0.060905             0.066090               0.064975               0.929002                   3.678124                      4.607125                   0.442361                0.634757              5.018855             5.781013               5.587944               0.762158              5.075304         26.237099       51.564641       -0.396978      -2.057948         -20.919526            
   Cd       48     134    182        -1138.135653              -25.608227                1.074486             0.069491             0.076740               0.075217               1.063104                   4.414763                      5.477867                   0.440841                0.643395              5.026280             5.833575               5.631908               0.807295              5.082647         26.409277       51.913800       -0.489167      -2.256485         -21.008157            
   Cd       48     136    184        -1135.705445              -25.758382                1.132415             0.068604             0.074773               0.073507               1.052122                   4.443473                      5.495595                   0.442271                0.642317              5.032500             5.885255               5.675164               0.852756              5.088798         26.589040       52.273897       -0.572248      -2.430208         -21.183592            
   Cd       48     138    186        -1133.126687              -25.934300                1.166939             0.057878             0.059979               0.059558               0.889304                   3.679705                      4.569009                   0.442528                0.638141              5.037257             5.936228               5.717783               0.898971              5.093502         26.741308       52.580528       -0.649150      -2.578759         -21.395139            
   Cd       48     140    188        -1130.557563              -26.125327                1.164277            -0.025383            -0.031113              -0.029993              -0.390529                  -1.969490                     -2.360020                   0.445336                0.637282              5.040555             5.986653               5.759889               0.946098              5.096764         26.858799       52.808651       -0.646851      -2.569124         -21.711405            
   Cd       48     142    190        -1128.169958              -26.261847                1.201683             0.000000             0.000000               0.000000               0.000002                   0.000017                      0.000019                   0.447730                0.622311              5.045013             6.039020               5.803996               0.994007              5.101173         27.125358       53.322368       -0.564006      -2.387606         -22.121046            
   Cd       48     144    192        -1125.749711              -26.365892                1.295555             0.000000             0.000000               0.000000               0.000001                   0.000010                      0.000011                   0.446619                0.604101              5.049560             6.094673               5.850923               1.045114              5.094287         27.232975       53.541879       -0.596918      -2.420248         -22.602121            
   Sn       50     30     80          -451.747086                7.856888              -22.909015             0.143720             0.162815               0.149876               1.807132                   0.973977                      2.781109                   0.849491                0.928009              4.464744             3.975676               4.287886              -0.489068              4.553674         -6.747875      -15.273925         No_Data        No_Data          -1.516281            
   Sn       50     32     82           -495.79243                7.113506              -21.765421             0.158277             0.182371               0.166545               1.984386                   1.194486                      3.178872                   0.821042                0.927716              4.458240             4.027934               4.295448              -0.430306              4.547297         -5.960118      -13.667355       22.950535      44.045345          -0.471420            
   Sn       50     34     84          -538.095843                6.134122              -21.002460            -0.105890            -0.137555              -0.117421              -1.309526                  -0.974290                     -2.283815                   0.993557                0.990862              4.427813             4.063603               4.284126              -0.364211              4.517470         -4.932434      -11.799903       22.110996      42.303413          -0.336058            
