Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
58     114    172    -1303.324314            0.194538       0.0            2787      YES            
58     116    174    -1307.365877            0.174004       0.0            2808      YES            
58     118    176    -1311.138143            0.14943        0.0            2826      YES            
58     120    178    -1315.179638            -0.110116      0.0            2845      YES            
58     122    180    -1319.497616            -0.054525      0.0            2865      YES            
58     124    182    -1325.049429            0.000732       0.0            2891      YES            
58     126    184    -1329.171124            -0.000439      0.0            2907      YES            
58     128    186    -1328.997176            -0.002455      0.0            2928      YES            
58     130    188    -1328.204209            0.039751       0.0            2955      YES            
58     132    190    -1327.697184            0.069428       0.0            2976      YES            
58     134    192    -1327.013213            0.080065       0.0            2997      YES            
58     136    194    -1326.112471            0.080273       0.0            3018      YES            
58     138    196    -1325.222555            -0.065979      0.0            3033      YES            
58     140    198    -1324.176947            -0.012385      0.0            3055      YES            
58     142    200    -1323.257003            -0.002412      0.0            3076      YES            
58     144    202    -1321.969766            -0.0           0.0            3098      YES            
58     146    204    -1320.161569            -0.0           0.0            3119      YES            
58     148    206    -1317.946666            -0.0           0.0            3140      YES            
58     150    208    -1316.014493            0.211226       0.0            3164      YES            
80     86     166    -1262.516854            -0.0           0.0            3182      YES            
80     88     168    -1284.636614            0.017996       0.0            3204      YES            
80     90     170    -1306.597198            0.081626       0.0            3225      YES            
80     94     174    -1349.246702            0.11267        0.0            3248      YES            
80     98     178    -1391.466362            0.28881        0.0            3271      YES            
80     100    180    -1411.860416            0.301602       0.0            3292      YES            
80     102    182    -1431.453273            0.305407       0.0            3313      YES            
80     104    184    -1450.02905             0.298889       0.0            3334      YES            
80     106    186    -1467.603202            0.284103       0.0            3354      YES            
80     108    188    -1484.460034            -0.181261      0.0            3369      YES            
80     110    190    -1501.492041            -0.169863      0.0            3390      YES            
80     112    192    -1518.136581            -0.156785      0.0            3411      YES            
80     114    194    -1534.442728            -0.144026      0.0            3432      YES            
80     116    196    -1550.444484            -0.129636      0.0            3453      YES            
80     118    198    -1566.007308            -0.109456      0.0            3474      YES            
80     120    200    -1580.858141            -0.082243      0.0            3495      YES            
80     122    202    -1595.111628            8e-06          0.0            3518      YES            
80     124    204    -1609.865266            -0.0           0.0            3539      YES            
80     126    206    -1623.084801            0.00018        0.0            3561      YES            
80     128    208    -1630.956636            0.0            0.0            3581      YES            
80     130    210    -1638.022092            -0.000475      0.0            3601      YES            
80     144    224    -1685.039944            0.240136       0.0            3627      YES            
80     146    226    -1691.846225            0.254867       0.0            3648      YES            
80     148    228    -1698.13063             0.262574       0.0            3669      YES            
80     150    230    -1703.848872            0.264601       0.0            3690      YES            
80     152    232    -1709.127402            0.263102       0.0            3711      YES            
80     154    234    -1714.06367             0.260143       0.0            3732      YES            
80     156    236    -1718.703927            0.25642        0.0            3753      YES            
80     158    238    -1722.989445            0.251445       0.0            3774      YES            
80     160    240    -1726.700774            0.243273       0.0            3795      YES            
80     162    242    -1729.825155            0.227704       0.0            3815      YES            
80     164    244    -1732.998847            -0.173154      0.0            3831      YES            
80     166    246    -1736.878731            -0.165162      0.0            3852      YES            
80     168    248    -1740.555372            -0.155693      0.0            3873      YES            
80     170    250    -1744.050821            -0.145202      0.0            3894      YES            
80     172    252    -1747.269035            -0.133128      0.0            3915      YES            
80     174    254    -1750.189451            -0.116832      0.0            3937      YES            
80     176    256    -1752.900996            -0.094872      0.0            3958      YES            
80     178    258    -1755.468915            -0.066711      0.0            3979      YES            
80     180    260    -1758.147081            0.001199       0.0            4002      YES            
80     182    262    -1761.71487             0.000414       0.0            4023      YES            
80     184    264    -1764.030769            -0.0           0.0            4043      YES            
80     186    266    -1762.849411            -0.000528      0.0            4063      YES            
80     188    268    -1760.886821            -0.001216      0.0            4084      YES            
80     190    270    -1759.015722            -0.0           0.0            4106      YES            
86     100    186    -1409.88321             0.312495       0.0            4131      YES            
86     102    188    -1432.142185            0.313269       0.0            4152      YES            
86     104    190    -1453.331945            0.288          0.0            4172      YES            
86     106    192    -1473.930346            0.256654       0.0            4193      YES            
86     108    194    -1493.927897            0.223541       0.0            4214      YES            
86     110    196    -1513.470701            0.183489       0.0            4234      YES            
86     112    198    -1532.717288            0.150698       0.0            4255      YES            
86     114    200    -1551.673334            0.125272       0.0            4275      YES            
86     116    202    -1570.256536            0.104589       0.0            4296      YES            
86     118    204    -1588.794436            -0.094078      0.0            4314      YES            
86     120    206    -1606.706198            -0.074368      0.0            4336      YES            
86     122    208    -1623.98513             -0.05082       0.0            4357      YES            
86     124    210    -1640.713265            0.001115       0.0            4380      YES            
86     126    212    -1656.347362            -0.000321      0.0            4399      YES            
86     128    214    -1666.807683            0.00051        0.0            4422      YES            
86     130    216    -1676.376892            0.007378       0.0            4443      YES            
86     136    222    -1707.392945            0.141507       0.0            4465      YES            
86     138    224    -1717.469696            0.165314       0.0            4486      YES            
86     140    226    -1727.14286             0.183829       0.0            4508      YES            
86     142    228    -1736.44997             0.198953       0.0            4529      YES            
86     144    230    -1745.424347            0.212094       0.0            4550      YES            
86     146    232    -1753.990215            0.222179       0.0            4571      YES            
86     148    234    -1762.084969            0.22803        0.0            4592      YES            
86     150    236    -1769.761853            0.229482       0.0            4613      YES            
86     152    238    -1777.056946            0.228507       0.0            4634      YES            
86     154    240    -1784.00301             0.226735       0.0            4655      YES            
