Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
90     158    248    -1838.125664            25.009362      0.0            3259      YES            
90     160    250    -1846.524567            24.135558      0.0            3276      YES            
90     162    252    -1854.537436            22.967889      0.0            3291      YES            
90     190    280    -1936.407952            0.0            0.0            3307      YES            
90     192    282    -1937.879254            0.012575       0.0            3322      YES            
90     194    284    -1940.282713            20.036141      0.0            3343      YES            
90     196    286    -1943.529678            24.320277      0.0            3359      YES            
90     198    288    -1946.533751            27.126343      0.0            3376      YES            
90     222    312    -1959.534784            35.756674      0.0            3393      YES            
90     224    314    -1959.128589            35.325243      0.0            3414      YES            
92     128    220    -1666.80148             0.182077       0.0            3427      YES            
92     130    222    -1681.583661            11.873324      0.0            3444      YES            
92     132    224    -1697.3132              16.46708       0.0            3461      YES            
92     134    226    -1713.507354            20.143753      0.0            3478      YES            
92     136    228    -1729.148109            22.204159      0.0            3495      YES            
92     158    250    -1854.155728            26.897257      0.0            3514      YES            
92     162    254    -1871.395482            24.921808      0.0            3529      YES            
92     164    256    -1879.378449            23.514384      0.0            3546      YES            
92     190    282    -1960.509495            0.00648        0.0            3560      YES            
92     192    284    -1962.521128            0.012688       0.0            3577      YES            
92     194    286    -1966.123127            23.908723      0.0            3598      YES            
92     196    288    -1970.226466            27.29478       0.0            3614      YES            
92     198    290    -1974.070847            29.729299      0.0            3631      YES            
92     226    318    -1993.072018            37.068884      0.0            3648      YES            
92     230    322    -1992.483304            34.291073      0.0            3669      YES            
94     128    222    -1667.425029            0.0            0.0            3681      YES            
94     130    224    -1683.334876            13.611044      0.0            3699      YES            
94     132    226    -1700.193062            20.522778      0.0            3716      YES            
94     134    228    -1717.29593             22.993443      0.0            3733      YES            
94     136    230    -1733.781345            24.123858      0.0            3750      YES            
94     138    232    -1749.461464            25.287177      0.0            3769      YES            
94     140    234    -1764.39457             26.545572      0.0            3786      YES            
94     142    236    -1778.508729            27.682712      0.0            3803      YES            
94     160    254    -1878.221098            28.042579      0.0            3818      YES            
94     188    282    -1979.69819             0.026428       0.0            3832      YES            
94     190    284    -1982.382467            -0.021694      0.0            3848      YES            
94     192    286    -1985.22271             17.436657      0.0            3871      YES            
94     194    288    -1990.520937            28.783285      0.0            3886      YES            
94     196    290    -1995.328866            30.434493      0.0            3903      YES            
94     198    292    -1999.905223            32.01118       0.0            3920      YES            
94     230    324    -2026.410942            35.840559      0.0            3941      YES            
94     232    326    -2026.399681            33.499878      0.0            3958      YES            
94     234    328    -2026.285683            31.652053      0.0            3973      YES            
96     126    222    -1651.856158            0.0            0.0            3987      YES            
96     128    224    -1666.866451            -0.0           0.0            4004      YES            
96     130    226    -1684.054093            27.114061      0.0            4025      YES            
96     132    228    -1702.199951            25.993088      0.0            4039      YES            
96     138    234    -1753.766684            26.546162      0.0            4058      YES            
96     160    256    -1892.21319             29.955323      0.0            4073      YES            
96     162    258    -1901.436528            28.971668      0.0            4090      YES            
96     182    278    -1984.809322            0.07251        0.0            4104      YES            
96     184    280    -1992.058971            0.002536       0.0            4124      YES            
96     186    282    -1996.116041            0.031714       0.0            4138      YES            
96     188    284    -1999.447416            0.079005       0.0            4155      YES            
96     190    286    -2002.715422            0.031132       0.0            4171      YES            
96     192    288    -2007.839488            36.477316      0.0            4192      YES            
96     194    290    -2013.333029            35.79627       0.0            4209      YES            
96     196    292    -2018.648563            35.305854      0.0            4226      YES            
96     234    330    -2059.614413            33.736736      0.0            4247      YES            
96     256    352    -2060.13433             0.098217       0.0            4257      YES            
96     258    354    -2059.636294            0.098136       0.0            4274      YES            
96     260    356    -2057.045883            0.162145       0.0            4291      YES            
96     262    358    -2053.639981            0.302972       0.0            4308      YES            
98     126    224    -1649.33601             0.0            0.0            4327      YES            
98     128    226    -1665.51168             31.50007       0.0            4349      YES            
98     130    228    -1684.498458            30.606069      0.0            4365      YES            
98     162    260    -1914.498371            30.824822      0.0            4379      YES            
98     164    262    -1923.597868            29.043779      0.0            4396      YES            
98     166    264    -1932.53927             26.337885      0.0            4413      YES            
98     182    280    -2001.668566            0.20134        0.0            4427      YES            
98     184    282    -2009.450178            0.029483       0.0            4444      YES            
98     186    284    -2014.087155            0.051311       0.0            4461      YES            
98     188    286    -2017.992996            0.176767       0.0            4478      YES            
98     190    288    -2023.149401            49.033964      0.0            4504      YES            
98     192    290    -2029.078707            41.261225      0.0            4515      YES            
98     194    292    -2035.05707             40.125141      0.0            4532      YES            
98     196    294    -2040.802006            39.373238      0.0            4549      YES            
98     256    354    -2094.559067            0.250108       0.0            4563      YES            
98     258    356    -2094.368935            0.192515       0.0            4580      YES            
98     260    358    -2092.135293            0.315759       0.0            4597      YES            
98     262    360    -2089.09454             0.740831       0.0            4614      YES            
100    126    226    -1645.660732            0.0            0.0            4633      YES            
100    128    228    -1663.42689             34.495699      0.0            4655      YES            
100    162    262    -1925.811219            31.645002      0.0            4668      YES            
100    164    264    -1935.610739            29.638529      0.0            4692      YES            
100    166    266    -1945.199648            27.350977      0.0            4709      YES            
100    168    268    -1954.655616            25.407532      0.0            4719      YES            
100    182    282    -2017.567822            -4.200012      0.0            4731      YES            
100    184    284    -2025.695649            0.03794        0.0            4750      YES            
100    186    286    -2030.901585            0.069191       0.0            4767      YES            
100    188    288    -2035.952204            51.839077      0.0            4794      YES            
100    190    290    -2042.834343            52.153545      0.0            4811      YES            
100    192    292    -2049.36785             52.34579       0.0            4828      YES            
100    194    294    -2055.371516            50.652672      0.0            4845      YES            
