 Nrows 
   198 
    Z     N          Q20                 Q30           beta2       beta3
    94   134     19.4666138458      0.2144493938    0.209882        0.01 
    94   188       0.132182001       0.328060049       0.001        0.01 
    94   190     14.3590651492      0.3327298843    0.107359        0.01 
    94   192     19.2684458513      0.3374327218     0.14239        0.01 
    94   194     23.0754591481      0.3421685618    0.168554        0.01 
    94   196     26.3359370491      0.3469374041    0.190164        0.01 
    94   242     25.0869574664      0.4657294313    0.141729        0.01 
    96   128              -0.0      0.2069908584        -0.0        0.01 
    96   130     13.3417679353      0.2107036249    0.145974        0.01 
    96   188      0.1364230894      0.3327298843     0.00102        0.01 
    96   190     15.0698218649      0.3374327218    0.111363        0.01 
    96   192     20.3357668924      0.3421685618    0.148542        0.01 
    96   194      24.389173902      0.3469374041    0.176107        0.01 
    98   128              -0.0      0.2107036249        -0.0        0.01 
    98   186              -0.0      0.3327298843        -0.0        0.01 
    98   188      0.1484478201      0.3374327218    0.001097        0.01 
    98   190     15.3433444713      0.3421685618    0.112075        0.01 
    98   192     20.9112580656      0.3469374041    0.150994        0.01 
    98   262      7.7538188175      0.5346383778    0.039047        0.01 
   100   128               0.0      0.2144493938         0.0        0.01 
   100   186              -0.0      0.3374327218        -0.0        0.01 
   100   188      0.1470332542      0.3421685618    0.001074        0.01 
   100   190     15.1889626631      0.3469374041    0.109675        0.01 
   100   262      7.8181303992      0.5405953054    0.039009        0.01 
   100   264     14.4022553256      0.5465852354    0.071204        0.01 
   102   128              -0.0       0.218228165        -0.0        0.01 
   102   186              -0.0      0.3421685618        -0.0        0.01 
   102   188              -0.0      0.3469374041        -0.0        0.01 
   102   190     14.6744454063      0.3517392488    0.104753        0.01 
   102   262     -0.4421567628      0.5465852354   -0.002186        0.01 
   104   186              -0.0      0.3469374041        -0.0        0.01 
   104   188              -0.0      0.3517392488        -0.0        0.01 
   104   190     13.8801343174      0.3565740959    0.097962        0.01 
   104   262     -0.0412328784      0.5526081677   -0.000202        0.01 
   106   188     -0.0867136461      0.3565740959   -0.000612        0.01 
   106   190     12.8019076861      0.3614419453    0.089337        0.01 
   108   190     11.3066685315      0.3663427971    0.078022        0.01 
   108   192     16.9329622874      0.3712766512    0.115551        0.01 
   110   166     28.2497515999      0.3142485576    0.221518        0.01 
   110   190      9.0707430713      0.3712766512    0.061899        0.01 
   110   192     15.5058470517      0.3762435078    0.104647        0.01 
   110   194     54.9287001006      0.3812433667    0.366651        0.01 
   110   196     54.4128806092       0.386276228     0.35926        0.01 
   110   230     39.1943225042       0.476884232    0.217104        0.01 
   112   192     13.7459951772      0.3812433667    0.091755        0.01 
   112   194     18.0594239414       0.386276228    0.119237        0.01 
   114   160     28.6575336117      0.3097107319    0.227456        0.01 
   114   164     27.5569859639      0.3188193857    0.213501        0.01 
   114   166     26.6154041295      0.3234232162    0.203757        0.01 
   114   192      11.664706377       0.386276228    0.077016        0.01 
   114   194      16.035233653      0.3913420916    0.104729        0.01 
   116   168     23.3066810865      0.3327298843    0.174258        0.01 
   116   192      9.6258254094      0.3913420916    0.062868        0.01 
   116   194     13.8572302992      0.3964409576    0.089533        0.01 
   116   196     17.0344514434       0.401572826    0.108888        0.01 
   116   220     36.7998330915      0.4657294313    0.207901        0.01 
   116   222     36.5703438308      0.4712903305    0.204571        0.01 
   116   224     36.2097596236       0.476884232    0.200572        0.01 
