Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
12     2      14             7.355247            -0.283079            -0.035008               -0.27443              -0.891051                  -0.003981                      -0.895031                         0.0                             0.0                                0.0                         1.403494                0.483796              4.559862             2.122912               4.297188               4.644888             4              YES
12     2      14             7.355247            -0.283079            -0.035008               -0.27443              -0.891051                  -0.003981                      -0.895031                         0.0                             0.0                                0.0                         1.403494                0.483796              4.559862             2.122912               4.297188               4.644888             5              ***
12     2      14             7.390916            -0.325637            -0.034789              -0.315669              -1.041946                   -0.00395                      -1.045896                         0.0                             0.0                                0.0                         1.419583                0.467791              4.597379             2.121432               4.331213               4.681725             2              YES
12     2      14              7.43321            -0.297843            -0.035909              -0.288734              -0.939713                  -0.004082                      -0.943794                         0.0                             0.0                                0.0                         1.404361                0.487374              4.565182             2.122521                  4.302               4.650112             3              YES
12     2      14             7.585291            -0.347273            -0.034043              -0.336623              -1.118598                   -0.00386                      -1.122458                         0.0                             0.0                                0.0                         1.426275                0.455846              4.612708             2.119774               4.345044               4.696778             1              YES
12     2      14             7.606219            -0.188037            -0.024191              -0.182126              -0.571931                  -0.002754                      -0.574685                         0.0                             0.0                                0.0                         1.417988                 0.53271              4.482343             2.123988                4.22678               4.568813             6              YES
12     2      14             7.606219            -0.188037            -0.024191              -0.182126              -0.571931                  -0.002754                      -0.574685                         0.0                             0.0                                0.0                         1.417988                 0.53271              4.482343             2.123988                4.22678               4.568813             7              ***
12     2      14             7.606219            -0.188037            -0.024191              -0.182126              -0.571931                  -0.002754                      -0.574685                         0.0                             0.0                                0.0                         1.417988                 0.53271              4.482343             2.123988                4.22678               4.568813             8              ***
12     2      14             7.606219            -0.188037            -0.024191              -0.182126              -0.571931                  -0.002754                      -0.574685                         0.0                             0.0                                0.0                         1.417988                 0.53271              4.482343             2.123988                4.22678               4.568813             9              ***
12     2      14             7.606219            -0.188037            -0.024191              -0.182126              -0.571931                  -0.002754                      -0.574685                         0.0                             0.0                                0.0                         1.417988                 0.53271              4.482343             2.123988                4.22678               4.568813            10              ***
12     2      14             7.606219            -0.188037            -0.024191              -0.182126              -0.571931                  -0.002754                      -0.574685                         0.0                             0.0                                0.0                         1.417988                 0.53271              4.482343             2.123988                4.22678               4.568813            11              ***
12     2      14             7.611374             0.239875             0.023257               0.232163               0.738612                   0.002644                       0.741256                         0.0                             0.0                                0.0                        -1.417076               -0.542563              4.509933             2.122466               4.251754               4.595884            13              YES
12     2      14             7.618349             0.190197             0.020683               0.184095               0.579577                   0.002354                       0.581931                         0.0                             0.0                                0.0                         1.415306                0.533063                4.4865             2.123654               4.230535               4.572891            12              YES
12     2      14             7.638505             0.486735             0.027275               0.471784               1.630666                   0.003073                        1.63374                         0.0                             0.0                                0.0                         1.418938                0.523627              4.704255             2.113271               4.427931               4.786717            17              YES
12     2      14             7.653877             0.341172             0.023482               0.330187               1.079223                    0.00266                       1.081884                         0.0                             0.0                                0.0                         1.418133                0.547724              4.571127             2.119016                4.30716               4.655948            15              YES
12     2      14             7.671985             0.288917             0.022506               0.279522                0.89727                   0.002555                       0.899825                         0.0                             0.0                                0.0                         1.426753                0.543137              4.529286             2.121147               4.269257               4.614876            14              YES
12     2      14             7.679184             0.406379             0.025654               0.393528               1.314639                   0.002899                       1.317538                         0.0                             0.0                                0.0                        -1.412876                0.537541              4.622662             2.116332               4.353863               4.706554            16              YES
12     14     26          -211.291964            -0.167534            -0.156179              -0.161269              -0.220308                  -0.252729                      -0.473037                         0.0                             0.0                                0.0                         0.881657                1.251121               2.94726             3.026897               2.990405               3.058249            21              YES
12     14     26          -211.285971            -0.168467            -0.157128              -0.162211              -0.221569                  -0.254313                      -0.475882                         0.0                             0.0                                0.0                         0.874526                1.248237              2.947485             3.027178               2.990661               3.058467            23              YES
12     14     26          -211.280121            -0.168036            -0.156631              -0.161744              -0.220988                  -0.253469                      -0.474457                         0.0                             0.0                                0.0                         0.883478                1.243496              2.947394             3.026941                2.99049               3.058379            20              YES
12     14     26          -211.276539            -0.168422            -0.157096              -0.162174              -0.221504                  -0.254224                      -0.475728                         0.0                             0.0                                0.0                         0.881183                1.242171              2.947447             3.026955               2.990521                3.05843            19              YES
12     14     26          -211.267552            -0.169633            -0.158277              -0.163368              -0.223147                  -0.256217                      -0.479364                         0.0                             0.0                                0.0                          0.86925                1.237649              2.947773             3.027444               2.990936               3.058744            24              YES
12     14     26          -211.115033              0.18096             0.136485               0.156448               0.237607                   0.220051                       0.457658                         0.0                             0.0                                0.0                         0.868574                1.249264              2.945053             3.021341               2.986373               3.056123            30              YES
12     14     26          -211.114673             0.181001             0.136573               0.156515               0.237659                   0.220181                        0.45784                         0.0                             0.0                                0.0                          0.87364                1.247319               2.94504             3.021257               2.986322                3.05611            33              YES
12     14     26          -211.112528              0.18133             0.136781               0.156778                 0.2381                   0.220514                       0.458614                         0.0                             0.0                                0.0                         0.874413                1.245501              2.945099             3.021246               2.986342               3.056167            34              YES
12     14     26          -211.111703             0.181303             0.136722               0.156733               0.238065                   0.220433                       0.458498                         0.0                             0.0                                0.0                         0.869266                  1.2468              2.945093              3.02134               2.986391               3.056161            31              YES
12     14     26          -211.107848             0.181458             0.136844                0.15687               0.238269                   0.220626                       0.458895                         0.0                             0.0                                0.0                         0.868352                1.245952              2.945102             3.021313                2.98638                3.05617            32              YES
12     14     26          -211.104544             0.181837             0.136999               0.157125               0.238782                     0.2209                       0.459683                         0.0                             0.0                                0.0                         0.860857                1.245632              2.945196              3.02149                2.98652               3.056261            28              YES
12     14     26          -211.101052              0.18244             0.137404               0.157619               0.239592                   0.221559                       0.461151                         0.0                             0.0                                0.0                         0.861162                1.242881              2.945307             3.021525               2.986589               3.056367            29              YES
12     14     26          -211.086838             0.177532             0.133224               0.153114               0.232903                   0.214566                       0.447469                         0.0                             0.0                                0.0                         0.868312                1.251679              2.943763             3.019749               2.984919                3.05488            18              YES
12     14     26          -211.074459             0.184435             0.138488               0.159112               0.242264                   0.223343                       0.465607                         0.0                             0.0                                0.0                         0.849639                1.231322              2.945627             3.021771               2.986869               3.056676            27              YES
12     14     26          -210.762291             0.000544             0.000266                0.00039               0.000705                   0.000425                        0.00113                         0.0                             0.0                                0.0                         0.927093                1.325171              2.927536             3.007504               2.970863               3.039246            22              YES
12     14     26          -210.686805             -5.1e-05             -3.1e-05                 -4e-05               -6.7e-05                     -5e-05                      -0.000116                         0.0                             0.0                                0.0                         0.902975                 1.30718              2.927402             3.007379               2.970734               3.039117            25              YES
12     14     26          -210.675968               -6e-06               -5e-06                 -5e-06                 -7e-06                     -7e-06                       -1.5e-05                         0.0                             0.0                                0.0                          0.89573                1.307041              2.927359             3.007336               2.970691               3.039075            26              YES
24     36     60          -510.852212             0.069545             0.053361               0.059303               0.281995                   0.372975                        0.65497                         0.0                             0.0                                0.0                         0.813204                0.855336              3.659541             3.923024               3.819812               3.744341            50              YES
24     36     60          -510.850859             0.069971             0.053503               0.059548               0.283725                   0.374034                       0.657759                         0.0                             0.0                                0.0                         0.811497                0.853377               3.65956             3.923392               3.820046               3.744359            49              YES
24     36     60          -510.850388             0.070184             0.053894               0.059875               0.284596                    0.37667                       0.661266                         0.0                             0.0                                0.0                         0.813092                0.854581                3.6596             3.922872               3.819741               3.744399            51              YES
24     36     60           -510.84175             0.071796             0.054341               0.060747               0.291144                   0.380053                       0.671197                         0.0                             0.0                                0.0                         0.804698                0.848161              3.659676             3.924202                3.82059               3.744473            47              YES
24     36     60          -510.841558             0.070234             0.053205               0.059454               0.284788                   0.372112                         0.6569                         0.0                             0.0                                0.0                         0.803127                0.852432              3.659527             3.924243               3.820558               3.744327            45              YES
24     36     60          -510.841495             0.072133             0.054933               0.061247               0.292523                   0.384088                       0.676611                         0.0                             0.0                                0.0                         0.806496                0.849442              3.659759             3.923683               3.820302               3.744554            48              YES
24     36     60          -510.840867             0.070824             0.053662                0.05996               0.287185                   0.375308                       0.662493                         0.0                             0.0                                0.0                         0.802408                0.851191               3.65957             3.924243               3.820575               3.744369            46              YES
24     36     60          -510.823777             0.074696             0.056293               0.063047               0.302957                   0.393759                       0.696716                         0.0                             0.0                                0.0                         0.794059                0.845615              3.659998             3.924488                3.82089               3.744788            44              YES
24     36     60          -510.766716             -0.03609            -0.031169              -0.032974              -0.146144                  -0.217807                      -0.363951                         0.0                             0.0                                0.0                         0.822573                0.868295              3.657081             3.922566               3.818587               3.741936            38              YES
24     36     60          -510.764108            -0.037742            -0.032743              -0.034577              -0.152842                  -0.228792                      -0.381635                         0.0                             0.0                                0.0                         0.822696                0.866639              3.657179              3.92243               3.818541               3.742033            37              YES
24     36     60          -510.759583            -0.039432             -0.03475              -0.036468              -0.159699                  -0.242739                      -0.402438                         0.0                             0.0                                0.0                          0.82547                0.865993              3.657326             3.921815               3.818218               3.742177            36              YES
24     36     60          -510.755621            -0.032362            -0.027585              -0.029337               -0.13103                  -0.192805                      -0.323835                         0.0                             0.0                                0.0                         0.819486                0.869046              3.656839             3.923008               3.818767                 3.7417            40              YES
24     36     60          -510.755115            -0.033655            -0.028916              -0.030654              -0.136269                   -0.20209                      -0.338359                         0.0                             0.0                                0.0                         0.819805                0.868515              3.656923             3.922823               3.818685               3.741783            39               NO
24     36     60          -510.737013            -0.040742            -0.036508              -0.038062              -0.165008                  -0.254954                      -0.419962                         0.0                             0.0                                0.0                         0.820192                0.866552              3.657398             3.921315               3.817938               3.742246            35              YES
24     36     60          -510.727377            -0.034454            -0.029137              -0.031087              -0.139505                  -0.203695                        -0.3432                         0.0                             0.0                                0.0                         0.810622                0.864375              3.656934             3.923365               3.819024               3.741793            41              YES
24     36     60          -510.715212             -0.03594            -0.030323              -0.032383              -0.145532                  -0.211988                      -0.357519                         0.0                             0.0                                0.0                         0.807996                 0.86187              3.657055             3.923371               3.819074               3.741911            42              YES
24     36     60          -510.668111                 -0.0                 -0.0                   -0.0                 -1e-06                     -1e-06                         -1e-06                         0.0                             0.0                                0.0                         0.811134                0.866681              3.656021             3.922981               3.818438               3.740901            43              YES
26     24     50          -417.554805             0.210159             0.221506               0.215462               0.916802                   0.847943                       1.764744                         0.0                             0.0                                0.0                         0.647625                0.810813              3.646884             3.555738               3.603422               3.740935            62              YES
26     24     50          -417.553785             0.210149              0.22149               0.215449               0.916741                   0.847867                       1.764608                         0.0                             0.0                                0.0                         0.646064                 0.81058              3.646855             3.555707               3.603392               3.740906            63              YES
26     24     50           -417.55292             0.210494             0.221878               0.215815               0.918305                   0.849416                       1.767721                         0.0                             0.0                                0.0                         0.641454                0.811695              3.646968              3.55584               3.603514               3.741017            64              YES
26     24     50           -417.55062             0.210647             0.221932               0.215921               0.918999                   0.849613                       1.768612                         0.0                             0.0                                0.0                         0.644477                0.805227              3.647019             3.555821               3.603532               3.741067            65              YES
26     24     50          -417.545846             0.210855             0.222053               0.216088               0.919924                   0.850078                       1.770002                         0.0                             0.0                                0.0                         0.646205                0.798129              3.647055             3.555826               3.603553               3.741102            67              YES
26     24     50          -417.544803             0.210812              0.22205               0.216065               0.919742                   0.850073                       1.769815                         0.0                             0.0                                0.0                         0.644814                0.799468              3.647062             3.555836               3.603562               3.741108            66              YES
26     24     50          -417.542671             0.210997             0.222209               0.216238               0.920553                   0.850695                       1.771249                         0.0                             0.0                                0.0                         0.644046                0.796716              3.647071             3.555863                3.60358               3.741118            68              YES
26     24     50          -415.992102            -0.057396            -0.064777              -0.060845              -0.246041                  -0.243576                      -0.489617                         0.0                             0.0                                0.0                         0.808484                0.929685              3.615091             3.524095               3.571702               3.709948            59              YES
26     24     50          -415.970545            -0.057194            -0.064411              -0.060566              -0.245171                  -0.242187                      -0.487358                         0.0                             0.0                                0.0                         0.809196                0.918727              3.615069             3.523988                3.57164               3.709927            58              YES
26     24     50          -415.966402            -0.059685            -0.066781              -0.063001              -0.255863                  -0.251127                       -0.50699                         0.0                             0.0                                0.0                         0.808944                0.912991              3.615181             3.524199               3.571799               3.710035            53              YES
26     24     50          -415.965517            -0.057584            -0.064737              -0.060926              -0.246847                  -0.243413                       -0.49026                         0.0                             0.0                                0.0                         0.810709                0.912993              3.615125              3.52399               3.571671               3.709981            57              YES
26     24     50          -415.960302            -0.058354            -0.065474              -0.061681              -0.250162                  -0.246196                      -0.496358                         0.0                             0.0                                0.0                         0.809957                 0.90988                3.6152             3.524082               3.571753               3.710054            55              YES
26     24     50          -415.958142            -0.058877            -0.066055              -0.062231              -0.252404                  -0.248388                      -0.500792                         0.0                             0.0                                0.0                         0.807426                 0.91144              3.615207             3.524139               3.571784               3.710061            54              YES
26     24     50          -415.957438            -0.057981            -0.065118              -0.061316              -0.248559                  -0.244851                       -0.49341                         0.0                             0.0                                0.0                           0.8107                0.908815              3.615175             3.524024               3.571713                3.71003            56              YES
26     24     50          -415.952993            -0.059782            -0.066736              -0.063032              -0.256248                  -0.250947                      -0.507195                         0.0                             0.0                                0.0                         0.809257                0.909931              3.614949             3.524115               3.571637                3.70981            52              YES
26     24     50          -415.882815             0.000324             0.000381               0.000351               0.001387                   0.001431                       0.002819                         0.0                             0.0                                0.0                         0.827094                0.937597              3.612221             3.520921               3.568688               3.707151            61              YES
26     24     50          -415.877479                  0.0                  0.0                    0.0                    0.0                        0.0                            0.0                         0.0                             0.0                                0.0                         0.827035                0.935418              3.612215             3.520912               3.568681               3.707145            60              YES
26     34     60          -523.988825             0.142962             0.125205               0.132563                 0.6421                   0.794799                       1.436898                         0.0                             0.0                                0.0                         0.752664                0.756523              3.700405             3.847014               3.784181               3.787238            84              YES
26     34     60          -523.988753             0.143041             0.125269               0.132633               0.642455                   0.795179                       1.437635                         0.0                             0.0                                0.0                         0.754177                0.754886              3.700411             3.846941               3.784141               3.787244            85              YES
26     34     60          -523.987395             0.142856             0.125075               0.132442               0.641608                    0.79401                       1.435618                         0.0                             0.0                                0.0                         0.750857                  0.7569              3.700362             3.847103               3.784214               3.787196            83              YES
26     34     60          -523.983194             0.143135             0.125253               0.132662               0.642875                    0.79517                       1.438046                         0.0                             0.0                                0.0                         0.748648                0.755088              3.700398             3.847176               3.784272               3.787232            82              YES
26     34     60          -523.980979             0.142662             0.124834                0.13222               0.640718                   0.792542                        1.43326                         0.0                             0.0                                0.0                         0.744701                0.759271              3.700301             3.847254               3.784275               3.787136            79              YES
26     34     60          -523.977431              0.14308              0.12509               0.132543                0.64261                   0.794163                       1.436774                         0.0                             0.0                                0.0                         0.746532                0.753389              3.700351             3.847246               3.784292               3.787186            80              YES
26     34     60           -523.97517             0.143524             0.125425               0.132923               0.644631                   0.796309                        1.44094                         0.0                             0.0                                0.0                         0.746602                0.749833              3.700432              3.84729               3.784351               3.787264            81              YES
26     34     60          -523.602323            -0.094593            -0.091857               -0.09299              -0.423084                  -0.581727                      -1.004811                         0.0                             0.0                                0.0                         0.780089                0.795139              3.692677             3.842449               3.778277               3.779688            70              YES
26     34     60           -523.59941            -0.093862            -0.090906              -0.092129              -0.419782                  -0.575751                      -0.995532                         0.0                             0.0                                0.0                         0.776655                0.795013              3.692535             3.842621               3.778316               3.779549            72              YES
26     34     60           -523.59574            -0.093617            -0.090633              -0.091868              -0.418667                  -0.574041                      -0.992708                         0.0                             0.0                                0.0                         0.773877                0.796981              3.692462             3.842682                3.77832               3.779478            73              YES
26     34     60          -523.591659            -0.094326            -0.091376              -0.092597              -0.421873                  -0.578724                      -1.000597                         0.0                             0.0                                0.0                         0.777852                0.790374              3.692602             3.842611               3.778339               3.779615            71              YES
26     34     60          -523.588135            -0.093858            -0.090793              -0.092061              -0.419749                  -0.575078                      -0.994827                         0.0                             0.0                                0.0                         0.771459                 0.79494              3.692482             3.842752               3.778369               3.779497            74              YES
26     34     60          -523.583536            -0.094843            -0.092312               -0.09336              -0.424198                   -0.58455                      -1.008748                         0.0                             0.0                                0.0                         0.775286                0.794419              3.692662             3.842266               3.778165               3.779674            69              YES
26     34     60          -523.573501            -0.094278            -0.091153              -0.092446               -0.42164                  -0.577389                      -0.999029                         0.0                             0.0                                0.0                         0.765524                0.792372              3.692537             3.842867               3.778458               3.779551            75              YES
26     34     60           -523.56877            -0.094753            -0.091592                -0.0929               -0.42379                  -0.580201                      -1.003991                         0.0                             0.0                                0.0                         0.763466                0.791533              3.692633             3.842961               3.778553               3.779645            76              YES
26     34     60          -523.270349                4e-05              6.2e-05                5.3e-05                0.00018                    0.00039                       0.000569                         0.0                             0.0                                0.0                         0.800592                0.815793              3.684268             3.835751               3.770856               3.771473            78              YES
