Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
14     2      16            21.715307            -0.413063            -0.047254              -0.404145              -1.836422                   -0.00525                      -1.841672                         0.0                             0.0                                0.0                         1.727152                0.698829              5.017173             2.098331               4.751409               5.094844             1              YES
14     2      16            21.717661            -0.380227            -0.046341              -0.371886              -1.655219                  -0.005169                      -1.660388                         0.0                             0.0                                0.0                         1.732922                0.719179              4.964636               2.1025               4.703108               5.043117             2              YES
14     2      16            21.717661            -0.380227            -0.046341              -0.371886              -1.655219                  -0.005169                      -1.660388                         0.0                             0.0                                0.0                         1.732922                0.719179              4.964636               2.1025               4.703108               5.043117             3              ***
14     2      16            21.819099            -0.322534            -0.044056              -0.315348              -1.363903                  -0.004934                      -1.368837                         0.0                             0.0                                0.0                         1.724808                0.745446              4.893111             2.106884               4.637304                4.97272             4              YES
14     2      16            21.840547              0.51683             0.045076               0.505352               2.305097                   0.005014                       2.310111                         0.0                             0.0                                0.0                        -1.738794                0.733693              5.025179              2.09961               4.758878               5.102728            16              YES
14     2      16            21.940484                  0.0                  0.0                    0.0                  1e-06                        0.0                          1e-06                         0.0                             0.0                                0.0                         1.737337                 0.74525              4.753277             2.118928               4.508955                4.83519             9              YES
14     2      16            21.949974             0.033778             0.003638               0.032946                0.13487                   0.000412                       0.135282                         0.0                             0.0                                0.0                         1.737522                0.739625              4.754686             2.118862                4.51025               4.836575            10              YES
14     2      16            21.958129            -0.034608            -0.004067              -0.033765              -0.138193                  -0.000461                      -0.138654                         0.0                             0.0                                0.0                         1.737577                0.735165              4.754862             2.118887               4.510414               4.836747             8              YES
14     2      16            22.035548             0.441938             0.041525                0.43187               1.910852                   0.004631                       1.915483                         0.0                             0.0                                0.0                         1.730233                0.754353               4.94782             2.102382               4.687569               5.026563            15              YES
14     2      16            22.156364             0.371671             0.039482               0.363071               1.564832                   0.004418                        1.56925                         0.0                             0.0                                0.0                         1.720849                 0.76193              4.882423             2.105886                4.62738               4.962204            14              YES
14     2      16             22.16943            -0.147564            -0.022518              -0.144137                -0.5914                  -0.002543                      -0.593943                         0.0                             0.0                                0.0                         1.711187                0.774224              4.763558             2.115615               4.518244               4.845297             7              YES
