Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
4      20     24           -50.900442                 -0.0                 -0.0                   -0.0                   -0.0                       -0.0                           -0.0                         0.0                             0.0                                0.0                         1.047291                1.754905              2.537157             4.120785               3.901741               2.580439            11              YES
4      20     24           -50.878578             -0.00054             -0.01454              -0.013553              -0.000125                  -0.063406                      -0.063531                         0.0                             0.0                                0.0                         1.033951                1.756815              2.537169             4.120603               3.901582               2.580451            10              YES
4      20     24           -50.855388            -0.000953             0.257882               0.240498               0.000184                   1.135519                       1.135703                         0.0                             0.0                                0.0                          0.99285               -1.771639              2.533293             4.222215               3.990678                2.57664            19              YES
4      20     24           -50.850379             0.000689             0.015095               0.014079               0.000199                   0.065166                       0.065364                         0.0                             0.0                                0.0                         1.027201                1.749075              2.537218             4.120257               3.901283               2.580499            12              YES
4      20     24           -50.842617             0.001406             0.231982                0.21634               0.000628                   1.005756                       1.006384                         0.0                             0.0                                0.0                          0.98857               -1.775207              2.534161              4.20109               3.972148               2.577494            18              YES
4      20     24           -50.815873             0.001321            -0.055482                -0.0515               0.000154                  -0.241033                      -0.240879                         0.0                             0.0                                0.0                         1.017782                1.755659              2.535729             4.130102               3.909787               2.579035             9              YES
4      20     24           -50.812339              -0.0059            -0.087105              -0.081438              -0.001415                  -0.385211                      -0.386626                         0.0                             0.0                                0.0                          1.00908                1.765197              2.535214             4.139067               3.917624               2.578528             8              YES
4      20     24           -50.806042            -0.008788            -0.106907               -0.10009              -0.002098                  -0.477041                      -0.479139                         0.0                             0.0                                0.0                          1.01283                1.756332              2.534775             4.148543               3.925921               2.578097             7              YES
4      20     24           -50.801802             0.002832             0.171156               0.159528               0.000852                   0.727813                       0.728665                         0.0                             0.0                                0.0                         1.001734                1.768876               2.53529             4.162076               3.937894               2.578603            16              YES
4      20     24           -50.800653             0.000624             0.198666               0.185091               0.000436                   0.853267                       0.853703                         0.0                             0.0                                0.0                         0.996722                1.772675              2.534607             4.178355               3.952162               2.577932            17              YES
4      20     24           -50.787016             -0.00167             0.097123               0.090225              -0.000159                   0.405007                       0.404848                         0.0                             0.0                                0.0                          1.00868                1.756148               2.53529             4.138475               3.917111               2.578604            14              YES
4      20     24           -50.786746             0.003055             0.070283               0.065566               0.000803                   0.292953                       0.293756                         0.0                             0.0                                0.0                         1.012196                1.756826              2.535956             4.128669               3.908551               2.579258            13              YES
4      20     24           -50.752823            -0.003637             0.126428               0.117393              -0.000525                   0.526437                       0.525911                         0.0                             0.0                                0.0                         0.988989                 1.76259              2.534793             4.148835                3.92618               2.578115            15              YES
4      20     24           -50.749111              0.00099            -0.128719              -0.119748              -0.000131                  -0.580066                      -0.580196                         0.0                             0.0                                0.0                         0.997504                1.771107              2.534139             4.157449               3.933696               2.577472             6              YES
4      20     24           -50.692041             -3.4e-05              -0.1406              -0.130891              -0.000352                  -0.634341                      -0.634693                         0.0                             0.0                                0.0                         1.001823                1.772895              2.533852              4.16025               3.936132                2.57719             5              YES
4      20     24           -50.656657            -0.012732             0.302057               0.281131              -0.002174                   1.348102                       1.345928                         0.0                             0.0                                0.0                         1.016756                 1.76888              2.532203             4.243668               4.009481               2.575569            20              YES
4      20     24           -50.616986              -0.0131             0.333089               0.310382              -0.002305                   1.511253                       1.508948                         0.0                             0.0                                0.0                         1.013369                1.770911              2.530996             4.272148                4.03448               2.574381            21              YES
4      20     24           -50.592862             0.001321            -0.157588              -0.146658              -0.000169                   -0.71863                        -0.7188                         0.0                             0.0                                0.0                         0.994176                1.764401              2.533391             4.168764               3.943582               2.576736             4              YES
4      20     24           -50.481306             0.001517             -0.18672              -0.173943              -0.000172                  -0.856476                      -0.856647                         0.0                             0.0                                0.0                          0.99023                1.760673              2.531558             4.195528               3.966969               2.574934             3              YES
4      20     24           -50.312614            -0.000669            -0.200984              -0.187432              -0.000688                  -0.921908                      -0.922596                         0.0                             0.0                                0.0                         0.977927                1.760551              2.530875             4.201763               3.972392               2.574263             2              YES
4      20     24           -50.154286             0.002885            -0.216117              -0.201367                  2e-06                  -1.000043                      -1.000041                         0.0                             0.0                                0.0                         0.987906                1.761231              2.530149             4.210619               3.980122               2.573549             1              YES
10     36     46          -198.420016             0.003817             0.109884               0.097122               0.003653                   0.897187                        0.90084                         0.0                             0.0                                0.0                         0.659389                1.126944              3.125382             4.453978               4.201049               3.186229            36              YES
10     36     46          -198.384925             -0.00337              0.15687               0.137744              -0.002947                   1.311845                       1.308898                         0.0                             0.0                                0.0                         0.661858                1.127146              3.124873             4.473599               4.217251               3.185729            38              YES
10     36     46          -198.381257             -9.6e-05            -0.012383              -0.010889              -0.000108                  -0.103843                      -0.103951                         0.0                             0.0                                0.0                         0.676296                 1.13851              3.125368             4.428027               4.179522               3.186215            31              YES
10     36     46            -198.3766            -0.010403             0.244831               0.215256               -0.00948                   2.193875                       2.184396                         0.0                             0.0                                0.0                         0.612716                1.132185              3.122816             4.546329               4.277362               3.183711            42              YES
10     36     46          -198.375994                  0.0                  0.0                    0.0                    0.0                      1e-06                          1e-06                         0.0                             0.0                                0.0                         0.673444                1.138451              3.125341              4.42797                4.17947               3.186189            32              YES
10     36     46          -198.373769             0.000111             0.013035               0.011464                0.00012                   0.107802                       0.107923                         0.0                             0.0                                0.0                         0.670971                1.138502              3.125281             4.428679               4.180048                3.18613            33              YES
10     36     46           -198.35134             0.003319             0.083289               0.073617               0.003189                   0.677664                       0.680854                         0.0                             0.0                                0.0                         0.659255                1.131897              3.125625             4.441286               4.190559               3.186467            35              YES
10     36     46          -198.348804            -0.001197            -0.042657              -0.037626              -0.001168                  -0.363549                      -0.364717                         0.0                             0.0                                0.0                         0.663506                1.134688              3.125542             4.432986               4.183662               3.186385            30              YES
10     36     46          -198.344945            -0.008779             0.194719               0.170681              -0.007964                   1.675643                       1.667678                         0.0                             0.0                                0.0                         0.651759                1.129587              3.124179             4.498962               4.238202               3.185049            40              YES
10     36     46          -198.322149            -0.008282             0.227026                0.19954              -0.007498                    1.99772                       1.990222                         0.0                             0.0                                0.0                         0.617671                 1.13013              3.123339             4.526426               4.260893               3.184224            41              YES
10     36     46          -198.314998            -0.007151             0.172315               0.150962              -0.006455                   1.461718                       1.455263                         0.0                             0.0                                0.0                         0.652753                1.127515              3.124566             4.481206               4.223518               3.185428            39              YES
10     36     46          -198.309313            -0.002268             0.135334               0.118811              -0.001955                   1.118768                       1.116813                         0.0                             0.0                                0.0                         0.655824                1.131301              3.125198             4.458692               4.204931               3.186048            37              YES
10     36     46          -198.295357             0.000178             0.050232               0.044148               0.000209                   0.412782                       0.412991                         0.0                             0.0                                0.0                         0.668541                1.131462               3.12607             4.429339               4.180724               3.186904            34              YES
10     36     46          -198.261131             0.003998            -0.093445              -0.081754               0.003497                  -0.819067                      -0.815569                         0.0                             0.0                                0.0                         0.614898                1.134943              3.123543             4.458482               4.204489               3.184425            27              YES
10     36     46          -198.254421             0.003001            -0.058839              -0.051334               0.002661                  -0.506129                      -0.503468                         0.0                             0.0                                0.0                         0.662602                1.132751               3.12578              4.43258               4.183364               3.186619            29              YES
10     36     46          -198.202535             0.005179            -0.070018              -0.060906               0.004633                   -0.60708                      -0.602447                         0.0                             0.0                                0.0                         0.655723                1.130831               3.12549             4.436089               4.186227               3.186334            28              YES
10     36     46          -198.165459             0.005147            -0.099995              -0.087383               0.004525                  -0.878848                      -0.874322                         0.0                             0.0                                0.0                         0.611965                1.129236              3.123664             4.459193               4.205099               3.184543            26              YES
10     36     46          -198.068294             0.010063            -0.114676              -0.099774                0.00901                  -1.017836                      -1.008826                         0.0                             0.0                                0.0                         0.598592                1.132235              3.122923             4.468569               4.212761               3.183816            25              YES
10     36     46          -197.884869             0.015077             -0.12654              -0.109652               0.013586                  -1.132494                      -1.118908                         0.0                             0.0                                0.0                         0.596273                1.131931              3.122877             4.473081                 4.2165               3.183772            24              YES
10     36     46          -197.713626             0.019243            -0.132794              -0.114671               0.017363                  -1.193106                      -1.175744                         0.0                             0.0                                0.0                         0.590516                1.128344              3.122874             4.474059               4.217311               3.183768            23              YES
10     36     46           -197.44727             0.021937             -0.15156              -0.131026               0.019706                  -1.377846                       -1.35814                         0.0                             0.0                                0.0                         0.566029                1.130101              3.121754             4.490581               4.230852                3.18267            22              YES
12     12     24          -196.856445             0.304934             0.302841                 0.3039               0.374419                   0.363505                       0.737923                         0.0                             0.0                                0.0                         1.438622                1.369202              3.005342             2.971915               2.988675               3.117368           319              YES
12     12     24          -196.794292              0.30308             0.301749               0.302422               0.371098                   0.361504                       0.732602                         0.0                             0.0                                0.0                         1.424898                1.363518              3.002897              2.97025               2.986618                3.11501           317              YES
12     12     24          -196.768113             0.302171             0.301105               0.301644               0.369487                   0.360269                       0.729756                         0.0                             0.0                                0.0                         1.419497                1.364839              3.001922             2.969503               2.985756                3.11407           316              YES
12     12     24          -162.102544             1.421035             1.423299               1.422166              13.116569                  13.106859                      26.223428                         0.0                             0.0                                0.0                        -1.453109               -1.404909              7.808689             7.799577               7.804135               7.852486           318              YES
16     28     44          -354.276103            -0.151743            -0.143604               -0.14624               -0.32516                  -0.658149                      -0.983308                         0.0                             0.0                                0.0                         1.053809                0.941761              3.321643             3.628249               3.519848               3.410592           321              YES
16     28     44          -354.273608            -0.152213            -0.144303              -0.146865              -0.326145                  -0.661742                      -0.987887                         0.0                             0.0                                0.0                         -1.05031               -0.946136              3.321733             3.628002               3.519716                3.41068           320              YES
16     28     44          -354.188912             0.151482             0.134187               0.139794                0.30187                   0.627455                       0.929325                         0.0                             0.0                                0.0                          1.03775                0.948415              3.318841             3.622326               3.515001               3.407863           323              YES
16     28     44          -354.183869              0.15169             0.134216               0.139881               0.302154                   0.627544                       0.929698                         0.0                             0.0                                0.0                         1.037224                0.943957              3.318875             3.622467               3.515105               3.407896           322              YES
22     14     36          -245.530714             0.011632             0.008936               0.010713                 0.0387                   0.015596                       0.054296                         0.0                             0.0                                0.0                         1.228077                1.170032              3.492684             3.147779                3.36276               3.595408           326              YES
22     14     36          -245.517331             0.012435             0.009485                0.01143               0.041318                   0.016572                       0.057889                         0.0                             0.0                                0.0                         1.233093                 1.16653              3.492289             3.147824               3.362526               3.595024           327              YES
22     14     36          -245.466557            -0.017462            -0.013118              -0.015981              -0.058204                  -0.022782                      -0.080987                         0.0                             0.0                                0.0                         1.239425                1.154061              3.491874             3.147903               3.362292               3.594622           325              YES
22     14     36          -245.448439            -0.021973            -0.016932              -0.020254              -0.073156                  -0.029383                      -0.102539                         0.0                             0.0                                0.0                         1.238107                1.155435              3.490923             3.147929               3.361697               3.593697           324              YES
32     46     78          -677.271653             0.177576             0.150688               0.161228               1.107579                   1.481268                       2.588847                         0.0                             0.0                                0.0                         0.822517                0.774678              4.024625             4.180543               4.117291               4.102769           331              YES
32     46     78          -677.269369             0.177674             0.150713               0.161281               1.108248                   1.481652                       2.589901                         0.0                             0.0                                0.0                         0.821124                0.771729              4.024642             4.180631               4.117351               4.102786           330              YES
32     46     78          -675.318128            -0.090185            -0.070484              -0.078209              -0.545986                  -0.679333                      -1.225319                         0.0                             0.0                                0.0                         0.922398                0.926598              4.009988             4.164607               4.101879               4.088411           329              YES
32     46     78          -675.280294            -0.091196            -0.071541              -0.079248              -0.552271                  -0.689794                      -1.242065                         0.0                             0.0                                0.0                         0.914928                 0.92438              4.010017             4.164284               4.101697                4.08844           328              YES
34     48     82          -713.246562             0.144336             0.116847               0.127799               0.971089                   1.231385                       2.202474                         0.0                             0.0                                0.0                         0.708048                0.859506              4.084556             4.223997               4.166746               4.161934           334              YES
34     48     82          -713.237609             0.144448             0.116946               0.127904               0.971911                   1.232638                       2.204549                         0.0                             0.0                                0.0                         0.709544                0.856325              4.084584             4.223934                4.16672               4.161961           335              YES
34     48     82          -712.127674            -0.085289            -0.063042              -0.071906              -0.561465                  -0.670003                      -1.231468                         0.0                             0.0                                0.0                         0.765643                0.968524              4.075971             4.215061               4.157954               4.153509           333              YES
34     48     82          -712.104076            -0.086269            -0.063993              -0.072869              -0.568196                  -0.680082                      -1.248278                         0.0                             0.0                                0.0                         0.761934                0.966563              4.075987             4.214804               4.157808               4.153525           332              YES
34     62     96          -772.293605            -0.242541            -0.225991              -0.231275              -1.883959                  -3.719473                      -5.603433                         0.0                             0.0                                0.0                         0.888817                0.638473              4.258367             4.604346               4.484865               4.327121           337              YES
34     62     96          -772.268522            -0.242628            -0.226453              -0.231618              -1.884781                  -3.726268                      -5.611048                         0.0                             0.0                                0.0                         0.886758                0.639525              4.258454             4.603898               4.484598               4.327207           336              YES
34     62     96          -771.049636             0.229705             0.210573               0.216686               1.785748                   3.498082                        5.28383                         0.0                             0.0                                0.0                         0.977704                0.665236              4.248371             4.590888               4.472581               4.317284           338              YES
34     62     96          -771.010204             0.229649              0.21078               0.216811               1.785397                   3.500757                       5.286154                         0.0                             0.0                                0.0                         0.974893                0.661894              4.248436             4.590302               4.472214               4.317349           339              YES
34     66     100         -780.792364            -0.241247             -0.21814              -0.225128               -1.90319                  -3.989251                      -5.892441                         0.0                             0.0                                0.0                         0.908355                0.626541              4.299394             4.686533               4.558596               4.365939           341              YES
34     66     100         -780.764386            -0.241292            -0.218553              -0.225431              -1.903717                  -3.996139                      -5.899856                         0.0                             0.0                                0.0                         0.907297                0.625105              4.299476              4.68593               4.558213                4.36602           340              YES
34     66     100         -779.666537             0.296508             0.291839               0.293251               2.449546                   5.313538                       7.763083                         0.0                             0.0                                0.0                         0.889779                0.650549              4.312489             4.700219               4.572081               4.378835           342              YES
34     66     100         -779.619231             0.296399             0.292138               0.293427               2.449022                   5.317821                       7.766843                         0.0                             0.0                                0.0                         0.885347                0.646953              4.312517             4.699591               4.571665               4.378862           343              YES
36     48     84          -732.779369             0.086257             0.076615               0.080629                0.63334                   0.776611                       1.409951                         0.0                             0.0                                0.0                         0.722626                0.904488              4.125898             4.230962               4.186258               4.203598           346              YES
36     48     84          -732.774627             0.085956             0.076272               0.080304               0.630871                   0.773427                       1.404298                         0.0                             0.0                                0.0                         0.726221                0.902272              4.125873             4.230862               4.186189               4.203573           347              YES
36     48     84          -732.669001             0.082526             0.072664                0.07677               0.603135                   0.732966                       1.336101                         0.0                             0.0                                0.0                         0.723029                0.905449              4.125114             4.229764               4.185235               4.202828           344              YES
36     48     84          -732.275805             0.002533              0.00185               0.002134               0.017543                   0.018348                       0.035891                         0.0                             0.0                                0.0                         0.777365                0.970456              4.121123             4.225922                4.18133               4.198911           345              YES
36     54     90          -771.388843             0.131863             0.132844               0.132473                1.04062                   1.707471                       2.748091                         0.0                             0.0                                0.0                         0.695461                0.801279              4.179576               4.3784               4.299974               4.254023           350              YES
36     54     90          -771.375272             0.131827             0.132937               0.132518               1.040302                     1.7085                       2.748801                         0.0                             0.0                                0.0                         0.694149                0.799783              4.179594             4.378196               4.299856                4.25404           351              YES
