Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
12     2      14             7.697941             -0.35827            -0.031894              -0.347216              -1.163963                  -0.005431                      -1.169394                         0.0                             0.0                                0.0                         1.423974                0.446006              4.620716             2.119126               4.352287               4.704643            86              YES
12     14     26          -211.275556             -0.16963            -0.158554               -0.16352              -0.205498                  -0.238309                      -0.443807                         0.0                             0.0                                0.0                           0.8758                1.243236              2.947625             3.026981               2.990617               3.058602            90              YES
16     4      20            -19.25017            -0.015424            -0.007709              -0.014837              -0.065836                   -0.00135                      -0.067187                         0.0                             0.0                                0.0                         1.304431                0.787558              4.281594              2.45876               3.984311               4.370929            10              YES
24     36     60          -510.862654             0.070566             0.054318               0.060285               0.241152                   0.353841                       0.594993                         0.0                             0.0                                0.0                         0.819981                0.855718              3.659609             3.922301               3.819393               3.744408            96              YES
26     24     50          -417.550408             0.210672             0.221853               0.215898               0.896669                   0.795313                       1.691983                         0.0                             0.0                                0.0                         0.646971                0.801952              3.646968              3.55582               3.603505               3.741017            99              YES
26     34     60          -524.004962             0.142518             0.125013               0.132267               0.600322                   0.772306                       1.372628                         0.0                             0.0                                0.0                          0.76006                0.761786              3.700318             3.846685               3.783954               3.787153           104              YES
26     36     62          -537.382875             0.101177             0.084886               0.091325               0.421773                    0.56387                       0.985644                         0.0                             0.0                                0.0                         0.824142                0.772736              3.720283             3.910555               3.831914                3.80549           107              YES
46     36     82          -596.766725             0.109567             0.113464               0.111169               1.118962                   0.829929                       1.948891                         0.0                             0.0                                0.0                         0.667759                0.731311              4.312607             4.072477               4.208872               4.394283           111              YES
52     72     124         -1050.10194            -0.120384            -0.119969              -0.120137              -1.691499                  -2.447354                      -4.138853                         0.0                             0.0                                0.0                         0.769705                0.472909               4.64642             4.785098               4.727438               4.714919           114              YES
52     74     126         -1065.73274             0.113795             0.105408               0.108737                1.57843                   2.226967                       3.805397                         0.0                             0.0                                0.0                         0.757164                0.455802              4.658938             4.814702               4.751038               4.726784           120              YES
