 Nrows 
   917 
    Z     N          Q20                 Q30           beta2       beta3
   110   174     46.8118443933               0.0        0.35         0.0 
   110   174     53.4992507352               0.0         0.4         0.0 
   110   174     60.1866570771               0.0        0.45         0.0 
   110   174      66.874063419               0.0         0.5         0.0 
   110   190    -73.2705138312               0.0        -0.5         0.0 
   110   190    -65.9434624481               0.0       -0.45         0.0 
   110   190     -58.616411065               0.0        -0.4         0.0 
   110   190    -51.2893596819               0.0       -0.35         0.0 
   110   190    -43.9623082987               0.0        -0.3         0.0 
   110   190    -36.6352569156               0.0       -0.25         0.0 
   110   190    -29.3082055325               0.0        -0.2         0.0 
   110   190    -21.9811541494               0.0       -0.15         0.0 
   110   190    -14.6541027662               0.0        -0.1         0.0 
   110   190     -7.3270513831               0.0       -0.05         0.0 
   110   190              -0.0               0.0        -0.0         0.0 
   110   190      7.3270513831               0.0        0.05         0.0 
   110   190     14.6541027662               0.0         0.1         0.0 
   110   190     21.9811541494               0.0        0.15         0.0 
   110   190     29.3082055325               0.0         0.2         0.0 
   110   190     36.6352569156               0.0        0.25         0.0 
   110   190     43.9623082987               0.0         0.3         0.0 
   110   190     51.2893596819               0.0        0.35         0.0 
   110   190      58.616411065               0.0         0.4         0.0 
   110   190     65.9434624481               0.0        0.45         0.0 
   110   190     73.2705138312               0.0         0.5         0.0 
   110   196    -75.7291106847               0.0        -0.5         0.0 
   110   196    -68.1561996162               0.0       -0.45         0.0 
   110   196    -60.5832885478               0.0        -0.4         0.0 
   110   196    -53.0103774793               0.0       -0.35         0.0 
   110   196    -45.4374664108               0.0        -0.3         0.0 
   110   196    -37.8645553423               0.0       -0.25         0.0 
   110   196    -30.2916442739               0.0        -0.2         0.0 
   110   196    -22.7187332054               0.0       -0.15         0.0 
   110   196    -15.1458221369               0.0        -0.1         0.0 
   110   196     -7.5729110685               0.0       -0.05         0.0 
   110   196              -0.0               0.0        -0.0         0.0 
   110   196      7.5729110685               0.0        0.05         0.0 
   110   196     15.1458221369               0.0         0.1         0.0 
   110   196     22.7187332054               0.0        0.15         0.0 
   110   196     30.2916442739               0.0         0.2         0.0 
   110   196     37.8645553423               0.0        0.25         0.0 
   110   196     45.4374664108               0.0         0.3         0.0 
   110   196     53.0103774793               0.0        0.35         0.0 
   110   196     60.5832885478               0.0         0.4         0.0 
   110   196     68.1561996162               0.0        0.45         0.0 
   110   196     75.7291106847               0.0         0.5         0.0 
   112   190    -74.0864384629               0.0        -0.5         0.0 
   112   190    -66.6777946166               0.0       -0.45         0.0 
   112   190    -59.2691507703               0.0        -0.4         0.0 
   112   190     -51.860506924               0.0       -0.35         0.0 
   112   190    -44.4518630778               0.0        -0.3         0.0 
   112   190    -37.0432192315               0.0       -0.25         0.0 
   112   190    -29.6345753852               0.0        -0.2         0.0 
   112   190    -22.2259315389               0.0       -0.15         0.0 
   112   190    -14.8172876926               0.0        -0.1         0.0 
   112   190     -7.4086438463               0.0       -0.05         0.0 
   112   190              -0.0               0.0        -0.0         0.0 
   112   190      7.4086438463               0.0        0.05         0.0 
   112   190     14.8172876926               0.0         0.1         0.0 
   112   190     22.2259315389               0.0        0.15         0.0 
   112   190     29.6345753852               0.0         0.2         0.0 
   112   190     37.0432192315               0.0        0.25         0.0 
   112   190     44.4518630778               0.0         0.3         0.0 
   112   190      51.860506924               0.0        0.35         0.0 
   112   190     59.2691507703               0.0         0.4         0.0 
   112   190     66.6777946166               0.0        0.45         0.0 
   112   190     74.0864384629               0.0         0.5         0.0 
   114   198    -78.2200584242               0.0        -0.5         0.0 
   114   198    -70.3980525818               0.0       -0.45         0.0 
   114   198    -62.5760467394               0.0        -0.4         0.0 
   114   198    -54.7540408969               0.0       -0.35         0.0 
   114   198    -46.9320350545               0.0        -0.3         0.0 
   114   198    -39.1100292121               0.0       -0.25         0.0 
   114   198    -31.2880233697               0.0        -0.2         0.0 
   114   198    -23.4660175273               0.0       -0.15         0.0 
   114   198    -15.6440116848               0.0        -0.1         0.0 
   114   198     -7.8220058424               0.0       -0.05         0.0 
   114   198              -0.0               0.0        -0.0         0.0 
   114   198      7.8220058424               0.0        0.05         0.0 
   114   198     15.6440116848               0.0         0.1         0.0 
   114   198     23.4660175273               0.0        0.15         0.0 
   114   198     31.2880233697               0.0         0.2         0.0 
   114   198     39.1100292121               0.0        0.25         0.0 
