 Nrows 
   180 
    Z     N          Q20                 Q30           beta2       beta3
   102   242      55.796156439      1.4645131267    0.303098        0.03 
   102   244     57.4203908246      1.4815918527    0.308922        0.03 
   102   260      0.3737807479      1.6217859162    0.001865        0.03 
   102   262      0.2876243901      1.6397557061    0.001422        0.03 
   102   264       0.319248623      1.6578245031    0.001564        0.03 
   104   148     31.5243817082      0.7859184154    0.287666        0.03 
   104   154     32.3184309763      0.8237886338     0.28357        0.03 
   104   172     36.8033108561      0.9427456728     0.28859        0.03 
   104   176     39.7472219711      0.9702696486    0.304289        0.03 
   104   180     52.3812501429      0.9981896528    0.391641        0.03 
   104   192     46.8232528542      1.0843258358    0.326752        0.03 
   104   198     43.1080832569      1.1287305233    0.290931        0.03 
   104   230     45.1960767826      1.3806046035    0.257889        0.03 
   104   232     46.0555041674       1.397188294    0.260191        0.03 
   104   234     47.3000592209      1.4138709915    0.264592        0.03 
   104   250     71.4346846337      1.5508968276    0.369953        0.03 
   104   262      0.4035514882      1.6578245031    0.001977        0.03 
   104   264     66.6639403799      1.6759923073    0.323634        0.03 
   106   144      30.600774532      0.7734930234    0.282971        0.03 
   106   150     31.4879557146      0.8110662205     0.27989        0.03 
   106   166     31.9400740299      0.9156177255    0.256624        0.03 
   106   176     36.4339858571      0.9841801471    0.275635        0.03 
   106   200     43.1563541388      1.1588286839    0.284939        0.03 
   106   202     42.0939237612      1.1740262748    0.274923        0.03 
   106   230     43.4821833393       1.397188294    0.245653        0.03 
   106   236     45.3735609787      1.4475334079    0.248887        0.03 
   106   238     46.5642339406      1.4645131267    0.252948        0.03 
   106   242     49.1923600051      1.4987695857    0.262125        0.03 
   108   148     31.1066892102      0.8110662205    0.276501        0.03 
   108   194     52.0504645523      1.1287305233    0.351282        0.03 
   108   198     49.2034750852      1.1588286839    0.324865        0.03 
   108   200     46.9624160075      1.1740262748     0.30672        0.03 
   108   202     44.5416169832      1.1893228728    0.287788        0.03 
   108   244     45.5829076972      1.5334220732    0.238309        0.03 
   108   248     72.6783238294      1.5684705891    0.372876        0.03 
   108   252     74.0728286802      1.6039151334    0.373019        0.03 
   110   156     31.0098660594      0.8756683578    0.258587        0.03 
   110   164      30.056291781      0.9291321956    0.238558        0.03 
   110   174     66.0230240879      0.9981896528    0.493637        0.03 
   110   190     55.3306681427      1.1138299537    0.377578        0.03 
   110   196     54.5111769948      1.1588286839    0.359909        0.03 
   110   204     36.1231234389      1.2202130902    0.228461        0.03 
   110   232     39.7352050422      1.4475334079    0.217959        0.03 
   112   162     29.3251628262      0.9291321956    0.232755        0.03 
   112   190     59.4404386161      1.1287305233    0.401156        0.03 
   114   192     10.3817037838      1.1588286839    0.068545        0.03 
   114   198     65.1569957871       1.204718478    0.416498        0.03 
   114   200     65.9278111896      1.2202130902    0.416961        0.03 
   114   208     32.4066804083      1.2831816103     0.19654        0.03 
   114   220     36.1240538787      1.3806046035    0.206124        0.03 
   114   244     29.5194569546      1.5861433577    0.150042        0.03 
   116   212     33.0088646635      1.3314475749    0.194126        0.03 
   116   214     33.8835005752       1.347734244    0.197261        0.03 
   116   228     33.9037061275      1.4645131267    0.184173        0.03 
   116   240     29.3762901768      1.5684705891    0.150715        0.03 
   118   218      34.445115319       1.397188294    0.194598        0.03 
   118   236     28.6462444514      1.5508968276    0.148356        0.03 
   118   238     27.3548490102      1.5684705891    0.140344        0.03 
   118   240     25.9383719551      1.5861433577     0.13184        0.03 
   120   166     67.4635124068      1.0122981655    0.498542        0.03 
   120   168      67.951404729      1.0265056854    0.496349        0.03 
   120   232     28.6222305578      1.5334220732    0.149638        0.03 
   120   280     14.8611793768        1.98014214    0.062786        0.03 
   120   294     51.3190837396      2.1211777639    0.204733        0.03 
   120   298     52.3557276654      2.1623647204    0.205548        0.03 
   106   190     -0.0012896915      1.0843258358      -9e-06        0.03 
   106   244     50.8933465358      1.5160463259    0.268611        0.03 
   106   264      0.7555521231      1.6942591185    0.003635        0.03 
   112   198      25.717123784      1.1893228728    0.166161        0.03 
   120   284     22.6626103793       2.019942997    0.094171        0.03 
   120   286     44.3492588333      2.0399919362    0.182776        0.03 
