 Nrows 
   325 
    Z     N          Q20                 Q30           beta2       beta3
    94   198      28.175108887      1.0552177464    0.201127        0.03 
    94   232      32.331572357      1.3152599129    0.192091        0.03 
    96   128      0.0760057214      0.6209725751    0.000844        0.03 
    96   130     10.8877249615      0.6321108746    0.119124        0.03 
    96   132     19.9862936534      0.6433481813    0.215485        0.03 
    96   188               0.0      0.9981896528         0.0        0.03 
    96   190               0.0      1.0122981655         0.0        0.03 
    96   192     15.0939081686      1.0265056854    0.110253        0.03 
    96   194     21.5584248997      1.0408122123    0.155667        0.03 
    96   196     26.7117688708      1.0552177464    0.190681        0.03 
    96   230     36.0388528269      1.3152599129    0.214117        0.03 
    96   232     33.9753626429      1.3314475749     0.19981        0.03 
    96   240     26.6120456666       1.397188294    0.150345        0.03 
    98   128              -0.0      0.6321108746        -0.0        0.03 
    98   130     27.5920019494      0.6433481813    0.297487        0.03 
    98   186               0.0      0.9981896528         0.0        0.03 
    98   188               0.0      1.0122981655         0.0        0.03 
    98   190     -0.1801636522      1.0265056854   -0.001316        0.03 
    98   192     16.2707131747      1.0408122123    0.117486        0.03 
    98   194     22.3616733776      1.0552177464    0.159628        0.03 
    98   196     28.0680170653      1.0697222876    0.198096        0.03 
    98   230     37.5176015427      1.3314475749    0.220642        0.03 
    98   234     33.9906511465      1.3641199202    0.195902        0.03 
    98   238     30.2589110554       1.397188294    0.170948        0.03 
   100   126      0.0522797982      0.6321108746    0.000572        0.03 
   100   128              -0.0      0.6433481813        -0.0        0.03 
   100   168     24.5039610563      0.8888858066      0.2018        0.03 
   100   184               0.0      0.9981896528         0.0        0.03 
   100   186      -0.029770757      1.0122981655    -0.00022        0.03 
   100   188     -0.0742011394      1.0265056854   -0.000542        0.03 
   100   190      11.021501852      1.0408122123    0.079583        0.03 
   100   192     17.2846708057      1.0552177464    0.123386        0.03 
   100   194     22.9299501541      1.0697222876    0.161833        0.03 
   100   196     29.1990453657      1.0843258358    0.203763        0.03 
   100   230      38.639808872       1.347734244    0.224951        0.03 
   100   232     37.5487888024      1.3641199202    0.216409        0.03 
   100   234     35.9980462584      1.3806046035    0.205405        0.03 
   100   236     34.1337608454       1.397188294    0.192839        0.03 
   100   262     -0.1284683428      1.6217859162   -0.000641        0.03 
   100   264      8.7504967403      1.6397557061    0.043262        0.03 
   102   128              -0.0       0.654684495        -0.0        0.03 
   102   184               0.0      1.0122981655         0.0        0.03 
   102   186               0.0      1.0265056854         0.0        0.03 
   102   188               0.0      1.0408122123         0.0        0.03 
   102   190      11.991095032      1.0552177464    0.085598        0.03 
   102   192     48.7794014169      1.0697222876    0.344271        0.03 
   102   194     46.5390908279      1.0843258358    0.324769        0.03 
   102   232     38.8981493205      1.3806046035    0.221953        0.03 
   102   234     37.7326574665       1.397188294    0.213171        0.03 
   102   236     36.0247499325      1.4138709915    0.201519        0.03 
   102   260      0.1148398759      1.6217859162    0.000573        0.03 
   102   262      0.1365305649      1.6397557061    0.000675        0.03 
   102   264      8.3047507837      1.6578245031    0.040685        0.03 
   104   170     24.9763125533      0.9291321956    0.198238        0.03 
   104   184               0.0      1.0265056854         0.0        0.03 
   104   186               0.0      1.0408122123         0.0        0.03 
   104   188               0.0      1.0552177464         0.0        0.03 
   104   190     12.2599210111      1.0697222876    0.086527        0.03 
   104   198     45.6240587071      1.1287305233    0.307911        0.03 
   104   234     38.6513590897      1.4138709915    0.216212        0.03 
   104   260      0.1579709203      1.6397557061    0.000781        0.03 
   104   262      0.2927126121      1.6578245031    0.001434        0.03 
   104   264      0.5874709022      1.6759923073    0.002852        0.03 
   106   164     29.8953175851      0.9022022625    0.243168        0.03 
   106   186               0.0      1.0552177464         0.0        0.03 
   106   188               0.0      1.0697222876         0.0        0.03 
   106   198     50.1834066862         1.1437301    0.334976        0.03 
   106   200     47.7926417531      1.1588286839     0.31555        0.03 
   106   262      0.3652124508      1.6759923073    0.001773        0.03 
   106   264      0.8761078951      1.6942591185    0.004215        0.03 
   108   158     31.1964622595      0.8756683578    0.260143        0.03 
   108   164     29.6990015933      0.9156177255    0.238618        0.03 
   108   170     26.2431627962      0.9564581572    0.203322        0.03 
   108   188               0.0      1.0843258358         0.0        0.03 
   108   196     54.4707249792         1.1437301    0.363594        0.03 
   108   200     51.8595401389      1.1740262748    0.338704        0.03 
   108   262      0.3633301544      1.6942591185    0.001748        0.03 
   108   264      0.9022615443      1.7126249369    0.004302        0.03 
   108   266      14.914511753      1.7310897623     0.07048        0.03 
   108   268     21.1017615191      1.7496535949    0.098836        0.03 
   110   166     28.3410616612      0.9427456728    0.222234        0.03 
   110   168     27.2505692039      0.9564581572    0.211127        0.03 
   110   188     -0.0117382296      1.0990283912    -8.1e-05        0.03 
   110   192     16.2616768969      1.1287305233    0.109748        0.03 
   110   196     56.7716909488      1.1588286839    0.374834        0.03 
   110   198    -36.3660156273      1.1740262748   -0.237513        0.03 
   110   200     54.9943205169      1.1893228728    0.355324        0.03 
   110   202     53.3847205542       1.204718478    0.341247        0.03 
   110   228     38.5271167046      1.4138709915    0.215517        0.03 
   110   264      0.7960895746      1.7310897623    0.003762        0.03 
   110   266      11.099369421      1.7496535949    0.051987        0.03 
   112   160     29.2956185117      0.9156177255    0.235377        0.03 
   112   162     28.9519758601      0.9291321956    0.229793        0.03 
   112   164     28.3516464867      0.9427456728    0.222317        0.03 
   112   168     26.1702400504      0.9702696486    0.200349        0.03 
   112   192     14.3176775662         1.1437301    0.095571        0.03 
   112   194     19.0495063345      1.1588286839    0.125774        0.03 
   112   200     57.7928901667       1.204718478    0.369425        0.03 
   112   202     56.6578417814      1.2202130902    0.358333        0.03 
   112   204     54.8931868374      1.2358067096    0.343518        0.03 
   112   236     33.5679093629      1.4987695857    0.178869        0.03 
   112   266      3.0914049671      1.7683164345    0.014352        0.03 
   112   282     48.5571547694      1.9211834078    0.210379        0.03 
   112   284     50.1350348429      1.9407373114     0.21539        0.03 
   112   286     51.5335153529      1.9603902221    0.219547        0.03 
   114   154     29.6256289125      0.8888858066    0.243979        0.03 
   114   164     27.1527326815      0.9564581572    0.210369        0.03 
   114   190     63.6627365981         1.1437301    0.424951        0.03 
   114   192     11.9898871783      1.1588286839    0.079163        0.03 
   114   200    -39.2365669747      1.2202130902   -0.248152        0.03 
   114   202     -41.133056892      1.2358067096   -0.257408        0.03 
   114   224      37.633644128      1.4138709915    0.210519        0.03 
   114   266      1.5554456119      1.7870782813    0.007158        0.03 
   114   282     49.2298157032      1.9407373114    0.211501        0.03 
   114   284     50.8370816049      1.9603902221     0.21658        0.03 
   114   286     52.2231301663        1.98014214    0.220634        0.03 
   114   288     53.3612193911      1.9999930649    0.223576        0.03 
   114   290     54.2570870892       2.019942997    0.225457        0.03 
   114   292     54.9508028924      2.0399919362    0.226468        0.03 
   114   294     55.4915029465      2.0601398824    0.226831        0.03 
   114   296     55.9118155988      2.0803868358    0.226694        0.03 
   116   192     -9.2699938535      1.1740262748   -0.060544        0.03 
   116   194    -20.9199556658      1.1893228728   -0.135166        0.03 
   116   198    -57.8087612622      1.2202130902   -0.365612        0.03 
   116   200    -58.9577863646      1.2358067096   -0.368954        0.03 
   116   266      1.0028912562      1.8059391352    0.004575        0.03 
   116   268      7.8197274545      1.8248989962    0.035363        0.03 
   116   270     16.7791755981      1.8439578643    0.075226        0.03 
   116   284     50.7968015752        1.98014214    0.214608        0.03 
   116   286     52.1836142077      1.9999930649    0.218642        0.03 
   116   288     53.3233502884       2.019942997    0.221577        0.03 
   116   290     54.2320952685      2.0399919362    0.223506        0.03 
   116   292     54.9528098688      2.0601398824    0.224629        0.03 
   116   294     55.5332231484      2.0803868358    0.225159        0.03 
   118   192     -8.3490381341      1.1893228728   -0.053944        0.03 
   118   194    -12.2519206312       1.204718478   -0.078317        0.03 
   118   196    -21.8028010787      1.2202130902   -0.137892        0.03 
   118   198    -23.5772659713      1.2358067096   -0.147545        0.03 
   118   200    -60.4969653584       1.251499336   -0.374626        0.03 
   118   202     -61.762645054      1.2672909696   -0.378488        0.03 
   118   266      0.7927416487      1.8248989962    0.003585        0.03 
   118   268      3.1211416816      1.8439578643    0.013993        0.03 
   118   270    -77.9437702691      1.8631157395   -0.346448        0.03 
