Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
62     138    200    -1403.028551            -0.124319      0.0            410       YES            
62     140    202    -1403.255871            -0.138629      0.0            414       YES            
64     86     150    -1236.864004            -0.067826      0.0            418       YES            
64     88     152    -1250.967758            0.214258       0.0            424       YES            
64     132    196    -1434.944746            -0.048492      0.0            429       YES            
64     134    198    -1436.463791            -0.067573      0.0            434       YES            
64     136    200    -1437.96551             -0.121875      0.0            438       YES            
64     138    202    -1439.4392              -0.139413      0.0            442       YES            
64     140    204    -1440.520728            -0.152829      0.0            446       YES            
66     72     138    -1100.025109            0.331713       0.0            451       YES            
66     84     150    -1230.687705            -0.017148      0.0            454       YES            
66     86     152    -1246.024725            -0.11125       0.0            457       YES            
66     88     154    -1261.613256            0.206804       0.0            463       YES            
66     94     160    -1309.459467            0.31547        0.0            467       YES            
66     130    196    -1457.772448            0.371729       0.0            471       YES            
66     132    198    -1466.951004            -0.053767      0.0            474       YES            
66     134    200    -1469.203889            -0.108866      0.0            478       YES            
66     136    202    -1471.683386            -0.130084      0.0            482       YES            
66     138    204    -1473.918469            -0.144701      0.0            486       YES            
68     86     154    -1253.30337             -0.120869      0.0            489       YES            
68     130    198    -1487.966896            0.405429       0.0            495       YES            
68     132    200    -1492.395096            0.401064       0.0            499       YES            
68     134    202    -1500.147279            -0.113814      0.0            502       YES            
68     136    204    -1503.256222            -0.131371      0.0            506       YES            
68     138    206    -1506.215595            -0.14585       0.0            510       YES            
70     94     164    -1330.214362            0.284932       0.0            524       YES            
70     96     166    -1346.770328            0.307204       0.0            527       YES            
70     130    200    -1516.140882            0.414094       0.0            531       YES            
70     132    202    -1525.401871            -0.079634      0.0            534       YES            
70     134    204    -1529.224246            -0.111288      0.0            538       YES            
70     136    206    -1532.948303            -0.128132      0.0            542       YES            
72     94     166    -1337.88279             0.267708       0.0            552       YES            
72     96     168    -1355.429316            0.295938       0.0            556       YES            
72     130    202    -1542.190916            0.425418       0.0            559       YES            
72     132    204    -1548.391201            0.425672       0.0            563       YES            
72     134    206    -1554.203963            0.425553       0.0            567       YES            
72     136    208    -1561.000125            -0.120617      0.0            570       YES            
74     96     170    -1362.334435            0.297364       0.0            584       YES            
74     98     172    -1380.240152            0.309222       0.0            588       YES            
74     130    204    -1566.007767            0.449077       0.0            591       YES            
74     132    206    -1573.177245            0.446661       0.0            595       YES            
74     134    208    -1582.574637            -0.095629      0.0            598       YES            
74     136    210    -1586.14224             0.440251       0.0            603       YES            
76     96     172    -1364.180502            -0.282391      0.0            606       YES            
76     98     174    -1386.01585             0.301603       0.0            612       YES            
76     132    208    -1595.709822            0.472159       0.0            615       YES            
76     134    210    -1603.252486            0.4671         0.0            619       YES            
76     136    212    -1610.137703            0.461601       0.0            623       YES            
76     138    214    -1616.233752            0.458395       0.0            627       YES            
78     90     168    -1306.81038             -0.11234       0.0            629       YES            
78     96     174    -1367.484008            -0.301549      0.0            634       YES            
78     100    178    -1408.883269            0.302554       0.0            639       YES            
78     132    210    -1616.359301            0.499369       0.0            643       YES            
78     138    216    -1636.950462            0.361891       0.0            655       YES            
78     140    218    -1644.150837            0.393556       0.0            659       YES            
80     92     172    -1324.125874            -0.293748      0.0            662       YES            
80     96     176    -1368.582223            -0.317404      0.0            666       YES            
80     134    214    -1642.824371            -0.293703      0.0            674       YES            
80     136    216    -1651.35013             -0.308317      0.0            678       YES            
80     138    218    -1659.339795            -0.313871      0.0            682       YES            
80     140    220    -1666.692828            -0.314255      0.0            686       YES            
80     142    222    -1673.464165            -0.307104      0.0            690       YES            
82     92     174    -1320.808735            -0.301661      0.0            693       YES            
82     94     176    -1344.958359            -0.323766      0.0            697       YES            
82     96     178    -1367.703351            -0.326627      0.0            702       YES            
82     134    216    -1660.305754            -0.306768      0.0            710       YES            
82     136    218    -1669.792087            -0.319041      0.0            714       YES            
82     138    220    -1678.725638            -0.325338      0.0            718       YES            
82     140    222    -1686.939202            -0.327658      0.0            722       YES            
82     142    224    -1694.514718            -0.326881      0.0            726       YES            
82     144    226    -1701.615267            -0.322559      0.0            730       YES            
84     134    218    -1675.499013            -0.299502      0.0            738       YES            
84     136    220    -1685.742739            -0.320385      0.0            742       YES            
84     192    276    -1818.743666            -0.320087      0.0            746       YES            
84     194    278    -1819.116727            -0.319924      0.0            750       YES            
84     196    280    -1819.022664            -0.312765      0.0            754       YES            
86     192    278    -1852.120199            0.433727       0.0            767       YES            
86     194    280    -1853.03177             0.430758       0.0            771       YES            
88     136    224    -1712.02107             -0.307158      0.0            782       YES            
88     138    226    -1723.449434            -0.332355      0.0            786       YES            
88     192    280    -1884.187225            0.429202       0.0            791       YES            
88     194    282    -1885.631341            0.428239       0.0            795       YES            
90     130    220    -1686.144777            0.494224       0.0            800       YES            
90     136    226    -1722.937117            -0.30896       0.0            809       YES            
90     138    228    -1735.137992            -0.329486      0.0            813       YES            
90     192    282    -1914.255124            0.423414       0.0            819       YES            
90     194    284    -1916.230327            0.421425       0.0            823       YES            
92     130    222    -1692.549308            0.493631       0.0            828       YES            
92     132    224    -1707.938735            0.498416       0.0            832       YES            
92     136    228    -1732.3531              -0.309262      0.0            837       YES            
92     138    230    -1745.252985            -0.321592      0.0            841       YES            
92     192    284    -1942.516904            0.415297       0.0            847       YES            
92     194    286    -1945.071342            0.409655       0.0            851       YES            
92     196    288    -1947.285206            0.406676       0.0            855       YES            
94     130    224    -1693.489729            -0.427558      0.0            857       YES            
94     132    226    -1710.921581            0.382243       0.0            863       YES            
94     136    230    -1740.086703            -0.307251      0.0            870       YES            
94     188    282    -1961.835617            0.440293       0.0            876       YES            
94     190    284    -1965.5978              0.419307       0.0            879       YES            
94     192    286    -1969.187651            -0.222571      0.0            881       YES            
94     194    288    -1972.342983            0.393608       0.0            887       YES            
94     196    290    -1975.135939            0.390527       0.0            891       YES            
94     198    292    -1977.535211            0.392221       0.0            895       YES            
96     128    224    -1679.40649             -0.431209      0.0            897       YES            
96     130    226    -1696.099682            -0.436847      0.0            901       YES            
96     132    228    -1715.238385            0.391732       0.0            907       YES            
96     134    230    -1731.165067            0.393641       0.0            911       YES            
96     186    282    -1981.724053            0.482535       0.0            916       YES            
96     188    284    -1985.902297            0.46367        0.0            920       YES            
96     190    286    -1990.114783            0.416809       0.0            923       YES            
96     192    288    -1994.656817            -0.227859      0.0            926       YES            
96     194    290    -1998.158226            -0.241538      0.0            930       YES            
96     196    292    -2001.471422            -0.250456      0.0            934       YES            
96     198    294    -2004.628963            -0.257384      0.0            938       YES            
98     126    224    -1661.29537             -0.429125      0.0            941       YES            
98     128    226    -1682.350015            0.395369       0.0            947       YES            
98     130    228    -1700.40298             0.398799       0.0            951       YES            
98     132    230    -1717.853821            0.398696       0.0            955       YES            
98     134    232    -1734.742687            0.399885       0.0            959       YES            
98     186    284    -2003.677087            0.477041       0.0            964       YES            
98     188    286    -2008.46407             0.451978       0.0            968       YES            
98     190    288    -2013.222931            0.409668       0.0            972       YES            
98     192    290    -2018.083174            -0.231585      0.0            973       YES            
98     194    292    -2022.242359            -0.244278      0.0            978       YES            
98     196    294    -2026.074502            -0.252843      0.0            982       YES            
98     198    296    -2029.750206            -0.259488      0.0            986       YES            
98     232    330    -2062.093442            0.19765        0.0            991       YES            
98     234    332    -2060.347021            0.314626       0.0            995       YES            
98     236    334    -2060.352661            0.37978        0.0            1000      YES            
98     238    336    -2059.799106            0.382735       0.0            1003      YES            
98     262    360    -2042.953104            -0.253568      0.0            1006      YES            
100    126    226    -1659.270822            -0.432614      0.0            1009      YES            
100    128    228    -1681.683323            0.396834       0.0            1015      YES            
100    130    230    -1700.561664            0.405119       0.0            1019      YES            
100    132    232    -1718.901718            0.406758       0.0            1023      YES            
100    134    234    -1736.692014            0.409922       0.0            1027      YES            
100    184    284    -2018.473597            0.477214       0.0            1032      YES            
100    186    286    -2024.022722            0.458488       0.0            1036      YES            
100    188    288    -2029.546441            0.429534       0.0            1040      YES            
100    194    294    -2044.561356            -0.243401      0.0            1050      YES            
100    196    296    -2048.932073            -0.25418       0.0            1054      YES            
100    198    298    -2053.162476            -0.261222      0.0            1058      YES            
100    234    334    -2094.53961             0.197765       0.0            1063      YES            
100    236    336    -2093.915109            0.37378        0.0            1067      YES            
100    238    338    -2093.688264            0.375399       0.0            1071      YES            
100    240    340    -2093.390259            -0.245382      0.0            1073      YES            
100    242    342    -2092.901837            0.382119       0.0            1079      YES            
100    250    350    -2089.729944            0.400981       0.0            1083      YES            
100    260    360    -2081.882144            0.434634       0.0            1088      YES            
100    262    362    -2080.413753            -0.260314      0.0            1090      YES            
100    264    364    -2078.653167            -0.264663      0.0            1094      YES            
102    128    230    -1676.002351            -0.442427      0.0            1097      YES            
102    130    232    -1695.450423            -0.449986      0.0            1101      YES            
102    132    234    -1718.48529             0.413516       0.0            1107      YES            
102    134    236    -1737.062645            0.422096       0.0            1111      YES            
102    182    284    -2030.229734            0.466972       0.0            1116      YES            
102    184    286    -2036.674568            0.455135       0.0            1120      YES            
102    186    288    -2043.046677            0.422803       0.0            1124      YES            
102    188    290    -2049.507934            0.356395       0.0            1127      YES            
102    190    292    -2055.939597            0.335384       0.0            1131      YES            
102    192    294    -2062.10048             0.316737       0.0            1135      YES            
102    194    296    -2067.937041            0.309221       0.0            1139      YES            
102    196    298    -2073.388703            0.277448       0.0            1143      YES            
102    214    316    -2112.873598            0.245611       0.0            1147      YES            
102    226    328    -2124.221228            0.232926       0.0            1151      YES            
102    228    330    -2125.060089            0.228886       0.0            1155      YES            
102    230    332    -2125.684059            0.223992       0.0            1159      YES            
102    232    334    -2126.046271            0.217184       0.0            1163      YES            
102    234    336    -2125.548392            0.368546       0.0            1167      YES            
102    240    342    -2126.320064            0.371157       0.0            1171      YES            
102    242    344    -2126.31527             0.374801       0.0            1175      YES            
102    260    362    -2118.683848            0.426849       0.0            1180      YES            
102    262    364    -2117.109605            0.431483       0.0            1184      YES            
102    264    366    -2115.403457            0.435183       0.0            1188      YES            
104    182    286    -2046.408389            0.443275       0.0            1192      YES            
104    184    288    -2053.729361            0.42018        0.0            1196      YES            
104    186    290    -2061.01408             0.399772       0.0            1200      YES            
104    188    292    -2068.107455            0.381335       0.0            1204      YES            
104    190    294    -2075.028793            0.364597       0.0            1207      YES            
104    192    296    -2081.671182            0.353465       0.0            1211      YES            
104    194    298    -2087.975433            0.337948       0.0            1215      YES            
104    196    300    -2094.003186            0.326285       0.0            1219      YES            
104    212    316    -2134.255858            0.23929        0.0            1223      YES            
104    214    318    -2137.933674            0.243394       0.0            1227      YES            
104    216    320    -2141.376055            0.246069       0.0            1231      YES            
104    236    340    -2156.749435            0.364785       0.0            1235      YES            
104    238    342    -2157.497157            0.365507       0.0            1239      YES            
104    240    344    -2158.086562            0.367693       0.0            1243      YES            
104    260    364    -2154.339346            0.410462       0.0            1248      YES            
104    262    366    -2153.01371             0.36371        0.0            1251      YES            
104    264    368    -2151.682436            0.351981       0.0            1255      YES            
106    184    290    -2069.599279            0.412431       0.0            1260      YES            
106    186    292    -2077.520738            0.401607       0.0            1264      YES            
106    188    294    -2085.176961            0.391377       0.0            1268      YES            
106    190    296    -2092.604354            0.380849       0.0            1272      YES            
106    192    298    -2099.791141            0.371889       0.0            1276      YES            
106    212    318    -2157.107756            0.234013       0.0            1279      YES            
106    214    320    -2161.258795            0.23648        0.0            1283      YES            
106    216    322    -2165.160726            0.238806       0.0            1287      YES            
106    234    340    -2184.821392            0.368728       0.0            1291      YES            
106    236    342    -2186.230062            0.369395       0.0            1295      YES            
106    260    366    -2189.171535            0.38136        0.0            1299      YES            
106    262    368    -2188.192601            0.375455       0.0            1303      YES            
106    264    370    -2187.134531            0.368526       0.0            1307      YES            
108    186    294    -2092.285996            0.406896       0.0            1312      YES            
108    212    320    -2170.841775            0.448893       0.0            1316      YES            
108    214    322    -2175.334775            0.45065        0.0            1320      YES            
108    216    324    -2187.312761            0.2326         0.0            1323      YES            
108    242    350    -2218.864319            0.381636       0.0            1327      YES            
108    244    352    -2220.359107            0.382307       0.0            40        YES            
108    246    354    -2221.570075            0.383349       0.0            61        YES            
108    248    356    -2222.591328            0.384359       0.0            82        YES            
108    262    370    -2221.883016            0.376084       0.0            1331      YES            
108    264    372    -2221.147244            0.372194       0.0            1335      YES            
108    266    374    -2220.300636            0.368036       0.0            1339      YES            
108    268    376    -2219.356152            0.363798       0.0            1343      YES            
108    270    378    -2218.30602             0.359434       0.0            1347      YES            
108    272    380    -2217.134434            0.354998       0.0            1351      YES            
110    198    308    -2153.319042            0.367285       0.0            1356      YES            
110    200    310    -2160.068855            0.355803       0.0            1360      YES            
110    214    324    -2202.809897            0.234508       0.0            1363      YES            
110    244    354    -2247.724265            0.38865        0.0            103       YES            
110    246    356    -2249.430636            0.387399       0.0            124       YES            
110    248    358    -2250.96062             0.387129       0.0            145       YES            
110    250    360    -2252.209455            0.387362       0.0            166       YES            
110    252    362    -2253.104021            0.387494       0.0            187       YES            
110    262    372    -2253.418889            0.376428       0.0            1367      YES            
110    264    374    -2253.049819            0.372641       0.0            1371      YES            
110    266    376    -2252.573395            0.368166       0.0            1375      YES            
110    268    378    -2251.990459            0.363049       0.0            1379      YES            
110    270    380    -2251.30781             0.357704       0.0            1383      YES            
110    276    386    -2248.489394            0.344935       0.0            1387      YES            
112    158    270    -1938.41235             0.385308       0.0            1391      YES            
112    194    306    -2151.878451            0.389349       0.0            1396      YES            
112    200    312    -2175.17722             0.366088       0.0            1400      YES            
112    214    326    -2215.216834            0.397171       0.0            1403      YES            
112    248    360    -2277.622369            0.396408       0.0            208       YES            
112    250    362    -2279.339357            0.394495       0.0            229       YES            
112    264    376    -2283.375832            0.375384       0.0            1407      YES            
112    266    378    -2283.296838            0.370023       0.0            1411      YES            
112    268    380    -2283.108097            0.363604       0.0            1415      YES            
112    270    382    -2282.82754             0.357046       0.0            1419      YES            
114    240    354    -2293.266457            0.435323       0.0            1424      YES            
114    242    356    -2295.945594            0.432525       0.0            1428      YES            
114    244    358    -2298.450037            0.426154       0.0            1431      YES            
114    264    378    -2312.334967            0.38046        0.0            1435      YES            
114    266    380    -2312.656625            0.374261       0.0            1439      YES            
114    268    382    -2312.854512            0.366779       0.0            1443      YES            
114    270    384    -2312.959532            0.359142       0.0            1447      YES            
114    278    392    -2312.007396            0.338448       0.0            1451      YES            
116    162    278    -1973.98215             0.499033       0.0            1456      YES            
116    164    280    -1990.161155            0.492592       0.0            1460      YES            
116    168    284    -2020.489201            0.484982       0.0            1464      YES            
116    170    286    -2035.032701            0.482733       0.0            1468      YES            
116    190    306    -2154.007457            0.433659       0.0            1472      YES            
116    194    310    -2173.651131            0.411464       0.0            1476      YES            
116    196    312    -2182.962487            0.403435       0.0            1479      YES            
116    198    314    -2191.823492            0.395928       0.0            1483      YES            
116    214    330    -2248.077313            -0.339929      0.0            1486      YES            
116    236    352    -2308.90924             0.439648       0.0            1492      YES            
116    240    356    -2315.962136            0.441476       0.0            1496      YES            
116    242    358    -2319.163631            0.439315       0.0            1500      YES            
116    264    380    -2339.8148              0.389673       0.0            1503      YES            
116    266    382    -2340.492826            0.380901       0.0            1507      YES            
116    268    384    -2341.056038            0.370293       0.0            1511      YES            
116    270    386    -2341.552949            0.359969       0.0            1515      YES            
116    272    388    -2341.973986            0.35127        0.0            1519      YES            
116    280    396    -2342.220495            0.291412       0.0            1523      YES            
116    282    398    -2341.912549            0.285816       0.0            1527      YES            
116    292    408    -2339.520953            0.228887       0.0            1531      YES            
116    298    414    -2336.265271            0.229109       0.0            1535      YES            
116    300    416    -2334.751844            0.229424       0.0            1539      YES            
118    162    280    -1970.625307            -0.38197       0.0            1541      YES            
118    164    282    -1987.930906            -0.385302      0.0            1545      YES            
118    166    284    -2005.469857            0.49119        0.0            1552      YES            
118    188    306    -2148.387557            -0.347558      0.0            1554      YES            
118    190    308    -2159.179735            -0.351725      0.0            1558      YES            
118    192    310    -2172.455502            0.442979       0.0            1563      YES            
118    194    312    -2182.58088             0.426717       0.0            1567      YES            
118    196    314    -2192.401475            0.416689       0.0            1571      YES            
118    200    318    -2210.731986            0.399901       0.0            1575      YES            
118    204    322    -2227.692506            0.379723       0.0            1579      YES            
118    210    328    -2249.239201            0.407943       0.0            1583      YES            
118    212    330    -2256.494812            -0.389242      0.0            1586      YES            
118    238    356    -2333.320679            0.444614       0.0            1592      YES            
118    264    382    -2363.602243            -0.353396      0.0            1594      YES            
118    266    384    -2364.921082            -0.354327      0.0            1598      YES            
118    268    386    -2367.85766             0.378787       0.0            1603      YES            
118    270    388    -2368.711983            0.35603        0.0            1607      YES            
118    272    390    -2369.580415            0.339915       0.0            1611      YES            
118    274    392    -2370.349745            0.328791       0.0            1615      YES            
118    280    398    -2371.703271            0.293577       0.0            1619      YES            
118    282    400    -2371.77614             0.288792       0.0            1623      YES            
118    284    402    -2371.670893            0.283017       0.0            1627      YES            
118    288    406    -2371.052441            0.238849       0.0            1631      YES            
118    290    408    -2370.949342            0.230678       0.0            1635      YES            
118    292    410    -2370.710869            0.227902       0.0            1639      YES            
118    296    414    -2369.611387            0.225676       0.0            1643      YES            
118    298    416    -2368.697479            0.225137       0.0            1647      YES            
118    300    418    -2367.568516            0.224594       0.0            1651      YES            
120    166    286    -2003.870907            -0.394859      0.0            232       YES            
120    188    308    -2153.926915            -0.3548        0.0            1654      YES            
120    190    310    -2165.449496            -0.359307      0.0            1658      YES            
120    192    312    -2176.740494            -0.364624      0.0            1662      YES            
120    194    314    -2187.80183             -0.370228      0.0            1666      YES            
120    196    316    -2198.642729            -0.374771      0.0            1670      YES            
120    200    320    -2219.91225             0.414591       0.0            1675      YES            
120    208    328    -2254.281363            -0.389408      0.0            1678      YES            
120    210    330    -2262.473353            -0.392816      0.0            1682      YES            
120    262    382    -2387.577562            -0.376163      0.0            1686      YES            
120    264    384    -2389.431907            -0.374394      0.0            1690      YES            
120    266    386    -2391.057498            -0.370078      0.0            1694      YES            
120    268    388    -2392.481756            -0.366043      0.0            1698      YES            
120    270    390    -2394.654183            0.39246        0.0            1703      YES            
120    272    392    -2396.05536             0.330163       0.0            1707      YES            
120    274    394    -2397.233086            0.321065       0.0            1711      YES            
120    282    402    -2400.299923            0.288942       0.0            1715      YES            
120    284    404    -2400.604435            0.283646       0.0            1719      YES            
120    286    406    -2400.694727            0.276677       0.0            1723      YES            
120    288    408    -2400.577284            0.258631       0.0            1727      YES            
120    290    410    -2400.65641             0.233746       0.0            1731      YES            
120    298    418    -2399.926522            0.220482       0.0            1735      YES            
