Z      N      A      E_oct(MeV)          BE_gs(MeV)          BE_control(MeV)     beta3_gs       beta2_gs       beta2_control  delta_beta2    
118    190    308    -0.175793           -2143.946722        -2143.770929        0.051352       0.050399       -0.04173       0.092129       
118    194    312    0.040361            -2164.213358        -2164.253719        0.088463       0.430324       0.42563        0.004694       
118    208    326    -0.000698           -2220.713739        -2220.713041        0.10163        0.265319       0.241672       0.023647       
118    210    328    -0.001281           -2228.197678        -2228.196397        0.098793       0.256922       0.231976       0.024946       
118    264    382    -0.66253            -2316.759753        -2316.097223        0.08637        0.047715       0.002631       0.045084       
118    266    384    -1.709175           -2315.79082         -2314.081645        0.115728       0.055264       -0.011744      0.067008       
118    286    404    -0.003363           -2304.82203         -2304.818667        0.082797       0.279028       0.269435       0.009593       
118    288    406    -0.005394           -2303.105496        -2303.100102        0.083517       0.263396       0.249931       0.013465       
118    290    408    -0.020586           -2301.499297        -2301.478711        0.082981       0.244223       0.228778       0.015445       
118    292    410    -0.017369           -2299.884541        -2299.867172        0.084438       0.239784       0.222464       0.01732        
118    294    412    -0.019057           -2297.965661        -2297.946604        0.081996       0.236929       0.219954       0.016975       
118    296    414    -0.014965           -2295.686527        -2295.671562        0.079757       0.234704       0.218305       0.016399       
118    298    416    -0.006814           -2293.166141        -2293.159327        0.077124       0.232657       0.217109       0.015548       
118    300    418    -0.000371           -2290.569566        -2290.569195        0.02647        0.218019       0.216031       0.001988       
120    190    310    -0.289053           -2151.396999        -2151.107946        0.064905       0.045109       -0.020336      0.065445       
120    192    312    -0.276083           -2160.715856        -2160.439773        0.0904         0.064046       -0.193631      0.257677       
120    196    316    0.048625            -2182.339089        -2182.387714        0.113151       0.476378       0.471055       0.005323       
120    198    318    0.042974            -2191.81451         -2191.857484        0.050992       0.472181       0.472119       6.2e-05        
120    210    330    0.014258            -2240.449326        -2240.463584        0.094853       0.248567       -0.394546      0.643113       
120    212    332    -0.00109            -2248.100779        -2248.099689        0.095548       0.247484       0.221904       0.02558        
120    266    386    -1.770393           -2343.468683        -2341.69829         0.113613       0.053999       -0.163684      0.217683       
120    268    388    -1.409721           -2342.701577        -2341.291856        0.129915       0.056555       -0.167327      0.223882       
120    288    408    -0.002017           -2334.678927        -2334.67691         0.067734       0.26765        0.259186       0.008464       
120    290    410    -0.002609           -2333.163454        -2333.160845        0.070911       0.251772       0.241151       0.010621       
120    292    412    -0.01551            -2331.784953        -2331.769443        0.081222       0.237241       0.221253       0.015988       
120    294    414    -0.011167           -2330.284629        -2330.273462        0.07903        0.233144       0.216711       0.016433       
120    296    416    -0.006302           -2328.446303        -2328.440001        0.076162       0.230439       0.214746       0.015693       
120    298    418    -0.000786           -2326.394251        -2326.393465        0.037275       0.217812       0.213782       0.00403        
36     64     100    -0.253265           -810.922628         -810.669363         0.001774       0.357252       -0.234818      0.59207        
38     60     98     -1.133034           -825.841467         -824.708433         0.000483       0.387452       -0.215298      0.60275        
38     62     100    -1.82327            -835.195951         -833.372681         -0.000202      0.387033       -0.220237      0.60727        
38     64     102    -1.840594           -843.328055         -841.487461         -0.001556      0.382779       -0.215458      0.598237       
40     64     104    -0.662379           -870.683775         -870.021396         0.000858       0.381989       -0.203753      0.585742       
40     66     106    -0.392585           -879.685652         -879.293067         0.001141       0.374668       -0.206659      0.581327       
102    132    234    -0.766411           -1709.939142        -1709.172731        -1.1e-05       0.353334       0.161448       0.191886       
106    194    300    -4.014321           -2084.740901        -2080.72658         2e-06          0.350328       -0.221054      0.571382       
108    196    304    -4.877189           -2108.521076        -2103.643887        0.000457       0.353571       -0.227551      0.581122       
108    268    376    -2.70283            -2156.297993        -2153.595163        0.000125       0.366279       0.102395       0.263884       
108    270    378    -2.707067           -2153.717412        -2151.010345        0.000178       0.358116       -0.298368      0.656484       
108    272    380    -2.444982           -2151.107934        -2148.662952        4e-06          0.350793       0.14443        0.206363       
110    198    308    -5.986291           -2131.663108        -2125.676817        0.001549       0.353362       -0.235343      0.588705       
110    264    374    -2.160758           -2195.578279        -2193.417521        0.001642       0.384007       -0.012217      0.396224       
110    266    376    -3.050895           -2193.473798        -2190.422903        0.001584       0.378124       0.074256       0.303868       
110    268    378    -3.562065           -2191.305307        -2187.743242        -9.8e-05       0.370537       0.09663        0.273907       
110    270    380    -3.483017           -2189.138462        -2185.655445        4.7e-05        0.361556       -0.300792      0.662348       
110    272    382    -3.484358           -2186.941687        -2183.457329        -1.7e-05       0.354613       -0.301977      0.65659        
112    196    308    -4.854718           -2139.588212        -2134.733494        -4.4e-05       0.380709       0.145898       0.234811       
112    198    310    -5.938856           -2146.809706        -2140.87085         0.003353       0.364258       -0.23614       0.600398       
112    200    312    -6.388154           -2153.668749        -2147.280595        0.001161       0.354038       -0.245308      0.599346       
112    202    314    -6.291686           -2159.846821        -2153.555135        0.002517       0.350604       -0.254216      0.60482        
112    264    376    -1.869133           -2227.853392        -2225.984259        0.000182       0.386653       -0.008711      0.395364       
112    266    378    -3.092262           -2226.209097        -2223.116835        0.000612       0.379954       0.065827       0.314127       
112    268    380    -3.521677           -2224.539775        -2221.018098        0.000835       0.371977       -0.244598      0.616575       
112    270    382    -3.777401           -2222.882963        -2219.105562        -7.8e-05       0.36348        -0.252097      0.615577       
112    272    384    -4.1072             -2221.178824        -2217.071624        0.000216       0.357168       -0.258853      0.616021       
114    194    308    -4.141543           -2144.087939        -2139.946396        0.00134        0.400038       -0.214546      0.614584       
114    196    310    -4.737123           -2152.31427         -2147.577147        0.008025       0.393447       0.129066       0.264381       
114    264    378    -1.282753           -2258.639283        -2257.35653         0.000289       0.39399        -0.005782      0.399772       
114    266    380    -2.71491            -2257.375649        -2254.660739        0.000609       0.387241       0.054093       0.333148       
114    268    382    -3.128324           -2256.064149        -2252.935825        0.001488       0.378853       -0.242009      0.620862       
114    270    384    -3.406071           -2254.748627        -2251.342556        0.000508       0.370459       -0.249911      0.62037        
116    196    312    -4.154637           -2163.518407        -2159.36377         -0.000222      0.40619        -0.221778      0.627968       
116    198    314    -4.202645           -2171.421443        -2167.218798        0.000706       0.399308       0.132745       0.266563       
116    264    380    -0.777942           -2288.210403        -2287.432461        0.004056       0.403934       -0.00397       0.407904       
116    266    382    -2.26366            -2287.290081        -2285.026421        0.000128       0.397353       0.03265        0.364703       
116    268    384    -2.905688           -2286.27893         -2283.373242        -0.000449      0.388665       -0.238732      0.627397       
116    270    386    -3.130557           -2285.264286        -2282.133729        0.000911       0.379033       -0.24918       0.628213       
116    272    388    -3.435138           -2284.312881        -2280.877743        0.000357       0.369817       -0.25742       0.627237       
118    192    310    -2.017112           -2154.598967        -2152.581855        -0.002269      0.485612       -0.122136      0.607748       
118    196    314    -3.631463           -2173.527037        -2169.895574        0.000521       0.418272       -0.214925      0.633197       
118    198    316    -3.836987           -2182.003388        -2178.166401        0.000378       0.412709       -0.222644      0.635353       
118    268    386    -2.478196           -2315.203145        -2312.724949        0.0001         0.399564       -0.168588      0.568152       
118    270    388    -2.838734           -2314.494757        -2311.656023        0.00111        0.386585       -0.173944      0.560529       
118    272    390    -3.163521           -2313.912623        -2310.749102        0.000172       0.375013       -0.259765      0.634778       
120    200    320    -3.669574           -2199.904101        -2196.234527        -3.4e-05       0.41892        -0.222063      0.640983       
120    208    328    -0.452687           -2232.79876         -2232.346073        -7.9e-05       -0.392608      0.228778       -0.621386      
120    264    384    -1.050225           -2344.208158        -2343.157933        0.000558       0.463811       0.001851       0.46196        
120    270    390    -1.753672           -2342.408898        -2340.655226        0.000212       0.393384       -0.16989       0.563274       
120    272    392    -2.378564           -2342.215582        -2339.837018        -1.2e-05       0.378757       -0.173501      0.552258       
