Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
4      4      8            -55.548275             0.000741             0.000805               0.000773                0.00019                   0.000207                       0.000397                         0.0                             0.0                                0.0                        -1.751315               -2.418082               2.25496             2.258372               2.256666               2.402237            17              YES
6      4      10           -64.966685             0.001127             0.000176               0.000798                0.00055                    4.5e-05                       0.000595                         0.0                             0.0                                0.0                         1.567395                2.071413              2.538608             2.261964                2.43173               2.677523            30              YES
12     2      14            -0.093867            -0.028543            -0.003509              -0.027555              -0.078937                  -0.000399                      -0.079336                         0.0                             0.0                                0.0                          1.36293                0.798508              4.274094              2.12254               4.037546               4.364691            42              YES
14     2      16            12.424498            -0.032754            -0.004927              -0.031901              -0.121638                  -0.000578                      -0.122216                         0.0                             0.0                                0.0                         1.280457                0.779106              4.585474             2.156872               4.356577                4.67033            59              YES
14     16     30          -258.023257             -4.8e-05              4.3e-05                  2e-06               -7.9e-05                    8.5e-05                          6e-06                         0.0                             0.0                                0.0                         0.729465                1.154986               3.05269             3.119274                3.08838               3.160417            81              YES
14     24     38          -303.068149             0.146467             0.162282                0.15721               0.262093                   0.615016                       0.877109                         0.0                             0.0                                0.0                         0.943728                0.952269              3.183012             3.537912               3.411458                3.27636            96              YES
46     58     104         -892.994859             0.115731             0.113177                0.11428               1.305338                    1.68068                       2.986017                         0.0                             0.0                                0.0                         0.700949                0.695159              4.408617             4.504989                4.46262               4.482357           118              YES
50     62     112         -953.650609             0.064646             0.077642               0.071936               0.833138                   1.278497                       2.111635                         0.0                             0.0                                0.0                          0.84126                0.510256              4.520085             4.588295                4.55797               4.592299           132              YES
52     60     112         -941.133181             0.116638             0.122435               0.119755               1.584571                   1.934361                       3.518932                         0.0                             0.0                                0.0                         0.736115                0.498182                4.5507             4.568621               4.560309               4.623517           149              YES
52     62     114         -961.232145             0.118657             0.123605               0.121369               1.623331                   2.051367                       3.674698                         0.0                             0.0                                0.0                         0.780041                0.490903              4.566675             4.606311               4.588274               4.638759           166              YES
52     64     116         -980.676033            -0.124941            -0.136168               -0.13121              -1.724357                  -2.376168                      -4.100525                         0.0                             0.0                                0.0                         0.782227                 0.50064              4.586738             4.648955               4.621168               4.658034           173              YES
52     68     120        -1017.126866            -0.107892            -0.115315              -0.112178              -1.506599                  -2.199634                      -3.706232                         0.0                             0.0                                0.0                         0.799492                0.499758              4.613688             4.715438               4.671619                4.68362           193              YES
56     64     120         -993.155588             0.315188             0.320328               0.317938               4.991656                   5.834273                      10.825929                         0.0                             0.0                                0.0                         0.536559                0.676989              4.734654             4.749531               4.742594               4.804816           221              YES
56     88     144        -1189.736809             0.176093             0.160354               0.166117               2.915636                   4.596073                       7.511709                         0.0                             0.0                                0.0                         0.481373                0.602875              4.841126             5.081096               4.989146               4.904698           234              YES
