Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
12     14     26          -211.291964            -0.167534            -0.156179              -0.161269              -0.220308                  -0.252729                      -0.473037                         0.0                             0.0                                0.0                         0.881657                1.251121               2.94726             3.026897               2.990405               3.058249            21              YES
24     36     60          -510.852212             0.069545             0.053361               0.059303               0.281995                   0.372975                        0.65497                         0.0                             0.0                                0.0                         0.813204                0.855336              3.659541             3.923024               3.819812               3.744341            50              YES
26     24     50          -417.554805             0.210159             0.221506               0.215462               0.916802                   0.847943                       1.764744                         0.0                             0.0                                0.0                         0.647625                0.810813              3.646884             3.555738               3.603422               3.740935            62              YES
26     34     60          -523.988825             0.142962             0.125205               0.132563                 0.6421                   0.794799                       1.436898                         0.0                             0.0                                0.0                         0.752664                0.756523              3.700405             3.847014               3.784181               3.787238            84              YES
26     36     62          -537.376125             0.101131             0.084722               0.091208               0.459113                   0.588463                       1.047575                         0.0                             0.0                                0.0                         0.823265                0.769114              3.720281             3.910698               3.831998               3.805488           102              YES
46     36     82          -596.794487             0.108746             0.113147               0.110555               1.174411                   0.852251                       2.026661                         0.0                             0.0                                0.0                          0.67901                0.721475              4.313885             4.072452               4.209595               4.395536           114              YES
52     72     124        -1050.135569             0.141052             0.137085               0.138692               1.999031                   2.853973                       4.853004                         0.0                             0.0                                0.0                         0.779548                0.440783              4.647964             4.787501               4.729487               4.716441           135              YES
52     74     126        -1065.756986              0.11477             0.106237               0.109623                1.63423                   2.299528                       3.933758                         0.0                             0.0                                0.0                         0.752328                0.454113               4.65892             4.815166               4.751306               4.726766           152              YES
56     56     112          -898.29922             0.230595             0.225759               0.228217                3.50983                   3.322914                       6.832744                         0.0                             0.0                                0.0                         0.498264                 0.61373              4.641618             4.564445               4.603193               4.714925           170              YES
56     78     134        -1127.177337             0.144045             0.118777               0.129003               2.314926                   2.807774                         5.1227                         0.0                             0.0                                0.0                         0.511546                0.621434              4.769481             4.901312               4.846655               4.836139           183              YES
56     90     146        -1198.083371             0.209014             0.194775               0.199917               3.522643                   5.807671                       9.330314                         0.0                             0.0                                0.0                         0.546256                0.476894              4.884242             5.124573               5.033748               4.946841           202              YES
56     118    174        -1275.972993             0.177699             0.130481               0.143874               3.272123                   6.068472                       9.340595                         0.0                             0.0                                0.0                         0.605531                0.394534              5.105324             5.589453               5.438347               5.159622           217              YES
58     88     146        -1207.924401             0.195664             0.177838               0.184592               3.431633                   5.112399                       8.544032                         0.0                             0.0                                0.0                         0.484957                0.574291              4.895828             5.088663               5.012945               4.959333           234              YES
58     90     148        -1218.265136             0.244116             0.220039               0.229014               4.346834                    6.59384                      10.940674                         0.0                             0.0                                0.0                         0.522003                0.527298              4.933091             5.137391               5.058311               4.995721           254              YES
60     74     134        -1111.115106             0.237897             0.221357               0.228675               4.219798                    4.94727                       9.167068                         0.0                             0.0                                0.0                         0.526706                0.652692              4.840842             4.892888               4.869653               4.908418           269              YES
60     86     146        -1212.110094             0.154312             0.138125               0.144542               2.803318                   3.820688                       6.624006                         0.0                             0.0                                0.0                         0.428547                0.687627              4.898985             5.049283               4.988065               4.963431           285              YES
60     88     148        -1224.428343             0.211567              0.18835               0.197402               3.901177                    5.43475                       9.335926                         0.0                             0.0                                0.0                         0.482976                0.629798              4.935634             5.098122               5.032881                4.99922           302              YES
60     136    196        -1366.570475             0.120097              0.12287               0.122145               2.519273                   7.274246                       9.793519                         0.0                             0.0                                0.0                         0.463788                 0.45532              5.264304             5.874171               5.694418               5.315236           318              YES
60     138    198        -1366.524161             0.133837             0.133086               0.133279               2.821042                   8.111191                      10.932233                         0.0                             0.0                                0.0                         0.496909                0.441601              5.276988             5.916734               5.730419               5.327436           335              YES
60     140    200        -1366.266281             0.145896             0.141017                0.14225               3.091842                   8.839352                      11.931195                         0.0                             0.0                                0.0                         0.532688                0.429116              5.291234             5.957373               5.765618               5.341185           352              YES
62     132    194        -1401.819578             0.074371             0.080181               0.078547               1.612398                   4.441478                       6.053876                         0.0                             0.0                                0.0                         0.416045                 0.49597              5.264814             5.767484               5.611735               5.317244           369              YES
62     134    196        -1402.734656             0.089986             0.097433               0.095377               1.959213                   5.561413                       7.520625                         0.0                             0.0                                0.0                          0.45064                0.492727              5.275985             5.810749               5.647068               5.327954           386              YES
