Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
72     92     164    -1320.501728            12.922981      0.0            642       YES            
72     130    202    -1548.369584            4.405407       0.0            658       YES            
74     96     170    -1362.730057            17.442339      0.0            676       YES            
74     98     172    -1380.693775            19.194738      0.0            693       YES            
74     136    210    -1588.654843            13.417852      0.0            709       YES            
76     98     174    -1386.556717            18.78857       0.0            727       YES            
80     96     176    -1371.247702            16.646286      0.0            745       YES            
86     132    218    -1686.876854            8.903216       0.0            759       YES            
86     134    220    -1697.140246            11.417003      0.0            776       YES            
86     136    222    -1707.148592            13.642431      0.0            793       YES            
88     130    218    -1684.59972             6.096155       0.0            810       YES            
88     132    220    -1696.404651            10.714971      0.0            827       YES            
88     134    222    -1707.941591            13.511638      0.0            844       YES            
88     136    224    -1719.30229             16.178404      0.0            862       YES            
88     138    226    -1730.415391            18.45175       0.0            879       YES            
88     140    228    -1741.119572            20.393221      0.0            896       YES            
88     196    284    -1896.227173            18.308171      0.0            912       YES            
88     198    286    -1896.874088            21.757651      0.0            929       YES            
88     200    288    -1897.546549            25.060828      0.0            947       YES            
88     202    290    -1898.155105            27.751708      0.0            964       YES            
90     130    220    -1691.193238            7.449152       0.0            980       YES            
90     132    222    -1704.100011            12.204066      0.0            997       YES            
90     134    224    -1717.024122            15.803962      0.0            1015      YES            
90     136    226    -1729.945313            18.920264      0.0            1032      YES            
90     138    228    -1742.385176            21.178907      0.0            1049      YES            
90     194    284    -1924.670118            14.905454      0.0            1065      YES            
90     196    286    -1925.962897            20.432096      0.0            1082      YES            
90     198    288    -1927.516586            25.028561      0.0            1100      YES            
90     200    290    -1929.136929            28.368351      0.0            1117      YES            
90     202    292    -1930.530481            30.872995      0.0            1134      YES            
92     130    222    -1696.160276            8.107784       0.0            1150      YES            
92     132    224    -1710.254217            13.856324      0.0            1168      YES            
92     134    226    -1724.695083            18.142902      0.0            1185      YES            
92     136    228    -1739.016911            21.236365      0.0            1202      YES            
92     138    230    -1752.626872            23.271837      0.0            1219      YES            
92     192    284    -1951.425757            6e-06          0.0            1233      YES            
92     194    286    -1952.342486            9e-06          0.0            1250      YES            
92     196    288    -1954.421234            23.692516      0.0            1270      YES            
92     198    290    -1957.053342            28.059395      0.0            1287      YES            
92     200    292    -1959.53854             31.057307      0.0            1304      YES            
94     130    224    -1699.632087            8.90562        0.0            1320      YES            
94     132    226    -1714.953458            15.66839       0.0            1338      YES            
94     134    228    -1730.720638            20.81451       0.0            1355      YES            
94     136    230    -1746.080175            23.220842      0.0            1372      YES            
94     138    232    -1760.71937             24.796693      0.0            1389      YES            
94     190    284    -1974.545182            -3e-06         0.0            1403      YES            
94     192    286    -1976.157502            -3e-06         0.0            1420      YES            
94     194    288    -1978.42334             19.038576      0.0            1439      YES            
94     196    290    -1981.677412            25.852482      0.0            1457      YES            
94     198    292    -1985.081681            29.849173      0.0            1474      YES            
96     128    224    -1686.883714            -0.102355      0.0            1487      YES            
96     130    226    -1701.680516            9.824481       0.0            1507      YES            
96     132    228    -1718.187213            19.497443      0.0            1525      YES            
96     134    230    -1735.01531             23.732664      0.0            1542      YES            
96     188    284    -1994.615008            -3e-06         0.0            1556      YES            
96     190    286    -1996.941586            -6e-06         0.0            1573      YES            
96     192    288    -2000.040695            14.606988      0.0            1592      YES            
96     194    290    -2003.4403              20.991348      0.0            1610      YES            
96     196    292    -2007.34996             26.619719      0.0            1627      YES            
96     198    294    -2011.283157            30.617934      0.0            1644      YES            
98     128    226    -1686.218798            -0.149507      0.0            1657      YES            
98     130    228    -1702.328798            10.582659      0.0            1676      YES            
98     132    230    -1720.107274            27.567219      0.0            1696      YES            
98     186    284    -2012.097076            -1e-06         0.0            1709      YES            
98     188    286    -2015.106364            0.137916       0.0            1727      YES            
98     190    288    -2018.618129            11.768062      0.0            1745      YES            
98     192    290    -2022.733809            16.952854      0.0            1762      YES            
98     194    292    -2027.032553            21.958902      0.0            1780      YES            
98     196    294    -2031.469422            26.683827      0.0            1797      YES            
98     198    296    -2035.891998            30.639477      0.0            1814      YES            
98     262    360    -2063.082685            9.216126       0.0            1832      YES            
100    126    226    -1667.443045            -2e-06         0.0            1845      YES            
100    128    228    -1684.157083            0.274349       0.0            1863      YES            
100    130    230    -1701.990159            33.362315      0.0            1884      YES            
100    132    232    -1720.420771            32.465503      0.0            1900      YES            
100    184    284    -2026.363271            -2e-06         0.0            1913      YES            
100    186    286    -2030.763949            -0.0           0.0            1930      YES            
100    188    288    -2034.337354            -1e-06         0.0            1947      YES            
100    190    290    -2038.902103            13.626325      0.0            1966      YES            
100    192    292    -2043.943065            18.595865      0.0            1984      YES            
100    194    294    -2049.059682            22.830139      0.0            2001      YES            
100    196    296    -2054.125703            26.828731      0.0            2018      YES            
100    198    298    -2059.093264            30.464317      0.0            2035      YES            
100    260    360    -2101.776549            -0.321339      0.0            2047      YES            
100    262    362    -2098.894137            9.828776       0.0            2070      YES            
100    264    364    -2096.683359            15.502265      0.0            2087      YES            
102    128    230    -1680.777335            -0.675631      0.0            2099      YES            
102    130    232    -1699.80371             -29.586039     0.0            2109      YES            
102    132    234    -1718.40803             -30.862406     0.0            2126      YES            
102    184    286    -2043.190627            -0.040651      0.0            2150      YES            
102    186    288    -2048.171843            -2e-06         0.0            2168      YES            
102    188    290    -2052.323654            0.434125       0.0            2186      YES            
102    190    292    -2057.727155            14.552317      0.0            2204      YES            
102    192    294    -2063.510955            19.65009       0.0            2222      YES            
102    194    296    -2069.369835            23.833592      0.0            2239      YES            
102    196    298    -2075.140849            27.43526       0.0            2256      YES            
102    260    362    -2136.340554            -0.106122      0.0            2268      YES            
102    262    364    -2133.681839            9.539564       0.0            2290      YES            
102    264    366    -2131.76079             16.002062      0.0            2308      YES            
104    184    288    -2058.78092             -1.3e-05       0.0            2321      YES            
104    186    290    -2064.358207            -1e-06         0.0            2338      YES            
104    188    292    -2069.093904            0.806855       0.0            2356      YES            
104    190    294    -2075.161529            14.850147      0.0            2373      YES            
104    192    296    -2081.481876            20.284306      0.0            2392      YES            
104    194    298    -2088.166195            55.418968      0.0            2414      YES            
104    196    300    -2094.386569            28.383268      0.0            2426      YES            
104    260    364    -2169.848688            0.024767       0.0            2438      YES            
104    262    366    -2167.383869            8.449556       0.0            2460      YES            
104    264    368    -2165.728196            15.742172      0.0            2477      YES            
106    184    290    -2073.131576            -9e-06         0.0            2491      YES            
106    186    292    -2079.313035            0.080156       0.0            2509      YES            
106    188    294    -2084.644989            1.043899       0.0            2526      YES            
106    190    296    -2091.147294            14.531433      0.0            2543      YES            
106    192    298    -2098.04755             20.286784      0.0            2560      YES            
106    194    300    -2105.048837            25.58364       0.0            2579      YES            
106    196    302    -2112.070979            29.507581      0.0            2596      YES            
106    260    366    -2202.321967            0.083226       0.0            2608      YES            
106    262    368    -2200.110146            0.059655       0.0            2625      YES            
106    264    370    -2198.593652            15.047769      0.0            2647      YES            
108    186    294    -2093.036949            -0.054994      0.0            2660      YES            
108    188    296    -2098.98136             -0.617335      0.0            2677      YES            
108    190    298    -2105.828854            13.692975      0.0            2696      YES            
108    192    300    -2113.189012            19.54623       0.0            2713      YES            
108    194    302    -2120.762666            25.315867      0.0            2730      YES            
108    262    370    -2231.863214            0.196099       0.0            2744      YES            
108    264    372    -2230.386237            13.621856      0.0            2766      YES            
108    266    374    -2229.128929            19.663209      0.0            2783      YES            
108    268    376    -2228.012824            25.098377      0.0            2800      YES            
108    270    378    -2227.107232            30.217673      0.0            2818      YES            
108    272    380    -2226.365967            34.889067      0.0            2835      YES            
110    188    298    -2112.093618            -0.353697      0.0            2847      YES            
110    190    300    -2119.245973            12.385358      0.0            2866      YES            
110    192    302    -2127.012925            18.051896      0.0            2883      YES            
110    194    304    -2134.979629            23.283795      0.0            2900      YES            
110    264    374    -2261.130167            10.975136      0.0            2919      YES            
110    266    376    -2260.110605            18.032058      0.0            2936      YES            
110    268    378    -2259.234139            23.616311      0.0            2953      YES            
110    270    380    -2258.57109             28.806104      0.0            2971      YES            
110    272    382    -2258.079014            33.64061       0.0            2988      YES            
112    190    302    -2131.431686            10.62999       0.0            3002      YES            
112    192    304    -2140.035854            -57.827008     0.0            3010      YES            
112    194    306    -2147.843921            20.621223      0.0            3036      YES            
112    196    308    -2156.162899            25.741204      0.0            3053      YES            
112    198    310    -2163.003824            -41.539475     0.0            3064      YES            
112    216    328    -2228.133376            44.892604      0.0            3094      YES            
112    264    376    -2290.950131            0.473286       0.0            3101      YES            
112    266    378    -2290.056538            15.617101      0.0            3123      YES            
112    268    380    -2289.378565            21.462806      0.0            3140      YES            
112    270    382    -2288.907346            26.735983      0.0            3158      YES            
112    272    384    -2288.625768            31.836926      0.0            3175      YES            
114    190    304    -2142.44427             -8.326578      0.0            3187      YES            
114    192    306    -2150.82831             13.876173      0.0            3206      YES            
114    194    308    -2159.437013            18.040737      0.0            3223      YES            
114    196    310    -2168.068581            22.117611      0.0            3240      YES            
114    198    312    -2176.062323            -40.964175     0.0            3251      YES            
114    200    314    -2184.036381            -43.074686     0.0            3268      YES            
114    266    380    -2318.968336            11.726178      0.0            3293      YES            
114    268    382    -2318.489901            18.570384      0.0            3310      YES            
114    270    384    -2318.178667            23.865421      0.0            3327      YES            
114    272    386    -2318.075961            29.743047      0.0            3345      YES            
114    280    394    -2320.084764            55.069031      0.0            3362      YES            
114    282    396    -2320.349065            57.182649      0.0            3376      YES            
114    288    402    -2320.167595            62.401165      0.0            3396      YES            
116    190    306    -2152.096707            -7.241467      0.0            3408      YES            
116    192    308    -2160.961923            -12.139493     0.0            3425      YES            
116    194    310    -2170.010572            -35.998288     0.0            3438      YES            
116    196    312    -2178.956116            -38.111478     0.0            3455      YES            
116    198    314    -2187.651065            -40.337929     0.0            3472      YES            
116    266    382    -2346.850185            0.791858       0.0            3492      YES            
116    268    384    -2346.52674             14.501538      0.0            3514      YES            
116    270    386    -2346.37494             20.546221      0.0            3531      YES            
116    272    388    -2346.749725            -84.996807     0.0            3538      YES            
116    282    398    -2350.146275            56.118141      0.0            3566      YES            
116    284    400    -2350.561575            58.097471      0.0            3583      YES            
118    190    308    -2160.174648            -6.235897      0.0            3595      YES            
118    192    310    -2169.665556            -11.144378     0.0            3612      YES            
118    194    312    -2179.25367             -34.843785     0.0            3625      YES            
118    196    314    -2188.684687            -36.886645     0.0            3642      YES            
118    202    320    -2215.751836            -46.881471     0.0            3658      YES            
118    266    384    -2373.460639            0.54945        0.0            3679      YES            
118    268    386    -2373.349344            7.22585        0.0            3701      YES            
118    270    388    -2373.373275            15.720582      0.0            3718      YES            
118    272    390    -2374.161681            -88.443458     0.0            3725      YES            
120    190    310    -2166.533667            1e-06          0.0            3749      YES            
120    192    312    -2176.875872            -32.21917      0.0            3761      YES            
120    194    314    -2187.090358            -33.860043     0.0            3778      YES            
120    216    336    -2288.751856            45.644104      0.0            3807      YES            
120    264    384    -2398.166671            0.169082       0.0            3815      YES            
120    266    386    -2398.535873            0.332262       0.0            3832      YES            
120    268    388    -2398.811613            0.949927       0.0            3849      YES            
120    270    390    -2399.039122            -9.192735      0.0            3866      YES            
120    272    392    -2400.176842            -70.420837     0.0            3879      YES            
