Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
8      12     20           -153.79966              1.9e-05            -0.000105               -6.1e-05                1.4e-05                  -0.000139                      -0.000125                         0.0                             0.0                                0.0                         1.565883                1.247102               2.69647             2.966473                2.86153                2.81048          2182              YES
8      14     22          -163.890095              3.5e-05             0.000259               0.000191                2.6e-05                    0.00044                       0.000465                         0.0                             0.0                                0.0                         1.330979                1.164609              2.712396             3.100439               2.965214               2.820624          2274              YES
8      16     24          -170.970275             -3.7e-05            -0.001914              -0.001422               -2.8e-05                   -0.00408                      -0.004108                        -0.0                             0.0                                0.0                         1.111423                1.126736              2.739126                 3.25                3.08911               2.841234          2331              YES
8      18     26          -173.527033             0.000133            -0.002627              -0.001996               0.000104                  -0.006911                      -0.006807                         0.0                            -0.0                               -0.0                         0.986798                1.092698              2.780747             3.403601               3.224792                2.87634          2451              YES
8      20     28          -173.548063            -0.000189            -0.001389              -0.001148              -0.000152                  -0.004444                      -0.004596                         0.0                            -0.0                                0.0                         0.968874                 1.07401              2.821292             3.560693                3.36605               2.910574          2527              YES
8      22     30          -170.996695             0.005444             0.036716               0.031388               0.004455                   0.146298                       0.150753                        -0.0                          -4e-06                             -5e-06                          0.93303                1.048427              2.847424             3.789009               3.562338               2.930964          2561              YES
8      24     32          -167.775988            -0.024953            -0.096735              -0.086251              -0.020699                  -0.469146                      -0.489844                       1e-06                           7e-06                              8e-06                         1.031389                 1.02389              2.866891             4.002213                3.75074               2.944956          2674              YES
8      26     34           -164.54054            -0.032023            -0.097026              -0.088608              -0.026935                  -0.548573                      -0.575509                       1e-06                           5e-06                              6e-06                         1.074462                1.008146              2.886892             4.151761               3.891311                2.95953          2750              YES
10     2      12            -13.91147            -0.022337            -0.001314              -0.021226              -0.045522                  -0.000149                      -0.045672                        -0.0                            -0.0                               -0.0                         1.883163                 0.54091              4.019212             2.123453               3.770044               4.114954          2842              YES
10     4      14           -57.780614            -0.015481             -0.00794              -0.014258              -0.023065                  -0.002291                      -0.025356                         0.0                             0.0                                0.0                         1.770144                0.946685              3.436509             2.391389               3.173224               3.544736          2857              YES
10     6      16          -100.413581                  0.0                  0.0                    0.0                    0.0                        0.0                            0.0                        -0.0                            -0.0                               -0.0                        -1.536182               -1.352358               2.98291             2.539293               2.824729               3.103239          2993              YES
10     8      18          -134.747532            -0.000233             -6.5e-05              -0.000164              -0.000242                   -4.7e-05                      -0.000289                        -0.0                            -0.0                               -0.0                          1.37293                1.417293              2.870425             2.673721               2.784717               2.991398          3022              YES
10     10     20           -157.30912             0.190299             0.185734               0.188039               0.196407                   0.187916                       0.384324                    -7.2e-05                          -7e-05                          -0.000142                        -1.388233               -1.322635              2.860258             2.831925               2.846127               2.977747          3130              YES
10     12     22          -176.591319             0.248187             0.236084                0.24139               0.257508                   0.313713                       0.571221                     1.1e-05                         1.4e-05                            2.6e-05                         1.389074                1.250991              2.867815               2.9627               2.919953               2.981114          3173              YES
10     14     24          -191.822351            -0.002092            -0.002473              -0.002327              -0.002133                   -0.00404                      -0.006173                       1e-06                           2e-06                              3e-06                         1.293729                1.313054              2.842458             3.041388               2.960126                 2.9528          3288              YES
10     16     26          -203.931774            -0.000242             -0.00123              -0.000897              -0.000251                  -0.002501                      -0.002752                        -0.0                             0.0                                0.0                         1.104699                1.273705              2.865741              3.17381               3.058996               2.971314          3319              YES
10     18     28          -211.023307              7.1e-05            -0.002879              -0.001994                7.5e-05                  -0.007157                      -0.007082                         0.0                             0.0                                0.0                         1.041218                 1.24182              2.905436             3.308609               3.170509               3.005758          3378              YES
10     20     30          -215.306958             0.000152             0.002479               0.001851               0.000166                   0.007345                       0.007511                        -0.0                          -3e-06                             -3e-06                          1.11356                1.206102              2.946013             3.426947               3.274494               3.041182          3463              YES
10     22     32          -216.238617             0.170279             0.133749               0.142573               0.192061                    0.47371                       0.665771                    -4.9e-05                       -0.000144                          -0.000193                         1.112968               -1.130936              2.990088             3.572268               3.401059               3.080131          3540              YES
10     24     34          -217.578123             0.311125             0.257263               0.269039               0.365308                   1.079525                       1.444833                     2.2e-05                           7e-05                            9.1e-05                         1.079872                0.980566              3.050751             3.722777               3.538396               3.135354          3614              YES
10     26     36          -217.239825             0.321259             0.262099               0.273782               0.383913                   1.272888                       1.656801                     1.2e-05                         4.1e-05                            5.3e-05                         1.027226                0.951913              3.077756             3.847872               3.650285               3.157961          3687              YES
10     28     38          -215.807746             0.295996             0.217737               0.231674               0.356525                   1.210425                        1.56695                     2.7e-05                         9.7e-05                           0.000124                         0.996257                0.945899              3.089918             3.967057               3.756142               3.166151          3761              YES
10     30     40          -214.019964             0.222324             0.130199               0.145027               0.267527                    0.81671                       1.084237                      -9e-06                        -3.1e-05                             -4e-05                         0.988277                0.996199              3.088415             4.071118               3.849036               3.161014          3865              YES
10     32     42          -212.728058             0.005302            -0.006919              -0.005133               0.006356                  -0.048472                      -0.042116                         0.0                          -2e-06                             -2e-06                         0.939686                1.062292              3.082813             4.165691               3.934986               3.151859          3966              YES
10     34     44          -210.562816             0.003502            -0.011625              -0.009606                0.00425                  -0.091591                      -0.087341                         0.0                            -0.0                               -0.0                         0.825364                1.041732              3.101544             4.285759               4.047161               3.166518          3981              YES
10     36     46          -205.585291             0.017977             0.100016               0.090337               0.022014                     0.9156                       0.937614                       2e-06                           4e-06                              6e-06                         0.606595                1.023842              3.115512             4.489649               4.229077               3.176547          4092              YES
10     38     48          -200.051502             0.069702             0.166975               0.156681               0.086366                   1.748133                       1.834498                    0.000224                         6.9e-05                           0.000293                          0.67372                1.009565               3.13396             4.673199               4.397184               3.191007          4167              YES
12     2      14            -1.392975            -0.292545            -0.044533              -0.283411              -0.889547                  -0.005178                      -0.894725                        -0.0                            -0.0                               -0.0                         1.818195                0.525459              4.481698             2.146597               4.227826                4.56818          4203              YES
12     4      16           -49.178307               -3e-06               -4e-06                 -3e-06                 -6e-06                     -1e-06                         -7e-06                        -0.0                            -0.0                               -0.0                         1.769788               -0.988449              3.727835             2.419635                3.44764               3.828845          4313              YES
12     6      18           -97.018299               -3e-06               -2e-06                 -3e-06                 -5e-06                     -1e-06                         -6e-06                        -0.0                            -0.0                               -0.0                         1.491704                1.349818              3.227688             2.564573               3.022856               3.340946          4418              YES
12     8      20          -138.105698             -0.00063            -0.000187              -0.000478              -0.000877                  -0.000136                      -0.001014                         0.0                             0.0                                0.0                         1.286481                1.465859              3.033376             2.689063                2.90056               3.150551          4462              YES
12     10     22          -168.144363             0.254186             0.259678               0.256537                0.34881                   0.266712                       0.615521                    0.000114                         8.7e-05                           0.000201                         1.278137                1.310265              3.010734             2.853305                2.94022               3.125663          4523              YES
12     12     24          -194.003099             0.296994             0.293783               0.295405               0.405688                   0.393011                       0.798699                     3.9e-05                         3.8e-05                            7.7e-05                         1.286943                1.196115              3.003836             2.972649               2.988283               3.115916          4609              YES
12     14     26          -214.743313            -0.122735            -0.109416              -0.115415              -0.163102                  -0.177401                      -0.340503                    -9.3e-05                       -0.000105                          -0.000197                         1.222443                1.308607              2.962791              3.02983               2.999075                3.07322          4654              YES
12     16     28          -231.685981            -0.000807            -0.001341              -0.001126              -0.001078                  -0.002663                      -0.003741                      -1e-06                          -2e-06                             -2e-06                         1.073563                1.311992              2.971134               3.1367               3.066837               3.078122          4727              YES
12     18     30          -243.537522            -0.000286             0.000502               0.000217              -0.000391                   0.001211                        0.00082                        -0.0                             0.0                                0.0                         1.059466               -1.279971              3.007179             3.258567               3.160413               3.109819          4858              YES
12     20     32          -252.389735            -0.000271             0.000828               0.000466               -0.00038                   0.002361                       0.001981                        -0.0                           1e-06                              1e-06                        -1.123305                1.255852              3.043994             3.362562               3.246764               3.142356          4950              YES
12     22     34          -257.439935             0.173102             0.127675               0.141324               0.249617                   0.428623                        0.67824                     7.8e-05                        0.000155                           0.000233                         1.143096                1.162157              3.086318             3.477916               3.344944               3.180331          4979              YES
12     24     36          -262.670037              0.32036             0.259624                0.27634               0.481065                   1.026701                       1.507766                   -0.000246                       -0.000559                          -0.000805                         1.084105                1.008914              3.149468             3.614005               3.466084               3.238665          5037              YES
12     26     38          -265.798111             0.335851              0.27378               0.289429               0.514443                   1.243994                       1.758437                    0.000546                        0.001373                           0.001919                         1.006454                0.967557                3.1809             3.721914               3.559961               3.266279          5126              YES
12     28     40          -267.081104             0.308449             0.243411               0.258396               0.476134                    1.25505                       1.731184                    0.000132                        0.000358                            0.00049                         0.980081                0.967719              3.193209             3.820551               3.643707               3.275314          5202              YES
12     30     42          -267.801596            -0.195151             -0.16604              -0.172171              -0.299917                  -0.956381                      -1.256299                     6.1e-05                        0.000188                           0.000249                         0.935916                 1.04921              3.186175             3.901161               3.710963               3.265495          5303              YES
12     32     44          -268.249872             0.000322            -0.001199              -0.000906               0.000493                  -0.007709                      -0.007216                        -0.0                             0.0                                0.0                         0.889541                1.109493              3.179595             3.991279               3.787203               3.256106          5362              YES
12     34     46          -267.822468             0.002352            -0.005137              -0.003823               0.003648                  -0.037431                      -0.033783                         0.0                          -1e-06                             -1e-06                         0.807439                1.077967              3.201208             4.121411               3.902335               3.274261          5451              YES
12     36     48          -263.959108            -0.001574            -0.013866              -0.011887              -0.002481                  -0.113876                      -0.116357                        -0.0                          -5e-06                             -5e-06                         0.711605                1.067077              3.226563             4.252414               4.020565                3.29612          5496              YES
12     38     50          -259.433518             0.049699               0.0912               0.085113               0.079657                   0.850328                       0.929985                       3e-06                         1.1e-05                            1.4e-05                         0.776708                1.052765              3.253818             4.410097                4.16199               3.319892          5607              YES
12     40     52          -255.188309             0.138841             0.163135               0.159871               0.226554                   1.714832                       1.941386                    -3.2e-05                        -0.00011                          -0.000141                         0.794395                1.019505              3.283077             4.564066               4.302439               3.345683          5637              YES
14     2      16            11.253816            -0.397982            -0.066581              -0.389116               -1.70399                  -0.007837                      -1.711827                        -0.0                             0.0                               -0.0                         1.823932                0.563815              4.923598             2.159851               4.668481               5.002723          5701              YES
14     4      18            -39.26597               -2e-06               -5e-06                 -2e-06                 -6e-06                     -1e-06                         -7e-06                         0.0                            -0.0                                0.0                         1.693904                0.939058              3.917306             2.451252               3.642866               4.014239          5828              YES
14     6      20           -92.199759            -0.003759            -0.001085              -0.003237              -0.007867                  -0.000551                      -0.008419                        -0.0                            -0.0                               -0.0                         1.414789                 1.16683              3.442604             2.590209               3.210735               3.550178          5917              YES
14     8      22          -138.747681            -0.000717             -8.6e-05              -0.000534              -0.001299                   -6.4e-05                      -0.001363                        -0.0                            -0.0                               -0.0                         1.207589                1.228351              3.202528              2.70986                3.03265               3.315395          5962              YES
14     10     24          -173.414343            -0.003935            -0.003298              -0.003697              -0.006704                  -0.003337                      -0.010041                     8.6e-05                         3.5e-05                           0.000121                         1.374886                1.193841              3.105937             2.832251               2.994942               3.219614          6019              YES
14     12     26          -204.904158            -0.129008            -0.138371              -0.133123              -0.215934                  -0.181581                      -0.397516                    0.000525                        0.000431                           0.000956                         1.369163                1.132813              3.078464             2.944196               3.017237               3.190521          6107              YES
14     14     28          -232.458785             -7.2e-05             -1.8e-05               -4.5e-05              -0.000119                   -2.9e-05                      -0.000148                        -0.0                          -1e-06                             -1e-06                         1.196503                1.122662              3.053592             3.020007               3.036846               3.163909          6155              YES
14     16     30          -254.631225            -0.000502            -0.000664               -0.00059              -0.000832                  -0.001309                      -0.002141                        -0.0                            -0.0                               -0.0                         1.044751                1.094354              3.065114             3.124256               3.096797               3.172418          6257              YES
14     18     32          -271.257985             -3.9e-05             0.000247               0.000128               -6.6e-05                   0.000588                       0.000522                         0.0                            -0.0                               -0.0                         1.062277                1.083826              3.095436             3.235312               3.174875               3.199133          6314              YES
14     20     34          -284.634861             -5.9e-05             0.000333               0.000183              -0.000102                   0.000932                        0.00083                        -0.0                           3e-06                              3e-06                         1.108702                1.070316              3.126982             3.331148               3.248634               3.227098          6435              YES
14     22     36          -293.515806              4.7e-05                4e-05                4.2e-05                8.2e-05                   0.000129                       0.000212                         0.0                             0.0                                0.0                         1.166973                1.049281              3.151426              3.41864               3.317282               3.248237          6518              YES
14     24     38          -301.437021             0.185114             0.195539               0.192172               0.333972                   0.739434                       1.073406                     8.3e-05                        0.000167                           0.000249                         1.140554                0.982864              3.196069             3.534048               3.413425               3.289047          6537              YES
14     26     40          -307.894191             0.214388             0.220002               0.218325               0.394156                    0.94978                       1.343936                      -2e-05                        -4.5e-05                           -6.5e-05                          1.07441                0.944922              3.226376             3.627909               3.492627               3.316005          6609              YES
14     28     42          -313.403848            -0.208728            -0.190298              -0.195392              -0.388942                  -0.928359                      -1.317301                    0.000215                        0.000507                           0.000723                         1.024256                0.937733              3.248125             3.716267               3.567053               3.334684          6742              YES
14     30     44          -317.170101            -0.164942            -0.148402              -0.152624              -0.308797                  -0.810569                      -1.119366                     0.00012                        0.000304                           0.000424                         0.921848                 0.94582              3.255755              3.79892                3.63491               3.339634          6818              YES
14     32     46          -320.105678             -5.6e-05             0.000634               0.000472              -0.000106                   0.003869                       0.003763                         0.0                             0.0                                0.0                         0.819859                0.957394              3.254832             3.888431               3.707078               3.336249          6879              YES
14     34     48          -321.343795               0.0009             -0.00265              -0.001885                0.00171                  -0.018311                      -0.016601                        -0.0                            -0.0                               -0.0                          0.79587                0.930718              3.279045             4.013334               3.813798               3.357406          6936              YES
14     36     50          -319.545282             0.000332            -0.000957              -0.000697               0.000643                  -0.007335                      -0.006692                        -0.0                            -0.0                               -0.0                         0.810818                0.924618              3.312093             4.108928                3.90225               3.387244          7042              YES
14     38     52          -316.818481            -0.000674             -0.00611               -0.00508              -0.001335                  -0.051748                      -0.053082                        -0.0                          -1e-06                             -1e-06                         0.870242                0.933667              3.347575             4.203339               3.991033               3.419522          7071              YES
14     40     54          -313.676239            -0.006476            -0.017185              -0.015302              -0.013028                  -0.162025                      -0.175054                         0.0                             0.0                              1e-06                         0.894304                0.928399               3.37507             4.322448               4.097916               3.444036          7176              YES
16     4      20           -27.629872                 -0.0                1e-06                   -0.0                 -1e-06                        0.0                         -1e-06                         0.0                             0.0                                0.0                         1.633634                0.817576              4.148095             2.480785               3.872494               4.240243          7238              YES
16     6      22           -84.653444             0.003519             -6.3e-05               0.002934               0.009379                   -3.3e-05                       0.009347                         0.0                             0.0                                0.0                         1.360254                0.989052              3.633803             2.621482               3.387849               3.736708          7299              YES
