Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
58     90     148        -1218.253586             0.256821             0.232028               0.241303               4.530126                    6.89694                      11.427066                         0.0                             0.0                                0.0                          0.60281                0.618848              4.941421             5.130753                 5.0574               5.003947           525              YES
60     86     146        -1212.575694             0.107424             0.096191               0.100658               1.911057                   2.609569                       4.520626                         0.0                             0.0                                0.0                          0.57644                0.767496              4.893449             5.030459                4.97461               4.957967           540              YES
60     88     148        -1223.904537             0.188589              0.17214               0.178568               3.454539                   4.908508                       8.363047                         0.0                             0.0                                0.0                         0.617633                0.752721              4.930688             5.083748               5.022259               4.994337           557              YES
60     136    196        -1365.714801            -0.063345            -0.067735              -0.066572               -1.32333                  -3.869991                      -5.193321                         0.0                             0.0                                0.0                         0.598751                0.499967              5.260728             5.822175               5.656226               5.311695           568              YES
62     86     148        -1225.855487              0.07728             0.073114               0.074813               1.456545                    1.96687                       3.423415                         0.0                             0.0                                0.0                         0.595077                0.777846              4.920387             5.035426               4.987557               4.985095           591              YES
62     88     150        -1238.387541             0.224248             0.196215               0.207473               4.273813                   5.663872                       9.937684                         0.0                             0.0                                0.0                         0.581292                0.778876              4.978864             5.101441               5.051137                5.04245           608              YES
62     90     152        -1252.688522             0.298846             0.262381               0.276802               5.837835                   7.942286                      13.780121                         0.0                             0.0                                0.0                          0.61037                0.633262              5.028538             5.160309               5.106971               5.091136           629              YES
62     132    194        -1402.108027              0.05503             0.057783               0.057002               1.153637                   3.054267                       4.207904                         0.0                             0.0                                0.0                         0.535216                0.543273              5.262306             5.729112               5.584171               5.314761           642              YES
62     134    196        -1402.680902             0.062916             0.065905               0.065071                1.32634                    3.62113                        4.94747                         0.0                             0.0                                0.0                         0.575634                0.534509              5.272911             5.766222               5.614863                5.32491           658              YES
62     136    198        -1402.976953            -0.075498            -0.073968              -0.074387              -1.628215                  -4.232338                      -5.860553                         0.0                             0.0                                0.0                         0.621573                 0.51953              5.283881               5.8048               5.646854               5.335422           670              YES
62     138    200        -1403.539248            -0.126818            -0.117121              -0.119743              -2.809662                  -6.896562                      -9.706224                         0.0                             0.0                                0.0                         0.625561                0.511784              5.307902             5.843637               5.682963               5.358863           687              YES
62     140    202        -1403.812687            -0.143667            -0.130497              -0.134006              -3.202181                  -7.915127                     -11.117308                         0.0                             0.0                                0.0                         0.640753                0.506349              5.324811             5.879446                5.71494               5.375263           704              YES
64     86     150        -1236.938505            -0.068237            -0.061589              -0.064364              -1.346247                  -1.681537                      -3.027784                         0.0                             0.0                                0.0                         0.612499                 0.79711              4.948142             5.043187               5.002855               5.012993           721              YES
64     88     152        -1251.015902             0.230735             0.201136               0.213319               4.599921                   5.838941                      10.438862                         0.0                             0.0                                0.0                         0.571706                0.782493              5.014357             5.112815               5.071592               5.078005           744              YES
64     130    194        -1434.283255             0.023295             0.023923               0.023737               0.522466                   1.197014                        1.71948                         0.0                             0.0                                0.0                          0.50306                0.639475              5.270848             5.682463               5.550048               5.324285           761              YES
64     132    196        -1435.816532             0.045472             0.046605               0.046273               1.023965                   2.444132                       3.468098                         0.0                             0.0                                0.0                         0.550328                0.623174              5.283321              5.71763               5.579533               5.336293           775              YES
64     134    198        -1437.035452             0.054029             0.055211                0.05487               1.220005                   3.028411                       4.248416                         0.0                             0.0                                0.0                         0.594434                0.609196              5.294328             5.752086               5.608212               5.346851           792              YES
64     136    200        -1438.427687            -0.133469            -0.113856              -0.119431              -3.021891                  -6.524773                      -9.546665                         0.0                             0.0                                0.0                         0.603648                0.548318              5.326132             5.797723               5.651097               5.378008           806              YES
64     138    202        -1439.920385            -0.153245            -0.130584              -0.136933              -3.498058                  -7.699903                     -11.197961                         0.0                             0.0                                0.0                         0.620225                 0.52518              5.344797             5.834204               5.683707               5.396158           823              YES
64     140    204        -1441.021119            -0.167896            -0.143185              -0.150011              -3.864695                  -8.676797                     -12.541492                         0.0                             0.0                                0.0                         0.642647                0.508337              5.362477             5.868982               5.714913               5.413335           840              YES
66     72     138        -1100.074058             0.337027             0.324682               0.330632               6.972629                   7.257785                      14.230415                         0.0                             0.0                                0.0                         0.548152                0.641408              4.991959             4.955523               4.972982                5.05915           867              YES
66     84     150        -1230.774025             0.000238              0.00019               0.000211               0.004927                   0.004869                       0.009797                         0.0                             0.0                                0.0                         0.496556                0.891534              4.960517             5.020545               4.994222               5.026029           875              YES
66     86     152         -1246.09103            -0.118105            -0.101106              -0.108369              -2.398353                  -2.798584                      -5.196937                         0.0                             0.0                                0.0                         0.593493                0.805429               4.98993             5.061175               5.030364               5.054712           892              YES
66     88     154        -1261.682507             0.220479             0.195535               0.206038               4.604496                    5.68749                      10.291986                         0.0                             0.0                                0.0                         0.564175                0.782076              5.042885             5.120915                5.08762               5.106651           914              YES
66     94     160         -1309.51069             0.332738             0.304119               0.315614               7.282642                   9.950281                      17.232924                         0.0                             0.0                                0.0                         0.593008                0.594086              5.138209             5.255105               5.207204               5.199792           935              YES
66     130    196         -1465.24551             0.033361             0.031943               0.032378               0.776067                   1.603312                       2.379379                         0.0                             0.0                                0.0                         0.499639                0.717534              5.295842             5.678353               5.552492               5.349697           948              YES
66     132    198        -1467.495129             0.054876             0.052881               0.053483               1.287447                   2.789133                        4.07658                         0.0                             0.0                                0.0                         0.556518                0.696523              5.309259             5.711926               5.580932               5.362651           962              YES
66     134    200        -1469.617729            -0.123758            -0.099655              -0.106832              -2.869971                  -5.552401                      -8.422372                         0.0                             0.0                                0.0                          0.59268                 0.60057              5.337784             5.752985               5.619361               5.390568           976              YES
66     136    202        -1472.114214            -0.147389            -0.120513              -0.128401              -3.464135                  -6.908707                     -10.372842                         0.0                             0.0                                0.0                         0.606027                0.558418              5.356757             5.789902               5.652032               5.409031           993              YES
66     138    204        -1474.360326             -0.16259            -0.134783              -0.142827              -3.862717                  -7.937555                     -11.800272                         0.0                             0.0                                0.0                         0.624363                0.533801              5.373596              5.82474               5.682702               5.425383          1010              YES
68     86     154        -1253.376741            -0.129743            -0.110636               -0.11898               -2.74298                  -3.078136                      -5.821116                         0.0                             0.0                                0.0                          0.59113                0.805358              5.024653               5.0746               5.052607               5.089431          1028              YES
68     130    198        -1494.519273             0.045657             0.039883               0.041702               1.080435                   2.017308                       3.097743                         0.0                             0.0                                0.0                         0.503611                0.768261               5.32393             5.676559               5.557977                5.37813          1047              YES
68     132    200        -1497.510966             0.075285             0.066579               0.069283                1.80472                   3.551408                       5.356128                         0.0                             0.0                                0.0                         0.570248                0.731786              5.339576             5.709327               5.586358               5.393302          1064              YES
68     134    202        -1500.532656            -0.131515            -0.103792              -0.112296               -3.17442                  -5.776113                      -8.950533                         0.0                             0.0                                0.0                         0.597276                0.618342              5.366378             5.746904               5.621683               5.419523          1078              YES
