 Nrows 
   414 
    Z     N          Q20                 Q30           beta2       beta3
    84   192              -0.0      0.3142485576        -0.0        0.01 
    84   194      5.4816848347      0.3188193857     0.04247        0.01 
    84   196     -8.0192233411      0.3234232162   -0.061392        0.01 
    86   192      7.0086057575      0.3188193857      0.0543        0.01 
    86   194     10.6533720559      0.3234232162    0.081558        0.01 
    88   136     15.0771396868      0.2069908584    0.167423        0.01 
    88   138     17.2091020266      0.2107036249    0.188287        0.01 
    88   192      7.5199812312      0.3234232162     0.05757        0.01 
    88   194     10.7646378008       0.328060049    0.081438        0.01 
    90   130       -0.10032369      0.1996643324   -0.001148        0.01 
    90   136      17.867443611      0.2107036249     0.19549        0.01 
    90   138      19.879723584      0.2144493938    0.214336        0.01 
    90   192      3.9149665068       0.328060049    0.029618        0.01 
    90   194      8.5053108819      0.3327298843    0.063592        0.01 
    92   130     -0.0589975184      0.2033110942   -0.000665        0.01 
    92   132     -0.3795783362      0.2069908584   -0.004215        0.01 
    92   136     20.2900508138      0.2144493938     0.21876        0.01 
    92   138     21.9258030777       0.218228165     0.23298        0.01 
    92   192     -0.2392753989      0.3327298843   -0.001789        0.01 
    92   194     -4.8388305833      0.3374327218   -0.035758        0.01 
    92   196      10.846098289      0.3421685618    0.079225        0.01 
    94   130      0.1075246817      0.2069908584    0.001194        0.01 
    94   132     -5.3712008731      0.2107036249   -0.058767        0.01 
    94   136     22.3584278384       0.218228165    0.237577        0.01 
    94   188     -0.0713782806       0.328060049    -0.00054        0.01 
    94   190              -0.0      0.3327298843        -0.0        0.01 
    94   192     -6.0881198037      0.3374327218    -0.04499        0.01 
    94   194      10.397605793      0.3421685618    0.075949        0.01 
    94   196     12.9070521292      0.3469374041    0.093198        0.01 
    94   198     15.7005765205      0.3517392488    0.112078        0.01 
    96   128     -0.0612368372      0.2069908584    -0.00068        0.01 
    96   130      -2.077939181      0.2107036249   -0.022735        0.01 
    96   132     23.5723904018      0.2144493938    0.254149        0.01 
    96   134     23.8544041699       0.218228165    0.253473        0.01 
    96   186              -0.0       0.328060049        -0.0        0.01 
    96   188              -0.0      0.3327298843        -0.0        0.01 
