Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
102    244    346    -2116.287039            62.955307      0.0            1883      YES            
102    260    362    -2104.516178            0.395514       0.0            1893      YES            
102    262    364    -2101.674365            0.300274       0.0            1911      YES            
102    264    366    -2098.419304            0.330364       0.0            1928      YES            
104    148    252    -1854.68949             33.222534      0.0            1955      YES            
104    154    258    -1898.966822            34.026936      0.0            1972      YES            
104    172    276    -2001.090669            38.902589      0.0            1982      YES            
104    176    280    -2019.341805            42.199146      0.0            2000      YES            
104    192    296    -2080.196969            50.192484      0.0            2017      YES            
104    198    302    -2097.95624             45.888274      0.0            2035      YES            
104    230    334    -2149.23098             48.521172      0.0            2050      YES            
104    232    336    -2149.869578            49.516056      0.0            2067      YES            
104    234    338    -2150.275468            50.943544      0.0            2087      YES            
104    262    366    -2137.937034            0.425521       0.0            2098      YES            
104    264    368    -2135.103601            74.344044      0.0            2121      YES            
106    144    250    -1821.666331            32.323431      0.0            2142      YES            
106    150    256    -1872.410197            33.17919       0.0            2159      YES            
106    166    272    -1980.462173            33.566778      0.0            2169      YES            
106    176    282    -2031.532202            38.47212       0.0            2186      YES            
106    190    296    -2088.665952            -0.00118       0.0            2201      YES            
106    200    306    -2122.663039            45.919398      0.0            2222      YES            
106    202    308    -2128.428772            44.713395      0.0            2239      YES            
106    230    336    -2177.494315            46.491107      0.0            2254      YES            
106    236    342    -2180.159863            48.691863      0.0            2271      YES            
106    238    344    -2180.550375            50.054867      0.0            2291      YES            
106    242    348    -2180.757679            53.095525      0.0            2305      YES            
106    244    350    -2180.586168            55.068516      0.0            2322      YES            
106    264    370    -2170.54596             0.797327       0.0            2336      YES            
108    148    256    -1855.699942            32.798792      0.0            2363      YES            
108    198    306    -2133.678561            52.743487      0.0            2375      YES            
108    200    308    -2140.118342            50.178874      0.0            2392      YES            
108    202    310    -2146.344974            47.422749      0.0            2409      YES            
108    244    352    -2210.314059            48.945057      0.0            2424      YES            
110    156    266    -1921.500555            32.541004      0.0            2448      YES            
110    164    274    -1979.997814            31.465664      0.0            2465      YES            
110    204    314    -2169.176922            38.013215      0.0            2477      YES            
110    232    342    -2230.615045            42.156884      0.0            2492      YES            
112    162    274    -1968.140356            30.645523      0.0            2516      YES            
112    198    310    -2162.091269            26.70336       0.0            2526      YES            
114    192    306    -2149.467582            10.616291      0.0            2543      YES            
114    208    322    -2213.21533             33.884511      0.0            2560      YES            
114    220    334    -2250.328117            37.953035      0.0            2577      YES            
114    244    358    -2291.430215            31.104643      0.0            2594      YES            
116    212    328    -2241.511467            34.535556      0.0            2611      YES            
116    214    330    -2248.384333            35.488226      0.0            2628      YES            
116    228    344    -2288.519744            35.537594      0.0            2648      YES            
