 Nrows 
   325 
    Z     N          Q20                 Q30           beta2       beta3
    96   194         22.840104      1.0408122123    0.164922        0.03 
    96   196         28.511297      1.0552177464    0.203527        0.03 
    96   230         39.585646      1.3152599129    0.235189        0.03 
    96   232         37.327719      1.3314475749    0.219525        0.03 
    96   240         29.241685       1.397188294    0.165201        0.03 
    98   128              -0.0      0.6321108746        -0.0        0.03 
    98   130         28.951011      0.6433481813    0.312139        0.03 
    98   186               0.0      0.9981896528         0.0        0.03 
    98   188               0.0      1.0122981655         0.0        0.03 
    98   190         -0.185437      1.0265056854   -0.001355        0.03 
    98   192         17.108042      1.0408122123    0.123532        0.03 
    98   194         23.700673      1.0552177464    0.169186        0.03 
    98   196         29.921209      1.0697222876    0.211175        0.03 
    98   230         41.087512      1.3314475749    0.241637        0.03 
    98   234         37.221693      1.3641199202    0.214524        0.03 
    98   238         33.138128       1.397188294    0.187214        0.03 
   100   126          0.054251      0.6321108746    0.000594        0.03 
   100   128              -0.0      0.6433481813        -0.0        0.03 
   100   168         25.586964      0.8888858066    0.210719        0.03 
   100   184               0.0      0.9981896528         0.0        0.03 
   100   186         -0.030754      1.0122981655   -0.000227        0.03 
   100   188         -0.076044      1.0265056854   -0.000555        0.03 
   100   190         11.399251      1.0408122123    0.082311        0.03 
   100   192         18.140739      1.0552177464    0.129497        0.03 
   100   194         24.282272      1.0697222876    0.171377        0.03 
   100   196         31.071354      1.0843258358    0.216829        0.03 
   100   230         42.192124       1.347734244    0.245632        0.03 
   100   232         41.004603      1.3641199202    0.236326        0.03 
   100   234         39.307804      1.3806046035     0.22429        0.03 
   100   236          37.26802       1.397188294    0.210546        0.03 
   100   262         -0.171113      1.6217859162   -0.000854        0.03 
   100   264          9.417414      1.6397557061    0.046559        0.03 
   102   128              -0.0       0.654684495        -0.0        0.03 
   102   184             1e-06      1.0122981655         0.0        0.03 
   102   186             1e-06      1.0265056854         0.0        0.03 
   102   188             1e-06      1.0408122123         0.0        0.03 
   102   190         12.381965      1.0552177464    0.088388        0.03 
   102   192         52.938614      1.0697222876    0.373626        0.03 
   102   194         50.287572      1.0843258358    0.350927        0.03 
   102   232         42.345908      1.3806046035    0.241626        0.03 
   102   234         41.083819       1.397188294    0.232103        0.03 
   102   236         39.222149      1.4138709915    0.219405        0.03 
   102   260          0.111691      1.6217859162    0.000557        0.03 
   102   262          0.125786      1.6397557061    0.000622        0.03 
   102   264          8.930317      1.6578245031     0.04375        0.03 
   104   170         26.040648      0.9291321956    0.206686        0.03 
   104   184               0.0      1.0265056854         0.0        0.03 
   104   186             1e-06      1.0408122123         0.0        0.03 
   104   188             1e-06      1.0552177464         0.0        0.03 
   104   190         12.638933      1.0697222876    0.089202        0.03 
   104   198         49.115283      1.1287305233    0.331473        0.03 
   104   234         41.939066      1.4138709915    0.234603        0.03 
   104   260          0.162222      1.6397557061    0.000802        0.03 
   104   262          0.300136      1.6578245031     0.00147        0.03 
   104   264          0.610835      1.6759923073    0.002965        0.03 
   106   164           31.2579      0.9022022625    0.254251        0.03 
   106   186             1e-06      1.0552177464         0.0        0.03 
   106   188               0.0      1.0697222876         0.0        0.03 
   106   198         54.231282         1.1437301    0.361996        0.03 
   106   200         51.448337      1.1588286839    0.339687        0.03 
   106   262          0.381737      1.6759923073    0.001853        0.03 
   106   264          0.924171      1.6942591185    0.004446        0.03 
   108   158         32.601896      0.8756683578    0.271863        0.03 
   108   164         31.015844      0.9156177255    0.249198        0.03 
   108   170         27.328017      0.9564581572    0.211727        0.03 
   108   188             1e-06      1.0843258358         0.0        0.03 
   108   196         59.254732         1.1437301    0.395527        0.03 
   108   200         56.108249      1.1740262748    0.366453        0.03 
   108   262          0.382754      1.6942591185    0.001841        0.03 
   108   264          0.955278      1.7126249369    0.004555        0.03 
   108   266         16.107995      1.7310897623     0.07612        0.03 
   108   268         22.944901      1.7496535949    0.107469        0.03 
   110   166         29.536125      0.9427456728    0.231605        0.03 
   110   168         28.376309      0.9564581572    0.219849        0.03 
   110   188         -0.012138      1.0990283912    -8.4e-05        0.03 
   110   192         16.771746      1.1287305233     0.11319        0.03 
   110   196         61.956675      1.1588286839    0.409068        0.03 
   110   198        -38.612179      1.1740262748   -0.252183        0.03 
   110   200         59.774535      1.1893228728    0.386209        0.03 
   110   202         57.822542       1.204718478    0.369615        0.03 
   110   228         41.267846      1.4138709915    0.230848        0.03 
   110   264          0.846138      1.7310897623    0.003999        0.03 
   110   266          11.90735      1.7496535949    0.055771        0.03 
   112   160         30.521893      0.9156177255     0.24523        0.03 
   112   162         30.132892      0.9291321956    0.239166        0.03 
   112   164          29.49244      0.9427456728    0.231262        0.03 
   112   168         27.183079      0.9702696486    0.208103        0.03 
   112   192         14.710164         1.1437301    0.098191        0.03 
   112   194         19.694841      1.1588286839    0.130035        0.03 
   112   200         63.029094       1.204718478    0.402896        0.03 
   112   202         61.616163      1.2202130902    0.389692        0.03 
   112   204         59.447776      1.2358067096     0.37202        0.03 
   112   236         35.908563      1.4987695857    0.191341        0.03 
   112   266          3.307246      1.7683164345    0.015354        0.03 
   112   282         54.016793      1.9211834078    0.234033        0.03 
   112   284         55.887021      1.9407373114    0.240102        0.03 
   112   286         57.547831      1.9603902221     0.24517        0.03 
   114   154         30.960996      0.8888858066    0.254976        0.03 
   114   164         28.214787      0.9564581572    0.218597        0.03 
   114   190         70.154473         1.1437301    0.468284        0.03 
   114   192         12.298366      1.1588286839      0.0812        0.03 
   114   200        -41.675743      1.2202130902   -0.263579        0.03 
   114   202         -43.86071      1.2358067096   -0.274477        0.03 
   114   224         40.057567      1.4138709915    0.224078        0.03 
   114   266          1.664267      1.7870782813    0.007659        0.03 
   114   282         54.540842      1.9407373114    0.234318        0.03 
   114   284         56.420779      1.9603902221    0.240368        0.03 
   114   286         58.048399        1.98014214    0.245245        0.03 
   114   288         59.402328      1.9999930649    0.248887        0.03 
   114   290          60.49365       2.019942997    0.251372        0.03 
   114   292         61.363544      2.0399919362    0.252897        0.03 
   114   294         62.059294      2.0601398824    0.253678        0.03 
   114   296         62.614332      2.0803868358    0.253869        0.03 
   116   192         -9.494271      1.1740262748   -0.062009        0.03 
   116   194        -21.653565      1.1893228728   -0.139906        0.03 
   116   198        -64.011776      1.2202130902   -0.404843        0.03 
   116   200        -65.447218      1.2358067096   -0.409564        0.03 
   116   266           1.06524      1.8059391352    0.004859        0.03 
   116   268          8.329446      1.8248989962    0.037668        0.03 
   116   270         18.009093      1.8439578643     0.08074        0.03 
   116   284         56.139373        1.98014214    0.237179        0.03 
   116   286         57.764372      1.9999930649    0.242025        0.03 
   116   288         59.116892       2.019942997    0.245651        0.03 
   116   290         60.220696      2.0399919362    0.248187        0.03 
   116   292         61.120769      2.0601398824    0.249842        0.03 
   116   294          61.86366      2.0803868358    0.250826        0.03 
   118   192         -8.476986      1.1893228728   -0.054771        0.03 
   118   194          -12.5271       1.204718478   -0.080076        0.03 
   118   196        -22.594865      1.2202130902   -0.142901        0.03 
   118   198        -24.517226      1.2358067096   -0.153427        0.03 
   118   200        -67.266619       1.251499336   -0.416547        0.03 
   118   202        -68.859348      1.2672909696   -0.421977        0.03 
   118   266           0.83327      1.8248989962    0.003768        0.03 
   118   268          3.291857      1.8439578643    0.014758        0.03 
   118   270        -88.860671      1.8631157395   -0.394972        0.03 
   118   272        -89.033905      1.8823726218   -0.392365        0.03 
   118   284          54.17667      1.9999930649    0.226993        0.03 
   118   286         56.133129       2.019942997    0.233253        0.03 
   118   288         57.765256      2.0399919362    0.238067        0.03 
   118   290         59.117245      2.0601398824    0.241652        0.03 
   118   292         60.300659      2.0803868358    0.244489        0.03 
   118   294         61.157353      2.1007327963    0.245959        0.03 
   118   296         61.847089      2.1211777639    0.246734        0.03 
   120   166         74.437879      1.0122981655    0.550081        0.03 
   120   168         75.224579      1.0265056854    0.549476        0.03 
   120   192         -6.216754       1.204718478   -0.039739        0.03 
   120   194        -21.604879      1.2202130902    -0.13664        0.03 
   120   196        -24.977222      1.2358067096   -0.156306        0.03 
   120   198        -67.714638       1.251499336   -0.419321        0.03 
   120   200        -69.318441      1.2672909696   -0.424791        0.03 
   120   204        -47.751404       1.299171258   -0.286629        0.03 
   120   266          0.579822      1.8439578643      0.0026        0.03 
   120   268          1.414802      1.8631157395    0.006289        0.03 
   120   270           5.67499      1.8823726218    0.025009        0.03 
   120   272         -67.10226      1.9017285112   -0.293204        0.03 
   120   284         52.012487       2.019942997     0.21613        0.03 
   120   286         54.095862      2.0399919362    0.222945        0.03 
   120   288         56.010572      2.0601398824    0.228953        0.03 
   120   290         57.698552      2.0803868358    0.233938        0.03 
   120   292          59.08994      2.1007327963    0.237644        0.03 
   120   294           60.3039      2.1211777639    0.240577        0.03 
   120   296         61.087813      2.1417217386    0.241755        0.03 
    14     2         -1.404701      0.0031682274   -1.268509        0.03 
   102   130        -29.384038      0.6661198159   -0.307757        0.03 
   104   134        -32.040664      0.7010198211     -0.3216        0.03 
   104   136        -33.086211      0.7128511704   -0.327495        0.03 
   104   192         19.429569      1.0843258358    0.135588        0.03 
   106   190         12.219599      1.0843258358    0.085273        0.03 
   106   192         19.317073      1.0990283912    0.133298        0.03 
   108   190         11.173708      1.0990283912    0.077105        0.03 
   108   192         18.386143      1.1138299537    0.125468        0.03 
   108   270         28.474656      1.7683164345    0.132195        0.03 
   108   272         33.632336      1.7870782813    0.154773        0.03 
   110   190          9.440952      1.1138299537    0.064425        0.03 
   110   268         21.307447      1.7683164345    0.098921        0.03 
   110   270         26.941664      1.7870782813    0.123983        0.03 
   110   272         32.142023      1.8059391352    0.146626        0.03 
   110   274         37.176261      1.8248989962    0.168121        0.03 
   110   276         44.300217      1.8439578643    0.198611        0.03 
   112   190          6.611654      1.1287305233    0.044621        0.03 
   112   268         18.924755      1.7870782813     0.08709        0.03 
   112   270         24.777143      1.8059391352    0.113029        0.03 
   112   272         29.997368      1.8248989962    0.135657        0.03 
   112   274         35.382078      1.8439578643    0.158628        0.03 
   112   276         44.310672      1.8631157395    0.196954        0.03 
   112   278         49.712923      1.8823726218    0.219081        0.03 
   112   280         51.998536      1.9017285112    0.227208        0.03 
   114   194         16.956395      1.1740262748    0.110745        0.03 
   114   196         20.758762      1.1893228728    0.134125        0.03 
   114   198         24.389017       1.204718478      0.1559        0.03 
   114   268         15.327314      1.8059391352     0.06992        0.03 
   114   270         21.927424      1.8248989962    0.099162        0.03 
   114   272         27.349746      1.8439578643    0.122617        0.03 
   114   276         43.642087      1.8823726218    0.192327        0.03 
   114   278         48.599397      1.9017285112    0.212356        0.03 
   114   280         51.653259      1.9211834078    0.223793        0.03 
   116   196         17.801388       1.204718478     0.11379        0.03 
   116   272        -85.028816      1.8631157395    -0.37794        0.03 
   116   276         41.482223      1.9017285112    0.181257        0.03 
   116   278         46.737199      1.9211834078    0.202494        0.03 
   116   280         50.640479      1.9407373114    0.217561        0.03 
   116   282         53.558754      1.9603902221    0.228175        0.03 
   118   278         44.713901      1.9407373114      0.1921        0.03 
   118   280         48.777753      1.9603902221    0.207807        0.03 
   118   282         51.787314        1.98014214    0.218793        0.03 
   120   278         43.425508      1.9603902221    0.185005        0.03 
   120   280         46.989605        1.98014214    0.198523        0.03 
   120   282         49.713496      1.9999930649    0.208293        0.03 
