 Nrows 
   180 
    Z     N          Q20                 Q30           beta2       beta3
   104   172         38.902589      0.9427456728    0.305051        0.03 
   104   176         42.199146      0.9702696486     0.32306        0.03 
   104   180         56.827129      0.9981896528    0.424882        0.03 
   104   192         50.192484      1.0843258358    0.350264        0.03 
   104   198         45.888274      1.1287305233    0.309694        0.03 
   104   230         48.521172      1.3806046035    0.276862        0.03 
   104   232         49.516056       1.397188294    0.279741        0.03 
   104   234         50.943544      1.4138709915    0.284973        0.03 
   104   250         79.546887      1.5508968276    0.411965        0.03 
   104   262          0.425521      1.6578245031    0.002085        0.03 
   104   264         74.344044      1.6759923073    0.360919        0.03 
   106   144         32.323431      0.7734930234    0.298901        0.03 
   106   150          33.17919      0.8110662205    0.294923        0.03 
   106   166         33.566778      0.9156177255    0.269694        0.03 
   106   176          38.47212      0.9841801471    0.291054        0.03 
   106   200         45.919398      1.1588286839    0.303182        0.03 
   106   202         44.713395      1.1740262748    0.292031        0.03 
   106   230         46.491107       1.397188294    0.262652        0.03 
   106   236         48.691863      1.4475334079    0.267089        0.03 
   106   238         50.054867      1.4645131267     0.27191        0.03 
   106   242         53.095525      1.4987695857    0.282923        0.03 
   108   148         32.798792      0.8110662205    0.291542        0.03 
   108   194         56.097785      1.1287305233    0.378597        0.03 
   108   198         52.743487      1.1588286839    0.348238        0.03 
   108   200         50.178874      1.1740262748    0.327727        0.03 
   108   202         47.422749      1.1893228728    0.306403        0.03 
   108   244         48.945057      1.5334220732    0.255886        0.03 
   108   248         80.581363      1.5684705891    0.413423        0.03 
   108   252         82.328461      1.6039151334    0.414593        0.03 
   110   156         32.541004      0.8756683578    0.271355        0.03 
   110   164         31.465664      0.9291321956    0.249744        0.03 
   110   174           73.9647      0.9981896528    0.553015        0.03 
   110   190          60.09291      1.1138299537    0.410076        0.03 
   110   196         58.965116      1.1588286839    0.389316        0.03 
   110   204         38.013215      1.2202130902    0.240415        0.03 
   110   232         42.156884      1.4475334079    0.231243        0.03 
   112   162         30.645523      0.9291321956    0.243235        0.03 
   112   190         64.977244      1.1287305233    0.438523        0.03 
   114   192         10.616291      1.1588286839    0.070094        0.03 
   114   198         71.612177       1.204718478    0.457761        0.03 
   114   200         72.494263      1.2202130902    0.458491        0.03 
   114   208         33.884511      1.2831816103    0.205503        0.03 
   114   220         37.953035      1.3806046035     0.21656        0.03 
   114   244         31.104643      1.5861433577    0.158099        0.03 
   116   212         34.535556      1.3314475749    0.203105        0.03 
   116   214         35.488226       1.347734244    0.206603        0.03 
   116   228         35.537594      1.4645131267    0.193049        0.03 
   116   240         30.782908      1.5684705891    0.157932        0.03 
   118   218         36.065219       1.397188294    0.203751        0.03 
   118   236         29.901471      1.5508968276    0.154857        0.03 
   118   238         28.521578      1.5684705891     0.14633        0.03 
   118   240         27.013409      1.5861433577    0.137304        0.03 
   120   166         75.980852      1.0122981655    0.561483        0.03 
   120   168         76.432497      1.0265056854    0.558299        0.03 
   120   232         29.889908      1.5334220732    0.156265        0.03 
   120   280         15.655092        1.98014214     0.06614        0.03 
   120   294         55.431905      2.1211777639    0.221141        0.03 
   120   298         56.698361      2.1623647204    0.222597        0.03 
   106   190          -0.00118      1.0843258358      -8e-06        0.03 
   106   244         55.068516      1.5160463259    0.290647        0.03 
   106   264          0.797327      1.6942591185    0.003836        0.03 
   112   198          26.70336      1.1893228728    0.172533        0.03 
   120   284         23.970238       2.019942997    0.099605        0.03 
   120   286         47.486351      2.0399919362    0.195705        0.03 
