Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
50     100    150    -0.055874                0.283126     0.282709     -0.000443    18386     
50     102    152    -0.057414                0.284478     0.283973     0.000119     18461     
50     104    154    -0.058211                0.278356     0.277657     0.000182     18536     
50     106    156    -0.054466                0.264565     0.263645     0.000114     18611     
50     108    158    -0.055162                0.246394     0.245431     2.8e-05      18686     
50     110    160    -0.053918                0.227253     0.226251     0.000366     18821     
50     112    162    -0.0568                  0.205079     0.204114     0.000245     18881     
50     114    164    -0.061775                -0.104876    -0.104626    5.4e-05      18936     
50     116    166    -0.060458                0.000406     0.000000     1e-06        19015     
50     118    168    -0.048238                -0.000544    0.000000     0.0          19116     
50     120    170    -0.000667                -0.000352    0.000000     -1e-06       19161     
50     122    172    -0.001261                -0.000382    0.000000     -0.0         19236     
50     124    174    -0.009868                -0.000437    0.000000     0.0          19281     
50     126    176    7.6e-05                  0.0          0.000000     -0.0         19358     
50     128    178    -0.121077                0.041984     0.000000     -3.7e-05     19469     
50     130    180    -0.341018                0.069474     0.000000     -1e-06       19575     
50     132    182    -0.416117                0.084674     -0.000002    -1.4e-05     19650     
52     48     100    -0.02067                 0.000647     -0.000002    1e-06        10        
52     50     102    -0.021676                -0.000759    0.000000     1e-06        140       
52     52     104    -0.016174                0.088311     0.090389     -0.000215    162       
52     54     106    -0.018426                0.145442     0.146004     0.00019      237       
52     56     108    -0.018541                0.164899     0.165350     -1.9e-05     312       
52     58     110    -0.018936                0.173567     0.173888     -3e-06       387       
52     60     112    -0.026679                0.178013     0.178326     0.000111     507       
52     62     114    -0.01501                 0.264667     0.256492     0.057702     582       
52     64     116    -0.012132                -0.165786    -0.165779    0.000372     652       
52     66     118    -0.005053                -0.167002    -0.166944    0.0          682       
52     68     120    0.014693                 -0.159747    -0.159482    1e-06        757       
52     70     122    -5.7e-05                 -0.138534    -0.138548    0.001191     878       
52     72     124    -4.8e-05                 -0.118019    -0.118019    -0.0         953       
52     74     126    0.02597                  -0.093545    -0.093582    0.00035      1011      
52     76     128    -0.003796                0.050647     0.044537     0.000595     1107      
52     78     130    -0.007586                -0.000806    -0.000012    -0.0         1164      
52     80     132    -0.001609                0.00022      0.000000     -0.0         1252      
52     82     134    -0.007611                7.7e-05      0.000000     -0.0         1330      
52     84     136    -0.01001                 -0.000948    0.000001     -0.0         1416      
52     86     138    -0.024792                0.097456     0.095909     -4e-06       1437      
52     88     140    -0.021145                0.13231      0.131341     7e-06        1512      
52     90     142    -0.019561                0.152319     0.151488     0.000111     1632      
52     92     144    -0.024031                0.182283     0.171437     0.04499      1721      
52     94     146    -0.029771                0.220746     0.219315     0.015151     1752      
52     96     148    -0.038081                0.248164     0.247720     0.002571     1871      
52     98     150    -0.046529                0.266966     0.266649     6.9e-05      1886      
52     100    152    -0.054313                0.281613     0.281304     -9.4e-05     1961      
52     102    154    -0.05468                 0.288017     0.287539     -5.9e-05     2037      
52     104    156    -0.062328                0.285232     0.284838     4.9e-05      2141      
52     106    158    -0.063831                0.274229     0.273661     0.000136     2201      
52     108    160    -0.060226                0.257078     0.256369     0.000159     2261      
52     110    162    -0.065085                0.237282     0.236382     -6.7e-05     2337      
52     112    164    -0.050629                0.214935     0.213807     0.000183     2427      
52     114    166    -0.04862                 -0.141907    -0.141712    -4.3e-05     2526      
52     116    168    -0.038942                -0.121173    -0.120848    2.7e-05      2586      
52     118    170    -0.016704                -0.096218    -0.095703    -1.7e-05     2661      
52     120    172    -0.006074                0.061458     0.061180     9.7e-05      2740      
52     122    174    -0.031454                0.018056     -0.000001    -1e-06       2779      
52     124    176    -0.026592                -0.000324    0.000000     -0.0         2871      
52     126    178    -0.003522                -0.000903    0.000000     -0.0         2991      
52     128    180    -0.057995                0.047384     0.000000     0.002038     3074      
52     130    182    -0.484171                0.074783     0.000003     0.000707     3105      
52     132    184    -0.372413                0.093549     0.069173     8e-06        3165      
54     50     104    -0.026783                -0.001358    0.000000     0.0          3291      
54     52     106    -0.020691                0.148435     0.148820     0.000941     3342      
54     54     108    -0.015976                0.183705     0.183923     6.7e-05      3387      
54     56     110    -0.014061                0.202295     0.202455     -0.000722    3492      
54     58     112    -0.006708                0.216842     0.216857     0.000811     3567      
54     60     114    -0.005685                0.238109     0.237441     0.00042      3642      
54     62     116    -0.004774                0.272382     0.270490     0.00024      3687      
54     64     118    -0.010915                0.291119     0.290834     -0.000118    3804      
54     66     120    -0.004529                0.292292     0.290783     0.000162     3838      
54     68     122    -0.003159                0.281659     0.279422     0.000382     3945      
54     70     124    -6.5e-05                 0.243078     0.243079     0.000126     4013      
54     72     126    0.000451                 0.20317      0.203268     3e-06        4117      
54     74     128    -1.8e-05                 0.168028     0.168028     -9e-05       4193      
54     76     130    -0.000224                0.136054     0.136185     -2.2e-05     4252      
54     78     132    -0.005706                0.104452     0.104537     0.000104     4299      
54     80     134    -0.072402                0.03104      -0.000001    -0.000151    4407      
54     82     136    -0.016053                0.000158     0.000000     0.0          4435      
54     84     138    -0.022894                0.083308     0.082356     1.3e-05      4527      
54     86     140    -0.017099                0.13587      0.135377     0.000648     4632      
54     88     142    -0.126489                0.175077     0.164831     0.097954     4721      
54     90     144    -0.116058                0.191124     0.185608     0.102058     4751      
54     92     146    -0.041832                0.211508     0.206684     0.075889     4857      
54     94     148    -0.035574                0.234767     0.232143     0.029113     4916      
54     96     150    -0.044868                0.253822     0.253621     9.3e-05      4961      
54     98     152    -0.04871                 0.270585     0.270422     0.000444     5081      
54     100    154    -0.053678                0.284228     0.283921     0.001091     5127      
54     102    156    -0.057945                0.290321     0.290035     0.000198     5217      
54     104    158    -0.061541                0.287363     0.287035     0.000183     5322      
54     106    160    -0.06336                 0.27545      0.275095     5.3e-05      5381      
54     108    162    -0.062013                0.257949     0.257520     1.4e-05      5441      
54     110    164    -0.053321                0.238781     0.238181     0.00014      5517      
54     112    166    -0.049505                0.218656     0.217935     0.000118     5622      
54     114    168    -0.040751                0.194811     0.194148     -5e-05       5666      
54     116    170    -0.030482                0.16348      0.163096     2e-06        5710      
54     118    172    -0.024758                0.129793     0.129427     3.7e-05      5815      
54     120    174    -0.024786                0.09729      0.097023     1.8e-05      5890      
54     122    176    -0.0171                  0.061015     0.061177     1.5e-05      5951      
54     124    178    -0.045875                -0.000374    0.000000     1e-06        6021      
54     126    180    0.000132                 -0.0         0.000000     0.0          6128      
54     128    182    -0.019663                -0.008214    0.000000     -0.0         6156      
54     130    184    -0.211694                0.078647     0.068377     4.4e-05      6267      
54     132    186    -0.226556                0.104867     0.096327     -2e-06       6312      
56     52     108    -0.014531                0.171705     0.171909     3.2e-05      6387      
56     54     110    -0.019522                0.20655      0.205288     0.011442     6522      
56     56     112    -0.083919                0.2274       0.224938     0.044629     6564      
56     58     114    -0.010591                0.24719      0.246894     -0.01739     6624      
56     60     116    -0.055459                0.318787     0.312239     0.000872     6689      
56     62     118    -0.037812                0.357604     0.356152     0.000913     6795      
56     64     120    -0.018952                0.339676     0.337703     0.000111     6840      
56     66     122    -0.003655                0.313404     0.313332     -0.000843    6969      
56     68     124    -0.001523                0.295343     0.295132     3.4e-05      6999      
56     70     126    -0.000691                0.268906     0.268780     1.7e-05      7059      
56     72     128    0.001828                 0.234806     0.234888     -0.000192    7177      
56     74     130    -0.004666                0.197963     0.197871     -4.2e-05     7239      
56     76     132    -0.005448                0.161961     0.161896     -3.4e-05     7344      
56     78     134    -0.007146                0.128182     0.128210     4.6e-05      7374      
56     80     136    -0.005696                0.079363     0.079289     0.000196     7466      
56     82     138    -0.01117                 0.000987     0.000000     -1e-06       7541      
56     84     140    -0.016395                0.098044     0.097393     4e-06        7587      
56     86     142    -0.17211                 0.161519     0.148977     0.100529     7721      
56     88     144    -0.530182                0.194021     0.180886     0.149614     7797      
56     90     146    -0.517475                0.207134     0.205444     0.125048     7841      
56     92     148    -0.352832                0.232476     0.238326     0.104241     7931      
56     94     150    -0.045092                0.268941     0.268959     0.000108     7961      
56     96     152    -0.05312                 0.28067      0.280651     0.000241     8081      
56     98     154    -0.055769                0.28872      0.288763     -2.8e-05     8111      
56     100    156    -0.0625                  0.295361     0.295341     -7.6e-05     8247      
56     102    158    -0.060678                0.296729     0.296560     0.000281     8307      
56     104    160    -0.060011                0.290729     0.290443     0.000268     8382      
56     106    162    -0.059411                0.276811     0.276430     8.7e-05      8457      
56     108    164    -0.057106                0.258932     0.258523     -0.000351    8487      
56     110    166    -0.054978                0.241492     0.241132     -7.7e-05     8606      
56     112    168    -0.048137                0.223999     0.223549     0.00011      8637      
56     114    170    -0.044597                0.204306     0.203892     0.000218     8726      
56     116    172    -0.040076                0.177752     0.177398     0.000126     8831      
56     118    174    -0.036685                0.14481      0.144518     7.9e-05      8890      
56     120    176    -0.039303                0.111864     0.111643     -7e-06       8936      
56     122    178    -0.034886                0.075598     0.075670     0.000285     9040      
56     124    180    -0.06787                 -0.000934    0.000000     -1e-06       9111      
56     126    182    -0.000753                -0.000149    0.000000     -0.0         9202      
56     128    184    -0.014936                -0.005109    0.000000     3e-06        9261      
56     130    186    -0.117149                0.07842      0.070455     5.4e-05      9327      
56     132    188    -0.138484                0.112865     0.108689     7.8e-05      9432      
56     134    190    -0.140852                0.141357     0.138092     -6e-06       9522      
56     136    192    -0.34186                 0.166098     0.157140     0.079642     9552      
56     138    194    -0.438147                0.18302      0.172014     0.093377     9627      
58     54     112    -0.016579                0.22717      0.227036     0.0001       9687      
58     56     114    -0.041029                0.257002     0.256253     0.018853     9777      
58     58     116    -0.020284                0.325483     0.324995     0.002063     9854      
58     60     118    -0.038874                0.371077     0.370465     -0.001418    9914      
58     62     120    -0.031223                0.382828     0.382259     0.002373     10020     
58     64     122    -0.021626                0.375686     0.374998     -0.000237    10065     
58     66     124    -0.009135                0.364029     0.352966     0.103525     10198     
58     68     126    -0.01301                 0.32812      0.327524     0.00113      10228     
58     70     128    -0.01362                 0.297737     0.296774     0.000171     10305     
58     72     130    -0.00241                 0.256888     0.256521     0.000575     10407     
58     74     132    -2.3e-05                 0.211524     0.211524     -6e-06       10493     
58     76     134    -0.001267                0.171861     0.171762     -5.4e-05     10539     
58     78     136    -0.003026                0.136253     0.136196     -4e-06       10584     
58     80     138    -0.010303                0.089194     0.089153     0.000114     10691     
58     82     140    -0.004382                0.001136     0.000000     -1e-06       10736     
58     84     142    -0.012994                0.110491     0.095460     0.028627     10855     
58     86     144    -0.294296                0.164687     0.153605     0.121008     10932     
58     88     146    -0.579747                0.201136     0.193038     0.161313     10977     
58     90     148    -0.188144                0.2237       0.240482     0.12892      11096     
58     92     150    -0.046931                0.286466     0.286516     6.2e-05      11126     
58     94     152    -0.052622                0.303283     0.303191     0.000553     11232     
58     96     154    -0.06006                 0.31028      0.310354     1.4e-05      11261     
58     98     156    -0.058077                0.314801     0.314748     0.000356     11367     
58     100    158    -0.059601                0.317233     0.317142     -2e-06       11472     
58     102    160    -0.062006                0.315928     0.315769     -7.2e-05     11547     
58     104    162    -0.063719                0.311167     0.310733     2.7e-05      11562     
58     106    164    -0.065202                0.294006     0.293339     0.000257     11682     
58     108    166    -0.059428                0.267582     0.267195     0.00059      11771     
58     110    168    -0.053584                0.245911     0.245528     -2.6e-05     11786     
58     112    170    -0.047894                0.227175     0.226798     -0.000133    11906     
58     114    172    -0.04077                 0.207408     0.207038     7.2e-05      11951     
58     116    174    -0.037692                0.182265     0.181907     5.5e-05      12026     
58     118    176    -0.033755                0.151014     0.150672     0.000167     12101     
58     120    178    -0.034607                0.118988     0.118715     -2e-05       12160     
58     122    180    -0.043525                -0.076144    -0.076149    5e-06        12246     
58     124    182    -0.013976                -0.00095     0.000000     -4e-06       12321     
58     126    184    0.000172                 -0.0         0.000000     0.0          12398     
58     128    186    0.000152                 2e-06        0.000000     0.0          12473     
58     130    188    -0.08172                 0.068925     0.059611     6e-06        12537     
58     132    190    -0.100352                0.108904     0.105059     0.012252     12657     
58     134    192    -0.490131                0.148798     0.138586     0.103717     12732     
58     136    194    -0.723429                0.171051     0.160978     0.124938     12777     
58     138    196    -0.869736                0.189325     0.181221     0.131883     12852     
58     140    198    -0.120247                0.246854     0.245409     -4.1e-05     12912     
58     142    200    -0.120133                0.264328     0.262265     2.9e-05      13032     
58     144    202    -0.114714                0.276187     0.272757     0.000202     13077     
58     146    204    -0.125635                0.28627      0.279357     -0.000171    13182     
58     148    206    -0.173442                0.295326     0.282896     -4.8e-05     13242     
58     150    208    -0.252065                0.302961     0.285130     8.8e-05      13332     
60     56     116    -0.005628                0.339263     0.339700     6.3e-05      13375     
60     58     118    -0.011627                0.373796     0.373534     0.00149      13470     
60     60     120    -0.028106                0.38678      0.386487     0.001086     13515     
60     62     122    -0.021485                0.389701     0.389333     0.000637     13620     
60     64     124    -0.022266                0.384402     0.384052     -0.000258    13665     
60     66     126    -0.018631                0.371629     0.371386     0.001078     13785     
60     68     128    -0.024504                0.366107     0.360349     0.078041     13843     
60     70     130    -0.030641                0.376956     0.375986     0.000131     13934     
60     72     132    -0.038208                0.38603      0.385041     -0.000101    13964     
60     74     134    -0.033002                0.347412     0.345739     -0.000152    14040     
60     76     136    0.001205                 0.177837     0.177732     5.1e-05      14139     
60     78     138    -0.005393                0.137937     0.137803     0.000734     14201     
60     80     140    -0.017699                0.082319     0.082191     1.9e-05      14321     
60     82     142    -4.8e-05                 0.000552     0.000000     -8e-06       14393     
60     84     144    -0.011016                0.081872     0.080660     -2.6e-05     14457     
60     86     146    -0.269288                0.160009     0.154660     0.121647     14547     
60     88     148    -0.388908                0.208102     0.206523     0.148356     14607     
60     90     150    -0.054005                0.280405     0.280019     0.000691     14652     
60     92     152    -0.056423                0.3126       0.312387     0.000838     14742     
60     94     154    -0.060358                0.323981     0.323804     -3.5e-05     14787     
60     96     156    -0.065001                0.330838     0.330681     0.000117     14907     
60     98     158    -0.062759                0.334548     0.334382     0.000133     14997     
60     100    160    -0.062089                0.336058     0.335922     -0.000145    15057     
60     102    162    -0.064262                0.336019     0.335821     -0.000107    15102     
60     104    164    -0.067899                0.3454       0.344934     0.000231     15207     
60     106    166    -0.074337                0.361912     0.361708     -4.9e-05     15237     
60     108    168    -0.643381                0.354732     0.314568     0.000462     15374     
60     110    170    -0.054432                0.253304     0.252936     0.000476     15386     
60     112    172    -0.049864                0.232688     0.232333     0.000301     15476     
60     114    174    -0.044236                0.211249     0.210851     1.2e-05      15536     
60     116    176    -0.035888                0.186387     0.186016     -2.4e-05     15611     
60     118    178    -0.032962                0.155892     0.155569     -1.6e-05     15685     
60     120    180    -0.019644                0.121068     0.120645     1e-05        15805     
60     122    182    -0.025511                -0.07992     -0.079534    -3e-06       15831     
60     124    184    -0.017761                -0.000905    0.000000     -3e-06       15951     
60     126    186    -0.002803                -0.000156    0.000000     -1e-06       16012     
60     128    188    0.000146                 0.0          0.000000     0.0          16118     
60     130    190    -0.200703                0.053086     -0.000002    -2e-06       16137     
60     132    192    -0.381862                0.108016     0.091524     0.091184     16226     
60     134    194    -0.789716                0.141968     0.131981     0.128099     16302     
60     136    196    -1.116354                0.167205     0.162071     0.144664     16392     
60     138    198    -0.580951                0.190655     0.239017     0.149208     16452     
60     140    200    -0.08507                 0.263131     0.261876     7.2e-05      16527     
60     142    202    -0.083569                0.277371     0.275942     -2.7e-05     16632     
60     144    204    -0.082901                0.288498     0.286270     8e-06        16662     
60     146    206    -0.106688                0.298398     0.293617     -1.8e-05     16737     
60     148    208    -0.190125                0.30902      0.299969     0.000151     16857     
60     150    210    -0.297073                0.318312     0.306988     -0.000237    16947     
60     152    212    -0.333425                0.32168      0.311615     0.00021      16977     
62     60     122    -0.04629                 0.392491     0.392419     0.00082      17084     
62     62     124    -0.040579                0.391928     0.391841     0.000177     17114     
62     64     126    -0.03814                 0.384642     0.384451     9.6e-05      17220     
62     66     128    -0.032295                0.371629     0.371500     0.000254     17280     
62     68     130    -0.039978                0.361432     0.361594     0.000245     17338     
62     70     132    -0.044016                0.371164     0.370806     -9.8e-05     17444     
62     72     134    -0.042937                0.381475     0.380951     -4.7e-05     17549     
62     74     136    -0.034474                0.362506     0.361842     0.00044      17610     
62     76     138    -1e-05                   0.189963     0.189963     -9e-06       17693     
62     78     140    -0.005053                0.139027     0.138374     2.3e-05      17757     
62     80     142    -0.021607                0.047343     0.043402     1e-06        17786     
62     82     144    1e-06                    0.0          0.000000     -0.0         17918     
62     84     146    -0.009592                0.052292     0.051610     -1.7e-05     17979     
62     86     148    -0.121829                0.153224     0.156926     0.106502     18072     
62     88     150    -0.077224                0.224619     0.219885     0.076039     18147     
62     90     152    -0.060009                0.29244      0.292149     -3.3e-05     18162     
62     92     154    -0.059512                0.318219     0.318052     7.9e-05      18237     
62     94     156    -0.060857                0.327678     0.327516     2e-05        18312     
62     96     158    -0.064141                0.334663     0.334524     0.000199     18387     
62     98     160    -0.064249                0.338758     0.338633     -1.9e-05     18507     
62     100    162    -0.05771                 0.340467     0.340315     -0.00013     18567     
62     102    164    -0.06294                 0.339642     0.339476     7.2e-05      18627     
62     104    166    -0.067943                0.344219     0.343891     -1.3e-05     18732     
62     106    168    -0.072782                0.358459     0.358131     7e-06        18807     
62     108    170    -0.079478                0.350504     0.350135     -5.1e-05     18898     
62     110    172    -0.059919                0.26397      0.263681     -2.4e-05     18941     
62     112    174    -0.050612                0.243876     0.243574     0.000448     19046     
62     114    176    -0.05101                 0.221558     0.221162     0.000505     19076     
62     116    178    -0.047454                0.195561     0.195232     -6.4e-05     19135     
62     118    180    -0.056826                -0.165595    -0.165442    -1.7e-05     19206     
62     120    182    -0.039798                -0.130179    -0.129748    -1.1e-05     19326     
62     122    184    -0.021362                -0.085607    -0.085049    -5e-06       19371     
62     124    186    -0.003409                -0.000889    0.000000     1e-06        19431     
62     126    188    -0.004926                0.00016      0.000000     0.0          19509     
62     128    190    -0.003337                0.000631     0.000000     -0.0         19584     
62     130    192    -0.027635                0.029573     -0.000003    -1e-05       19662     
62     132    194    -0.645611                0.095964     0.072038     0.111331     19796     
62     134    196    -1.100158                0.131929     0.129564     0.142422     19857     
62     136    198    -1.340827                0.162287     0.174742     0.15608      19902     
62     138    200    -0.056829                0.244032     0.243049     -0.000108    19962     
62     140    202    -0.058677                0.264714     0.263638     -0.0         20037     
62     142    204    -0.060919                0.278747     0.277652     -3.9e-05     20172     
62     144    206    -0.061037                0.289009     0.287670     -1.9e-05     20232     
62     146    208    -0.058996                0.296516     0.294078     2.8e-05      20322     
62     148    210    -0.077311                0.304399     0.298956     1.3e-05      20337     
62     150    212    -0.158025                0.313511     0.303542     -3.8e-05     20427     
62     152    214    -0.227336                0.318194     0.306335     7.2e-05      20547     
62     154    216    -0.251312                0.317408     0.306246     4.4e-05      20562     
62     156    218    -0.281672                0.314591     0.304352     0.000173     20682     
62     158    220    -0.305005                0.311367     0.301379     -0.000132    20712     
64     62     126    -0.047515                0.386839     0.386622     -0.000125    74        
64     64     128    -0.045348                0.376837     0.376680     -5.3e-05     119       
64     66     130    -0.043126                0.363432     0.363251     0.000272     179       
64     68     132    -0.04727                 0.352573     0.352585     0.000216     283       
64     70     134    -0.044684                0.357096     0.357021     -0.001292    313       
64     72     136    -0.049824                0.373176     0.372762     0.000449     419       
64     74     138    -0.040288                0.360281     0.359684     0.000581     464       
64     76     140    -2e-06                   -0.181597    -0.181599    2.6e-05      593       
64     78     142    -0.005073                -0.156946    -0.156850    -6e-05       652       
64     80     144    -0.006606                0.00034      0.000000     8.3e-05      699       
64     82     146    -0.005155                0.000101     0.000000     1.9e-05      819       
64     84     148    -0.004525                0.018545     0.000062     -4.6e-05     896       
64     86     150    -0.044515                0.159022     0.157870     1.4e-05      912       
64     88     152    -0.056429                0.227509     0.226884     -6.3e-05     987       
64     90     154    -0.061468                0.28057      0.280297     -0.000133    1062      
64     92     156    -0.060816                0.311196     0.311016     -0.0         1137      
64     94     158    -0.061518                0.321939     0.321793     0.000589     1227      
64     96     160    -0.066029                0.328674     0.328567     6.7e-05      1347      
64     98     162    -0.066814                0.333221     0.333148     0.000164     1392      
64     100    164    -0.063004                0.335347     0.335281     -0.000197    1497      
64     102    166    -0.063411                0.33305      0.333136     -2.2e-05     1541      
64     104    168    -0.062922                0.327456     0.327354     -0.000128    1632      
64     106    170    -0.06778                 0.313442     0.313466     9e-06        1676      
64     108    172    -0.072296                0.292222     0.291980     9e-06        1737      
64     110    174    -0.061719                0.274352     0.274141     -8e-06       1811      
64     112    176    -0.05944                 0.256926     0.256643     -6e-05       1886      
64     114    178    -0.060828                0.235476     0.234977     0.000208     1991      
64     116    180    -0.061334                0.209166     0.208683     -8e-06       2050      
64     118    182    -0.043996                -0.173892    -0.173677    2.3e-05      2121      
64     120    184    -0.050496                -0.146843    -0.146705    -4e-06       2211      
64     122    186    -0.025948                -0.095585    -0.094914    3.5e-05      2271      
64     124    188    -0.010423                0.000599     0.000000     -2e-06       2364      
64     126    190    -0.00079                 0.000154     0.000000     -2e-06       2469      
64     128    192    -0.02062                 0.000627     0.000000     1e-06        2484      
64     130    194    -0.24001                 0.047713     0.000001     0.061311     2606      
64     132    196    -0.898243                0.081933     0.056979     0.117902     2694      
64     134    198    -1.064185                0.123905     0.139458     0.150917     2742      
64     136    200    -0.848593                0.162178     0.195027     0.158217     2817      
64     138    202    -0.040611                0.237504     0.236563     -2.9e-05     2862      
64     140    204    -0.041711                0.259531     0.258598     -0.000204    2952      
64     142    206    -0.048629                0.275872     0.274944     0.000152     3027      
64     144    208    -0.049975                0.286802     0.285876     -9.6e-05     3102      
64     146    210    -0.045413                0.292992     0.291816     -0.000239    3207      
64     148    212    -0.040132                0.296199     0.294817     -8.5e-05     3236      
64     150    214    -0.039559                0.297891     0.295206     4.6e-05      3311      
64     152    216    -0.037556                0.297299     0.293167     -0.00024     3431      
64     154    218    -0.036204                0.296289     0.290578     -0.000311    3521      
64     156    220    -0.071398                0.297067     0.289015     3.5e-05      3551      
64     158    222    -0.179622                0.302962     0.290402     -0.000194    3612      
64     160    224    -0.255495                0.304898     0.293323     -0.000144    3687      
64     162    226    -0.239404                0.30187      0.292359     -0.000139    3806      
66     66     132    -0.04995                 0.35334      0.353073     4.9e-05      3870      
66     68     134    -0.052321                0.344696     0.344593     0.000195     3928      
66     70     136    -0.050105                0.345159     0.344947     -0.00012     4018      
66     72     138    -0.051633                0.360263     0.359828     0.000683     4109      
66     74     140    -0.046209                0.352519     0.352300     -2.8e-05     4138      
66     76     142    -0.003119                -0.189454    -0.189234    6.6e-05      4222      
66     78     144    -0.00389                 -0.166471    -0.166351    2.7e-05      4312      
66     80     146    -0.000435                0.00062      0.000000     -3e-06       4359      
66     82     148    -0.008192                0.000141     0.000000     2e-06        4464      
66     84     150    -0.011074                -0.034551    -0.030586    2.1e-05      4521      
66     86     152    -0.028885                -0.13083     -0.130675    5.7e-05      4641      
66     88     154    -0.065419                0.223606     0.222896     -7.3e-05     4662      
66     90     156    -0.06908                 0.268219     0.267903     5.2e-05      4737      
66     92     158    -0.064585                0.302072     0.301909     0.000126     4827      
66     94     160    -0.067399                0.315242     0.315136     0.000168     4947      
66     96     162    -0.070328                0.321956     0.322035     -6.2e-05     4961      
66     98     164    -0.073452                0.326869     0.326969     -3.8e-05     5051      
66     100    166    -0.06891                 0.329465     0.329566     1e-06        5111      
66     102    168    -0.070061                0.327606     0.327611     3.9e-05      5247      
66     104    170    -0.071944                0.320655     0.320642     2.5e-05      5322      
66     106    172    -0.072369                0.3088       0.308728     0.00028      5397      
66     108    174    -0.075549                0.294303     0.294186     0.000196     5441      
66     110    176    -0.069954                0.280746     0.280563     0.00016      5517      
66     112    178    -0.063441                0.267098     0.266831     0.000214     5591      
66     114    180    -0.063548                0.248816     0.248193     1e-05        5636      
66     116    182    -0.046331                -0.187988    -0.187575    -1e-05       5705      
66     118    184    -0.049501                -0.179379    -0.179270    -1.9e-05     5796      
66     120    186    -0.04862                 -0.159485    -0.159397    -2.6e-05     5916      
66     122    188    -0.037402                -0.10775     -0.107037    -3e-06       5931      
66     124    190    -0.00096                 -0.001384    0.000000     0.0          6067      
66     126    192    0.00023                  0.0          0.000000     -1e-06       6143      
66     128    194    -0.008932                -0.000751    0.000000     -4e-06       6157      
66     130    196    -0.302883                0.049463     -0.000009    0.070596     6281      
66     132    198    -0.881954                0.077318     0.079286     0.120973     6354      
66     134    200    -0.523894                0.129339     0.149096     0.149653     6429      
66     136    202    -0.303981                0.172374     0.192117     0.155308     6489      
66     138    204    -0.025616                0.226856     0.226257     1.3e-05      6596      
66     140    206    -0.032956                0.250175     0.249314     -0.000167    6612      
66     142    208    -0.039618                0.268697     0.267888     -8e-05       6717      
66     144    210    -0.043536                0.281868     0.281117     -3.6e-05     6807      
66     146    212    -0.041761                0.288895     0.288141     -0.000132    6837      
66     148    214    -0.039577                0.29162      0.291046     -4.8e-05     6941      
66     150    216    -0.033482                0.291673     0.290869     -7.1e-05     7001      
66     152    218    -0.026014                0.289719     0.288715     -6.7e-05     7061      
66     154    220    -0.019684                0.287182     0.285828     9e-06        7166      
66     156    222    -0.009221                0.28522      0.282891     -7.4e-05     7226      
66     158    224    -0.046781                0.286674     0.281410     1e-06        7301      
66     160    226    -0.158699                0.294819     0.282264     -4.6e-05     7362      
66     162    228    -0.234057                0.29795      0.283172     8e-05        7452      
66     164    230    -0.227635                0.289786     0.272792     -9.5e-05     7556      
66     166    232    -0.064539                0.273063     0.235358     3.4e-05      7586      
66     168    234    0.003152                 0.230205     0.217309     0.066634     7719      
66     170    236    -0.002686                0.206949     0.198487     0.053332     7793      
66     172    238    0.000889                 0.175385     0.175385     1.3e-05      7853      
66     174    240    0.000167                 -0.144017    -0.143536    -1.3e-05     7897      
66     176    242    -0.003926                -0.124835    -0.124291    -1.9e-05     7972      
66     178    244    0.000814                 -0.094044    -0.094043    -6e-06       8078      
66     180    246    1.1e-05                  -0.053876    -0.053778    -9e-06       8122      
66     182    248    -0.012921                -0.000475    0.000000     -2e-06       8229      
66     184    250    -0.003257                -0.000404    0.000000     -1e-06       8272      
66     186    252    -0.646746                0.040506     0.000000     -1.9e-05     8355      
68     68     136    -0.058528                0.338864     0.338707     0.000637     8488      
68     70     138    -0.056994                0.337134     0.336895     0.00027      8623      
68     72     140    -0.059654                0.346705     0.346650     0.000506     8668      
68     74     142    -0.056004                0.34331      0.343160     5.4e-05      8728      
68     76     144    -0.002707                -0.19184     -0.191620    -1.4e-05     8782      
68     78     146    -0.001181                -0.169854    -0.169689    1.2e-05      8857      
68     80     148    -0.006216                0.037549     0.034545     3.6e-05      8981      
68     82     150    -0.003543                -0.000315    0.000000     1e-06        9037      
68     84     152    -1.8e-05                 -0.060799    -0.060280    0.00021      9127      
68     86     154    -0.038709                0.151952     0.151151     0.000152     9220      
68     88     156    -0.065637                0.207708     0.207020     0.002935     9267      
68     90     158    -0.0704                  0.24825      0.247885     0.000625     9357      
68     92     160    -0.068652                0.282707     0.282546     0.00156      9447      
68     94     162    -0.076073                0.304324     0.304401     -5.8e-05     9476      
68     96     164    -0.07716                 0.314926     0.315020     0.000172     9551      
68     98     166    -0.073538                0.321305     0.321307     -6.9e-05     9657      
68     100    168    -0.072454                0.324352     0.324384     -0.000172    9732      
68     102    170    -0.072135                0.322647     0.322739     0.00012      9761      
68     104    172    -0.072448                0.316015     0.316070     8e-06        9836      
68     106    174    -0.078581                0.305595     0.305567     -0.000262    9912      
68     108    176    -0.077883                0.293622     0.293556     5.8e-05      10031     
68     110    178    -0.077414                0.282359     0.282235     0.000121     10092     
68     112    180    -0.061021                0.271266     0.271114     2.9e-05      10151     
68     114    182    -0.066859                0.255245     0.255109     8.4e-05      10225     
68     116    184    -0.051136                -0.189549    -0.189384    -7e-06       10326     
68     118    186    -0.04577                 -0.182254    -0.182145    2.1e-05      10371     
