 Nrows 
   233 
    Z     N          Q20                 Q30           beta2       beta3
    92   130      7.9640439568      0.2033110942    0.089768        0.01 
    92   132     13.4724643908      0.2069908584    0.149604        0.01 
   102   130     -27.736484492      0.2220399386   -0.290501        0.01 
   102   132    -28.8537314576      0.2258847146    -0.29791        0.01 
   106   192     19.3044605592      0.3663427971    0.133211        0.01 
   106   194     24.1719425129      0.3712766512     0.16495        0.01 
   106   196     27.7299612252      0.3762435078    0.187146        0.01 
   108   188     -0.6038622182      0.3614419453   -0.004214        0.01 
   108   190     13.2128990545      0.3663427971    0.091176        0.01 
   108   192     18.6858860603      0.3712766512    0.127513        0.01 
   108   194     24.0126000888      0.3762435078    0.162058        0.01 
   110   188     -0.3443214021      0.3663427971   -0.002376        0.01 
   110   190     11.9901334244      0.3712766512    0.081821        0.01 
   110   192     17.3421535154      0.3762435078     0.11704        0.01 
   110   194     22.1952391639      0.3812433667    0.148154        0.01 
   110   270     26.1381357114      0.5956927604    0.120285        0.01 
   110   272     30.3372960914      0.6019797117    0.138393        0.01 
   112   190     10.3072016647      0.3762435078    0.069562        0.01 
   112   194     19.7537870639       0.386276228    0.130424        0.01 
   112   196     24.4540796499      0.3913420916    0.159714        0.01 
   112   198    -38.6960211563      0.3964409576   -0.250019        0.01 
   112   270     24.3776011008      0.6019797117    0.111206        0.01 
   112   272     28.8438551359      0.6082996654     0.13044        0.01 
   114   190     -8.0697703255      0.3812433667   -0.053866        0.01 
   114   192     13.4085963378       0.386276228     0.08853        0.01 
   114   194     17.3376016452      0.3913420916    0.113235        0.01 
   114   196     21.1217787736      0.3964409576     0.13647        0.01 
   114   198    -38.2860591167       0.401572826   -0.244733        0.01 
   114   200    -40.1031955877      0.4067376967   -0.253633        0.01 
   114   270     21.8389820679      0.6082996654    0.098762        0.01 
   114   272     27.0374781122      0.6146526214    0.121217        0.01 
   116   192    -11.7373886565      0.3913420916   -0.076659        0.01 
   116   194    -33.9927998375      0.3964409576   -0.219631        0.01 
   116   196    -35.8509122578       0.401572826   -0.229167        0.01 
   116   198    -37.7975618648      0.4067376967   -0.239051        0.01 
   118   192    -10.8551115708      0.3964409576   -0.070136        0.01 
   118   194    -32.9990089277       0.401572826   -0.210937        0.01 
   118   196    -34.8083967617      0.4067376967   -0.220146        0.01 
   118   202    -43.6110317332      0.4224303232   -0.267253        0.01 
   120   192    -30.6478704115       0.401572826   -0.195908        0.01 
   120   194    -32.1234450233      0.4067376967   -0.203165        0.01 
