Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
56     52     108         -840.236705              0.17734             0.161805               0.170086               2.654654                   2.121964                       4.776618                    0.028712                        0.023113                           0.051825                         0.457225                0.810924              4.603107              4.47112               4.540037               4.677905             1              YES
56     54     110         -869.448242             0.211413             0.201575               0.206696               3.193773                   2.805416                       5.999189                    0.028487                        0.025096                           0.053583                         0.520079                0.753157              4.624205             4.519897               4.573296               4.698225             2              YES
56     56     112         -897.180478             0.231898             0.226919               0.229451               3.532481                    3.34034                       6.872821                    0.028836                        0.027268                           0.056103                         0.595701                0.717799              4.643471             4.564688               4.604248               4.716749             3              YES
56     58     114         -923.098935             0.270753             0.276427               0.273609               4.172981                   4.316905                       8.489886                    0.029161                        0.029478                           0.058638                         0.625475                0.705333               4.67076             4.619839               4.644923               4.743179             4              YES
56     60     116         -948.660077             0.327607               0.3356               0.331717               5.140445                   5.572897                      10.713342                    0.029916                         0.03184                           0.061756                         0.582805                0.758111              4.712754             4.683807               4.697803               4.784104             5              YES
56     62     118          -972.68254             0.362662             0.362125               0.362381               5.770509                   6.346553                      12.117062                    0.030818                        0.033659                           0.064477                         0.555518                0.776141              4.745776             4.733568               4.739365               4.816207             6              YES
56     64     120         -995.261342             0.355567             0.354085               0.354775               5.680373                   6.485657                      12.166029                    0.031121                         0.03529                           0.066411                         0.596695                0.764355              4.755309             4.762976                 4.7594               4.825171             7              YES
56     66     122        -1016.683479             0.310821              0.31637               0.313841               4.944176                   6.007732                      10.951908                    0.030896                        0.036763                           0.067658                          0.64852                0.727435              4.745071             4.775631               4.761628               4.814651             8              YES
56     68     124        -1037.485477             0.286637             0.290592               0.288826               4.564301                   5.733621                      10.297922                    0.031078                        0.038219                           0.069297                         0.651134                0.695789              4.747573             4.795821               4.774092               4.816687             9              YES
56     70     126        -1057.258391             0.266285             0.265917               0.266078               4.248623                   5.448074                       9.696697                    0.031393                        0.039618                           0.071011                         0.642847                0.677509              4.752278             4.816645               4.788144               4.820895            10              YES
