Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
56     52     108         -838.576583              0.18351             0.161488               0.173273               2.780079                    2.12501                       4.905089                    0.029505                        0.022979                           0.052484                         0.575076                0.660102              4.630728             4.478716                4.55817               4.705086             1              YES
56     54     110         -867.639703             0.210609             0.199356               0.205235               3.217371                   2.783519                        6.00089                    0.029176                        0.025152                           0.054328                         0.622463                0.617087              4.650108             4.527211               4.590189               4.723722             2               NO
56     56     112         -895.147639             0.227101             0.222708                0.22495               3.497502                   3.290037                       6.787539                    0.029008                        0.027673                           0.056681                         0.694247                0.597288              4.668962             4.572809               4.621136               4.741846             3              YES
56     58     114          -920.58932              0.24539             0.248636               0.247017               3.808757                   3.880721                       7.689478                    0.030961                        0.028167                           0.059128                         0.746584                0.589874              4.687205             4.618548               4.652401               4.759374             4              YES
56     60     116         -945.152274             0.312245             0.327369               0.320003                4.93809                    5.45194                       10.39003                    0.030067                        0.032185                           0.062253                         0.689078                0.653172              4.731325             4.690572                4.71029                 4.8024             5              YES
56     62     118         -968.953448             0.358899              0.35923               0.359072               5.768385                   6.322828                      12.091214                    0.031135                        0.034029                           0.065164                         0.655455                0.666958              4.769709             4.743717                4.75607               4.839792             6              YES
56     64     120         -991.311478             0.338464             0.342478               0.340604               5.441656                   6.287657                      11.729313                    0.031208                        0.035641                            0.06685                           0.7041                0.654925              4.770463             4.768511               4.769422               4.840107             7              YES
56     66     122        -1013.040361             0.309535             0.318499               0.314403               4.973097                   6.082591                      11.055688                    0.031203                        0.037243                           0.068446                         0.719016                0.628388              4.768805             4.789204               4.779851               4.838044             8              YES
56     68     124        -1033.912854             0.289731             0.298893               0.294793                4.66136                   5.937222                      10.598581                    0.031402                        0.038784                           0.070186                         0.700665                0.613693              4.772103             4.811986               4.794015               4.840866             9              YES
56     70     126        -1053.432306              0.26662             0.270869               0.269006               4.290613                   5.580119                       9.870732                    0.031644                        0.040125                           0.071769                         0.691903                0.595559              4.772699             4.829896               4.804559               4.841026            10              YES
56     72     128        -1071.737687             0.239259              0.23431               0.236439               3.851081                   4.996562                       8.847643                     0.03215                        0.041144                           0.073294                         0.729462                  0.5737              4.773183             4.845281               4.813871               4.841074            11              YES
56     74     130        -1089.342418             0.209428             0.193184               0.200041               3.375105                   4.261723                       7.636828                    0.033139                         0.04179                           0.074929                          0.75096                0.574035              4.776143              4.86112               4.824698               4.843565            12              YES
56     76     132        -1106.815083             0.179415             0.153485               0.164228               2.896663                   3.503143                       6.399806                    0.034492                        0.042181                           0.076673                         0.721329                0.606909              4.780474             4.879032               4.837465               4.847408            13              YES
56     78     134        -1124.027731             0.149191             0.118524               0.130994               2.414122                    2.79881                       5.212932                    0.036102                        0.042387                           0.078489                         0.642186                0.666441              4.785848             4.898697               4.851856               4.852281            14              YES
56     80     136        -1140.544577             0.098021             0.072514               0.082696               1.590766                   1.771433                       3.362199                    0.037935                        0.042321                           0.080256                         0.543772                0.788174               4.79285             4.919837                4.86795                4.85876            15              YES
56     82     138        -1156.622411             0.001276             0.000818               0.000998               0.020708                   0.020619                       0.041327                    0.033125                        0.049172                           0.082297                         0.528376                0.883612              4.793675             4.935212               4.878272               4.859148            16              YES
56     84     140        -1166.552239             0.116177             0.091977               0.101275               1.907105                   2.419714                       4.326819                    0.037968                        0.047292                            0.08526                         0.412937                0.724124              4.820344              4.98251               4.918285               4.885035            17              YES
56     86     142        -1176.642545             0.162375             0.141485               0.149359               2.691151                   3.876517                       6.567668                     0.03557                         0.05119                            0.08676                         0.495448                0.604968              4.843513             5.025284               4.954396               4.907476            18               NO
56     88     144        -1186.254964             0.191462             0.175254                0.18125               3.205849                    4.99728                       8.203129                    0.035549                        0.055419                           0.090968                         0.573718                0.546636              4.868342             5.068001               4.991305               4.931563            19              YES
56     90     146        -1194.762873             0.213901             0.201103               0.205753               3.617539                    5.96045                       9.577989                    0.035992                        0.059158                            0.09515                         0.636595                0.507138              4.892724             5.109211               5.027277               4.955216            20              YES
56     92     148        -1202.644509             0.242048             0.236525               0.238495               4.139631                   7.293278                      11.432909                    0.036156                        0.062651                           0.098808                         0.672684                0.473466              4.920179             5.154355               5.067021                4.98191            21              YES
56     94     150         -1210.56404             0.269689             0.268571               0.268963               4.667033                    8.60972                      13.276753                    0.037072                        0.065584                           0.102657                         0.648223                  0.4814              4.949252             5.199315               5.107391               5.010211            22              YES
