Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
56     52     108         -836.589594             0.172234              0.15216               0.162894               2.584764                   1.986744                       4.571508                    0.028968                        0.022835                           0.051803                         0.603712                0.676756              4.608955             4.461322               4.538472               4.683658             1              YES
56     54     110         -865.812259             0.204198             0.193837               0.199246               3.090388                   2.685865                       5.776252                    0.028557                        0.024858                           0.053414                         0.662334                0.631818              4.628411             4.509951               4.570641               4.702365             2              YES
56     56     112         -893.362088             0.223862             0.218899                0.22143               3.415057                   3.209118                       6.624174                    0.028696                        0.027303                           0.055999                         0.733992                0.606824              4.646857             4.555347               4.601329               4.720083             3              YES
56     58     114         -919.249926             0.245756             0.247181               0.246471               3.779724                   3.830154                       7.609878                    0.029032                        0.029195                           0.058227                         0.789916                0.603864              4.665826             4.601839               4.633382               4.738321             4              YES
56     60     116          -944.13799             0.293344             0.304201               0.298918               4.575446                   5.006353                       9.581799                    0.029582                        0.031484                           0.061066                         0.773587                0.627905              4.698715             4.662834                4.68019               4.770275             5              YES
56     62     118         -968.185315             0.339693             0.343615               0.341747               5.382381                   5.985121                      11.367502                    0.030528                        0.033463                           0.063991                         0.729779                0.654073              4.735816             4.718996               4.726986               4.806393             6              YES
56     64     120         -990.818005             0.331851             0.335312               0.333699               5.276192                   6.105834                      11.382026                    0.030794                        0.035105                           0.065899                         0.756758                0.652277              4.743946             4.749009               4.746647               4.813973             7              YES
56     66     122        -1012.475465              0.30604             0.311599               0.309063               4.864697                   5.903705                      10.768403                    0.030873                        0.036618                           0.067492                         0.791502                0.634007              4.743399             4.770211               4.757922               4.813003             8              YES
56     68     124        -1033.247032             0.281502             0.285634               0.283788               4.475985                   5.622591                      10.098577                    0.031039                        0.038052                           0.069091                         0.799859                0.617893              4.744108             4.790204               4.769442               4.813272             9              YES
56     70     126        -1052.998491             0.258892              0.25796               0.258368               4.120235                   5.269947                       9.390182                    0.031354                         0.03937                           0.070725                         0.804449                0.597795              4.746269             4.809758               4.781645               4.814971            10              YES
56     72     128        -1071.667158             0.234273             0.226316               0.229732               3.733242                   4.793724                       8.526966                    0.031897                        0.040496                           0.072393                           0.8066                0.589308              4.749341             4.829006               4.794315               4.817569            11              YES
56     74     130        -1089.583584             0.205499             0.189064               0.195985               3.280176                   4.148038                       7.428214                    0.032735                        0.041372                           0.074107                         0.804223                0.594841              4.753291             4.847817               4.807326               4.821033            12              YES
56     76     132        -1107.127439             0.174544             0.150902                0.16067                2.79207                   3.428394                       6.220464                    0.033845                         0.04206                           0.075905                          0.77304                0.628845              4.758402             4.867841               4.821716               4.825643            13              YES
56     78     134        -1124.225678             0.138759             0.112368               0.123066               2.224899                   2.643129                       4.868028                    0.035259                          0.0425                           0.077759                         0.701402                0.695387              4.764046              4.88917               4.837273               4.830779            14              YES
56     80     136         -1140.57365              0.04983             0.043546               0.046047               0.814545                   1.077256                       1.891801                    0.034729                        0.044762                           0.079491                         0.624806                0.862423              4.810183             4.950893               4.893444               4.875859            15              YES
56     82     138        -1156.498409                4e-06                 -0.0                  1e-06                5.7e-05                     -2e-06                        5.5e-05                     0.03164                        0.046922                           0.078562                         0.560953                0.854945              4.773371             4.930648               4.867438               4.839118            16              YES
56     84     140        -1167.378792             0.093343             0.074105                0.08147               1.519331                   1.944409                        3.46374                    0.036806                        0.047722                           0.084528                         0.488046                0.764229              4.799957             4.975959               4.906316               4.864919            17              YES
56     86     142        -1178.068946             0.155848             0.135271               0.142998               2.560028                   3.694864                       6.254893                    0.033755                        0.054205                            0.08796                         0.586449                0.615935              4.821943             5.017566               4.941344               4.886188            18               NO
56     88     144        -1188.073757             0.184616             0.167847               0.174027               3.065827                    4.77535                       7.841177                     0.03519                        0.054791                           0.089981                         0.665956                0.564793               4.84831             5.062317               4.980185               4.911788            19              YES
56     90     146        -1197.346718             0.208814             0.194359                0.19959               3.503364                   5.749798                       9.253162                     0.03562                        0.058467                           0.094087                         0.727373                0.525686              4.873198              5.10443               5.016998               4.935937            20              YES
56     92     148        -1206.038401             0.235414             0.223873               0.227976               3.998029                   6.892511                       10.89054                    0.035636                        0.061769                           0.097405                         0.758891                0.500424              4.902956             5.150376               5.058181               4.964901            21               NO
56     94     150           -1214.502             0.262538             0.254725               0.257453               4.504717                   8.146957                      12.651674                    0.036701                        0.065229                            0.10193                         0.756567                0.488324                4.9282             5.193294               5.095939               4.989416            22              YES
