Z      N      A         Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N       Quad_Def_Beta2_total Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)        Quad_Moment_Q2_total_(fm^2) Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)        Octupole_Moment_Q3_total_(fm^3)    Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)      RMS_radius_total_(fm)  Charge_Radius_(fm) File_ID              Converged 
2      2      4            -18.740751             0.002026             0.001945               0.001985                0.00022                   0.000212                       0.000432                        -0.0                            -0.0                               -0.0                         2.066012                1.678855              2.074989             2.080353               2.077673               2.234162    block1a-000012          YES
2      4      6            -23.250798                  0.0                1e-06                    0.0                    0.0                        0.0                            0.0                         0.0                             0.0                                0.0                         2.113089                1.293324              2.001049             2.660408               2.460335                2.13869    block1a-000143          YES
2      6      8            -24.627961            -0.000833            -0.012288              -0.010808               -8.7e-05                  -0.008624                      -0.008711                         0.0                             0.0                                0.0                         1.939308                0.983698              2.031587             3.044887               2.825834               2.140337    block1a-000171          YES
4      2      6            -21.049078             0.015915             0.001713               0.012815               0.005825                   0.000175                          0.006                         0.0                             0.0                                0.0                        -1.491692                1.676909              2.693132             2.012776               2.487113               2.827881    block1a-000280          YES
4      4      8            -43.447522             -0.00021            -0.000197              -0.000203               -5.8e-05                   -5.4e-05                      -0.000112                        -0.0                            -0.0                               -0.0                         1.861711                1.556005              2.334537             2.329576               2.332057               2.477087    block1a-000307          YES
4      6      10           -58.708713            -0.000819            -0.002291              -0.001785              -0.000216                  -0.001153                      -0.001369                         0.0                             0.0                                0.0                         1.842736                1.215757               2.28734             2.578292               2.466034               2.420697    block1a-000380          YES
4      8      12           -64.915755                  0.0                  0.0                    0.0                    0.0                        0.0                            0.0                        -0.0                             0.0                                0.0                          1.79067                0.889298              2.326154             2.894631                2.71838               2.445566    block1a-000458          YES
4      10     14            -63.55299               -2e-06               -2e-06                 -2e-06                 -1e-06                     -2e-06                         -3e-06                         0.0                            -0.0                               -0.0                         1.678382                0.814657              2.359859             3.378077               3.121238               2.465904    block1a-000533          YES
4      12     16           -61.685816            -0.017327            -0.018099              -0.018001              -0.004993                  -0.035878                      -0.040871                        -0.0                            -0.0                               -0.0                         1.655847                  0.8675              2.389555             3.618598               3.353831               2.482675    block1a-000622          YES
4      14     18           -59.810234                2e-06                1e-06                  1e-06                  1e-06                      2e-06                          2e-06                        -0.0                            -0.0                               -0.0                         1.594436                0.816613              2.422937             3.763192               3.509868               2.503253    block1a-000683          YES
