 Nrows 
   44 
    Z     N           Q20               Q30               beta2                 beta3
    56    52          4.788732          0.004812             0.179             0.001 
    56    54          6.000342          0.004992             0.218             0.001 
    56    56          6.830874          0.005175             0.241             0.001 
    56    58          8.179145          0.005361              0.28             0.001 
    56    60         11.087535          0.005551             0.369             0.001 
    56    62         12.265879          0.005744             0.396             0.001 
    56    64         12.183721           0.00594             0.383             0.001 
    56    66         11.528751           0.00614             0.352             0.001 
    56    68         10.751412          0.006343              0.32             0.001 
    56    70          9.821743          0.006549             0.285             0.001 
    56    72          8.758797          0.006759             0.247             0.001 
    56    74          7.598672          0.006972             0.209             0.001 
    56    76          6.376751          0.007188             0.171             0.001 
    56    78           5.01692          0.007407             0.131             0.001 
    56    80          3.047969           0.00763             0.078             0.001 
    56    82         -0.035656          0.007856            -0.001             0.001 
    56    84          3.797885          0.008086             0.092             0.001 
    56    86           6.35691          0.008318             0.151             0.001 
    56    88          7.979967          0.008554             0.185             0.001 
    56    90          9.284406          0.008793              0.21             0.001 
    56    92         10.993247          0.009036             0.244             0.001 
    56    94         12.836686          0.009282             0.278             0.001 
    56    96         14.060368          0.009531             0.298             0.001 
    56    98         14.974442          0.009784              0.31             0.001 
    56   100          15.69763          0.010039             0.319             0.001 
    56   102         16.193347          0.010298             0.322             0.001 
    56   104         16.306296          0.010561             0.317             0.001 
    56   106         15.697161          0.010826             0.299             0.001 
    56   108         14.805557          0.011095             0.276             0.001 
    56   110         13.929478          0.011368             0.255             0.001 
    56   112         13.061132          0.011643             0.234             0.001 
    56   114         12.089053          0.011922             0.213             0.001 
    56   116         10.884908          0.012204             0.188             0.001 
    56   118          9.294635           0.01249             0.157             0.001 
    56   120           7.46272          0.012779             0.124             0.001 
    56   122          4.964024          0.013071             0.081             0.001 
    56   124           1.3e-05          0.013366               0.0             0.001 
    56   126          0.066234          0.013665             0.001             0.001 
    56   128          0.074625          0.013967             0.001             0.001 
    56   130          6.168254          0.014272             0.093             0.001 
    56   132          8.297271           0.01458             0.123             0.001 
    56   134          9.604827          0.014892              0.14             0.001 
    56   136         10.182626          0.015207             0.146             0.001 
    56   138         10.350569          0.015526             0.146             0.001 
