Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
118    284    402    -2355.941191            0.587611       -3.5e-05       9990      YES            
118    286    404    -2354.758002            0.606473       0.295538       10095     YES            
118    288    406    -2353.41753             0.608141       0.294941       10200     YES            
118    290    408    -2351.917386            0.60961        0.292484       10275     YES            
118    296    414    -2346.353768            0.617982       -0.000247      10498     YES            
118    298    416    -2344.429026            0.534823       0.177216       10573     YES            
118    300    418    -2342.314848            0.518012       0.000231       10647     YES            
120    166    286    -1996.142548            0.498353       0.018996       10680     YES            
120    168    288    -2012.888565            0.496441       0.019079       10755     YES            
120    194    314    -2191.167624            0.779229       -0.154246      11760     YES            
120    196    316    -2198.259697            0.702478       0.000698       11790     YES            
120    198    318    -2207.95913             0.62547        0.310333       11910     YES            
120    200    320    -2217.71948             0.618656       0.314414       12000     YES            
120    202    322    -2227.157285            0.611042       0.318892       12060     YES            
120    204    324    -2236.322211            0.572531       0.002107       12105     YES            
120    206    326    -2245.327437            0.553787       -0.000473      12165     YES            
120    216    336    -2285.302212            0.575004       0.31296        12600     YES            
120    218    338    -2292.269564            0.575614       0.31032        12675     YES            
120    220    340    -2298.913444            0.576419       0.307816       12750     YES            
120    222    342    -2305.223801            0.577272       0.305217       12825     YES            
120    224    344    -2311.20923             0.577613       0.305801       12885     YES            
120    226    346    -2316.900794            0.554771       0.16898        12973     YES            
120    228    348    -2322.335444            0.53248        0.008483       13005     YES            
120    268    388    -2385.135526            0.567128       0.278749       14520     YES            
120    270    390    -2386.057251            0.570782       0.278255       14595     YES            
120    272    392    -2386.718704            0.574505       0.278869       14685     YES            
120    274    394    -2387.199421            0.57817        0.27915        14775     YES            
120    276    396    -2387.455781            0.563444       0.000232       14790     YES            
120    278    398    -2387.491292            0.585167       0.279742       14910     YES            
120    280    400    -2387.31954             0.588181       0.280639       15000     YES            
120    282    402    -2386.944569            0.573484       -0.000244      15030     YES            
120    284    404    -2386.375503            0.575564       -0.000238      15090     YES            
120    286    406    -2385.625404            0.593557       0.283          15195     YES            
120    292    412    -2382.357885            0.585162       0.211185       15449     YES            
120    294    414    -2380.920052            0.584689       0.216761       15524     YES            
120    296    416    -2379.437123            0.590882       0.277721       15600     YES            
120    298    418    -2377.719984            0.59041        0.278124       15675     YES            
120    302    422    -2373.986964            0.52518        -0.000153      15822     YES            
120    304    424    -2371.846628            0.562807       0.233309       15899     YES            
