EDF		 Z	 N	 beta2		 beta3		 S2n		 S2p		 Binding
oct-SkP 	 116 	 200 	 0.630536 	 0.000234 	 8.430413 	 13.963392 	 -2197.821397
oct-SkP 	 116 	 202 	 0.645039 	 0.313127 	 8.129687 	 12.705058 	 -2205.951084
oct-SkP 	 116 	 206 	 0.588716 	 0.340073 	 10.179646 	 14.095593 	 -2221.470067
oct-SkP 	 116 	 212 	 0.568609 	 0.255214 	 8.520762 	 16.119214 	 -2242.871956
oct-SkP 	 116 	 214 	 0.58097 	 0.336258 	 6.504922 	 16.285419 	 -2249.376878
oct-SkP 	 116 	 216 	 0.581594 	 0.334523 	 6.161434 	 16.395093 	 -2255.538312
oct-SkP 	 116 	 218 	 0.582834 	 0.332657 	 5.840213 	 16.488355 	 -2261.378525
oct-SkP 	 116 	 266 	 0.545175 	 0.305906 	 0.003549 	 29.138196 	 -2329.786451
oct-SkP 	 116 	 268 	 0.551195 	 0.302257 	 0.13896 	 29.611421 	 -2329.925411
oct-SkP 	 116 	 270 	 0.557038 	 0.298227 	 -0.044801 	 30.096935 	 -2329.88061
oct-SkP 	 116 	 272 	 0.566239 	 0.296362 	 -0.284056 	 30.520325 	 -2329.596554
oct-SkP 	 116 	 274 	 0.568902 	 -0.000485 	 -0.384503 	 31.063455 	 -2329.212051
oct-SkP 	 116 	 276 	 0.600934 	 0.298563 	 -0.574781 	 31.466907 	 -2328.63727
oct-SkP 	 116 	 278 	 0.591769 	 -2.6e-05 	 -0.782908 	 30.974591 	 -2327.854362
oct-SkP 	 116 	 280 	 0.66858 	 0.190229 	 0.198251 	 33.32038 	 -2328.052613
oct-SkP 	 116 	 282 	 1.260803 	 1.6e-05 	 38.916732 	 73.764863 	 -2366.969345  ***
oct-SkP 	 116 	 284 	 0.621491 	 0.300665 	 -42.643991 	 -5.432224 	 -2324.325354  ***
oct-SkP 	 116 	 286 	 1.258569 	 -1.8e-05 	 39.571639 	 36.183907 	 -2363.896993  ***
oct-SkP 	 116 	 288 	 0.629753 	 0.300155 	 -42.874183 	 -4.467621 	 -2321.02281   ***
oct-SkP 	 116 	 292 	 1.231729 	 0.015566 	 36.846201 	 32.914559 	 -2353.463153  ***
oct-SkP 	 116 	 296 	 0.525056 	 0.000275 	 -0.697438 	 -2.628104 	 -2312.345478

oct-SkP 	 118 	 192 	 0.741524 	 -0.129902 	 13.197599 	 10.443067 	 -2172.371508
oct-SkP 	 118 	 194 	 0.758187 	 -0.114396 	 10.262949 	 9.883551 	 -2182.634457
oct-SkP 	 118 	 196 	 0.775202 	 -0.11242 	 9.924339 	 -40.353012 	 -2192.558796  *** neg. S2p due to (116,196) fission?
oct-SkP 	 118 	 198 	 0.794482 	 -0.119067 	 9.613446 	 12.781258 	 -2202.172242
oct-SkP 	 118 	 200 	 0.728895 	 -3.4e-05 	 6.599811 	 10.950656 	 -2208.772053
oct-SkP 	 118 	 202 	 0.625116 	 0.317834 	 8.463371 	 11.28434 	 -2217.235424
oct-SkP 	 118 	 204 	 0.59013 	 0.330115 	 8.517084 	 14.462087 	 -2225.752508
oct-SkP 	 118 	 206 	 0.547257 	 -5.4e-05 	 8.392482 	 12.674923 	 -2234.14499
oct-SkP 	 118 	 212 	 0.561976 	 0.251322 	 10.236607 	 14.491958 	 -2257.363914
oct-SkP 	 118 	 216 	 0.573951 	 0.324534 	 8.914513 	 15.640297 	 -2271.178609
oct-SkP 	 118 	 218 	 0.574611 	 0.323783 	 6.403054 	 16.203138 	 -2277.581663
oct-SkP 	 118 	 220 	 0.575144 	 0.323283 	 6.066736 	 16.28654 	 -2283.648399
oct-SkP 	 118 	 222 	 0.574095 	 0.321333 	 5.753813 	 16.296213 	 -2289.402212
oct-SkP 	 118 	 224 	 1.275489 	 9e-06 	 	44.961451 	 55.796871 	 -2334.363663  ***
oct-SkP 	 118 	 268 	 0.559836 	 0.289679 	 0.336499 	 28.266567 	 -2358.191978
