Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
4      20     24           -50.900442                 -0.0                 -0.0                   -0.0                   -0.0                       -0.0                           -0.0                         0.0                             0.0                                0.0                         1.047291                1.754905              2.537157             4.120785               3.901741               2.580439            11              YES
4      20     24           -50.878578             -0.00054             -0.01454              -0.013553              -0.000175                  -0.062292                      -0.062467                         0.0                             0.0                                0.0                         1.033951                1.756815              2.537169             4.120603               3.901582               2.580451            10              YES
4      20     24           -50.855388            -0.000953             0.257882               0.240498              -0.000309                   1.159955                       1.159647                         0.0                             0.0                                0.0                          0.99285               -1.771639              2.533293             4.222215               3.990678                2.57664            19              YES
4      20     24           -50.850379             0.000689             0.015095               0.014079               0.000224                   0.064656                        0.06488                         0.0                             0.0                                0.0                         1.027201                1.749075              2.537218             4.120257               3.901283               2.580499            12              YES
4      20     24           -50.842617             0.001406             0.231982                0.21634               0.000456                   1.033042                       1.033498                         0.0                             0.0                                0.0                          0.98857               -1.775207              2.534161              4.20109               3.972148               2.577494            18              YES
4      20     24           -50.815873             0.001321            -0.055482                -0.0515               0.000429                  -0.238787                      -0.238359                         0.0                             0.0                                0.0                         1.017782                1.755659              2.535729             4.130102               3.909787               2.579035             9              YES
4      20     24           -50.812339              -0.0059            -0.087105              -0.081438              -0.001914                  -0.376522                      -0.378436                         0.0                             0.0                                0.0                          1.00908                1.765197              2.535214             4.139067               3.917624               2.578528             8              YES
4      20     24           -50.806042            -0.008788            -0.106907               -0.10009              -0.002849                  -0.464235                      -0.467084                         0.0                             0.0                                0.0                          1.01283                1.756332              2.534775             4.148543               3.925921               2.578097             7              YES
4      20     24           -50.801802             0.002832             0.171156               0.159528               0.000919                   0.748088                       0.749006                         0.0                             0.0                                0.0                         1.001734                1.768876               2.53529             4.162076               3.937894               2.578603            16              YES
4      20     24           -50.800653             0.000624             0.198666               0.185091               0.000202                   0.875135                       0.875337                         0.0                             0.0                                0.0                         0.996722                1.772675              2.534607             4.178355               3.952162               2.577932            17              YES
4      20     24           -50.787016             -0.00167             0.097123               0.090225              -0.000542                   0.419704                       0.419162                         0.0                             0.0                                0.0                          1.00868                1.756148               2.53529             4.138475               3.917111               2.578604            14              YES
4      20     24           -50.786746             0.003055             0.070283               0.065566               0.000991                    0.30228                       0.303271                         0.0                             0.0                                0.0                         1.012196                1.756826              2.535956             4.128669               3.908551               2.579258            13              YES
4      20     24           -50.752823            -0.003637             0.126428               0.117393              -0.001179                   0.549081                       0.547901                         0.0                             0.0                                0.0                         0.988989                 1.76259              2.534793             4.148835                3.92618               2.578115            15              YES
4      20     24           -50.749111              0.00099            -0.128719              -0.119748               0.000321                  -0.561356                      -0.561035                         0.0                             0.0                                0.0                         0.997504                1.771107              2.534139             4.157449               3.933696               2.577472             6              YES
4      20     24           -50.692041             -3.4e-05              -0.1406              -0.130891               -1.1e-05                  -0.613992                      -0.614003                         0.0                             0.0                                0.0                         1.001823                1.772895              2.533852              4.16025               3.936132                2.57719             5              YES
4      20     24           -50.656657            -0.012732             0.302057               0.281131               -0.00412                   1.372497                       1.368378                         0.0                             0.0                                0.0                         1.016756                 1.76888              2.532203             4.243668               4.009481               2.575569            20              YES
4      20     24           -50.616986              -0.0131             0.333089               0.310382              -0.004235                   1.533886                       1.529651                         0.0                             0.0                                0.0                         1.013369                1.770911              2.530996             4.272148                4.03448               2.574381            21              YES
