 Nrows 
   1736 
    Z     N          Q20                 Q30           beta2       beta3
   110   246     68.2194974745               0.0        0.35         0.0 
   110   246     77.9651399708               0.0         0.4         0.0 
   110   246     87.7107824672               0.0        0.45         0.0 
   110   246     97.4564249635               0.0         0.5         0.0 
   110   248    -98.3706460677               0.0        -0.5         0.0 
   110   248    -88.5335814609               0.0       -0.45         0.0 
   110   248    -78.6965168542               0.0        -0.4         0.0 
   110   248    -68.8594522474               0.0       -0.35         0.0 
   110   248    -59.0223876406               0.0        -0.3         0.0 
   110   248    -49.1853230338               0.0       -0.25         0.0 
   110   248    -39.3482584271               0.0        -0.2         0.0 
   110   248    -29.5111938203               0.0       -0.15         0.0 
   110   248    -19.6741292135               0.0        -0.1         0.0 
   110   248     -9.8370646068               0.0       -0.05         0.0 
   110   248              -0.0               0.0        -0.0         0.0 
   110   248      9.8370646068               0.0        0.05         0.0 
   110   248     19.6741292135               0.0         0.1         0.0 
   110   248     29.5111938203               0.0        0.15         0.0 
   110   248     39.3482584271               0.0         0.2         0.0 
   110   248     49.1853230338               0.0        0.25         0.0 
   110   248     59.0223876406               0.0         0.3         0.0 
   110   248     68.8594522474               0.0        0.35         0.0 
   110   248     78.6965168542               0.0         0.4         0.0 
   110   248     88.5335814609               0.0        0.45         0.0 
   110   248     98.3706460677               0.0         0.5         0.0 
   110   250    -99.2882784525               0.0        -0.5         0.0 
   110   250    -89.3594506073               0.0       -0.45         0.0 
   110   250     -79.430622762               0.0        -0.4         0.0 
   110   250    -69.5017949168               0.0       -0.35         0.0 
   110   250    -59.5729670715               0.0        -0.3         0.0 
   110   250    -49.6441392263               0.0       -0.25         0.0 
   110   250     -39.715311381               0.0        -0.2         0.0 
   110   250    -29.7864835358               0.0       -0.15         0.0 
   110   250    -19.8576556905               0.0        -0.1         0.0 
   110   250     -9.9288278453               0.0       -0.05         0.0 
   110   250              -0.0               0.0        -0.0         0.0 
   110   250      9.9288278453               0.0        0.05         0.0 
   110   250     19.8576556905               0.0         0.1         0.0 
   110   250     29.7864835358               0.0        0.15         0.0 
   110   250      39.715311381               0.0         0.2         0.0 
   110   250     49.6441392263               0.0        0.25         0.0 
   110   250     59.5729670715               0.0         0.3         0.0 
   110   250     69.5017949168               0.0        0.35         0.0 
   110   250      79.430622762               0.0         0.4         0.0 
   110   250     89.3594506073               0.0        0.45         0.0 
   110   250     99.2882784525               0.0         0.5         0.0 
   110   252   -100.2093157891               0.0        -0.5         0.0 
   110   252    -90.1883842102               0.0       -0.45         0.0 
   110   252    -80.1674526312               0.0        -0.4         0.0 
   110   252    -70.1465210523               0.0       -0.35         0.0 
   110   252    -60.1255894734               0.0        -0.3         0.0 
   110   252    -50.1046578945               0.0       -0.25         0.0 
   110   252    -40.0837263156               0.0        -0.2         0.0 
   110   252    -30.0627947367               0.0       -0.15         0.0 
   110   252    -20.0418631578               0.0        -0.1         0.0 
   110   252    -10.0209315789               0.0       -0.05         0.0 
   110   252              -0.0               0.0        -0.0         0.0 
   110   252     10.0209315789               0.0        0.05         0.0 
   110   252     20.0418631578               0.0         0.1         0.0 
   110   252     30.0627947367               0.0        0.15         0.0 
   110   252     40.0837263156               0.0         0.2         0.0 
   110   252     50.1046578945               0.0        0.25         0.0 
   110   252     60.1255894734               0.0         0.3         0.0 
   110   252     70.1465210523               0.0        0.35         0.0 
   110   252     80.1674526312               0.0         0.4         0.0 
   110   252     90.1883842102               0.0        0.45         0.0 
   110   252    100.2093157891               0.0         0.5         0.0 
   112   248    -99.2882784525               0.0        -0.5         0.0 
   112   248    -89.3594506073               0.0       -0.45         0.0 
   112   248     -79.430622762               0.0        -0.4         0.0 
