Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
22     46     68           -511.46754             0.128418             0.118392               0.121125               0.465004                   1.188779                       1.653782                         0.0                             0.0                                0.0                         1.012351                0.691155              3.736298             4.221052               4.070542               3.810402           381              YES
22     46     68          -511.457855             0.129266             0.119521               0.122178               0.468411                    1.20061                       1.669021                         0.0                             0.0                                0.0                         1.010204                0.690404              3.736453             4.220947               4.070514               3.810554           382              YES
22     46     68          -510.831266             -0.02061            -0.020656              -0.020644              -0.068729                  -0.211392                      -0.280121                         0.0                             0.0                                0.0                         1.076217                0.753919              3.726434              4.19856               4.051838               3.800731           380              YES
22     46     68          -510.734445            -0.023817            -0.024711              -0.024466              -0.079406                   -0.25239                      -0.331797                         0.0                             0.0                                0.0                         1.073396                 0.75009              3.726542             4.196799               4.050636               3.800837           379              YES
24     28     52          -454.970521             0.130687             0.104667               0.116498               0.447078                   0.507243                       0.954321                         0.0                             0.0                                0.0                         0.901529                0.900117              3.587066              3.63687               3.613969               3.678803           386              YES
24     28     52          -454.960221             0.131305             0.105102               0.117016               0.449293                   0.509598                        0.95889                         0.0                             0.0                                0.0                           0.8956                0.897162              3.587187             3.636966               3.614077               3.678921           385              YES
24     28     52          -454.707581            -0.025026            -0.020704              -0.022668              -0.083143                  -0.098657                        -0.1818                         0.0                             0.0                                0.0                         0.933614                0.967557              3.575084             3.627077               3.603173               3.667121           383              YES
24     28     52          -454.689128            -0.022085            -0.018115              -0.019919              -0.073098                  -0.086325                      -0.159422                         0.0                             0.0                                0.0                         0.930773                0.962341              3.575051             3.627107               3.603174               3.667088           384              YES
24     46     70          -553.440315             0.204877             0.164462               0.176557                0.83265                   1.679172                       2.511822                         0.0                             0.0                                0.0                         0.924302                0.689448              3.807133             4.207932               4.074958               3.882491           389              YES
24     46     70          -553.435127              0.20499             0.164739               0.176786               0.833184                   1.682037                       2.515221                         0.0                             0.0                                0.0                         0.924948                0.689724              3.807158             4.207712               4.074817               3.882516           390              YES
24     46     70          -551.937287            -0.025443            -0.021106              -0.022407              -0.092773                  -0.206236                      -0.299008                         0.0                             0.0                                0.0                         1.026101                0.827379              3.781836             4.172481                 4.0428               3.857688           388              YES
24     46     70          -551.847413            -0.029629            -0.025306              -0.026604              -0.108248                  -0.247341                       -0.35559                         0.0                             0.0                                0.0                         1.018851                0.823176              3.781961             4.171196               4.041969               3.857811           387              YES
26     20     46          -353.613874             0.002157             0.000969               0.001679               0.009753                   0.003311                       0.013064                         0.0                             0.0                                0.0                         0.964811                1.020756              3.637341              3.40371               3.537659               3.734025           393              YES
