Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
64     132    196    -1450.612928            -2.535088      0.0            1017      YES            
64     134    198    -1452.915034            3.243355       0.0            1022      YES            
64     136    200    -1455.648786            17.805943      0.0            1026      YES            
66     130    196    -1477.076864            -2.6472        0.0            1029      YES            
66     132    198    -1480.161702            -4.166802      0.0            1033      YES            
66     134    200    -1483.144754            -8.378966      0.0            1037      YES            
66     136    202    -1487.083571            16.883394      0.0            1042      YES            
68     130    198    -1504.267432            -3.821138      0.0            1045      YES            
68     132    200    -1508.096454            -5.94574       0.0            1049      YES            
68     134    202    -1511.926378            -9.297972      0.0            1053      YES            
68     190    258    -1540.631668            -8.801666      0.0            1057      YES            
70     130    200    -1529.995805            -4.250664      0.0            1061      YES            
70     132    202    -1534.492572            -6.076306      0.0            1065      YES            
70     134    204    -1538.854089            -9.037085      0.0            1069      YES            
70     166    236    -1592.076293            27.91706       0.0            1074      YES            
70     168    238    -1592.320103            27.537758      0.0            1078      YES            
72     132    204    -1559.479066            -5.68445       0.0            1081      YES            
72     168    240    -1629.656961            22.492509      0.0            1086      YES            
72     170    242    -1630.750645            21.47381       0.0            1090      YES            
74     170    244    -1665.156216            -19.8583       0.0            1093      YES            
76     90     166    -1294.015098            9.357565       0.0            1099      YES            
76     136    212    -1617.563884            -7.650692      0.0            1101      YES            
78     134    212    -1625.658055            -25.563687     0.0            1104      YES            
78     136    214    -1634.086734            -26.725617     0.0            1109      YES            
78     138    216    -1646.392023            10.756683      0.0            1114      YES            
80     134    214    -1643.092779            -27.643601     0.0            1116      YES            
80     136    216    -1652.560401            -28.851656     0.0            1120      YES            
80     138    218    -1661.550019            -29.802667     0.0            1124      YES            
80     140    220    -1669.94892             -30.427208     0.0            1129      YES            
82     134    216    -1658.626129            -28.849833     0.0            1132      YES            
82     136    218    -1669.076863            -30.236651     0.0            1136      YES            
82     138    220    -1679.007603            -31.27409      0.0            1140      YES            
82     140    222    -1688.30907             -32.015287     0.0            1145      YES            
82     142    224    -1697.090043            -32.576312     0.0            1149      YES            
84     132    216    -1671.804473            -0.734415      0.0            1153      YES            
84     134    218    -1671.142254            -27.811731     0.0            1156      YES            
84     136    220    -1682.314585            -31.151594     0.0            1160      YES            
84     154    238    -1767.054666            24.408116      0.0            1167      YES            
84     156    240    -1773.992486            24.245928      0.0            1171      YES            
84     158    242    -1778.929781            -21.603761     0.0            1173      YES            
84     160    244    -1785.91519             -21.523172     0.0            1177      YES            
84     162    246    -1792.68831             -21.307685     0.0            1181      YES            
84     194    278    -1846.309854            68.399004      0.0            1186      YES            
84     196    280    -1847.422338            69.851896      0.0            1190      YES            
84     198    282    -1848.228905            72.81842       0.0            1194      YES            
86     130    216    -1668.329106            -1.645164      0.0            1197      YES            
