Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
2      2      4            -31.522277             -1.8e-05             -1.7e-05               -1.7e-05                 -2e-06                     -2e-06                         -3e-06                         0.0                             0.0                                0.0                        -4.315068               -4.260067              1.953376             1.945615               1.949499               2.121692            49              YES
2      4      6            -37.572027               -8e-06              0.00358               0.002664                 -1e-06                   0.001023                       0.001022                         0.0                             0.0                                0.0                        -3.338923                3.081508              1.970947             2.379763               2.251753               2.110552           118              YES
2      6      8            -37.960785             0.000953             0.014972               0.012809                9.8e-05                   0.008465                       0.008563                        -0.0                            -0.0                               -0.0                        -2.811308               -2.543044              2.021977             2.733063               2.573776               2.131218           165              YES
4      2      6             -34.79042            -0.006154            -0.000714                -0.0048              -0.001818                     -7e-05                      -0.001888                        -0.0                             0.0                               -0.0                         3.127811                3.172748              2.419223             1.970159               2.279386               2.568383           274              YES
4      4      8            -57.754599             0.000428             0.000314               0.000371               0.000115                    8.3e-05                       0.000198                         0.0                             0.0                                0.0                        -2.786672                -2.72458              2.304824             2.288788                2.29682               2.449105           360              YES
4      6      10           -71.633333             0.314351              0.27261               0.287928               0.105813                   0.158288                       0.264102                   -0.004537                       -0.006745                          -0.011283                        -2.598246               -2.349164              2.582724             2.769635               2.696425               2.701539           427              YES
4      8      12           -77.364896              0.00117             0.002478               0.002128               0.000327                    0.00189                       0.002217                         0.0                             0.0                                0.0                          -2.3868               -2.112424              2.351287              2.74963               2.623578               2.469484           522              YES
4      10     14           -77.382841               -1e-06                 -0.0                 -1e-06                   -0.0                     -1e-06                         -1e-06                         0.0                             0.0                                0.0                         2.258397                1.998848              2.392687              3.00351               2.842415               2.497339           593              YES
4      12     16           -75.457813             0.001335             0.003026                0.00276               0.000397                    0.00483                       0.005227                         0.0                             0.0                                0.0                          2.14906                1.830648              2.427663             3.247166               3.062916               2.519375           624              YES
4      14     18           -72.859011                  0.0                  0.0                    0.0                    0.0                        0.0                            0.0                         0.0                             0.0                                0.0                         2.025339                1.702077              2.461336             3.451473               3.257556               2.540438           698              YES
4      16     20           -68.594935                1e-06                  0.0                    0.0                    0.0                      1e-06                          1e-06                         0.0                            -0.0                               -0.0                         1.782362                1.607572              2.494982             3.656826               3.455848               2.561744           818              YES
