Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
38     70     108    -862.252059             0.0            -0.0           block1b-016583        YES            
38     72     110    -868.086394             0.0            0.0            block1b-016658        YES            
38     74     112    -873.240729             -0.0           -0.0           block1b-016731        YES            
38     76     114    -877.881944             -0.0           0.0            block1b-016806        YES            
38     78     116    -882.116928             -0.001         0.0            block1b-016880        YES            
38     80     118    -885.936533             -0.0           0.0            block1b-016956        YES            
38     82     120    -888.657618             -0.0           -0.0           block1b-017077        YES            
38     84     122    -890.029375             -0.014         -0.0           block1b-017105        YES            
38     86     124    -891.005258             -0.07          0.0            block1b-017179        YES            
38     88     126    -891.98624              -0.098         -0.0           block1b-017254        YES            
38     90     128    -892.633925             -0.096         -0.0           block1b-017329        YES            
38     92     130    -892.881747             -0.038         0.0            block1b-017405        YES            
38     94     132    -893.37425              -0.006         0.0            block1b-017481        YES            
38     96     134    -893.211272             -0.004         0.0            block1b-017556        YES            
38     98     136    -892.094305             -0.004         -0.0           block1b-017631        YES            
38     100    138    -890.561286             -0.004         0.0            block1b-017706        YES            
40     30     70     -506.384239             0.0            -0.0           block2a-000008        YES            
40     32     72     -542.318069             -0.0           -0.0           block2a-000130        YES            
40     34     74     -576.936421             -0.211         0.0            block2a-000167        YES            
40     36     76     -609.145343             0.0            0.0            block2a-000233        YES            
40     38     78     -640.307304             -0.0           0.0            block2a-000307        YES            
40     40     80     -669.210058             -0.0           0.0            block2a-000386        YES            
40     42     82     -695.298088             -0.0           0.0            block2a-000507        YES            
40     44     84     -719.719759             0.0            0.0            block2a-000534        YES            
40     46     86     -743.07282              -0.0           0.0            block2a-000612        YES            
40     48     88     -765.44181              0.0            0.0            block2a-000683        YES            
40     50     90     -786.031816             0.001          0.0            block2a-000765        YES            
40     52     92     -801.550379             -0.0           0.0            block2a-000833        YES            
40     54     94     -815.714365             -0.0           -0.0           block2a-000907        YES            
40     56     96     -828.647502             0.0            -0.0           block2a-000984        YES            
40     58     98     -840.10146              0.0            -0.0           block2a-001057        YES            
40     60     100    -850.817779             -0.195         0.0            block2a-001130        YES            
40     62     102    -861.243811             -0.21          0.0            block2a-001205        YES            
40     64     104    -870.975669             -0.218         -0.0           block2a-001280        YES            
40     66     106    -879.961984             -0.22          0.0            block2a-001355        YES            
40     68     108    -888.05354              -0.214         0.0            block2a-001430        YES            
40     70     110    -895.392391             -0.0           0.0            block2a-001508        YES            
40     72     112    -902.730451             -0.0           0.0            block2a-001596        YES            
40     74     114    -909.349698             0.0            -0.0           block2a-001706        YES            
40     76     116    -915.447628             -0.001         0.0            block2a-001730        YES            
40     78     118    -921.084614             -0.001         0.0            block2a-001805        YES            
40     80     120    -926.321702             -0.001         0.0            block2a-001880        YES            
40     82     122    -930.366372             -0.0           0.0            block2a-002001        YES            
40     84     124    -932.575                -0.003         0.0            block2a-002031        YES            
40     86     126    -934.13615              -0.035         -0.0           block2a-002104        YES            
40     88     128    -935.690207             -0.054         0.0            block2a-002179        YES            
40     90     130    -937.090504             -0.011         0.0            block2a-002256        YES            
40     92     132    -938.423747             -0.006         -0.0           block2a-002346        YES            
40     94     134    -939.551607             -0.004         0.0            block2a-002451        YES            
40     96     136    -939.912369             -0.004         0.0            block2a-002541        YES            
40     98     138    -939.28739              -0.004         0.0            block2a-002556        YES            
40     100    140    -938.136464             -0.003         0.0            block2a-002676        YES            
40     102    142    -936.478321             -0.003         0.0            block2a-002706        YES            
42     32     74     -535.670717             0.16           0.0            block2a-002785        YES            
42     34     76     -572.415022             -0.201         -0.0           block2a-002852        YES            
42     36     78     -607.088522             -0.001         0.0            block2a-002930        YES            
42     38     80     -640.633619             0.0            0.0            block2a-003025        YES            
42     40     82     -671.780088             -0.0           -0.0           block2a-003086        YES            
42     42     84     -700.077037             -0.0           0.0            block2a-003192        YES            
42     44     86     -726.717932             -0.0           0.0            block2a-003237        YES            
42     46     88     -752.249652             -0.0           -0.0           block2a-003312        YES            
42     48     90     -776.727713             0.0            -0.0           block2a-003384        YES            
42     50     92     -799.451815             0.001          0.0            block2a-003465        YES            
42     52     94     -816.643281             0.0            0.0            block2a-003548        YES            
42     54     96     -832.418369             0.0            -0.0           block2a-003608        YES            
42     56     98     -846.848718             -0.0           0.0            block2a-003684        YES            
42     58     100    -859.950039             0.0            -0.0           block2a-003758        YES            
42     60     102    -872.813291             -0.202         -0.0           block2a-003830        YES            
42     62     104    -885.071807             -0.218         0.0            block2a-003905        YES            
42     64     106    -896.565579             -0.224         -0.0           block2a-003980        YES            
42     66     108    -907.283456             -0.226         -0.0           block2a-004052        YES            
42     68     110    -917.032988             -0.224         -0.0           block2a-004127        YES            
42     70     112    -925.767906             -0.212         0.0            block2a-004205        YES            
42     72     114    -933.814303             -0.0           0.0            block2a-004296        YES            
42     74     116    -942.045053             -0.001         -0.0           block2a-004355        YES            
42     76     118    -949.68665              -0.0           0.0            block2a-004476        YES            
42     78     120    -956.847366             -0.001         0.0            block2a-004505        YES            
42     80     122    -963.614048             -0.001         0.0            block2a-004580        YES            
42     82     124    -969.084097             -0.0           -0.0           block2a-004656        YES            
42     84     126    -972.074493             -0.002         0.0            block2a-004731        YES            
42     86     128    -974.377228             -0.03          -0.0           block2a-004804        YES            
42     88     130    -976.610144             -0.047         0.0            block2a-004879        YES            
42     90     132    -978.588527             -0.027         -0.0           block2a-004955        YES            
42     92     134    -980.449652             -0.005         0.0            block2a-005046        YES            
42     94     136    -982.027585             -0.003         0.0            block2a-005166        YES            
42     96     138    -982.792644             -0.003         0.0            block2a-005211        YES            
42     98     140    -982.670226             -0.003         0.0            block2a-005256        YES            
42     100    142    -982.004362             -0.002         -0.0           block2a-005346        YES            
42     102    144    -980.996992             -0.002         0.0            block2a-005466        YES            
42     104    146    -979.657566             -0.001         -0.0           block2a-005541        YES            
42     106    148    -978.026132             -0.0           -0.0           block2a-005571        YES            
42     108    150    -976.164736             -0.0           0.0            block2a-005691        YES            
42     110    152    -974.127254             -0.001         -0.0           block2a-005736        YES            
44     34     78     -566.295048             0.16           -0.0           block2a-005785        YES            
44     36     80     -602.86093              0.089          -0.0           block2a-005861        YES            
44     38     82     -638.347337             0.0            -0.0           block2a-005935        YES            
44     40     84     -671.679053             -0.0           -0.0           block2a-006011        YES            
44     42     86     -702.189645             -0.0           0.0            block2a-006087        YES            
44     44     88     -731.069346             -0.0           0.0            block2a-006162        YES            
44     46     90     -758.810738             -0.0           -0.0           block2a-006237        YES            
44     48     92     -785.457933             -0.0           0.0            block2a-006322        YES            
44     50     94     -810.326769             0.001          0.0            block2a-006390        YES            
44     52     96     -829.119458             -0.0           -0.0           block2a-006458        YES            
44     54     98     -846.448739             0.0            -0.0           block2a-006533        YES            
44     56     100    -862.910977             0.146          0.0            block2a-006610        YES            
44     58     102    -878.109156             0.168          -0.0           block2a-006685        YES            
44     60     104    -892.257248             0.184          -0.0           block2a-006759        YES            
44     62     106    -905.966562             0.291          -0.0           block2a-006835        YES            
44     64     108    -918.979185             -0.227         0.0            block2a-006902        YES            
44     66     110    -931.35726              -0.23          -0.0           block2a-006977        YES            
44     68     112    -942.738298             -0.228         -0.0           block2a-007054        YES            
44     70     114    -952.975168             -0.215         -0.0           block2a-007128        YES            
44     72     116    -962.463947             0.0            0.0            block2a-007208        YES            
44     74     118    -972.312077             -0.002         0.0            block2a-007280        YES            
44     76     120    -981.55098              0.0            -0.0           block2a-007357        YES            
44     78     122    -990.290742             -0.0           0.0            block2a-007431        YES            
44     80     124    -998.590574             -0.001         -0.0           block2a-007505        YES            
44     82     126    -1005.55227             -0.0           0.0            block2a-007611        YES            
44     84     128    -1009.322452            -0.001         -0.0           block2a-007656        YES            
44     86     130    -1012.493904            0.055          0.0            block2a-007740        YES            
44     88     132    -1015.392779            0.061          0.0            block2a-007813        YES            
44     90     134    -1017.942764            -0.045         -0.0           block2a-007879        YES            
44     92     136    -1020.298428            0.005          0.0            block2a-007961        YES            
44     94     138    -1022.305345            -0.003         0.0            block2a-008031        YES            
44     96     140    -1023.511986            -0.003         -0.0           block2a-008151        YES            
44     98     142    -1023.964876            0.003          -0.0           block2a-008186        YES            
44     100    144    -1023.965631            0.002          0.0            block2a-008307        YES            
44     102    146    -1023.749807            0.001          -0.0           block2a-008376        YES            
44     104    148    -1023.376354            0.009          0.0            block2a-008466        YES            
44     106    150    -1022.826845            0.018          -0.0           block2a-008541        YES            
44     108    152    -1022.558968            0.182          0.0            block2a-008562        YES            
44     110    154    -1022.055604            0.206          -0.0           block2a-008637        YES            
44     112    156    -1021.369376            0.219          0.0            block2a-008727        YES            
44     114    158    -1020.493721            0.227          -0.0           block2a-008787        YES            
44     116    160    -1019.344603            0.231          0.0            block2a-008877        YES            
46     36     82     -596.794574             0.123          0.015          block2a-008981        YES            
46     38     84     -634.102495             -0.0           -0.0           block2a-009006        YES            
46     40     86     -669.523338             -0.0           -0.0           block2a-009086        YES            
46     42     88     -702.185828             -0.0           -0.0           block2a-009188        YES            
46     44     90     -733.249571             -0.0           0.0            block2a-009237        YES            
46     46     92     -763.448833             0.075          -0.0           block2a-009315        YES            
46     48     94     -791.928077             -0.0           -0.0           block2a-009412        YES            
46     50     96     -818.901764             -0.0           0.0            block2a-009462        YES            
46     52     98     -839.324838             -0.0           0.0            block2a-009533        YES            
46     54     100    -858.765598             0.128          -0.0           block2a-009615        YES            
46     56     102    -877.147062             0.164          0.001          block2a-009728        YES            
46     58     104    -894.089694             0.177          -0.0           block2a-009761        YES            
46     60     106    -909.924576             0.181          -0.0           block2a-009836        YES            
46     62     108    -924.951319             0.192          0.0            block2a-009911        YES            
46     64     110    -939.343387             0.212          0.0            block2a-009986        YES            
46     66     112    -953.091999             0.222          0.0            block2a-010061        YES            
46     68     114    -966.096929             0.217          0.0            block2a-010136        YES            
46     70     116    -978.250284             0.195          -0.0           block2a-010211        YES            
46     72     118    -989.597272             0.137          0.0            block2a-010290        YES            
46     74     120    -1000.445316            -0.0           0.0            block2a-010418        YES            
46     76     122    -1011.279692            -0.0           -0.0           block2a-010431        YES            
46     78     124    -1021.569834            0.0            0.0            block2a-010506        YES            
46     80     126    -1031.39803             -0.001         0.0            block2a-010580        YES            
46     82     128    -1039.885089            -0.0           0.0            block2a-010656        YES            
46     84     130    -1044.482573            -0.001         -0.0           block2a-010731        YES            
46     86     132    -1048.447142            0.052          0.0            block2a-010815        YES            
46     88     134    -1052.135791            0.066          -0.0           block2a-010890        YES            
46     90     136    -1055.276747            -0.035         -0.0           block2a-010954        YES            
46     92     138    -1058.261177            0.005          0.0            block2a-011037        YES            
46     94     140    -1060.729954            0.003          0.0            block2a-011111        YES            
46     96     142    -1062.449938            -0.003         -0.0           block2a-011241        YES            
46     98     144    -1063.599176            0.004          -0.0           block2a-011261        YES            
46     100    146    -1064.620412            0.065          0.0            block2a-011351        YES            
46     102    148    -1065.530248            0.087          -0.0           block2a-011411        YES            
46     104    150    -1066.240894            0.102          0.0            block2a-011487        YES            
46     106    152    -1066.983949            0.141          -0.0           block2a-011559        YES            
46     108    154    -1067.60663             0.173          0.0            block2a-011679        YES            
46     110    156    -1067.916475            0.182          0.0            block2a-011739        YES            
46     112    158    -1067.966902            0.187          0.0            block2a-011829        YES            
46     114    160    -1067.793459            0.192          -0.0           block2a-011919        YES            
46     116    162    -1067.407576            0.204          0.0            block2a-011952        YES            
46     118    164    -1066.759052            0.205          -0.0           block2a-012012        YES            
46     120    166    -1065.788748            0.204          0.0            block2a-012116        YES            
46     122    168    -1064.499753            0.207          0.0            block2a-012162        YES            
46     124    170    -1062.921555            0.208          0.0            block2a-012237        YES            
46     126    172    -1061.097048            0.206          -0.0           block2a-012312        YES            
46     128    174    -1059.04006             0.201          0.0            block2a-012387        YES            
46     130    176    -1056.778425            0.193          0.0            block2a-012477        YES            
48     38     86     -628.048619             -0.0           0.0            block2a-012531        YES            
48     40     88     -665.469236             -0.0           0.0            block2a-012612        YES            
48     42     90     -700.230426             -0.0           0.0            block2a-012713        YES            
48     44     92     -733.421069             -0.0           -0.0           block2a-012756        YES            
48     46     94     -765.428381             -0.0           -0.0           block2a-012836        YES            
48     48     96     -796.295927             0.0            -0.0           block2a-012908        YES            
48     50     98     -825.349237             0.001          0.0            block2a-012990        YES            
48     52     100    -847.38006              0.001          0.0            block2a-013089        YES            
48     54     102    -867.95004              0.081          -0.0           block2a-013140        YES            
48     56     104    -888.017771             0.14           0.0            block2a-013209        YES            
48     58     106    -906.728056             0.152          0.0            block2a-013286        YES            
48     60     108    -924.316845             0.152          0.0            block2a-013361        YES            
48     62     110    -941.000803             0.148          0.0            block2a-013436        YES            
48     64     112    -956.904496             0.146          -0.0           block2a-013513        YES            
48     66     114    -972.083942             0.144          -0.0           block2a-013588        YES            
48     68     116    -986.500284             0.131          -0.0           block2a-013665        YES            
48     70     118    -1000.13936             0.072          -0.0           block2a-013740        YES            
48     72     120    -1013.557013            -0.004         0.0            block2a-013805        YES            
48     74     122    -1026.513668            0.0            -0.0           block2a-013881        YES            
48     76     124    -1038.902091            0.0            -0.0           block2a-013956        YES            
48     78     126    -1050.745698            0.0            -0.0           block2a-014031        YES            
48     80     128    -1062.105216            -0.0           0.0            block2a-014105        YES            
48     82     130    -1072.115403            0.0            0.0            block2a-014181        YES            
48     84     132    -1077.578165            -0.0           0.0            block2a-014256        YES            
48     86     134    -1082.298032            -0.001         -0.0           block2a-014331        YES            
48     88     136    -1086.685375            0.003          0.0            block2a-014411        YES            
48     90     138    -1090.716287            0.004          0.0            block2a-014487        YES            
48     92     140    -1094.329552            0.003          0.0            block2a-014562        YES            
48     94     142    -1097.330552            0.004          0.0            block2a-014637        YES            
48     96     144    -1099.707304            0.005          -0.0           block2a-014712        YES            
48     98     146    -1101.803266            0.063          -0.0           block2a-014787        YES            
48     100    148    -1103.843969            0.089          -0.0           block2a-014862        YES            
48     102    150    -1105.620238            0.099          0.0            block2a-014936        YES            
48     104    152    -1107.200538            0.105          -0.0           block2a-015011        YES            
48     106    154    -1108.720821            0.194          0.0            block2a-015087        YES            
48     108    156    -1110.113161            0.212          -0.0           block2a-015162        YES            
48     110    158    -1111.189875            0.203          0.0            block2a-015237        YES            
48     112    160    -1111.980051            0.12           0.002          block2a-015324        YES            
48     114    162    -1112.657393            0.108          -0.0           block2a-015386        YES            
48     116    164    -1113.125342            0.097          0.0            block2a-015461        YES            
48     118    166    -1113.30711             0.085          0.0            block2a-015534        YES            
48     120    168    -1113.12798             0.067          -0.0           block2a-015609        YES            
48     122    170    -1112.595169            -0.001         0.0            block2a-015685        YES            
48     124    172    -1111.962507            -0.003         0.0            block2a-015756        YES            
48     126    174    -1110.874658            0.117          0.0            block2a-015837        YES            
48     128    176    -1109.510544            0.126          0.0            block2a-015927        YES            
48     130    178    -1107.885002            0.129          0.0            block2a-016002        YES            
48     132    180    -1106.033671            0.128          0.0            block2a-016092        YES            
50     40     90     -658.696278             -0.0           -0.0           block2b-000008        YES            
50     42     92     -695.484494             0.0            0.0            block2b-000098        YES            
50     44     94     -730.766506             0.0            0.0            block2b-000158        YES            
50     46     96     -764.842973             -0.0           -0.0           block2b-000233        YES            
50     48     98     -797.765764             0.0            -0.0           block2b-000309        YES            
50     50     100    -828.83166              0.0            0.0            block2b-000384        YES            
50     52     102    -852.516644             0.0            -0.0           block2b-000473        YES            
50     54     104    -874.548398             0.001          0.0            block2b-000534        YES            
50     56     106    -895.512182             0.0            -0.0           block2b-000608        YES            
50     58     108    -915.683122             0.127          0.0            block2b-000684        YES            
50     60     110    -934.985245             -0.09          0.0            block2b-000754        YES            
50     62     112    -953.541996             -0.1           -0.0           block2b-000829        YES            
50     64     114    -971.297214             -0.097         0.0            block2b-000905        YES            
50     66     116    -988.343111             0.021          0.002          block2b-001001        YES            
50     68     118    -1004.648041            -0.006         0.0            block2b-001055        YES            
50     70     120    -1020.276698            -0.0           0.0            block2b-001131        YES            
50     72     122    -1035.304203            0.0            0.0            block2b-001206        YES            
50     74     124    -1049.784711            -0.001         0.0            block2b-001280        YES            
50     76     126    -1063.726942            -0.0           0.0            block2b-001353        YES            
50     78     128    -1077.119331            0.0            -0.0           block2b-001436        YES            
50     80     130    -1090.018573            0.0            -0.0           block2b-001512        YES            
50     82     132    -1101.545193            -0.0           -0.0           block2b-001581        YES            
50     84     134    -1107.94277             0.0            -0.0           block2b-001662        YES            
50     86     136    -1113.578545            0.001          0.0            block2b-001737        YES            
50     88     138    -1118.814038            0.001          -0.0           block2b-001812        YES            
50     90     140    -1123.595338            0.002          0.0            block2b-001887        YES            
50     92     142    -1127.865297            0.002          0.0            block2b-001962        YES            
50     94     144    -1131.538948            0.003          -0.0           block2b-002037        YES            
50     96     146    -1134.728987            -0.002         0.0            block2b-002106        YES            
50     98     148    -1137.640549            -0.019         -0.0           block2b-002181        YES            
50     100    150    -1140.551982            0.294          0.0            block2b-002265        YES            
50     102    152    -1143.458236            0.292          0.001          block2b-002338        YES            
50     104    154    -1146.043154            0.279          0.0            block2b-002412        YES            
50     106    156    -1148.427781            0.265          -0.0           block2b-002487        YES            
50     108    158    -1150.5506              0.253          -0.0           block2b-002562        YES            
50     110    160    -1152.362413            0.241          -0.0           block2b-002637        YES            
50     112    162    -1154.289254            -0.0           0.0            block2b-002708        YES            
50     114    164    -1156.059803            -0.001         0.0            block2b-002785        YES            
50     116    166    -1157.611413            -0.0           -0.0           block2b-002861        YES            
50     118    168    -1158.914851            -0.0           0.0            block2b-002936        YES            
50     120    170    -1159.971539            -0.0           -0.0           block2b-003025        YES            
50     122    172    -1160.814275            0.0            0.0            block2b-003086        YES            
50     124    174    -1161.336672            -0.001         0.0            block2b-003171        YES            
50     126    176    -1160.95782             -0.003         0.0            block2b-003231        YES            
50     128    178    -1159.644078            -0.01          -0.0           block2b-003336        YES            
50     130    180    -1158.013728            0.061          -0.0           block2b-003387        YES            
50     132    182    -1156.366996            0.083          0.0            block2b-003462        YES            
52     48     100    -791.96925              0.0            -0.0           block2b-003578        YES            
52     50     102    -824.59517              0.001          0.0            block2b-003614        YES            
52     52     104    -850.374148             0.091          -0.0           block2b-003690        YES            
52     54     106    -875.390479             0.152          -0.002         block2b-003765        YES            
52     56     108    -898.816324             0.174          -0.0           block2b-003893        YES            
52     58     110    -920.80946              0.19           -0.0           block2b-003914        YES            
52     60     112    -941.747822             0.248          0.0            block2b-003989        YES            
52     62     114    -962.100779             0.298          -0.001         block2b-004065        YES            
52     64     116    -981.505945             0.309          0.0            block2b-004140        YES            
52     66     118    -999.981541             0.301          -0.0           block2b-004215        YES            
52     68     120    -1017.542389            0.279          -0.0           block2b-004284        YES            
52     70     122    -1034.15452             0.227          0.001          block2b-004365        YES            
52     72     124    -1050.136498            0.147          0.016          block2b-004455        YES            
52     74     126    -1065.757204            0.116          0.012          block2b-004530        YES            
52     76     128    -1080.886965            0.08           -0.0           block2b-004586        YES            
52     78     130    -1095.465362            0.0            0.0            block2b-004656        YES            
52     80     132    -1109.867826            0.003          0.0            block2b-004766        YES            
52     82     134    -1122.916819            -0.0           -0.0           block2b-004805        YES            
52     84     136    -1130.372165            -0.0           0.0            block2b-004881        YES            
52     86     138    -1137.302544            0.068          -0.0           block2b-004962        YES            
52     88     140    -1143.82                0.115          -0.0           block2b-005037        YES            
52     90     142    -1149.750263            0.141          -0.0           block2b-005114        YES            
52     92     144    -1155.19003             0.159          0.0            block2b-005189        YES            
52     94     146    -1160.277472            0.196          0.0            block2b-005264        YES            
52     96     148    -1165.343991            0.25           -0.0           block2b-005339        YES            
52     98     150    -1170.223842            0.279          0.0            block2b-005415        YES            
52     100    152    -1174.696905            0.296          -0.0           block2b-005490        YES            
52     102    154    -1178.61896             0.303          -0.0           block2b-005565        YES            
52     104    156    -1182.087529            0.297          0.0            block2b-005639        YES            
52     106    158    -1185.282957            0.279          0.0            block2b-005709        YES            
52     108    160    -1188.249729            0.261          -0.0           block2b-005799        YES            
52     110    162    -1190.902305            0.244          0.0            block2b-005862        YES            
52     112    164    -1193.24982             0.22           -0.0           block2b-005934        YES            
52     114    166    -1195.429047            0.181          -0.0           block2b-006011        YES            
52     116    168    -1197.561095            0.126          -0.0           block2b-006086        YES            
52     118    170    -1199.616033            0.092          0.0            block2b-006161        YES            
52     120    172    -1201.492539            0.057          -0.0           block2b-006236        YES            
52     122    174    -1203.196238            -0.002         -0.0           block2b-006311        YES            
52     124    176    -1204.940495            0.0            0.0            block2b-006411        YES            
52     126    178    -1205.565363            -0.002         0.0            block2b-006501        YES            
52     128    180    -1204.621702            0.029          0.0            block2b-006537        YES            
52     130    182    -1203.542665            0.081          -0.0           block2b-006612        YES            
52     132    184    -1202.331863            0.103          -0.0           block2b-006687        YES            
54     50     104    -817.913634             0.005          -0.0           block2b-006765        YES            
54     52     106    -846.771958             0.155          -0.0           block2b-006840        YES            
54     54     108    -874.129625             0.194          -0.0           block2b-006914        YES            
54     56     110    -899.798593             0.214          -0.001         block2b-006990        YES            
54     58     112    -923.752415             0.237          -0.0           block2b-007065        YES            
54     60     114    -946.54133              0.277          0.002          block2b-007140        YES            
54     62     116    -968.628375             0.336          0.0            block2b-007215        YES            
54     64     118    -989.656166             0.335          -0.001         block2b-007290        YES            
54     66     120    -1009.750776            0.318          0.0            block2b-007365        YES            
54     68     122    -1028.89107             0.293          0.001          block2b-007440        YES            
54     70     124    -1047.033933            0.257          0.0            block2b-007515        YES            
54     72     126    -1064.219896            0.217          0.0            block2b-007590        YES            
54     74     128    -1080.752745            0.181          0.0            block2b-007664        YES            
54     76     130    -1096.825327            0.148          -0.0           block2b-007738        YES            
54     78     132    -1112.381936            0.111          0.0            block2b-007812        YES            
54     80     134    -1127.358574            0.037          0.0            block2b-007888        YES            
54     82     136    -1141.843596            -0.001         0.0            block2b-007955        YES            
54     84     138    -1150.798727            0.073          0.0            block2b-008037        YES            
54     86     140    -1159.705909            0.137          0.0            block2b-008112        YES            
54     88     142    -1167.851516            0.169          0.0            block2b-008187        YES            
54     90     144    -1175.23962             0.191          -0.0           block2b-008264        YES            
54     92     146    -1182.086892            0.212          -0.0           block2b-008339        YES            
54     94     148    -1188.639497            0.236          -0.0           block2b-008414        YES            
54     96     150    -1194.95287             0.262          -0.0           block2b-008490        YES            
54     98     152    -1200.977866            0.284          0.0            block2b-008565        YES            
54     100    154    -1206.570139            0.3            -0.0           block2b-008640        YES            
54     102    156    -1211.570427            0.307          -0.0           block2b-008714        YES            
54     104    158    -1216.022544            0.303          -0.0           block2b-008789        YES            
54     106    160    -1220.098972            0.286          0.0            block2b-008859        YES            
54     108    162    -1223.907529            0.266          -0.0           block2b-008934        YES            
54     110    164    -1227.409525            0.247          -0.0           block2b-009012        YES            
54     112    166    -1230.579386            0.226          0.0            block2b-009087        YES            
54     114    168    -1233.527911            0.2            -0.0           block2b-009161        YES            
54     116    170    -1236.313456            0.172          0.0            block2b-009237        YES            
54     118    172    -1238.945839            0.141          0.0            block2b-009311        YES            
54     120    174    -1241.494157            0.109          -0.0           block2b-009386        YES            
54     122    176    -1243.918527            0.067          -0.0           block2b-009461        YES            
54     124    178    -1246.430441            0.0            -0.0           block2b-009591        YES            
54     126    180    -1248.124979            -0.001         0.0            block2b-009606        YES            
54     128    182    -1247.524772            0.034          0.0            block2b-009687        YES            
54     130    184    -1247.015477            0.094          -0.0           block2b-009762        YES            
54     132    186    -1246.299669            0.12           0.0            block2b-009837        YES            
56     52     108    -840.890385             0.179          0.003          block2b-009915        YES            
56     54     110    -870.454724             0.218          0.0            block2b-009990        YES            
56     56     112    -898.389171             0.246          0.105          block2b-010095        YES            
56     58     114    -924.212916             0.28           0.0            block2b-010139        YES            
56     60     116    -947.654253             -0.251         0.0            block2b-010202        YES            
56     62     118    -971.294212             -0.251         -0.0           block2b-010277        YES            
56     64     120    -993.891866             -0.242         0.0            block2b-010352        YES            
56     66     122    -1015.658049            -0.235         0.0            block2b-010428        YES            
56     68     124    -1037.936415            0.32           -0.0           block2b-010515        YES            
56     70     126    -1057.437732            0.284          -0.0           block2b-010590        YES            
56     72     128    -1075.813246            0.247          0.0            block2b-010665        YES            
56     74     130    -1093.355418            0.209          -0.0           block2b-010739        YES            
56     76     132    -1110.489384            0.171          0.001          block2b-010812        YES            
56     78     134    -1127.178223            0.135          0.011          block2b-010902        YES            
56     80     136    -1143.291166            0.078          0.0            block2b-010962        YES            
56     82     138    -1158.88228             -0.001         0.0            block2b-011030        YES            
56     84     140    -1169.250539            0.092          -0.0           block2b-011112        YES            
56     86     142    -1179.552741            0.151          0.0            block2b-011187        YES            
56     88     144    -1189.224029            0.185          -0.0           block2b-011264        YES            
56     90     146    -1198.273               0.214          0.105          block2b-011355        YES            
56     92     148    -1206.386949            0.244          -0.0           block2b-011414        YES            
56     94     150    -1214.500838            0.278          0.0            block2b-011490        YES            
56     96     152    -1222.232036            0.298          -0.001         block2b-011565        YES            
56     98     154    -1229.512914            0.31           0.002          block2b-011640        YES            
56     100    156    -1236.241078            0.319          0.0            block2b-011715        YES            
56     102    158    -1242.256913            0.322          0.0            block2b-011790        YES            
56     104    160    -1247.611526            0.317          -0.0           block2b-011865        YES            
56     106    162    -1252.523361            0.298          -0.0           block2b-011934        YES            
56     108    164    -1257.158584            0.276          0.0            block2b-012012        YES            
56     110    166    -1261.502621            0.255          0.0            block2b-012087        YES            
56     112    168    -1265.521541            0.234          -0.0           block2b-012162        YES            
56     114    170    -1269.232316            0.213          0.0            block2b-012237        YES            
56     116    172    -1272.691019            0.187          0.0            block2b-012368        YES            
56     118    174    -1275.972999            0.161          0.02           block2b-012416        YES            
56     120    176    -1279.257611            0.124          0.0            block2b-012461        YES            
56     122    178    -1282.528857            0.081          -0.0           block2b-012537        YES            
