Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
12     10     22     -169.233223             0.0            0.0            block1a-004564        YES            
12     12     24     -195.219174             0.114          -0.0           block1a-004586        YES            
12     14     26     -217.648749             -0.0           -0.0           block1a-004713        YES            
12     16     28     -234.552734             0.0            0.0            block1a-004736        YES            
12     18     30     -245.440608             0.0            0.0            block1a-004812        YES            
12     20     32     -253.789683             0.0            -0.0           block1a-004902        YES            
12     22     34     -258.686064             0.122          0.001          block1a-004992        YES            
12     24     36     -263.609885             0.319          -0.005         block1a-005035        YES            
12     26     38     -266.704517             0.344          0.0            block1a-005154        YES            
12     28     40     -268.092661             0.297          0.0            block1a-005214        YES            
12     30     42     -269.235131             -0.215         0.0            block1a-005270        YES            
12     32     44     -270.042627             -0.0           -0.0           block1a-005393        YES            
12     34     46     -270.1289               -0.005         0.0            block1a-005466        YES            
12     36     48     -266.775223             -0.009         -0.0           block1a-005541        YES            
12     38     50     -262.968596             -0.02          0.0            block1a-005616        YES            
12     40     52     -259.169177             0.122          -0.0           block1a-005697        YES            
14     2      16     12.424501               -0.11          0.0            block1a-005707        YES            
14     4      18     -39.970383              -0.018         0.0            block1a-005812        YES            
14     6      20     -94.416062              -0.003         -0.0           block1a-005872        YES            
14     8      22     -140.152202             -0.003         0.0            block1a-005991        YES            
14     10     24     -175.65507              -0.001         -0.0           block1a-006005        YES            
14     12     26     -207.584384             -0.001         0.0            block1a-006137        YES            
14     14     28     -235.967377             -0.0           0.0            block1a-006163        YES            
14     16     30     -258.014301             0.268          0.101          block1a-006237        YES            
14     18     32     -273.618573             0.0            -0.0           block1a-006368        YES            
14     20     34     -286.439876             -0.0           -0.0           block1a-006427        YES            
14     22     36     -295.48881              0.0            0.0            block1a-006473        YES            
14     24     38     -303.068237             0.189          0.016          block1a-006580        YES            
14     26     40     -309.455565             0.219          0.005          block1a-006624        YES            
14     28     42     -314.876944             -0.2           0.001          block1a-006712        YES            
14     30     44     -318.801557             -0.134         0.0            block1a-006811        YES            
14     32     46     -322.349103             0.002          -0.0           block1a-006895        YES            
14     34     48     -324.073146             -0.002         0.0            block1a-006936        YES            
14     36     50     -322.517987             -0.003         0.0            block1a-007041        YES            
14     38     52     -320.378784             -0.004         0.0            block1a-007056        YES            
14     40     54     -317.790131             -0.015         0.0            block1a-007161        YES            
16     4      20     -28.478414              -0.0           0.0            block1a-007223        YES            
16     6      22     -86.319356              0.004          0.0            block1a-007344        YES            
16     8      24     -136.616655             0.0            -0.0           block1a-007403        YES            
16     10     26     -176.629486             -0.002         0.0            block1a-007489        YES            
16     12     28     -213.427461             -0.001         0.0            block1a-007549        YES            
16     14     30     -246.823443             0.0            -0.0           block1a-007590        YES            
16     16     32     -273.683299             0.0            -0.0           block1a-007662        YES            
16     18     34     -293.839265             0.0            0.0            block1a-007737        YES            
16     20     36     -310.948866             0.0            -0.0           block1a-007868        YES            
16     22     38     -324.101118             0.0            0.0            block1a-007898        YES            
16     24     40     -335.191909             0.0            0.0            block1a-007957        YES            
16     26     42     -345.292958             0.128          0.0            block1a-008034        YES            
16     28     44     -353.855468             -0.101         -0.0           block1a-008107        YES            
16     30     46     -361.24845              0.0            -0.0           block1a-008213        YES            
16     32     48     -367.229001             0.001          -0.0           block1a-008260        YES            
16     34     50     -370.589196             -0.001         0.0            block1a-008391        YES            
16     36     52     -371.255123             -0.001         0.0            block1a-008466        YES            
16     38     54     -371.325377             -0.003         0.0            block1a-008480        YES            
16     40     56     -370.543346             0.007          0.0            block1a-008591        YES            
16     42     58     -368.408732             0.061          0.0            block1a-008652        YES            
16     44     60     -366.424105             0.212          -0.0           block1a-008727        YES            
16     46     62     -364.345124             0.268          -0.0           block1a-008802        YES            
16     48     64     -361.825277             0.286          -0.0           block1a-008862        YES            
18     6      24     -75.041816              -0.01          -0.0           block1a-008992        YES            
18     8      26     -128.525739             0.0            -0.0           block1a-009053        YES            
18     10     28     -172.063033             -0.003         0.0            block1a-009125        YES            
18     12     30     -212.883318             -0.0           0.0            block1a-009158        YES            
18     14     32     -250.61128              0.0            0.0            block1a-009237        YES            
18     16     34     -281.795113             0.0            -0.0           block1a-009327        YES            
18     18     36     -306.715364             0.0            0.0            block1a-009444        YES            
18     20     38     -328.431243             0.0            0.0            block1a-009489        YES            
18     22     40     -345.829969             -0.0           -0.0           block1a-009549        YES            
18     24     42     -361.05479              0.0            -0.0           block1a-009608        YES            
18     26     44     -374.735499             0.0            -0.0           block1a-009697        YES            
18     28     46     -386.838726             0.0            -0.0           block1a-009772        YES            
18     30     48     -397.38287              -0.001         -0.0           block1a-009829        YES            
18     32     50     -405.671365             -0.001         0.0            block1a-009950        YES            
18     34     52     -410.990887             -0.002         -0.0           block1a-009980        YES            
18     36     54     -414.293616             -0.002         0.0            block1a-010055        YES            
18     38     56     -416.890109             -0.002         0.0            block1a-010160        YES            
18     40     58     -418.495394             0.001          -0.0           block1a-010211        YES            
18     42     60     -418.163141             0.01           -0.0           block1a-010347        YES            
18     44     62     -417.495854             0.145          -0.0           block1a-010392        YES            
18     46     64     -416.918696             0.216          0.0            block1a-010482        YES            
18     48     66     -415.888265             0.24           -0.0           block1a-010557        YES            
18     50     68     -414.792126             -0.214         -0.0           block1a-010641        YES            
18     52     70     -413.536158             -0.222         0.0            block1a-010686        YES            
18     54     72     -411.844632             -0.203         -0.0           block1a-010792        YES            
18     56     74     -409.694733             -0.148         -0.0           block1a-010807        YES            
20     8      28     -117.559073             -0.007         0.0            block1a-010882        YES            
20     10     30     -163.950851             -0.003         0.0            block1a-010972        YES            
20     12     32     -208.522771             -0.0           0.0            block1a-011063        YES            
20     14     34     -250.320175             0.0            -0.0           block1a-011112        YES            
20     16     36     -285.566909             0.0            0.0            block1a-011187        YES            
20     18     38     -315.082946             -0.0           -0.0           block1a-011272        YES            
20     20     40     -341.318217             0.0            -0.0           block1a-011393        YES            
20     22     42     -362.825184             0.0            0.0            block1a-011423        YES            
20     24     44     -382.06415              -0.0           0.0            block1a-011484        YES            
20     26     46     -399.649753             0.0            -0.0           block1a-011573        YES            
20     28     48     -415.267122             -0.0           0.0            block1a-011629        YES            
20     30     50     -428.629378             -0.0           0.0            block1a-011734        YES            
20     32     52     -439.23132              -0.001         0.0            block1a-011825        YES            
20     34     54     -446.789396             -0.001         0.0            block1a-011900        YES            
20     36     56     -452.787679             -0.001         -0.0           block1a-011945        YES            
20     38     58     -458.09343              -0.0           0.0            block1a-012036        YES            
20     40     60     -462.24934              0.001          0.0            block1a-012087        YES            
20     42     62     -464.470467             0.001          -0.0           block1a-012192        YES            
20     44     64     -465.569406             0.005          0.0            block1a-012236        YES            
20     46     66     -466.282809             0.119          0.0            block1a-012372        YES            
20     48     68     -466.843835             0.167          0.0            block1a-012417        YES            
20     50     70     -467.028872             0.152          -0.0           block1a-012492        YES            
20     52     72     -467.162535             -0.118         -0.0           block1a-012577        YES            
20     54     74     -467.140292             0.0            -0.0           block1a-012668        YES            
20     56     76     -467.003391             0.0            0.0            block1a-012713        YES            
20     58     78     -466.555198             -0.002         0.0            block1a-012757        YES            
20     60     80     -465.762306             -0.0           0.0            block1a-012848        YES            
20     62     82     -463.759686             -0.0           0.0            block1a-012938        YES            
22     12     34     -201.160381             0.304          0.0            block1a-013005        YES            
22     14     36     -245.912279             0.003          0.0            block1a-013077        YES            
22     16     38     -285.061754             0.001          0.0            block1a-013137        YES            
22     18     40     -318.848322             0.0            -0.0           block1a-013268        YES            
22     20     42     -349.301193             0.0            0.0            block1a-013298        YES            
22     22     44     -374.656605             0.0            0.0            block1a-013373        YES            
22     24     46     -397.662936             0.0            -0.0           block1a-013493        YES            
22     26     48     -418.957939             -0.0           -0.0           block1a-013504        YES            
22     28     50     -437.979222             0.0            0.0            block1a-013579        YES            
22     30     52     -454.024508             -0.001         0.0            block1a-013653        YES            
22     32     54     -467.025711             -0.001         0.0            block1a-013773        YES            
22     34     56     -476.947728             -0.002         0.0            block1a-013862        YES            
22     36     58     -485.490406             -0.002         0.0            block1a-013878        YES            
22     38     60     -493.290095             0.0            -0.0           block1a-013962        YES            
22     40     62     -499.896382             0.0            -0.0           block1a-014096        YES            
22     42     64     -504.607346             0.0            0.0            block1a-014112        YES            
22     44     66     -508.105704             0.002          0.0            block1a-014217        YES            
22     46     68     -511.806927             0.172          0.001          block1a-014292        YES            
22     48     70     -514.327162             0.196          0.0            block1a-014397        YES            
22     50     72     -515.990323             0.184          0.0            block1a-014427        YES            
22     52     74     -517.057493             0.147          0.0            block1a-014532        YES            
22     54     76     -518.011179             -0.094         0.0            block1a-014556        YES            
22     56     78     -518.78784              0.0            -0.0           block1a-014633        YES            
22     58     80     -519.257132             -0.0           0.0            block1a-014738        YES            
22     60     82     -519.217783             -0.001         0.0            block1a-014782        YES            
22     62     84     -517.961931             -0.0           -0.0           block1a-014888        YES            
22     64     86     -514.525576             0.0            -0.0           block1a-014993        YES            
24     12     36     -190.606201             -0.221         0.0            block1a-015034        YES            
24     14     38     -239.265065             0.216          0.0            block1a-015117        YES            
24     16     40     -281.44668              0.076          -0.0           block1a-015165        YES            
24     18     42     -319.12551              0.0            0.0            block1a-015293        YES            
24     20     44     -353.628585             -0.0           -0.0           block1a-015324        YES            
24     22     46     -382.702457             0.0            -0.0           block1a-015413        YES            
24     24     48     -410.219335             0.192          0.0            block1a-015459        YES            
24     26     50     -434.801114             0.167          0.001          block1a-015540        YES            
24     28     52     -456.643024             -0.002         0.0            block1a-015618        YES            
24     30     54     -475.395861             -0.001         0.0            block1a-015693        YES            
24     32     56     -490.921437             -0.001         -0.0           block1a-015752        YES            
24     34     58     -503.386318             -0.002         -0.0           block1a-015827        YES            
24     36     60     -514.530544             -0.002         -0.0           block1a-015903        YES            
24     38     62     -524.91305              0.001          0.0            block1a-015989        YES            
24     40     64     -534.027985             0.0            -0.0           block1a-016062        YES            
24     42     66     -541.301916             0.001          0.0            block1a-016167        YES            
24     44     68     -547.91049              0.148          0.002          block1a-016227        YES            
24     46     70     -553.938441             0.206          -0.0           block1a-016287        YES            
24     48     72     -558.508356             0.22           -0.0           block1a-016377        YES            
24     50     74     -561.872823             0.213          0.001          block1a-016467        YES            
24     52     76     -564.324876             0.181          -0.0           block1a-016572        YES            
24     54     78     -566.199695             -0.104         0.0            block1a-016612        YES            
24     56     80     -567.885257             -0.004         -0.0           block1a-016657        YES            
24     58     82     -569.276055             -0.0           0.0            block1a-016748        YES            
24     60     84     -570.055151             -0.001         0.0            block1a-016852        YES            
24     62     86     -569.627385             -0.001         -0.0           block1a-016882        YES            
24     64     88     -567.443344             -0.001         0.0            block1a-016957        YES            
24     66     90     -564.647413             -0.0           -0.0           block1a-017033        YES            
26     14     40     -230.703045             -0.238         0.0            block1b-000005        YES            
26     16     42     -275.908764             0.154          0.007          block1b-000100        YES            
26     18     44     -316.762941             0.001          0.0            block1b-000159        YES            
26     20     46     -355.001632             -0.0           0.0            block1b-000264        YES            
26     22     48     -387.619592             -0.0           -0.0           block1b-000324        YES            
26     24     50     -418.643581             0.189          0.004          block1b-000399        YES            
26     26     52     -446.686977             0.157          -0.0           block1b-000465        YES            
26     28     54     -472.039191             0.001          -0.0           block1b-000529        YES            
26     30     56     -493.500453             -0.001         -0.0           block1b-000663        YES            
26     32     58     -511.603747             -0.002         0.0            block1b-000677        YES            
26     34     60     -526.707216             0.002          -0.0           block1b-000764        YES            
26     36     62     -540.543407             0.002          -0.0           block1b-000839        YES            
26     38     64     -553.519052             0.001          -0.0           block1b-000915        YES            
26     40     66     -565.214541             0.0            0.0            block1b-000987        YES            
26     42     68     -575.051965             0.0            0.0            block1b-001062        YES            
26     44     70     -583.497738             0.001          0.0            block1b-001197        YES            
26     46     72     -591.858384             0.156          0.0            block1b-001212        YES            
26     48     74     -598.512184             0.172          0.002          block1b-001332        YES            
26     50     76     -603.85239              0.156          0.001          block1b-001377        YES            
26     52     78     -608.143865             0.109          0.0            block1b-001478        YES            
26     54     80     -611.600486             -0.067         0.0            block1b-001522        YES            
26     56     82     -614.556883             -0.002         -0.0           block1b-001582        YES            
26     58     84     -616.933722             0.0            -0.0           block1b-001673        YES            
26     60     86     -618.587254             0.0            -0.0           block1b-001763        YES            
26     62     88     -619.085194             0.0            -0.0           block1b-001869        YES            
26     64     90     -618.252645             -0.0           0.0            block1b-001942        YES            
26     66     92     -616.788215             0.0            0.0            block1b-001958        YES            
26     68     94     -615.137396             0.0            -0.0           block1b-002063        YES            
28     14     42     -220.615325             -0.278         -0.0           block1b-002104        YES            
28     16     44     -268.13696              -0.154         0.001          block1b-002240        YES            
28     18     46     -312.045504             0.001          0.0            block1b-002259        YES            
28     20     48     -353.498635             -0.0           0.0            block1b-002377        YES            
28     22     50     -389.246746             -0.001         0.0            block1b-002449        YES            
28     24     52     -422.959346             0.124          -0.001         block1b-002486        YES            
28     26     54     -454.357602             0.055          -0.0           block1b-002574        YES            
28     28     56     -483.344853             -0.002         0.0            block1b-002658        YES            
28     30     58     -507.620935             -0.001         0.0            block1b-002762        YES            
28     32     60     -528.408037             0.0            0.0            block1b-002789        YES            
28     34     62     -546.188442             0.004          -0.0           block1b-002865        YES            
28     36     64     -562.68716              0.003          0.0            block1b-002940        YES            
28     38     66     -578.262317             0.001          0.0            block1b-003014        YES            
28     40     68     -592.53186              0.0            -0.0           block1b-003087        YES            
28     42     70     -604.929199             0.0            0.0            block1b-003192        YES            
28     44     72     -615.887748             -0.0           -0.0           block1b-003233        YES            
28     46     74     -625.904812             -0.0           0.0            block1b-003322        YES            
28     48     76     -635.042031             0.0            -0.0           block1b-003443        YES            
28     50     78     -642.670262             -0.001         -0.0           block1b-003457        YES            
28     52     80     -648.686494             0.0            0.0            block1b-003563        YES            
28     54     82     -653.57788              0.0            0.0            block1b-003638        YES            
28     56     84     -657.875919             0.001          0.0            block1b-003699        YES            
28     58     86     -661.32494              -0.001         0.0            block1b-003757        YES            
28     60     88     -663.90487              0.001          0.0            block1b-003849        YES            
28     62     90     -665.441056             -0.0           0.0            block1b-003923        YES            
28     64     92     -666.032538             -0.0           -0.0           block1b-003983        YES            
28     66     94     -666.014758             0.0            0.0            block1b-004073        YES            
28     68     96     -665.727372             -0.0           -0.0           block1b-004163        YES            
28     70     98     -664.8435               0.0            0.0            block1b-004268        YES            
28     72     100    -663.02106              -0.0           0.0            block1b-004313        YES            
28     74     102    -660.823773             0.21           0.0            block1b-004375        YES            
28     76     104    -659.270496             0.258          -0.0           block1b-004481        YES            
28     78     106    -657.344515             0.279          0.0            block1b-004556        YES            
30     18     48     -305.16006              0.001          -0.0           block1b-004629        YES            
30     20     50     -349.245158             0.0            0.0            block1b-004658        YES            
30     22     52     -387.499691             0.0            -0.0           block1b-004748        YES            
30     24     54     -423.526787             0.0            0.0            block1b-004823        YES            
30     26     56     -457.727807             0.0            0.0            block1b-004943        YES            
30     28     58     -489.423234             -0.002         0.0            block1b-004998        YES            
30     30     60     -516.663751             0.0            -0.0           block1b-005038        YES            
30     32     62     -540.308975             -0.0           0.0            block1b-005164        YES            
30     34     64     -560.554134             0.001          0.0            block1b-005190        YES            
30     36     66     -579.384002             0.001          -0.0           block1b-005265        YES            
30     38     68     -597.246068             0.0            -0.0           block1b-005399        YES            
30     40     70     -613.74187              0.0            -0.0           block1b-005412        YES            
30     42     72     -628.322909             -0.0           -0.0           block1b-005487        YES            
30     44     74     -641.436692             0.0            -0.0           block1b-005574        YES            
30     46     76     -653.576452             -0.0           -0.0           block1b-005633        YES            
30     48     78     -664.76462              0.0            -0.0           block1b-005709        YES            
30     50     80     -674.464762             -0.001         -0.0           block1b-005812        YES            
30     52     82     -682.351073             0.0            0.0            block1b-005888        YES            
30     54     84     -689.00168              0.0            0.0            block1b-005963        YES            
30     56     86     -694.97199              0.0            -0.0           block1b-006038        YES            
30     58     88     -699.740161             0.0            0.0            block1b-006144        YES            
30     60     90     -703.246031             -0.0           -0.0           block1b-006157        YES            
30     62     92     -705.83376              0.0            -0.0           block1b-006233        YES            
30     64     94     -707.789532             0.0            0.0            block1b-006308        YES            
30     66     96     -709.292081             0.0            -0.0           block1b-006383        YES            
30     68     98     -710.418028             0.0            -0.0           block1b-006488        YES            
30     70     100    -710.919609             0.0            -0.0           block1b-006593        YES            
30     72     102    -710.476961             -0.0           0.0            block1b-006653        YES            
30     74     104    -710.341951             0.201          -0.0           block1b-006715        YES            
30     76     106    -710.043688             0.234          0.0            block1b-006775        YES            
30     78     108    -709.223977             0.251          0.0            block1b-006881        YES            
30     80     110    -707.911225             0.258          0.0            block1b-006956        YES            
30     82     112    -706.236872             0.264          0.0            block1b-006988        YES            
30     84     114    -704.189705             0.263          0.0            block1b-007108        YES            
32     22     54     -382.137015             0.0            -0.0           block1b-007193        YES            
32     24     56     -420.2866               0.0            0.0            block1b-007223        YES            
32     26     58     -456.760174             0.0            -0.0           block1b-007283        YES            
32     28     60     -490.897832             0.0            0.0            block1b-007375        YES            
32     30     62     -520.866292             0.001          0.0            block1b-007500        YES            
32     32     64     -547.23915              0.0            -0.0           block1b-007514        YES            
32     34     66     -569.88393              0.002          -0.0           block1b-007590        YES            
32     36     68     -591.062361             0.002          0.0            block1b-007664        YES            
32     38     70     -611.246315             0.0            0.0            block1b-007763        YES            
32     40     72     -630.017514             0.0            -0.0           block1b-007853        YES            
32     42     74     -646.874149             0.0            -0.0           block1b-007884        YES            
32     44     76     -662.218439             0.0            -0.0           block1b-007988        YES            
32     46     78     -677.042546             0.123          0.0            block1b-008037        YES            
32     48     80     -690.272303             0.116          0.0            block1b-008112        YES            
32     50     82     -701.878636             0.092          0.0            block1b-008199        YES            
32     52     84     -711.678836             0.079          -0.0           block1b-008304        YES            
32     54     86     -719.971822             -0.07          0.0            block1b-008347        YES            
32     56     88     -727.448472             0.0            -0.0           block1b-008409        YES            
32     58     90     -733.586818             0.0            0.0            block1b-008483        YES            
32     60     92     -738.202581             -0.0           0.0            block1b-008557        YES            
32     62     94     -742.057148             0.0            -0.0           block1b-008678        YES            
32     64     96     -745.478817             0.0            0.0            block1b-008768        YES            
32     66     98     -748.56149              0.0            -0.0           block1b-008813        YES            
32     68     100    -751.238617             -0.0           0.0            block1b-008903        YES            
32     70     102    -753.275499             -0.0           0.0            block1b-008993        YES            
32     72     104    -754.477821             0.141          -0.0           block1b-009041        YES            
32     74     106    -756.048749             0.197          0.0            block1b-009144        YES            
32     76     108    -756.973123             0.223          0.0            block1b-009160        YES            
32     78     110    -757.380415             0.237          0.0            block1b-009251        YES            
32     80     112    -757.246093             0.242          0.0            block1b-009311        YES            
32     82     114    -756.636928             0.246          0.0            block1b-009446        YES            
32     84     116    -755.613664             0.251          0.0            block1b-009523        YES            
32     86     118    -754.150294             0.247          -0.0           block1b-009538        YES            
32     88     120    -752.614134             -0.218         -0.0           block1b-009634        YES            
34     24     58     -413.702197             0.0            -0.0           block1b-009728        YES            
34     26     60     -452.43654              0.0            0.0            block1b-009776        YES            
34     28     62     -488.949276             -0.002         0.0            block1b-009845        YES            
34     30     64     -521.248581             -0.001         0.0            block1b-009934        YES            
34     32     66     -549.972416             0.001          -0.0           block1b-010049        YES            
34     34     68     -575.247196             0.051          0.001          block1b-010080        YES            
34     36     70     -599.098768             -0.083         0.0            block1b-010157        YES            
34     38     72     -621.588901             -0.0           0.0            block1b-010209        YES            
34     40     74     -642.810412             0.0            -0.0           block1b-010313        YES            
34     42     76     -662.067657             -0.0           0.0            block1b-010362        YES            
34     44     78     -679.871297             0.059          -0.0           block1b-010440        YES            
34     46     80     -697.140027             0.131          -0.0           block1b-010512        YES            
34     48     82     -712.569403             0.113          0.0            block1b-010647        YES            
34     50     84     -726.282464             0.084          0.0            block1b-010689        YES            
34     52     86     -737.886409             0.083          0.0            block1b-010778        YES            
34     54     88     -747.857038             -0.092         -0.0           block1b-010807        YES            
34     56     90     -756.635785             0.0            0.0            block1b-010944        YES            
34     58     92     -764.104581             -0.0           -0.0           block1b-010973        YES            
34     60     94     -770.131405             0.054          -0.0           block1b-011064        YES            
34     62     96     -775.848818             -0.153         0.0            block1b-011106        YES            
34     64     98     -780.928731             -0.144         0.0            block1b-011196        YES            
34     66     100    -785.3294               -0.098         -0.0           block1b-011272        YES            
34     68     102    -789.430225             -0.0           0.0            block1b-011334        YES            
34     70     104    -793.111414             0.0            -0.0           block1b-011453        YES            
34     72     106    -795.897231             -0.0           -0.0           block1b-011513        YES            
34     74     108    -798.715337             0.159          -0.0           block1b-011589        YES            
34     76     110    -800.956765             0.195          0.0            block1b-011664        YES            
34     78     112    -802.598726             0.212          0.0            block1b-011711        YES            
34     80     114    -803.66768              0.219          0.0            block1b-011801        YES            
34     82     116    -804.181459             0.225          0.0            block1b-011891        YES            
34     84     118    -804.196092             0.23           0.0            block1b-011968        YES            
34     86     120    -803.681                0.229          0.0            block1b-012028        YES            
34     88     122    -803.127228             -0.205         -0.0           block1b-012079        YES            
34     90     124    -802.203418             -0.204         0.0            block1b-012169        YES            
34     92     126    -800.79143              -0.195         0.0            block1b-012259        YES            
36     26     62     -445.851393             -0.001         0.0            block1b-012370        YES            
36     28     64     -484.732853             -0.002         0.0            block1b-012440        YES            
36     30     66     -519.224381             -0.001         -0.0           block1b-012469        YES            
36     32     68     -550.165248             -0.001         0.0            block1b-012575        YES            
36     34     70     -578.112082             -0.086         0.0            block1b-012618        YES            
36     36     72     -604.650812             -0.118         -0.0           block1b-012677        YES            
