Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
44     76     120    -980.745596             -0.0           -0.0           block2-007356         YES            
44     78     122    -990.06049              0.0            -0.0           block2-007447         YES            
44     80     124    -999.201896             0.0            -0.0           block2-007508         YES            
44     82     126    -1007.032404            -0.0           0.0            block2-007611         YES            
44     84     128    -1009.144424            -0.0           -0.0           block2-007673         YES            
44     86     130    -1010.613064            0.0            0.0            block2-007778         YES            
44     88     132    -1011.909153            0.0            -0.0           block2-007868         YES            
44     90     134    -1012.643414            0.0            -0.0           block2-007913         YES            
44     92     136    -1012.688065            -0.008         0.0            block2-007986         YES            
44     94     138    -1012.366262            0.112          -0.0           block2-008081         YES            
44     96     140    -1011.879196            0.249          0.001          block2-008145         YES            
44     98     142    -1011.990206            0.294          0.001          block2-008202         YES            
44     100    144    -1011.481383            0.311          -0.0           block2-008276         YES            
44     102    146    -1010.823849            -0.239         -0.0           block2-008375         YES            
44     104    148    -1009.892141            -0.24          -0.0           block2-008420         YES            
44     106    150    -1008.3436              -0.235         0.0            block2-008510         YES            
44     108    152    -1006.41155             -0.224         -0.0           block2-008600         YES            
44     110    154    -1004.321323            -0.212         -0.0           block2-008690         YES            
44     112    156    -1001.95553             -0.2           -0.0           block2-008766         YES            
44     114    158    -999.067811             -0.189         0.0            block2-008780         YES            
44     116    160    -996.461438             0.123          -0.0           block2-008855         YES            
46     36     82     -596.709832             0.128          0.0            block2-008964         YES            
46     38     84     -633.371768             0.0            0.0            block2-009068         YES            
46     40     86     -668.919402             0.0            -0.0           block2-009143         YES            
46     42     88     -701.254716             0.0            0.0            block2-009158         YES            
46     44     90     -731.915959             0.0            -0.0           block2-009233         YES            
46     46     92     -762.132259             0.086          0.005          block2-009329         YES            
46     48     94     -790.579936             0.0            0.0            block2-009444         YES            
46     50     96     -817.832991             0.0            0.0            block2-009501         YES            
46     52     98     -837.490308             -0.0           0.0            block2-009595         YES            
46     54     100    -857.231568             0.146          0.0            block2-009672         YES            
46     56     102    -875.388067             0.175          0.004          block2-009732         YES            
46     58     104    -892.138439             0.185          -0.0           block2-009792         YES            
46     60     106    -907.729096             0.186          0.002          block2-009898         YES            
46     62     108    -922.604352             0.186          0.0            block2-009912         YES            
46     64     110    -936.914984             0.2            0.0            block2-010017         YES            
46     66     112    -951.061075             -0.227         0.006          block2-010104         YES            
46     68     114    -964.30549              -0.228         0.0            block2-010143         YES            
46     70     116    -976.2536               0.202          0.001          block2-010242         YES            
46     72     118    -987.647651             0.0            0.0            block2-010330         YES            
46     74     120    -999.281835             0.0            -0.0           block2-010357         YES            
46     76     122    -1010.460542            -0.001         -0.0           block2-010431         YES            
46     78     124    -1021.336278            0.0            0.0            block2-010508         YES            
46     80     126    -1032.006984            0.0            0.0            block2-010583         YES            
46     82     128    -1041.357714            -0.0           0.0            block2-010671         YES            
46     84     130    -1044.478648            -0.0           0.0            block2-010733         YES            
46     86     132    -1046.974305            -0.0           -0.0           block2-010838         YES            
46     88     134    -1049.284166            -0.0           -0.0           block2-010913         YES            
46     90     136    -1050.978806            0.123          0.0            block2-010963         YES            
46     92     138    -1052.450139            0.154          0.0            block2-011051         YES            
46     94     140    -1053.40993             0.171          -0.0           block2-011111         YES            
46     96     142    -1054.020759            0.193          0.0            block2-011246         YES            
46     98     144    -1054.806558            0.275          0.0            block2-011322         YES            
46     100    146    -1055.319059            0.299          0.0            block2-011337         YES            
46     102    148    -1055.30062             0.302          0.0            block2-011441         YES            
46     104    150    -1054.882979            0.289          -0.0           block2-011516         YES            
46     106    152    -1054.306829            0.266          -0.0           block2-011576         YES            
46     108    154    -1053.546849            0.245          0.0            block2-011681         YES            
46     110    156    -1052.512424            0.226          0.0            block2-011711         YES            
46     112    158    -1051.225689            0.205          0.0            block2-011786         YES            
46     114    160    -1049.766301            0.178          0.0            block2-011920         YES            
46     116    162    -1048.257357            0.139          0.0            block2-011975         YES            
46     118    164    -1046.633221            0.096          -0.0           block2-012020         YES            
46     120    166    -1045.060474            0.069          -0.0           block2-012125         YES            
46     122    168    -1043.134969            0.036          -0.0           block2-012169         YES            
46     124    170    -1041.708265            -0.0           -0.0           block2-012246         YES            
46     126    172    -1039.24253             -0.004         -0.0           block2-012336         YES            
46     128    174    -1034.807482            0.055          -0.0           block2-012404         YES            
46     130    176    -1029.740853            0.092          -0.0           block2-012524         YES            
48     38     86     -627.969328             0.0            0.0            block2-012578         YES            
48     40     88     -665.541387             -0.0           0.0            block2-012654         YES            
48     42     90     -699.919952             -0.0           0.0            block2-012729         YES            
48     44     92     -732.603157             0.0            -0.0           block2-012758         YES            
48     46     94     -764.328286             0.0            -0.0           block2-012833         YES            
48     48     96     -795.276141             0.0            -0.0           block2-012955         YES            
48     50     98     -824.493925             -0.0           0.0            block2-013010         YES            
48     52     100    -845.819878             -0.0           -0.0           block2-013061         YES            
48     54     102    -866.413649             0.113          -0.0           block2-013137         YES            
48     56     104    -886.177931             0.15           0.009          block2-013272         YES            
48     58     106    -904.743859             0.16           0.005          block2-013332         YES            
48     60     108    -922.194553             0.158          0.0            block2-013362         YES            
48     62     110    -938.838039             0.151          -0.0           block2-013437         YES            
48     64     112    -954.730213             0.144          -0.0           block2-013512         YES            
48     66     114    -969.844836             0.137          0.0            block2-013617         YES            
48     68     116    -984.199166             -0.088         0.001          block2-013719         YES            
48     70     118    -998.461248             0.001          0.0            block2-013777         YES            
48     72     120    -1012.307117            -0.0           0.0            block2-013808         YES            
48     74     122    -1025.524356            0.0            0.0            block2-013883         YES            
48     76     124    -1038.247471            0.0            0.0            block2-013957         YES            
48     78     126    -1050.673436            -0.0           -0.0           block2-014093         YES            
48     80     128    -1062.837772            0.0            0.0            block2-014108         YES            
48     82     130    -1073.711567            -0.0           -0.0           block2-014181         YES            
48     84     132    -1077.877197            0.0            0.0            block2-014258         YES            
48     86     134    -1081.400337            -0.0           0.0            block2-014333         YES            
48     88     136    -1084.729228            0.0            -0.0           block2-014423         YES            
48     90     138    -1087.310177            -0.0           -0.0           block2-014483         YES            
48     92     140    -1089.251584            0.132          0.0            block2-014606         YES            
48     94     142    -1091.23553             0.155          0.0            block2-014666         YES            
48     96     144    -1092.859123            0.171          0.0            block2-014711         YES            
48     98     146    -1094.810804            0.294          0.0            block2-014816         YES            
48     100    148    -1096.560407            0.308          0.001          block2-014907         YES            
48     102    150    -1097.629493            0.309          -0.0           block2-014936         YES            
48     104    152    -1098.120665            0.296          0.0            block2-015071         YES            
48     106    154    -1098.383839            0.273          0.001          block2-015101         YES            
48     108    156    -1098.582639            0.248          0.0            block2-015176         YES            
48     110    158    -1098.629078            0.227          0.0            block2-015236         YES            
48     112    160    -1098.386003            0.204          -0.0           block2-015341         YES            
48     114    162    -1097.816394            0.173          -0.0           block2-015431         YES            
48     116    164    -1097.047076            0.122          0.0            block2-015474         YES            
48     118    166    -1096.574752            0.062          -0.0           block2-015590         YES            
48     120    168    -1096.212571            0.038          -0.0           block2-015604         YES            
48     122    170    -1095.869879            0.0            0.0            block2-015696         YES            
48     124    172    -1095.735529            -0.0           0.0            block2-015801         YES            
48     126    174    -1094.362002            -0.002         -0.0           block2-015861         YES            
48     128    176    -1090.059615            0.053          0.0            block2-015959         YES            
48     130    178    -1085.27866             0.09           -0.0           block2-016020         YES            
48     132    180    -1080.330925            0.113          0.0            block2-016110         YES            
50     40     90     -659.751224             0.007          0.0            block2-016196         YES            
50     42     92     -696.136223             0.023          -0.002         block2-016268         YES            
50     44     94     -730.823103             0.0            0.0            block2-016331         YES            
50     46     96     -764.571815             0.0            -0.0           block2-016406         YES            
50     48     98     -797.490971             0.0            0.0            block2-016467         YES            
50     50     100    -828.632611             0.0            0.0            block2-016572         YES            
50     52     102    -851.63127              0.0            -0.0           block2-016587         YES            
50     54     104    -873.198408             0.0            0.0            block2-016677         YES            
50     56     106    -893.799635             0.002          -0.0           block2-016797         YES            
50     58     108    -913.52852              0.116          0.0            block2-016812         YES            
50     60     110    -932.687598             -0.106         -0.0           block2-016879         YES            
50     62     112    -951.242372             -0.116         -0.0           block2-016954         YES            
50     64     114    -969.071676             -0.113         0.0            block2-017060         YES            
50     66     116    -986.223581             -0.091         0.0            block2-017105         YES            
50     68     118    -1002.93391             -0.001         0.0            block2-017226         YES            
50     70     120    -1018.989368            0.0            -0.0           block2-017303         YES            
50     72     122    -1034.348525            0.0            -0.0           block2-017363         YES            
50     74     124    -1049.124046            0.0            0.0            block2-017423         YES            
50     76     126    -1063.426487            -0.0           -0.0           block2-017528         YES            
50     78     128    -1077.363208            0.0            0.0            block2-017588         YES            
50     80     130    -1091.031354            0.017          -0.001         block2-017692         YES            
50     82     132    -1103.414069            -0.0           0.0            block2-017706         YES            
50     84     134    -1108.649156            -0.0           0.0            block2-017811         YES            
50     86     136    -1113.214519            0.0            -0.0           block2-017903         YES            
50     88     138    -1117.566414            0.0            0.0            block2-017948         YES            
50     90     140    -1121.141411            0.0            0.0            block2-018053         YES            
50     92     142    -1123.648568            0.001          0.0            block2-018129         YES            
50     94     144    -1125.68327             0.119          0.0            block2-018176         YES            
50     96     146    -1128.557908            0.282          0.001          block2-018251         YES            
50     98     148    -1132.028875            0.3            0.002          block2-018327         YES            
50     100    150    -1134.999723            0.31           -0.0           block2-018386         YES            
50     102    152    -1137.250784            0.313          0.0            block2-018506         YES            
50     104    154    -1138.759555            0.306          0.0            block2-018536         YES            
50     106    156    -1139.819939            0.292          0.0            block2-018611         YES            
50     108    158    -1140.730197            0.272          0.0            block2-018701         YES            
50     110    160    -1141.483479            0.25           0.0            block2-018821         YES            
50     112    162    -1141.91331             0.226          0.0            block2-018881         YES            
50     114    164    -1142.533329            -0.115         0.0            block2-018936         YES            
50     116    166    -1143.423775            0.0            0.0            block2-019015         YES            
50     118    168    -1144.467981            -0.001         0.0            block2-019116         YES            
50     120    170    -1145.433536            -0.0           -0.0           block2-019161         YES            
50     122    172    -1146.358171            -0.0           0.0            block2-019221         YES            
50     124    174    -1147.33118             -0.0           0.0            block2-019281         YES            
50     126    176    -1147.073018            -0.0           0.0            block2-019388         YES            
50     128    178    -1142.938609            0.047          -0.0           block2-019469         YES            
50     130    180    -1138.450642            0.078          -0.0           block2-019575         YES            
50     132    182    -1133.811156            0.096          -0.0           block2-019650         YES            
52     48     100    -790.930997             0.001          0.0            block3-000010         YES            
52     50     102    -823.616065             -0.001         0.0            block3-000140         YES            
52     52     104    -848.682941             0.092          -0.0           block3-000162         YES            
52     54     106    -873.22828              0.152          0.0            block3-000237         YES            
52     56     108    -896.333167             0.173          -0.0           block3-000312         YES            
52     58     110    -918.002079             0.182          -0.0           block3-000387         YES            
52     60     112    -938.494324             0.187          0.0            block3-000507         YES            
52     62     114    -958.3848               0.283          0.058          block3-000582         YES            
52     64     116    -977.923703             -0.174         0.0            block3-000652         YES            
52     66     118    -996.682671             -0.175         0.0            block3-000682         YES            
52     68     120    -1014.342829            -0.168         0.0            block3-000757         YES            
52     70     122    -1031.231797            -0.145         0.001          block3-000878         YES            
52     72     124    -1047.685346            -0.123         -0.0           block3-000953         YES            
52     74     126    -1063.423085            -0.097         0.0            block3-001011         YES            
52     76     128    -1078.944873            0.053          0.001          block3-001107         YES            
52     78     130    -1094.193353            -0.001         -0.0           block3-001164         YES            
52     80     132    -1109.323202            0.0            -0.0           block3-001252         YES            
52     82     134    -1123.184565            0.0            -0.0           block3-001330         YES            
52     84     136    -1129.619904            -0.001         -0.0           block3-001416         YES            
52     86     138    -1136.159313            0.102          -0.0           block3-001437         YES            
52     88     140    -1142.086211            0.139          0.0            block3-001512         YES            
52     90     142    -1147.316847            0.161          0.0            block3-001632         YES            
52     92     144    -1151.922259            0.195          0.045          block3-001721         YES            
52     94     146    -1156.455435            0.236          0.015          block3-001752         YES            
52     96     148    -1161.017854            0.267          0.003          block3-001871         YES            
52     98     150    -1165.375579            0.289          0.001          block3-001901         YES            
52     100    152    -1169.499903            0.306          -0.0           block3-001961         YES            
52     102    154    -1173.037097            0.315          -0.0           block3-002037         YES            
52     104    156    -1175.726245            0.312          0.0            block3-002141         YES            
52     106    158    -1177.761458            0.301          0.0            block3-002201         YES            
52     108    160    -1179.56722             0.282          0.0            block3-002261         YES            
52     110    162    -1181.282577            0.26           -0.0           block3-002337         YES            
52     112    164    -1182.739928            0.235          0.0            block3-002427         YES            
52     114    166    -1183.752976            -0.154         -0.0           block3-002526         YES            
52     116    168    -1185.008469            -0.132         0.0            block3-002586         YES            
52     118    170    -1186.33247             -0.105         -0.0           block3-002661         YES            
52     120    172    -1187.719451            0.067          0.0            block3-002740         YES            
52     122    174    -1189.371078            0.02           -0.0           block3-002779         YES            
52     124    176    -1191.501644            -0.0           -0.0           block3-002871         YES            
52     126    178    -1192.413486            -0.001         -0.0           block3-002991         YES            
52     128    180    -1188.583541            0.053          0.001          block3-003074         YES            
52     130    182    -1184.688656            0.083          0.001          block3-003105         YES            
52     132    184    -1180.720604            0.105          0.0            block3-003165         YES            
54     50     104    -816.569539             -0.001         0.0            block3-003291         YES            
54     52     106    -844.695412             0.156          0.001          block3-003342         YES            
54     54     108    -871.511838             0.194          0.0            block3-003387         YES            
54     56     110    -896.838548             0.214          -0.001         block3-003492         YES            
54     58     112    -920.410279             0.229          0.001          block3-003567         YES            
54     60     114    -942.746841             0.253          0.0            block3-003642         YES            
54     62     116    -964.413364             0.291          0.0            block3-003687         YES            
54     64     118    -985.415708             0.312          -0.0           block3-003804         YES            
54     66     120    -1005.727681            0.313          0.0            block3-003838         YES            
54     68     122    -1025.096588            0.301          0.0            block3-003945         YES            
54     70     124    -1043.23684             0.257          0.0            block3-004013         YES            
54     72     126    -1060.491214            0.213          0.0            block3-004117         YES            
54     74     128    -1077.321764            0.176          -0.0           block3-004193         YES            
54     76     130    -1093.924333            0.142          -0.0           block3-004252         YES            
54     78     132    -1110.048669            0.108          0.0            block3-004299         YES            
54     80     134    -1125.494194            0.032          -0.0           block3-004407         YES            
54     82     136    -1140.73827             0.0            0.0            block3-004435         YES            
54     84     138    -1149.115479            0.086          0.0            block3-004527         YES            
54     86     140    -1157.648609            0.142          0.001          block3-004632         YES            
54     88     142    -1165.571865            0.185          0.099          block3-004721         YES            
54     90     144    -1172.397278            0.202          0.103          block3-004751         YES            
54     92     146    -1178.55296             0.225          0.076          block3-004857         YES            
54     94     148    -1184.655512            0.251          0.029          block3-004916         YES            
54     96     150    -1190.604804            0.272          0.0            block3-004961         YES            
54     98     152    -1196.288807            0.292          0.0            block3-005081         YES            
54     100    154    -1201.693917            0.308          0.001          block3-005127         YES            
54     102    156    -1206.47411             0.315          0.0            block3-005217         YES            
54     104    158    -1210.316624            0.313          0.0            block3-005322         YES            
54     106    160    -1213.376889            0.3            0.0            block3-005381         YES            
54     108    162    -1216.166366            0.281          0.0            block3-005441         YES            
54     110    164    -1218.870788            0.26           -0.0           block3-005487         YES            
54     112    166    -1221.386807            0.238          0.0            block3-005622         YES            
54     114    168    -1223.289417            0.211          -0.0           block3-005666         YES            
54     116    170    -1224.675515            0.177          0.0            block3-005710         YES            
54     118    172    -1226.338539            0.141          0.0            block3-005815         YES            
54     120    174    -1228.413207            0.105          0.0            block3-005890         YES            
54     122    176    -1230.69871             0.066          0.0            block3-005951         YES            
54     124    178    -1233.493907            -0.0           0.0            block3-006021         YES            
54     126    180    -1235.530956            -0.0           0.0            block3-006128         YES            
54     128    182    -1232.162406            -0.009         -0.0           block3-006156         YES            
54     130    184    -1228.989918            0.086          0.0            block3-006267         YES            
54     132    186    -1225.731259            0.116          -0.0           block3-006312         YES            
56     52     108    -838.573047             0.182          0.0            block3-006387         YES            
56     54     110    -867.654226             0.22           0.012          block3-006522         YES            
56     56     112    -895.222825             0.242          0.046          block3-006564         YES            
56     58     114    -920.608161             0.263          -0.018         block3-006624         YES            
56     60     116    -945.148377             0.344          0.001          block3-006689         YES            
56     62     118    -966.949839             -0.248         0.0            block3-006819         YES            
56     64     120    -989.525097             -0.24          0.0            block3-006863         YES            
56     66     122    -1013.04707             0.337          -0.001         block3-006969         YES            
56     68     124    -1033.919276            0.316          0.0            block3-006999         YES            
56     70     126    -1053.44525             0.286          0.0            block3-007059         YES            
56     72     128    -1071.735103            0.248          -0.0           block3-007177         YES            
56     74     130    -1089.348981            0.208          -0.0           block3-007239         YES            
56     76     132    -1106.820174            0.169          -0.0           block3-007344         YES            
56     78     134    -1124.021155            0.133          0.0            block3-007374         YES            
56     80     136    -1140.561806            0.082          0.0            block3-007466         YES            
56     82     138    -1156.662834            0.001          -0.0           block3-007541         YES            
56     84     140    -1166.555817            0.102          0.0            block3-007587         YES            
56     86     142    -1176.809304            0.17           0.102          block3-007721         YES            
56     88     144    -1186.76425             0.205          0.151          block3-007797         YES            
56     90     146    -1195.25137             0.219          0.126          block3-007841         YES            
56     92     148    -1202.986268            0.247          0.106          block3-007931         YES            
56     94     150    -1210.598873            0.288          0.0            block3-007961         YES            
56     96     152    -1218.045817            0.301          0.0            block3-008081         YES            
56     98     154    -1225.125646            0.311          -0.0           block3-008111         YES            
56     100    156    -1231.772946            0.319          -0.0           block3-008247         YES            
56     102    158    -1237.633104            0.321          0.0            block3-008307         YES            
56     104    160    -1242.490334            0.315          0.0            block3-008382         YES            
56     106    162    -1246.516552            0.3            0.0            block3-008457         YES            
56     108    164    -1250.288745            0.28           -0.0           block3-008487         YES            
56     110    166    -1254.000954            0.261          -0.0           block3-008606         YES            
56     112    168    -1257.523935            0.242          0.0            block3-008637         YES            
56     114    170    -1260.353782            0.221          0.0            block3-008726         YES            
56     116    172    -1262.328399            0.192          0.0            block3-008831         YES            
56     118    174    -1264.438428            0.156          0.0            block3-008890         YES            
56     120    176    -1267.085031            0.12           0.0            block3-008951         YES            
56     122    178    -1270.033526            0.081          0.0            block3-009040         YES            
56     124    180    -1273.714435            -0.001         -0.0           block3-009096         YES            
56     126    182    -1276.811459            -0.0           -0.0           block3-009202         YES            
56     128    184    -1274.079684            -0.006         0.0            block3-009261         YES            
56     130    186    -1271.381601            0.085          0.0            block3-009327         YES            
56     132    188    -1268.814374            0.124          0.0            block3-009432         YES            
56     134    190    -1266.132626            0.156          0.0            block3-009492         YES            
56     136    192    -1263.448775            0.185          0.081          block3-009552         YES            
56     138    194    -1260.44142             0.205          0.095          block3-009627         YES            
58     54     112    -861.284316             0.243          0.0            block3-009687         YES            
58     56     114    -890.737254             0.276          0.019          block3-009777         YES            
58     58     116    -917.131962             -0.261         0.0            block3-009857         YES            
58     60     118    -944.020308             -0.276         0.0            block3-009902         YES            
58     62     120    -968.825564             -0.277         0.0            block3-010042         YES            
58     64     122    -992.52838              -0.266         0.0            block3-010088         YES            
58     66     124    -1015.682419            -0.257         0.0            block3-010192         YES            
58     68     126    -1037.990132            -0.253         0.0            block3-010237         YES            
58     70     128    -1060.783051            0.318          0.0            block3-010289         YES            
58     72     130    -1079.991476            0.272          0.001          block3-010407         YES            
58     74     132    -1098.6786              0.222          -0.0           block3-010493         YES            
58     76     134    -1117.366598            0.18           -0.0           block3-010539         YES            
58     78     136    -1135.882777            0.142          -0.0           block3-010584         YES            
58     80     138    -1153.694919            0.092          0.0            block3-010691         YES            
58     82     140    -1170.975199            0.001          0.0            block3-010766         YES            
58     84     142    -1181.966922            0.115          0.029          block3-010855         YES            
58     86     144    -1193.542059            0.173          0.123          block3-010932         YES            
58     88     146    -1204.827816            0.213          0.163          block3-010977         YES            
58     90     148    -1214.774321            0.237          0.13           block3-011096         YES            
58     92     150    -1225.283658            0.306          0.0            block3-011126         YES            
58     94     152    -1234.915008            0.326          0.001          block3-011232         YES            
58     96     154    -1243.637599            0.334          0.0            block3-011261         YES            
58     98     156    -1251.90904             0.34           0.0            block3-011367         YES            
58     100    158    -1259.638065            0.343          -0.0           block3-011472         YES            
58     102    160    -1266.407999            0.342          -0.0           block3-011547         YES            
58     104    162    -1272.099661            0.337          0.0            block3-011562         YES            
58     106    164    -1276.781317            0.318          0.0            block3-011682         YES            
58     108    166    -1281.244884            0.289          0.001          block3-011771         YES            
58     110    168    -1286.001127            0.265          -0.0           block3-011786         YES            
58     112    170    -1290.679287            0.245          -0.0           block3-011906         YES            
58     114    172    -1294.621762            0.223          0.0            block3-011951         YES            
58     116    174    -1297.503439            0.196          0.0            block3-012026         YES            
58     118    176    -1300.336806            0.162          0.0            block3-012101         YES            
58     120    178    -1303.629809            0.127          -0.0           block3-012160         YES            
58     122    180    -1307.242897            -0.081         0.0            block3-012246         YES            
58     124    182    -1311.984732            -0.001         -0.0           block3-012321         YES            
58     126    184    -1316.104448            0.0            -0.0           block3-012443         YES            
58     128    186    -1314.066034            0.0            0.0            block3-012473         YES            
58     130    188    -1311.825544            0.074          0.0            block3-012537         YES            
58     132    190    -1309.842354            0.118          0.012          block3-012657         YES            
58     134    192    -1308.19284             0.163          0.105          block3-012702         YES            
58     136    194    -1306.29081             0.189          0.126          block3-012777         YES            
58     138    196    -1304.099635            0.21           0.133          block3-012852         YES            
58     140    198    -1301.47683             0.276          -0.0           block3-012912         YES            
58     142    200    -1299.828454            0.297          0.0            block3-013032         YES            
58     144    202    -1297.628064            0.312          0.0            block3-013077         YES            
58     146    204    -1294.8854              0.325          -0.0           block3-013182         YES            
58     148    206    -1291.792417            0.337          -0.0           block3-013242         YES            
58     150    208    -1288.48164             0.348          0.0            block3-013332         YES            
60     56     116    -883.298388             -0.259         0.0            block3-013372         YES            
60     58     118    -913.646664             -0.28          0.0            block3-013441         YES            
60     60     120    -942.511264             -0.295         0.0            block3-013547         YES            
60     62     122    -968.808258             -0.297         0.0            block3-013576         YES            
60     64     124    -993.724859             -0.286         0.0            block3-013687         YES            
60     66     126    -1018.135173            -0.274         -0.0           block3-013792         YES            
60     68     128    -1041.864419            -0.268         0.0            block3-013868         YES            
60     70     130    -1064.413492            -0.268         -0.0           block3-013897         YES            
60     72     132    -1085.590673            -0.27          -0.0           block3-013957         YES            
60     74     134    -1105.881826            0.234          0.0            block3-014049         YES            
60     76     136    -1125.763833            0.186          0.0            block3-014139         YES            
60     78     138    -1145.596867            0.143          0.001          block3-014201         YES            
60     80     140    -1164.806849            0.085          0.0            block3-014321         YES            
60     82     142    -1183.676146            0.001          -0.0           block3-014393         YES            
60     84     144    -1195.526292            0.085          -0.0           block3-014457         YES            
60     86     146    -1208.009687            0.168          0.123          block3-014547         YES            
60     88     148    -1220.550007            0.22           0.15           block3-014607         YES            
60     90     150    -1232.860841            0.299          0.001          block3-014652         YES            
60     92     152    -1245.443179            0.335          0.001          block3-014742         YES            
60     94     154    -1256.606365            0.349          -0.0           block3-014787         YES            
60     96     156    -1261.731201            -0.26          -0.0           block3-014885         YES            
60     98     158    -1270.439547            -0.262         0.0            block3-014959         YES            
60     100    160    -1278.8559              -0.262         0.0            block3-015064         YES            
60     102    162    -1287.024468            -0.262         -0.0           block3-015095         YES            
60     104    164    -1294.83411             -0.263         -0.0           block3-015185         YES            
60     106    166    -1301.998297            -0.265         -0.0           block3-015230         YES            
60     108    168    -1310.037114            0.301          0.0            block3-015356         YES            
60     110    170    -1315.786095            0.272          0.0            block3-015386         YES            
60     112    172    -1321.458839            0.25           0.0            block3-015476         YES            
60     114    174    -1326.374763            0.226          0.0            block3-015536         YES            
60     116    176    -1330.185472            0.199          -0.0           block3-015611         YES            
60     118    178    -1333.77376             0.166          -0.0           block3-015685         YES            
60     120    180    -1337.744678            0.129          0.0            block3-015805         YES            
60     122    182    -1342.606126            -0.085         -0.0           block3-015831         YES            
60     124    184    -1348.155332            -0.001         -0.0           block3-015951         YES            
60     126    186    -1353.231002            -0.0           -0.0           block3-016012         YES            
60     128    188    -1351.952638            0.0            0.0            block3-016118         YES            
60     130    190    -1350.300117            0.057          -0.0           block3-016137         YES            
60     132    192    -1349.209941            0.117          0.092          block3-016226         YES            
60     134    194    -1348.054542            0.155          0.129          block3-016302         YES            
60     136    196    -1346.824631            0.183          0.146          block3-016392         YES            
60     138    198    -1345.395593            0.21           0.15           block3-016452         YES            
60     140    200    -1344.528306            0.293          0.0            block3-016527         YES            
60     142    202    -1343.799606            0.31           -0.0           block3-016632         YES            
60     144    204    -1342.598133            0.324          0.0            block3-016662         YES            
60     146    206    -1340.739509            0.337          -0.0           block3-016737         YES            
60     148    208    -1338.360451            0.348          -0.0           block3-016841         YES            
60     150    210    -1335.493682            0.349          0.0            block3-016928         YES            
60     152    212    -1329.966434            -0.255         -0.0           block3-016971         YES            
62     60     122    -937.599938             -0.301         -0.0           block3-017072         YES            
62     62     124    -965.552462             -0.304         0.0            block3-017162         YES            
62     64     126    -992.119423             -0.291         0.0            block3-017222         YES            
62     66     128    -1018.210749            -0.277         0.0            block3-017257         YES            
62     68     130    -1043.551374            -0.27          0.0            block3-017347         YES            
62     70     132    -1067.572317            -0.269         -0.0           block3-017437         YES            
62     72     134    -1090.102171            -0.271         -0.0           block3-017498         YES            
62     74     136    -1111.453124            0.254          0.0            block3-017562         YES            
