 Nrows 
   44 
    Z     N           Q20               Q30               beta2                 beta3
    56    52          4.524845          0.051803          0.161351              0.01 
    56    54          5.739341          0.053414          0.199299              0.01 
    56    56          6.610952          0.055999          0.221114              0.01 
    56    58          7.612845          0.058227          0.246627              0.01 
    56    60          9.575909          0.061066          0.298795              0.01 
    56    62         11.337958          0.063991          0.340965              0.01 
    56    64         11.366289          0.065899          0.333314              0.01 
    56    66         10.780816          0.067492          0.309441              0.01 
    56    68         10.101212          0.069091          0.283901              0.01 
    56    70          9.365661          0.070725          0.257779              0.01 
    56    72          8.464294          0.072393          0.228176              0.01 
    56    74          7.349619          0.074107          0.194054              0.01 
    56    76          6.134148          0.075905          0.158585              0.01 
    56    78          4.757068          0.077759          0.120416              0.01 
    56    80          1.867604          0.079491          0.046356              0.01 
    56    82               0.0          0.078562               0.0              0.01 
    56    84          3.348886          0.084528           0.07902              0.01 
    56    86          6.154077          0.087949          0.140753              0.01 
    56    88          7.763254          0.089981          0.174061              0.01 
    56    90          9.214771          0.094087           0.19963              0.01 
    56    92         10.854682          0.097908          0.227963              0.01 
    56    94         12.634408           0.10193           0.25716              0.01 
    56    96         13.871063          0.105494           0.27472              0.01 
    56    98         14.761698          0.108956          0.284888              0.01 
    56   100         15.460862          0.112386          0.291025              0.01 
    56   102          15.92812          0.115758          0.292723              0.01 
    56   104         16.037945          0.119005          0.288145              0.01 
    56   106         15.643336          0.122057          0.275208              0.01 
    56   108         14.848141          0.124986          0.256072              0.01 
    56   110         14.009639          0.127954          0.236902              0.01 
    56   112         13.134965          0.130998          0.217785              0.01 
    56   114         12.085403          0.134094           0.19651              0.01 
    56   116         10.660033          0.137206          0.170038              0.01 
    56   118          8.872846          0.140318          0.138894              0.01 
    56   120           6.82057          0.143461          0.104803              0.01 
    56   122          3.790675          0.146501          0.057222              0.01 
    56   124          0.044584          0.149675          0.000661              0.01 
    56   126         -0.038618           0.15347         -0.000561              0.01 
    56   128          0.234618          0.157692          0.003335              0.01 
    56   130          5.520969          0.163115          0.076453              0.01 
    56   132          8.136292          0.168504          0.109862              0.01 
    56   134         10.023782          0.173896          0.132069              0.01 
    56   136         11.491399          0.179262          0.147852              0.01 
    56   138         12.634075          0.184604          0.158853              0.01 
