 Nrows 
   44 
    Z     N           Q20               Q30               beta2                 beta3
    56    52          2.345234          0.051209          0.084274              0.01 
    56    54          5.016329          0.053708          0.173556              0.01 
    56    56          6.113253          0.055905          0.204697              0.01 
    56    58           7.39448           0.05826          0.239463              0.01 
    56    60          9.617389          0.061264          0.299444              0.01 
    56    62         10.784407          0.063826          0.324875              0.01 
    56    64         10.797563          0.065494          0.317938              0.01 
    56    66         10.311787          0.067394          0.296265              0.01 
    56    68          9.742694          0.069087          0.273833              0.01 
    56    70          9.188649          0.070877          0.252545              0.01 
    56    72          8.443737          0.072686           0.22701              0.01 
    56    74          7.312294          0.074446          0.192483              0.01 
    56    76           5.85139          0.076218          0.150861              0.01 
    56    78            4.1519          0.078032          0.104852              0.01 
    56    80         -0.058383          0.079832         -0.001445              0.01 
    56    82         -0.020138           0.08231         -0.000486              0.01 
    56    84          2.779182           0.08495           0.06536              0.01 
    56    86          5.673011          0.088389           0.12932              0.01 
    56    88          7.421899          0.090217          0.166117              0.01 
    56    90          8.781457          0.094508          0.189677              0.01 
    56    92          10.23926          0.098762          0.213797              0.01 
    56    94         12.085292          0.102039          0.245808              0.01 
    56    96         13.589257          0.106376          0.267648              0.01 
    56    98         14.411123          0.109896          0.276535              0.01 
    56   100         14.985274          0.113334          0.280498              0.01 
    56   102         15.247356          0.116461          0.279084              0.01 
    56   104          15.18922          0.119927          0.271496              0.01 
    56   106         14.822175          0.123087          0.259305              0.01 
    56   108         14.312235          0.126258           0.24517              0.01 
    56   110         13.696754          0.129469            0.2298              0.01 
    56   112         12.897028           0.13271          0.211997              0.01 
    56   114         11.797223          0.135959          0.190066              0.01 
    56   116         10.416627          0.139228          0.164543              0.01 
    56   118          8.804896            0.1425           0.13642              0.01 
    56   120          7.173481          0.145791          0.109048              0.01 
    56   122          5.436094           0.14905          0.081122              0.01 
    56   124         -0.016235          0.152229         -0.000238              0.01 
    56   126         -0.092654          0.155892         -0.001332              0.01 
    56   128          4.864781          0.160902          0.068228              0.01 
    56   130           8.37254          0.166588          0.114324              0.01 
    56   132          10.20181          0.171981          0.135889              0.01 
    56   134         11.526285          0.177355          0.149884              0.01 
    56   136         12.465149          0.182719          0.158351              0.01 
    56   138         12.983557          0.188086          0.161226              0.01 
