Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
40     30     70          -507.792138             0.000218            -0.000215                4.7e-05               0.001888                  -0.001217                       0.000671                         0.0                             0.0                                0.0                         0.848803                 0.87299              4.146027             3.866013               4.028405               4.231367            15              YES
40     32     72          -542.804914              4.7e-05            -0.000222               -6.5e-05               0.000407                  -0.001377                      -0.000969                         0.0                             0.0                                0.0                         1.027713                0.864441              4.149619             3.919983               4.049167               4.234201            36              YES
40     36     76           -608.39799            -0.000162            -0.000345              -0.000245              -0.001415                  -0.002534                      -0.003949                         0.0                             0.0                                0.0                         1.091512                0.854262              4.165454             4.020331               4.097352               4.248355            57              YES
40     38     78          -639.419635             -0.00012            -0.000209              -0.000162              -0.001053                   -0.00166                      -0.002713                         0.0                             0.0                                0.0                         1.002992                0.845712              4.175694             4.065315               4.122289               4.257714            78              YES
40     40     80          -668.526653             -4.5e-05             -4.6e-05               -4.6e-05              -0.000399                  -0.000391                       -0.00079                         0.0                             0.0                                0.0                         0.926746                0.834053              4.185194             4.107229               4.146395               4.266351            99              YES
40     42     82          -694.471355            -0.000142            -0.000122              -0.000132              -0.001262                  -0.001116                      -0.002378                         0.0                             0.0                                0.0                         0.904577                0.837491              4.192397             4.147848               4.169638               4.272738           113              YES
40     44     84          -718.733934             -0.00021            -0.000262              -0.000237              -0.001868                  -0.002546                      -0.004414                         0.0                             0.0                                0.0                         0.955332                0.820513               4.19894             4.186185               4.192263               4.278479           134              YES
40     46     86          -742.220856             -8.1e-05             -9.6e-05               -8.9e-05              -0.000719                  -0.000988                      -0.001707                         0.0                             0.0                                0.0                         0.911481                0.797603              4.206141             4.222033               4.214649               4.284869           162              YES
40     48     88          -765.075865             0.000301             0.000346               0.000326               0.002697                    0.00379                       0.006487                         0.0                             0.0                                0.0                         0.756704                0.794423              4.213492             4.255448               4.236428                4.29141           185              YES
40     50     90           -786.26004             -4.5e-05             -3.7e-05                 -4e-05              -0.000403                  -0.000428                      -0.000831                         0.0                             0.0                                0.0                         0.661542                 0.77672               4.22348             4.290121               4.260632               4.300542           204              YES
40     52     92          -800.818303                  0.0                  0.0                    0.0                    0.0                        0.0                            0.0                         0.0                             0.0                                0.0                         0.618648                0.754602              4.237231             4.335797               4.293221               4.313375           221              YES
40     54     94          -814.235682                 -0.0                  0.0                    0.0                   -0.0                        0.0                            0.0                         0.0                             0.0                                0.0                         0.765562                0.733048              4.253182             4.384518               4.329117               4.328374           242              YES
40     56     96          -826.624316                  0.0                 -0.0                   -0.0                    0.0                       -0.0                           -0.0                         0.0                             0.0                                0.0                         0.889868                0.711564              4.270445             4.432601               4.365768               4.344671           263              YES
