 Nrows 
   325 
    Z     N          Q20                 Q30           beta2       beta3
    60   138         14.231702      0.1617281093    0.194114        0.01 
    62    90         14.520013      0.0953108417    0.307707        0.01 
    62   132          5.618302       0.155259645    0.079283        0.01 
    62   134          8.982987      0.1584773759    0.124615        0.01 
    62   136         12.595642      0.1617281093    0.171799        0.01 
    64    88         11.275221      0.0953108417    0.238944        0.01 
    64   132          4.265369      0.1584773759    0.059171        0.01 
    64   134          9.240919      0.1617281093    0.126042        0.01 
    64   136         14.047542       0.165011845     0.18842        0.01 
    66    70         14.772076      0.0763014771    0.376808        0.01 
    66    88          11.26813      0.0978355229    0.233647        0.01 
    66    90         14.242279      0.1003932065    0.289033        0.01 
    66    92         16.145008      0.1029838925    0.320764        0.01 
    66    94         17.309586      0.1056075808    0.336767        0.01 
    66   132          4.795378      0.1617281093    0.065407        0.01 
    66   134          10.48908       0.165011845     0.14069        0.01 
    68    68         14.634841      0.0763014771    0.373307        0.01 
    68   132          6.292322       0.165011845    0.084399        0.01 
    70    92         14.043983      0.1082642715    0.267634        0.01 
    70    94         15.871897      0.1109539646    0.296346        0.01 
    70    96         17.659759        0.11367666    0.323133        0.01 
    72    90         11.029661      0.1082642715    0.210191        0.01 
    74    90         10.038669      0.1109539646    0.187433        0.01 
    74    98         17.539077      0.1220427606    0.302484        0.01 
    76    88          7.229322      0.1109539646    0.134979        0.01 
    78    96         10.380962      0.1248974655    0.175616        0.01 
    78    98         17.206215      0.1277851728    0.285588        0.01 
    86   132          8.485426       0.196050573    0.098588        0.01 
    86   134         11.041776      0.1996643324    0.126351        0.01 
    86   136         13.214913      0.2033110942    0.148954        0.01 
    86   138         15.346177      0.2069908584    0.170411        0.01 
    86   194         13.528179      0.3234232162    0.103566        0.01 
    86   196         17.283678       0.328060049    0.130757        0.01 
    88   130          6.361637       0.196050573    0.073912        0.01 
    88   132         10.646826      0.1996643324    0.121831        0.01 
    88   134          13.38082      0.2033110942    0.150824        0.01 
    88   136         15.910374      0.2069908584    0.176676        0.01 
    88   138          18.10408      0.2107036249    0.198079        0.01 
    88   140         19.978966      0.2144493938    0.215406        0.01 
    88   192          0.220976      0.3234232162    0.001692        0.01 
    88   194         16.184064       0.328060049    0.122438        0.01 
    88   196         19.834392      0.3327298843    0.148297        0.01 
    88   198         23.148094      0.3374327218     0.17106        0.01 
    88   200         26.041922      0.3421685618    0.190222        0.01 
    90   130          8.090547      0.1996643324     0.09258        0.01 
    90   132         12.418975      0.2033110942    0.139982        0.01 
    90   134         15.771196      0.2069908584     0.17513        0.01 
    90   136         18.656494      0.2107036249    0.204123        0.01 
    90   138         20.872549      0.2144493938     0.22504        0.01 
    90   192         11.829314       0.328060049    0.089493        0.01 
    90   194         17.930782      0.3327298843    0.134064        0.01 
    90   196         22.320949      0.3374327218    0.164947        0.01 
    90   198          25.96312      0.3421685618    0.189647        0.01 
    90   200         28.818833      0.3469374041    0.208092        0.01 
    92   130          9.013995      0.2033110942    0.101603        0.01 
    92   132         14.317019      0.2069908584    0.158982        0.01 
    92   134         18.178288      0.2107036249    0.198891        0.01 
    92   136         21.100019      0.2144493938    0.227493        0.01 
    92   190          0.094707       0.328060049    0.000716        0.01 
    92   192         -0.145922      0.3327298843   -0.001091        0.01 
    92   194         19.818356      0.3374327218    0.146454        0.01 
    92   196         24.808901      0.3421685618    0.181216        0.01 
    92   198         28.375935      0.3469374041    0.204894        0.01 
    94   130          9.973289      0.2069908584    0.110748        0.01 
    94   132         16.568707      0.2107036249     0.18128        0.01 
    94   134         20.750885      0.2144493938    0.223729        0.01 
    94   136         23.103659       0.218228165    0.245496        0.01 
    94   190         -0.081613      0.3327298843    -0.00061        0.01 
    94   192         14.343682      0.3374327218    0.105997        0.01 
    94   194         21.550384      0.3421685618    0.157414        0.01 
    94   196         26.835155      0.3469374041    0.193769        0.01 
    94   198         30.228434      0.3517392488    0.215785        0.01 
    94   232         35.649805       0.438419971    0.211806        0.01 
    96   128          0.077422      0.2069908584     0.00086        0.01 
    96   130         11.080534      0.2107036249    0.121234        0.01 
    96   132          20.75584      0.2144493938    0.223782        0.01 
    96   188               0.0      0.3327298843         0.0        0.01 
    96   190               0.0      0.3374327218         0.0        0.01 
    96   192         15.898336      0.3421685618    0.116129        0.01 
    96   194         22.840104      0.3469374041    0.164922        0.01 
    96   196         28.511297      0.3517392488    0.203527        0.01 
    96   230         39.585646       0.438419971    0.235189        0.01 
    96   232         37.327719      0.4438158583    0.219525        0.01 
    96   240         29.241685      0.4657294313    0.165201        0.01 
    98   128              -0.0      0.2107036249        -0.0        0.01 
    98   130         28.951011      0.2144493938    0.312139        0.01 
    98   186               0.0      0.3327298843         0.0        0.01 
    98   188               0.0      0.3374327218         0.0        0.01 
    98   190         -0.185437      0.3421685618   -0.001355        0.01 
    98   192         17.108042      0.3469374041    0.123532        0.01 
    98   194         23.700673      0.3517392488    0.169186        0.01 
    98   196         29.921209      0.3565740959    0.211175        0.01 
    98   230         41.087512      0.4438158583    0.241637        0.01 
    98   234         37.221693      0.4547066401    0.214524        0.01 
    98   238         33.138128      0.4657294313    0.187214        0.01 
   100   126          0.054251      0.2107036249    0.000594        0.01 
   100   128              -0.0      0.2144493938        -0.0        0.01 
   100   168         25.586964      0.2962952689    0.210719        0.01 
   100   184               0.0      0.3327298843         0.0        0.01 
   100   186         -0.030754      0.3374327218   -0.000227        0.01 
   100   188         -0.076044      0.3421685618   -0.000555        0.01 
   100   190         11.399251      0.3469374041    0.082311        0.01 
   100   192         18.140739      0.3517392488    0.129497        0.01 
   100   194         24.282272      0.3565740959    0.171377        0.01 
   100   196         31.071354      0.3614419453    0.216829        0.01 
   100   230         42.192124       0.449244748    0.245632        0.01 
   100   232         41.004603      0.4547066401    0.236326        0.01 
   100   234         39.307804      0.4602015345     0.22429        0.01 
   100   236          37.26802      0.4657294313    0.210546        0.01 
   100   262         -0.171113      0.5405953054   -0.000854        0.01 
   100   264          9.417414      0.5465852354    0.046559        0.01 
   102   128              -0.0       0.218228165        -0.0        0.01 
   102   184             1e-06      0.3374327218         0.0        0.01 
   102   186             1e-06      0.3421685618         0.0        0.01 
   102   188             1e-06      0.3469374041         0.0        0.01 
   102   190         12.381965      0.3517392488    0.088388        0.01 
   102   192         52.938614      0.3565740959    0.373626        0.01 
   102   194         50.287572      0.3614419453    0.350927        0.01 
   102   232         42.345908      0.4602015345    0.241626        0.01 
   102   234         41.083819      0.4657294313    0.232103        0.01 
   102   236         39.222149      0.4712903305    0.219405        0.01 
   102   260          0.111691      0.5405953054    0.000557        0.01 
   102   262          0.125786      0.5465852354    0.000622        0.01 
   102   264          8.930317      0.5526081677     0.04375        0.01 
   104   170         26.040648      0.3097107319    0.206686        0.01 
   104   184               0.0      0.3421685618         0.0        0.01 
   104   186             1e-06      0.3469374041         0.0        0.01 
   104   188             1e-06      0.3517392488         0.0        0.01 
   104   190         12.638933      0.3565740959    0.089202        0.01 
   104   198         49.115283      0.3762435078    0.331473        0.01 
   104   234         41.939066      0.4712903305    0.234603        0.01 
   104   260          0.162222      0.5465852354    0.000802        0.01 
   104   262          0.300136      0.5526081677     0.00147        0.01 
   104   264          0.610835      0.5586641024    0.002965        0.01 
   106   164           31.2579      0.3007340875    0.254251        0.01 
   106   186             1e-06      0.3517392488         0.0        0.01 
   106   188               0.0      0.3565740959         0.0        0.01 
   106   198         54.231282      0.3812433667    0.361996        0.01 
   106   200         51.448337       0.386276228    0.339687        0.01 
   106   262          0.381737      0.5586641024    0.001853        0.01 
   106   264          0.924171      0.5647530395    0.004446        0.01 
   108   158         32.601896      0.2918894526    0.271863        0.01 
   108   164         31.015844      0.3052059085    0.249198        0.01 
   108   170         27.328017      0.3188193857    0.211727        0.01 
   108   188             1e-06      0.3614419453         0.0        0.01 
   108   196         59.254732      0.3812433667    0.395527        0.01 
   108   200         56.108249      0.3913420916    0.366453        0.01 
   108   262          0.382754      0.5647530395    0.001841        0.01 
   108   264          0.955278       0.570874979    0.004555        0.01 
   108   266         16.107995      0.5770299208     0.07612        0.01 
   108   268         22.944901       0.583217865    0.107469        0.01 
   110   166         29.536125      0.3142485576    0.231605        0.01 
   110   168         28.376309      0.3188193857    0.219849        0.01 
   110   188         -0.012138      0.3663427971    -8.4e-05        0.01 
   110   192         16.771746      0.3762435078     0.11319        0.01 
   110   196         61.956675       0.386276228    0.409068        0.01 
   110   198        -38.612179      0.3913420916   -0.252183        0.01 
   110   200         59.774535      0.3964409576    0.386209        0.01 
   110   202         57.822542       0.401572826    0.369615        0.01 
   110   228         41.267846      0.4712903305    0.230848        0.01 
   110   264          0.846138      0.5770299208    0.003999        0.01 
   110   266          11.90735       0.583217865    0.055771        0.01 
   112   160         30.521893      0.3052059085     0.24523        0.01 
   112   162         30.132892      0.3097107319    0.239166        0.01 
   112   164          29.49244      0.3142485576    0.231262        0.01 
   112   168         27.183079      0.3234232162    0.208103        0.01 
   112   192         14.710164      0.3812433667    0.098191        0.01 
   112   194         19.694841       0.386276228    0.130035        0.01 
   112   200         63.029094       0.401572826    0.402896        0.01 
   112   202         61.616163      0.4067376967    0.389692        0.01 
   112   204         59.447776      0.4119355699     0.37202        0.01 
   112   236         35.908563      0.4995898619    0.191341        0.01 
   112   266          3.307246      0.5894388115    0.015354        0.01 
   112   282         54.016793      0.6403944693    0.234033        0.01 
   112   284         55.887021      0.6469124371    0.240102        0.01 
   112   286         57.547831      0.6534634074     0.24517        0.01 
   114   154         30.960996      0.2962952689    0.254976        0.01 
   114   164         28.214787      0.3188193857    0.218597        0.01 
   114   190         70.154473      0.3812433667    0.468284        0.01 
   114   192         12.298366       0.386276228      0.0812        0.01 
   114   200        -41.675743      0.4067376967   -0.263579        0.01 
   114   202         -43.86071      0.4119355699   -0.274477        0.01 
   114   224         40.057567      0.4712903305    0.224078        0.01 
   114   266          1.664267      0.5956927604    0.007659        0.01 
   114   282         54.540842      0.6469124371    0.234318        0.01 
   114   284         56.420779      0.6534634074    0.240368        0.01 
   114   286         58.048399        0.66004738    0.245245        0.01 
   114   288         59.402328       0.666664355    0.248887        0.01 
   114   290          60.49365      0.6733143323    0.251372        0.01 
   114   292         61.363544      0.6799973121    0.252897        0.01 
   114   294         62.059294      0.6867132941    0.253678        0.01 
   114   296         62.614332      0.6934622786    0.253869        0.01 
   116   192         -9.494271      0.3913420916   -0.062009        0.01 
   116   194        -21.653565      0.3964409576   -0.139906        0.01 
   116   198        -64.011776      0.4067376967   -0.404843        0.01 
   116   200        -65.447218      0.4119355699   -0.409564        0.01 
   116   266           1.06524      0.6019797117    0.004859        0.01 
   116   268          8.329446      0.6082996654    0.037668        0.01 
   116   270         18.009093      0.6146526214     0.08074        0.01 
   116   284         56.139373        0.66004738    0.237179        0.01 
   116   286         57.764372       0.666664355    0.242025        0.01 
   116   288         59.116892      0.6733143323    0.245651        0.01 
   116   290         60.220696      0.6799973121    0.248187        0.01 
   116   292         61.120769      0.6867132941    0.249842        0.01 
   116   294          61.86366      0.6934622786    0.250826        0.01 
   118   192         -8.476986      0.3964409576   -0.054771        0.01 
   118   194          -12.5271       0.401572826   -0.080076        0.01 
   118   196        -22.594865      0.4067376967   -0.142901        0.01 
   118   198        -24.517226      0.4119355699   -0.153427        0.01 
   118   200        -67.266619      0.4171664453   -0.416547        0.01 
   118   202        -68.859348      0.4224303232   -0.421977        0.01 
   118   266           0.83327      0.6082996654    0.003768        0.01 
   118   268          3.291857      0.6146526214    0.014758        0.01 
   118   270        -88.860671      0.6210385798   -0.394972        0.01 
   118   272        -89.033905      0.6274575406   -0.392365        0.01 
   118   284          54.17667       0.666664355    0.226993        0.01 
   118   286         56.133129      0.6733143323    0.233253        0.01 
   118   288         57.765256      0.6799973121    0.238067        0.01 
   118   290         59.117245      0.6867132941    0.241652        0.01 
   118   292         60.300659      0.6934622786    0.244489        0.01 
   118   294         61.157353      0.7002442654    0.245959        0.01 
   118   296         61.847089      0.7070592546    0.246734        0.01 
   120   166         74.437879      0.3374327218    0.550081        0.01 
   120   168         75.224579      0.3421685618    0.549476        0.01 
   120   192         -6.216754       0.401572826   -0.039739        0.01 
   120   194        -21.604879      0.4067376967    -0.13664        0.01 
   120   196        -24.977222      0.4119355699   -0.156306        0.01 
   120   198        -67.714638      0.4171664453   -0.419321        0.01 
   120   200        -69.318441      0.4224303232   -0.424791        0.01 
   120   204        -47.751404       0.433057086   -0.286629        0.01 
   120   266          0.579822      0.6146526214      0.0026        0.01 
   120   268          1.414802      0.6210385798    0.006289        0.01 
   120   270           5.67499      0.6274575406    0.025009        0.01 
   120   272         -67.10226      0.6339095037   -0.293204        0.01 
   120   284         52.012487      0.6733143323     0.21613        0.01 
   120   286         54.095862      0.6799973121    0.222945        0.01 
   120   288         56.010572      0.6867132941    0.228953        0.01 
   120   290         57.698552      0.6934622786    0.233938        0.01 
   120   292          59.08994      0.7002442654    0.237644        0.01 
   120   294           60.3039      0.7070592546    0.240577        0.01 
   120   296         61.087813      0.7139072462    0.241755        0.01 
    14     2         -1.404701      0.0010560758   -1.268509        0.01 
   102   130        -29.384038      0.2220399386   -0.307757        0.01 
   104   134        -32.040664      0.2336732737     -0.3216        0.01 
   104   136        -33.086211      0.2376170568   -0.327495        0.01 
   104   192         19.429569      0.3614419453    0.135588        0.01 
   106   190         12.219599      0.3614419453    0.085273        0.01 
   106   192         19.317073      0.3663427971    0.133298        0.01 
   108   190         11.173708      0.3663427971    0.077105        0.01 
   108   192         18.386143      0.3712766512    0.125468        0.01 
   108   270         28.474656      0.5894388115    0.132195        0.01 
   108   272         33.632336      0.5956927604    0.154773        0.01 
   110   190          9.440952      0.3712766512    0.064425        0.01 
   110   268         21.307447      0.5894388115    0.098921        0.01 
   110   270         26.941664      0.5956927604    0.123983        0.01 
   110   272         32.142023      0.6019797117    0.146626        0.01 
   110   274         37.176261      0.6082996654    0.168121        0.01 
   110   276         44.300217      0.6146526214    0.198611        0.01 
   112   190          6.611654      0.3762435078    0.044621        0.01 
   112   268         18.924755      0.5956927604     0.08709        0.01 
   112   270         24.777143      0.6019797117    0.113029        0.01 
   112   272         29.997368      0.6082996654    0.135657        0.01 
   112   274         35.382078      0.6146526214    0.158628        0.01 
   112   276         44.310672      0.6210385798    0.196954        0.01 
   112   278         49.712923      0.6274575406    0.219081        0.01 
   112   280         51.998536      0.6339095037    0.227208        0.01 
   114   194         16.956395      0.3913420916    0.110745        0.01 
   114   196         20.758762      0.3964409576    0.134125        0.01 
   114   198         24.389017       0.401572826      0.1559        0.01 
   114   268         15.327314      0.6019797117     0.06992        0.01 
   114   270         21.927424      0.6082996654    0.099162        0.01 
   114   272         27.349746      0.6146526214    0.122617        0.01 
   114   276         43.642087      0.6274575406    0.192327        0.01 
   114   278         48.599397      0.6339095037    0.212356        0.01 
   114   280         51.653259      0.6403944693    0.223793        0.01 
   116   196         17.801388       0.401572826     0.11379        0.01 
   116   272        -85.028816      0.6210385798    -0.37794        0.01 
   116   276         41.482223      0.6339095037    0.181257        0.01 
   116   278         46.737199      0.6403944693    0.202494        0.01 
   116   280         50.640479      0.6469124371    0.217561        0.01 
   116   282         53.558754      0.6534634074    0.228175        0.01 
   118   278         44.713901      0.6469124371      0.1921        0.01 
   118   280         48.777753      0.6534634074    0.207807        0.01 
   118   282         51.787314        0.66004738    0.218793        0.01 
   120   278         43.425508      0.6534634074    0.185005        0.01 
   120   280         46.989605        0.66004738    0.198523        0.01 
   120   282         49.713496       0.666664355    0.208293        0.01 
