Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID    Convergence    
86     134    220    -1697.140246            0.131          0.0            776       YES            
86     136    222    -1707.148592            0.154          0.0            793       YES            
88     130    218    -1684.59972             0.072          0.0            810       YES            
88     132    220    -1696.404651            0.124          0.0            827       YES            
88     134    222    -1707.941591            0.153          0.0            844       YES            
88     136    224    -1719.30229             0.18           0.0            862       YES            
88     138    226    -1730.415391            0.202          0.0            879       YES            
88     140    228    -1741.119572            0.22           0.0            896       YES            
88     196    284    -1896.227173            0.138          0.0            912       YES            
88     198    286    -1896.874088            0.161          0.0            929       YES            
88     200    288    -1897.546549            0.184          0.0            947       YES            
88     202    290    -1898.155105            0.201          0.0            964       YES            
90     130    220    -1691.193238            0.086          0.0            980       YES            
90     132    222    -1704.100011            0.138          0.0            997       YES            
90     134    224    -1717.024122            0.176          0.0            1015      YES            
90     136    226    -1729.945313            0.208          0.0            1032      YES            
90     138    228    -1742.385176            0.229          0.0            1049      YES            
90     194    284    -1924.670118            0.112          0.0            1065      YES            
90     196    286    -1925.962897            0.152          0.0            1082      YES            
90     198    288    -1927.516586            0.183          0.0            1100      YES            
90     200    290    -1929.136929            0.205          0.0            1117      YES            
90     202    292    -1930.530481            0.221          0.0            1134      YES            
92     130    222    -1696.160276            0.092          0.0            1150      YES            
92     132    224    -1710.254217            0.155          0.0            1168      YES            
92     134    226    -1724.695083            0.199          0.0            1185      YES            
92     136    228    -1739.016911            0.23           0.0            1202      YES            
92     138    230    -1752.626872            0.248          0.0            1219      YES            
92     192    284    -1951.425757            0.0            0.0            1233      YES            
92     194    286    -1952.342486            0.0            0.0            1250      YES            
92     196    288    -1954.421234            0.174          0.0            1270      YES            
92     198    290    -1957.053342            0.203          0.0            1287      YES            
92     200    292    -1959.53854             0.222          0.0            1304      YES            
94     130    224    -1699.632087            0.099          0.0            1320      YES            
94     132    226    -1714.953458            0.172          0.0            1338      YES            
94     134    228    -1730.720638            0.224          0.0            1355      YES            
94     136    230    -1746.080175            0.247          0.0            1372      YES            
94     138    232    -1760.71937             0.26           0.0            1389      YES            
94     190    284    -1974.545182            -0.0           0.0            1403      YES            
94     192    286    -1976.157502            -0.0           0.0            1420      YES            
94     194    288    -1978.42334             0.139          0.0            1439      YES            
94     196    290    -1981.677412            0.188          0.0            1457      YES            
94     198    292    -1985.081681            0.214          0.0            1474      YES            
96     128    224    -1686.883714            -0.001         0.0            1487      YES            
96     130    226    -1701.680516            0.108          0.0            1507      YES            
96     132    228    -1718.187213            0.21           0.0            1525      YES            
96     134    230    -1735.01531             0.252          0.0            1542      YES            
96     188    284    -1994.615008            -0.0           0.0            1556      YES            
96     190    286    -1996.941586            -0.0           0.0            1573      YES            
96     192    288    -2000.040695            0.107          0.0            1592      YES            
96     194    290    -2003.4403              0.152          0.0            1610      YES            
96     196    292    -2007.34996             0.19           0.0            1627      YES            
96     198    294    -2011.283157            0.216          0.0            1644      YES            
98     128    226    -1686.218798            -0.002         0.0            1657      YES            
98     130    228    -1702.328798            0.115          0.0            1676      YES            
98     132    230    -1720.107274            0.293          0.0            1696      YES            
98     186    284    -2012.097076            -0.0           0.0            1709      YES            
98     188    286    -2015.106364            0.001          0.0            1727      YES            
98     190    288    -2018.618129            0.087          0.0            1745      YES            
98     192    290    -2022.733809            0.123          0.0            1762      YES            
98     194    292    -2027.032553            0.157          0.0            1780      YES            
98     196    294    -2031.469422            0.188          0.0            1797      YES            
98     198    296    -2035.891998            0.214          0.0            1814      YES            
98     262    360    -2063.082685            0.048          0.0            1832      YES            
100    126    226    -1667.443045            -0.0           0.0            1845      YES            
100    128    228    -1684.157083            0.003          0.0            1863      YES            
100    130    230    -1701.685202            -0.312         0.0            1871      YES            
100    132    232    -1720.420771            0.341          0.0            1900      YES            
100    184    284    -2026.363271            -0.0           0.0            1913      YES            
100    186    286    -2030.763949            -0.0           0.0            1930      YES            
100    188    288    -2034.337354            -0.0           0.0            1947      YES            
100    190    290    -2038.902103            0.099          0.0            1966      YES            
100    192    292    -2043.943065            0.133          0.0            1984      YES            
100    194    294    -2049.059682            0.161          0.0            2001      YES            
100    196    296    -2054.125703            0.187          0.0            2018      YES            
100    198    298    -2059.093264            0.21           0.0            2035      YES            
100    260    360    -2101.776549            -0.001         0.0            2047      YES            
100    262    362    -2098.894137            0.051          0.0            2070      YES            
100    264    364    -2096.683359            0.078          0.0            2087      YES            
102    128    230    -1680.777335            -0.007         0.0            2099      YES            
102    130    232    -1699.80371             -0.31          0.0            2109      YES            
102    132    234    -1718.40803             -0.319         0.0            2126      YES            
102    184    286    -2043.190627            -0.0           0.0            2150      YES            
102    186    288    -2048.171843            -0.0           0.0            2168      YES            
102    188    290    -2052.323654            0.003          0.0            2186      YES            
102    190    292    -2057.727155            0.105          0.0            2204      YES            
102    192    294    -2063.510955            0.139          0.0            2222      YES            
102    194    296    -2069.369835            0.166          0.0            2239      YES            
102    196    298    -2075.140849            0.189          0.0            2256      YES            
102    260    362    -2136.340554            -0.0           0.0            2268      YES            
102    262    364    -2133.681839            0.049          0.0            2290      YES            
102    264    366    -2131.76079             0.08           0.0            2308      YES            
104    184    288    -2058.78092             -0.0           0.0            2321      YES            
104    186    290    -2064.358207            -0.0           0.0            2338      YES            
104    188    292    -2069.093904            0.006          0.0            2356      YES            
104    190    294    -2075.161529            0.106          0.0            2373      YES            
104    192    296    -2081.481876            0.142          0.0            2392      YES            
104    194    298    -2088.028118            0.171          0.0            2407      YES            
104    196    300    -2094.386569            0.193          0.0            2426      YES            
104    260    364    -2169.848688            0.0            0.0            2438      YES            
104    262    366    -2167.383869            0.043          0.0            2460      YES            
104    264    368    -2165.728196            0.078          0.0            2477      YES            
106    184    290    -2073.131576            -0.0           0.0            2491      YES            
106    186    292    -2079.313035            0.001          0.0            2509      YES            
106    188    294    -2084.644989            0.008          0.0            2526      YES            
106    190    296    -2091.147294            0.102          0.0            2543      YES            
106    192    298    -2098.04755             0.14           0.0            2560      YES            
106    194    300    -2105.048837            0.175          0.0            2579      YES            
106    196    302    -2112.070979            0.199          0.0            2596      YES            
106    260    366    -2202.321967            0.0            0.0            2608      YES            
106    262    368    -2200.110146            0.0            0.0            2625      YES            
106    264    370    -2198.593652            0.074          0.0            2647      YES            
108    186    294    -2093.036949            -0.0           0.0            2660      YES            
108    188    296    -2098.98136             -0.004         0.0            2677      YES            
108    190    298    -2105.828854            0.095          0.0            2696      YES            
108    192    300    -2113.189012            0.134          0.0            2713      YES            
108    194    302    -2120.762666            0.171          0.0            2730      YES            
108    262    370    -2231.863214            0.001          0.0            2744      YES            
108    264    372    -2230.386237            0.066          0.0            2766      YES            
108    266    374    -2229.128929            0.094          0.0            2783      YES            
108    268    376    -2228.012824            0.119          0.0            2800      YES            
108    270    378    -2227.107232            0.141          0.0            2818      YES            
108    272    380    -2226.365967            0.161          0.0            2835      YES            
110    188    298    -2112.093618            -0.002         0.0            2847      YES            
110    190    300    -2119.245973            0.085          0.0            2866      YES            
110    192    302    -2127.012925            0.122          0.0            2883      YES            
110    194    304    -2134.979629            0.156          0.0            2900      YES            
110    264    374    -2261.130167            0.053          0.0            2919      YES            
110    266    376    -2260.110605            0.085          0.0            2936      YES            
110    268    378    -2259.234139            0.111          0.0            2953      YES            
110    270    380    -2258.57109             0.133          0.0            2971      YES            
110    272    382    -2258.079014            0.154          0.0            2988      YES            
112    190    302    -2131.431686            0.072          0.0            3002      YES            
112    192    304    -2139.547314            0.108          0.0            3019      YES            
112    194    306    -2147.843921            0.136          0.0            3036      YES            
112    196    308    -2156.162899            0.168          0.0            3053      YES            
112    198    310    -2163.003824            -0.268         0.0            3064      YES            
112    216    328    -2228.133376            0.264          0.0            3094      YES            
112    264    376    -2290.950131            0.002          0.0            3101      YES            
112    266    378    -2290.056538            0.073          0.0            3123      YES            
112    268    380    -2289.378565            0.099          0.0            3140      YES            
112    270    382    -2288.907346            0.123          0.0            3158      YES            
112    272    384    -2288.625768            0.144          0.0            3175      YES            
114    190    304    -2142.44427             -0.056         0.0            3187      YES            
114    192    306    -2150.82831             0.092          0.0            3206      YES            
114    194    308    -2159.437013            0.118          0.0            3223      YES            
114    196    310    -2168.068581            0.143          0.0            3240      YES            
114    198    312    -2176.062323            -0.262         0.0            3251      YES            
114    200    314    -2184.036381            -0.272         0.0            3268      YES            
114    266    380    -2318.968336            0.054          0.0            3293      YES            
114    268    382    -2318.489901            0.085          0.0            3310      YES            
114    270    384    -2318.178667            0.108          0.0            3327      YES            
114    272    386    -2318.075961            0.133          0.0            3345      YES            
114    280    394    -2320.084764            0.238          0.0            3362      YES            
114    282    396    -2320.349065            0.246          0.0            3376      YES            
114    288    402    -2320.167595            0.261          0.0            3396      YES            
116    190    306    -2152.096707            -0.048         0.0            3408      YES            
116    192    308    -2160.961923            -0.079         0.0            3425      YES            
116    194    310    -2170.010572            -0.233         0.0            3438      YES            
116    196    312    -2178.956116            -0.244         0.0            3455      YES            
116    198    314    -2187.651065            -0.255         0.0            3472      YES            
116    266    382    -2346.850185            0.004          0.0            3492      YES            
116    268    384    -2346.52674             0.066          0.0            3514      YES            
116    270    386    -2346.37494             0.092          0.0            3531      YES            
116    272    388    -2346.437423            0.122          0.0            3548      YES            
116    282    398    -2350.146275            0.239          0.0            3566      YES            
116    284    400    -2350.561575            0.245          0.0            3583      YES            
118    190    308    -2160.174648            -0.041         0.0            3595      YES            
118    192    310    -2169.665556            -0.073         0.0            3612      YES            
118    194    312    -2179.25367             -0.223         0.0            3625      YES            
118    196    314    -2188.684687            -0.233         0.0            3642      YES            
118    202    320    -2215.751836            -0.287         0.0            3658      YES            
118    266    384    -2373.460639            0.003          0.0            3679      YES            
118    268    386    -2373.349344            0.033          0.0            3701      YES            
118    270    388    -2373.373275            0.07           0.0            3718      YES            
118    272    390    -2373.884112            -0.313         0.0            3726      YES            
120    190    310    -2166.533667            0.0            0.0            3749      YES            
120    192    312    -2176.875872            -0.206         0.0            3761      YES            
120    194    314    -2187.090358            -0.214         0.0            3778      YES            
120    216    336    -2288.751856            0.258          0.0            3807      YES            
120    264    384    -2398.166671            0.001          0.0            3815      YES            
120    266    386    -2398.535873            0.002          0.0            3832      YES            
120    268    388    -2398.811613            0.004          0.0            3849      YES            
120    270    390    -2399.039122            -0.041         0.0            3866      YES            
120    272    392    -2400.176842            -0.308         0.0            3879      YES            
