Z      N      A      Binding_Energy_(MeV)    beta2_total    Q20_total (b)  beta3_total    fileID    Convergence    
88     202    290    -1915.807902            0.458374       74.078451      0.0            1346      YES            
88     204    292    -1916.987214            0.474437       78.196132      0.0            1350      YES            
90     128    218    -1658.235195            0.490171       47.461219      0.0            1355      YES            
90     130    220    -1670.0978              -0.384275      -37.191957     0.0            1356      YES            
90     132    222    -1684.502507            -0.376433      -36.831322     0.0            1360      YES            
90     134    224    -1700.104643            -0.288927      -27.68841      0.0            1364      YES            
90     136    226    -1713.166777            -0.300187      -29.356901     0.0            1368      YES            
90     138    228    -1726.139831            -0.332813      -33.416397     0.0            1372      YES            
90     140    230    -1738.621617            -0.343576      -35.171649     0.0            1376      YES            
90     156    246    -1829.458102            0.23209        25.703601      0.0            1383      YES            
90     158    248    -1838.085537            0.223091       25.024318      0.0            1386      YES            
90     160    250    -1846.486871            0.212746       24.147374      0.0            1390      YES            
90     162    252    -1850.871627            0.410033       49.343302      0.0            1395      YES            
90     190    280    -1930.333583            0.426845       63.329555      0.0            1398      YES            
90     192    282    -1933.857514            0.422668       63.500995      0.0            1402      YES            
90     194    284    -1936.982132            0.422126       64.275007      0.0            1406      YES            
90     196    286    -1939.725352            0.425989       65.825971      0.0            1410      YES            
90     198    288    -1942.203096            0.432676       67.922854      0.0            1414      YES            
90     222    312    -1959.354124            0.208537       35.860668      0.0            1418      YES            
90     224    314    -1958.944935            0.203439       35.372693      0.0            1422      YES            
92     128    220    -1662.39153             0.479746       46.986396      0.0            1427      YES            
92     130    222    -1678.931522            0.487213       48.689691      0.0            1431      YES            
92     132    224    -1697.236415            0.176712       16.440085      0.0            1434      YES            
92     134    226    -1706.815196            -0.300025      -29.292337     0.0            1436      YES            
92     136    228    -1720.799134            -0.309036      -30.741693     0.0            1440      YES            
92     158    250    -1854.121202            0.236825       26.912379      0.0            1447      YES            
92     162    254    -1871.366009            0.21433        24.943757      0.0            1450      YES            
92     164    256    -1876.59743             -0.397063      -50.377036     0.0            1452      YES            
92     190    282    -1955.838335            0.424594       63.39986       0.0            1458      YES            
92     192    284    -1959.925612            0.419577       63.426417      0.0            1462      YES            
92     194    286    -1963.64319             0.417069       63.876033      0.0            1466      YES            
92     196    288    -1966.954244            0.417319       64.825889      0.0            1470      YES            
92     198    290    -1969.922599            0.419592       66.152494      0.0            1474      YES            
92     226    318    -1992.885323            0.210317       37.261687      0.0            1478      YES            
92     230    322    -1990.018346            0.350473       65.649403      0.0            1483      YES            
94     128    222    -1664.787229            0.482489       48.01665       0.0            1487      YES            
94     130    224    -1682.210102            0.482279       48.821201      0.0            1491      YES            
94     132    226    -1699.243868            0.485178       49.955717      0.0            1495      YES            
94     134    228    -1715.423515            0.487052       50.926657      0.0            1499      YES            
94     136    230    -1730.007216            0.482335       51.110961      0.0            1503      YES            
94     138    232    -1743.909579            0.469415       50.281112      0.0            1507      YES            
