 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Xe       54     38     92          -590.053877                7.700353              -21.285408            -0.076814            -0.066920              -0.073158              -1.093179                  -0.558029                     -1.651208                   0.736886                1.196552              4.570606             4.170655               4.409808              -0.399951              4.657515         -6.587947      -14.621743         No_Data        No_Data           0.824553            
   Xe       54     40     94          -631.756963                7.075728              -20.362016             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.736484                1.176715              4.549204             4.202812               4.405134              -0.346392              4.636514         -5.976290      -13.395351       22.038177      41.703086           1.218657            
   Xe       54     42     96          -671.089937                6.429318              -19.377440             0.000000             0.000000               0.000000              -0.000004                  -0.000001                     -0.000005                   0.773593                1.069480              4.537999             4.240015               4.410109              -0.297985              4.625520         -5.290771      -12.069376       20.789585      39.332974           2.362377            
   Xe       54     44     98          -708.692647                5.775397              -18.582480            -0.000007            -0.000007              -0.000007              -0.000103                  -0.000071                     -0.000174                   0.801045                1.024976              4.529645             4.276509               4.417787              -0.253137              4.617325         -4.616575      -10.749665       19.848583      37.602711           2.766665            
   Xe       54     46     100         -745.705599                4.899921              -17.901823             0.119061             0.111771               0.115879               1.668600                   1.213071                      2.881672                   0.830991                1.000545              4.535652             4.324589               4.439809              -0.211064              4.623218         -3.641929       -8.844828       19.519237      37.012953           2.036712            
   Xe       54     48     102         -780.577594                4.381769              -17.058955            -0.000002            -0.000001              -0.000002              -0.000023                  -0.000017                     -0.000039                   0.855074                0.963046              4.521545             4.344712               4.439207              -0.176833              4.609379         -3.202880       -7.998677       18.417793      34.871995           2.272832            
   Xe       54     50     104         -814.012674                3.626885              -15.312213             0.000000             0.000000               0.000000               0.000000                   0.000000                      0.000001                   0.874228                1.285732              4.522700             4.378227               4.453826              -0.144474              4.610512         -2.460029       -6.545517       17.841929      33.435080           2.863597            
   Xe       54     52     106         -842.530541                2.456714              -14.011529             0.139558             0.124620               0.132424               1.966355                   1.605051                      3.571405                   0.829655                0.941711              4.547801             4.430925               4.490846              -0.116876              4.635137         -1.209350       -4.001312       15.372656      28.517868           6.327649            
   Xe       54     54     108         -869.674944                1.343643              -13.215312             0.177347             0.172076               0.174763               2.523562                   2.354595                      4.878156                   0.823849                0.966514              4.570278             4.481729               4.526220              -0.088550              4.644712          0.021839       -1.557581       14.526314      27.144404           5.156909            
   Xe       54     56     110         -895.193862                0.326346              -12.465042             0.195057             0.195062               0.195059               2.798069                   2.823418                      5.621486                   0.821907                1.019974              4.588777             4.526394               4.557125              -0.062384              4.662915          1.054617        0.492532       13.752703      25.518918           4.338662            
   Xe       54     58     112          -919.20699               -0.626933              -11.815613             0.209095             0.213377               0.211296               3.023027                   3.260721                      6.283748                   0.830397                1.048137              4.606776             4.569974               4.587755              -0.036802              4.680629          1.988728        2.344291       13.040620      24.013129           3.794340            
   Xe       54     60     114         -942.036709               -1.541426              -11.290926             0.226090             0.236848               0.231739               3.296500                   3.819215                      7.115715                   0.835140                1.066042              4.626307             4.615530               4.620638              -0.010778              4.699853          2.884482        4.127577       12.471949      22.829719           3.125991            
   Xe       54     62     116         -964.002342               -2.430056              -10.840891             0.248690             0.265369               0.257630               3.661448                   4.513637                      8.175085                   0.823230                1.065729              4.648852             4.663239               4.656547               0.014388              4.722047          3.782240        5.933251       12.048703      21.965634           2.206790            
   Xe       54     64     118         -985.142594               -3.254380              -10.370962             0.263738             0.279650               0.272429               3.916729                   4.998118                      8.914847                   0.815910                1.052974              4.668997             4.704906               4.688507               0.035910              4.741881          4.543665        7.503156       11.629478      21.140253           1.226498            
   Xe       54     66     120         -1005.43228               -4.003949               -9.898339             0.259292             0.271880               0.266288               3.870003                   5.077034                      8.947037                   0.815031                1.051905              4.680679             4.735761               4.711054               0.055083              4.753384          5.291329        9.002226       11.197283      20.289686           0.507159            
   Xe       54     68     122        -1024.853072               -4.706516               -9.443823             0.243884             0.252345               0.248664               3.650519                   4.905675                      8.556194                   0.814547                1.056567              4.687422             4.760389               4.728231               0.072968              4.760024          6.048339       10.523007       10.764633      19.420793          -0.123019            
   Xe       54     70     124        -1043.327141               -5.347537               -9.028321             0.222167             0.224683               0.223611               3.332081                   4.537013                      7.869094                   0.812417                1.059133              4.692085             4.781849               4.742967               0.089765              4.764616          6.703604       11.837429       10.294885      18.474069          -0.697076            
   Xe       54     72     126        -1060.876031               -5.894885               -8.691736             0.197783             0.191694               0.194238               2.973377                   4.016792                      6.990168                   0.793521                1.047750              4.697633             4.803014               4.758136               0.105382              4.770080          7.201576       12.846284        9.827887      17.548891          -1.086320            
   Xe       54     74     128        -1077.838891               -6.380740               -8.416185             0.170733             0.156016               0.162044               2.574059                   3.390556                      5.964615                   0.783785                1.028870              4.704343             4.824808               4.774357               0.120466              4.776688          7.728358       13.880316        9.519740      16.962861          -1.509144            
   Xe       54     76     130        -1094.358192               -6.860006               -8.143157             0.140647             0.120698               0.128710               2.126587                   2.719103                      4.845690                   0.793486                0.993357              4.711119             4.847303               4.791204               0.136185              4.783361          8.146699       14.698151        9.270764      16.519301          -2.099617            
   Xe       54     78     132        -1110.344071               -7.332225               -7.853894             0.099414             0.080564               0.087987               1.506732                   1.879595                      3.386326                   0.831425                0.944685              4.716755             4.869228               4.807437               0.152473              4.788912          8.552017       15.475577        8.961961      15.985880          -2.384030            
   Xe       54     80     134        -1125.974304               -7.833683               -7.469949            -0.000001            -0.000001              -0.000001              -0.000021                  -0.000024                     -0.000045                   0.896586                0.921364              4.722237             4.890850               4.823611               0.168614              4.794312          9.007778       16.326774        8.748142      15.630234          -2.805810            
   Xe       54     82     136           -1140.566               -8.511450               -5.983415             0.000000             0.000000               0.000000              -0.000001                  -0.000002                     -0.000003                   0.887379                1.206642              4.736071             4.919608               4.847565               0.183538              4.807939          9.709511       17.747498        8.359851      14.591696          -2.618470            
   Xe       54     84     138        -1149.752794               -9.121516               -4.445624             0.000005             0.000004               0.000005               0.000080                   0.000111                      0.000191                   0.874670                0.739528              4.748484             4.952712               4.873816               0.204228              4.820167         10.295586       18.944419        5.566483       9.186794           1.365709            
   Xe       54     86     140        -1159.144753              -10.049670               -4.413006             0.134213             0.118901               0.124477               2.089248                   3.231785                      5.321033                   0.750423                0.816809              4.780194             5.005224               4.919646               0.225031              4.851408         11.443437       21.377825        5.474149       9.391960          -0.036379            
   Xe       54     88     142        -1167.637293              -10.853688               -4.104187             0.163781             0.152819               0.156734               2.576319                   4.326676                      6.902995                   0.717908                0.868334              4.805251             5.050013               4.958358               0.244762              4.876099         12.174977       22.959543        5.088842       8.492540          -1.570365            
   Xe       54     90     144        -1175.383117              -11.626634               -3.806070             0.183651             0.175835               0.178574               2.916888                   5.176574                      8.093462                   0.703668                0.902527              4.828495             5.092052               4.994848               0.263557              4.899007         12.929868       24.482732        4.758343       7.745825          -2.405368            
   Xe       54     92     146        -1182.560072              -12.376327               -3.568352             0.200970             0.196550               0.198070               3.222374                   6.011230                      9.233603                   0.696338                0.928667              4.851443             5.133294               5.030888               0.281852              4.921626         13.671227       25.955734        4.504075       7.176955          -3.359687            
   Xe       54     94     148        -1189.428934              -13.107196               -3.390400             0.219098             0.219275               0.219215               3.547657                   6.964679                     10.512336                   0.693642                0.949167              4.875280             5.175323               5.067906               0.300043              4.945125         14.452104       27.489601        4.373349       6.868863          -4.524596            
   Xe       54     96     150        -1196.021758              -13.799612               -3.222315             0.238358             0.241885               0.240715               3.898952                   7.975847                     11.874800                   0.686498                0.953333              4.900124             5.217874               5.105762               0.317751              4.969620         15.104981       28.809418        4.247662       6.592825          -5.782426            
   Xe       54     98     152        -1202.285846              -14.434341               -3.021136             0.256875             0.259632               0.258734               4.244290                   8.878153                     13.122442                   0.680421                0.949780              4.924813             5.259135               5.142853               0.334322              4.993965         15.680659       29.995694        4.083601       6.264088          -6.773506            
   Xe       54     100    154        -1208.125096              -15.017688               -2.775159             0.271772             0.270311               0.270778               4.532836                   9.570419                     14.103255                   0.677909                0.949124              4.948013             5.297598               5.177704               0.349585              5.016845         16.258707       31.168244        3.869078       5.839250          -7.534944            
   Xe       54     102    156        -1213.391239              -15.560803               -2.503093             0.280282             0.273529               0.275655               4.713306                  10.009767                     14.723073                   0.677204                0.944000              4.968362             5.332798               5.209533               0.364437              5.036916         16.818075       32.293573        3.579634       5.266144          -8.134387            
   Xe       54     104    158        -1218.054831              -16.065522               -2.244196             0.279732             0.268438               0.271933               4.734020                  10.135639                     14.869659                   0.675365                0.940572              4.984162             5.364532               5.237640               0.380370              5.052502         17.339380       33.342052        3.274082       4.663592          -8.657164            
   Xe       54     106    160         -1222.25347              -16.538614               -2.029654             0.269925             0.255100               0.259609               4.588302                   9.920711                     14.509013                   0.673287                0.949971              4.995192             5.392721               5.261914               0.397529              5.063383         17.815872       34.302442        3.044592       4.198640          -9.240692            
   Xe       54     108    162        -1226.115432              -16.994041               -1.854019             0.254860             0.237016               0.242350               4.347220                   9.481985                     13.829205                   0.673204                0.960093              5.003839             5.418687               5.284024               0.414849              5.060455         18.279414       35.230678        2.886014       3.861962          -9.864404            
   Xe       54     110    164        -1229.715391              -17.434229               -1.697028             0.237801             0.216998               0.223111               4.069507                   8.923820                     12.993326                   0.677449                0.975081              5.012017             5.443728               5.305460               0.431711              5.068542         18.753802       36.171316        2.767567       3.599959         -10.530636            
   Xe       54     112    166        -1232.964861              -17.849209               -1.556974             0.219615             0.194929               0.202061               3.770365                   8.236673                     12.007038                   0.682282                0.974706              5.020057             5.468572               5.326816               0.448515              5.076493         19.189661       37.031538        2.599629       3.249470         -11.120786            
   Xe       54     114    168        -1235.933641              -18.208002               -1.456951             0.198639             0.168406               0.176995               3.420512                   7.308210                     10.728722                   0.680198                0.980467              5.027605             5.493120               5.347911               0.465515              5.083957         19.520549       37.690635        2.461977       2.968781         -11.700319            
   Xe       54     116    170        -1238.694583              -18.502084               -1.407043             0.174835             0.138859               0.148912               3.020648                   6.186182                      9.206830                   0.666493                0.982098              5.035983             5.517483               5.369218               0.481501              5.092242         19.716817       38.132250        2.361754       2.760942         -12.151576            
   Xe       54     118    172        -1241.452974              -18.772659               -1.388039             0.145808             0.107300               0.117893               2.528823                   4.903687                      7.432510                   0.663777                0.979178              5.045652             5.540721               5.390191               0.495069              5.101805         19.945241       38.575159        2.359834       2.758392         -12.590641            
   Xe       54     120    174        -1244.238296              -19.066755               -1.358663             0.109304             0.074408               0.083868               1.903837                   3.485165                      5.389002                   0.679654                0.960883              5.056443             5.562307               5.410378               0.505864              5.112477         20.235961       39.119195        2.362692       2.785322         -13.060481            
   Xe       54     122    176        -1246.898346              -19.375296               -1.361678             0.000008             0.000005               0.000006               0.000140                   0.000238                      0.000379                   0.732392                0.944472              5.066725             5.579728               5.427489               0.513004              5.122647         20.455309       39.517160        2.282703       2.660050         -13.479245            
   Xe       54     124    178        -1250.050365              -19.896774               -0.948933             0.000000             0.000000               0.000000               0.000001                   0.000002                      0.000003                   0.722412                0.933453              5.083160             5.603650               5.451002               0.520490              5.138903         20.994276       40.613752        2.514972       3.152020         -14.369180            
   Xe       54     126    180        -1251.799231              -20.350111               -0.223843             0.000000             0.000000               0.000000               0.000001                   0.000002                      0.000004                   0.711239                1.000360              5.097800             5.630156               5.475886               0.532357              5.153384         21.510153       41.661743        1.841340       1.748866         -14.062618            
   Xe       54     128    182        -1250.721686              -20.704903                0.554280             0.000000             0.000000               0.000000               0.000002                   0.000005                      0.000006                   0.709649                0.699182              5.108940             5.666558               5.507005               0.557619              5.164404         21.771978       42.193193        0.310999      -1.077545         -12.284199            
   Xe       54     130    184        -1249.114051              -20.997346                0.683606             0.065962             0.063630               0.064213               1.177356                   3.411125                      4.588480                   0.686962                0.671700              5.118642             5.717295               5.548304               0.598653              5.174002         22.205047       43.081025       -0.118377      -1.607636         -12.285558            
   Xe       54     132    186        -1247.742521              -21.311167                0.770604             0.097366             0.095955               0.096300               1.745365                   5.315791                      7.061156                   0.662862                0.704692              5.129649             5.767783               5.590028               0.638134              5.184892         22.485280       43.680948        0.002432      -1.371531         -13.409494            
   Xe       54     134    188        -1246.012352              -21.607403                0.898184             0.111913             0.111874               0.111883               2.014391                   6.397920                      8.412311                   0.649004                0.726334              5.140205             5.816313               5.630428               0.676109              5.195336         22.753302       44.235021       -0.149572      -1.730169         -13.650780            
   Xe       54     136    190        -1244.004212              -21.879247                1.017113             0.119403             0.119153               0.119211               2.157446                   7.029586                      9.187032                   0.641143                0.744629              5.150037             5.863925               5.670180               0.713888              5.205064         22.909117       44.540773       -0.268589      -2.008140         -13.926882            
   Xe       54     138    192        -1241.744965              -22.109000                1.120583             0.120455             0.117886               0.118476               2.183422                   7.171735                      9.355157                   0.638720                0.756897              5.158268             5.911336               5.709584               0.753069              5.213208         22.992281       44.709294       -0.378861      -2.259247         -13.981527            
   Xe       54     140    194        -1239.442946              -22.114166                1.164506            -0.094248            -0.097114              -0.096472              -1.707570                  -6.104264                     -7.811834                   0.672794                0.746143              5.157054             5.965649               5.752004               0.808596              5.212006         23.170500       45.029677       -0.399490      -2.302020         -14.107274            
   Xe       54     142    196        -1236.959045              -22.257407                1.244089            -0.079732            -0.080449              -0.080292              -1.446726                  -5.210838                     -6.657564                   0.681199                0.742839              5.160901             6.013056               5.790808               0.852155              5.215813         23.290008       45.250323       -0.497460      -2.483901         -14.245777            
   Xe       54     144    198        -1234.437134              -22.304807                1.240884             0.000000             0.000000               0.000000               0.000003                   0.000021                      0.000024                   0.711988                0.712803              5.158980             6.060351               5.828363               0.901372              5.213912         23.281096       45.205135       -0.533135      -2.521912         -14.428412            
   Xe       54     146    200          -1232.0356              -22.472422                1.373951             0.000000             0.000000               0.000000              -0.000001                   0.000007                      0.000007                   0.708025                0.737945              5.165433             6.111637               5.871209               0.946204              5.220297         23.408630       45.467851       -0.475393      -2.401535         -14.503601            
   Ba       56     40     96           -616.88603                7.902354              -20.967104             0.000000             0.000000               0.000000              -0.000001                   0.000000                     -0.000002                   0.801643                1.158735              4.633837             4.220574               4.466293              -0.413263              4.719582         -6.666403      -14.870934         No_Data        No_Data           1.467848            
   Ba       56     42     98          -657.356819                7.289631              -20.000872             0.000000             0.000000               0.000000              -0.000001                   0.000000                     -0.000001                   0.855185                1.042861              4.612906             4.259046               4.464687              -0.353861              4.699033         -6.052170      -13.733118       21.336193      40.470789           2.700145            
   Ba       56     44     100         -696.691555                6.509828              -19.512852             0.141135             0.126881               0.135319               2.116924                   1.311877                      3.428801                   0.870814                1.049681              4.607719             4.315855               4.481641              -0.291865              4.693941         -5.164617      -12.001092       20.713640      39.334737           2.698382            
   Ba       56     46     102         -735.294738                5.726362              -18.648650             0.164485             0.151732               0.159079               2.463246                   1.671882                      4.135128                   0.884185                1.027546              4.604065             4.357427               4.494511              -0.246638              4.690354         -4.347843      -10.410861       20.340206      38.603184           1.697909            
   Ba       56     48     104         -771.622752                5.018567              -17.545720             0.147449             0.127802               0.138838               2.200030                   1.488032                      3.688062                   0.892343                1.005448              4.595616             4.384913               4.499595              -0.210703              4.682061         -3.603713       -8.954842       19.180504      36.328014           2.382847            
   Ba       56     50     106         -805.658448                4.484274              -16.093247             0.000000             0.000000               0.000000               0.000001                   0.000001                      0.000001                   0.973823                1.265008              4.577272             4.399469               4.494279              -0.177803              4.664057         -3.253088       -8.354226       18.153077      34.035697           3.219146            
   Ba       56     52     108         -836.587982                3.401689              -15.070746             0.171145             0.151074               0.161807               2.566687                   1.971234                      4.537921                   0.890599                0.953073              4.607390             4.459818               4.536936              -0.147572              4.693618         -2.111153       -5.942559       16.573808      30.929534           5.724692            
   Ba       56     54     110         -865.826273                2.416737              -14.233129             0.204090             0.193721               0.199134               3.087644                   2.683362                      5.771005                   0.875604                0.963023              4.627576             4.509202               4.569849              -0.118375              4.713434         -1.074610       -3.848671       15.577194      29.238292           5.004268            
   Ba       56     56     112         -893.373605                1.449337              -13.431900             0.223214             0.218234               0.220774               3.403165                   3.197533                      6.600698                   0.865958                1.000804              4.645490             4.554044               4.599994              -0.091446              4.718737         -0.066196       -1.820257       14.755580      27.547332           4.601339            
   Ba       56     58     114         -919.244601                0.477280              -12.759759             0.245083             0.246463               0.245776               3.768012                   3.817633                      7.585645                   0.853860                1.000619              4.664985             4.600997               4.632540              -0.063989              4.737931          0.860934        0.037611       13.936210      25.870996           4.249261            
   Ba       56     60     116         -944.108685               -0.652604              -12.304968             0.291527             0.302539               0.297181               4.544394                   4.976291                      9.520685                   0.828859                0.993763              4.697314             4.661564               4.678857              -0.035751              4.769766          1.867988        2.071977       13.429234      24.864085           3.398305            
   Ba       56     62     118          -968.14383               -1.626808              -11.712075             0.337547             0.342049               0.339905               5.344811                   5.954663                     11.299474                   0.830415                0.972775              4.734237             4.717732               4.725572              -0.016506              4.806132          2.897567        4.141488       13.000842      24.035145           2.192879            
   Ba       56     64     120         -990.774079               -2.349976              -11.094635             0.329930             0.333897               0.332048               5.242413                   6.077012                     11.319426                   0.829498                0.970713              4.742484             4.747818               4.745330               0.005334              4.814256          3.638447        5.631485       12.286869      22.630250           1.528263            
   Ba       56     66     122        -1012.443977               -2.997213              -10.580630             0.305352             0.311038               0.308444               4.852179                   5.891401                     10.743580                   0.830606                0.991399              4.742630             4.769533               4.757203               0.026903              4.814400          4.328668        7.011698       11.816005      21.669898           0.998617            
   Ba       56     68     124        -1033.219701               -3.622361              -10.093282             0.281690             0.285845               0.283988               4.478350                   5.626098                     10.104448                   0.837363                1.002958              4.743781             4.789930               4.769144               0.046149              4.815534          5.009270        8.366629       11.385041      20.775724           0.512579            
   Ba       56     70     126         -1052.98472               -4.220662               -9.616332             0.258478             0.257566               0.257965               4.112396                   5.260412                      9.372808                   0.842691                1.006271              4.745548             4.809080               4.780948               0.063532              4.817274          5.656344        9.657579       10.887124      19.765019           0.168353            
   Ba       56     72     128        -1071.658147               -4.771802               -9.212298             0.232757             0.224757               0.228192               3.706972                   4.758089                      8.465061                   0.836970                0.993295              4.747981             4.827677               4.792973               0.079697              4.819671          6.206304       10.782117       10.336497      18.673428          -0.031007            
   Ba       56     74     130        -1089.583937               -5.292732               -8.921607             0.203178             0.186708               0.193644               3.240751                   4.093487                      7.334238                   0.833535                0.976271              4.751548             4.846127               4.805613               0.094580              4.823185          6.681183       11.745047        9.947678      17.925791          -0.407907            
   Ba       56     76     132        -1107.117474               -5.825735               -8.667455             0.171623             0.148107               0.157823               2.742766                   3.362014                      6.104780                   0.842118                0.952289              4.756175             4.865749               4.819567               0.109575              4.827743          7.197444       12.759282        9.731049      17.533537          -0.978583            
   Ba       56     78     134        -1124.206034               -6.376434               -8.370207             0.135802             0.109651               0.120251               2.174573                   2.576051                      4.750623                   0.868426                0.918943              4.760854             4.886163               4.834190               0.125309              4.832353          7.780907       13.861964        9.479897      17.088561          -1.547843            
   Ba       56     80     136        -1140.544021               -6.883322               -8.166148            -0.000417            -0.000304              -0.000349              -0.006681                  -0.007372                     -0.014053                   0.972041                0.918737              4.759904             4.902188               4.844107               0.142285              4.831417          8.219172       14.569717        9.087834      16.337987          -1.899950            
   Ba       56     82     138        -1156.522071               -7.556046               -6.629011             0.000000             0.000000               0.000000              -0.000002                  -0.000002                     -0.000005                   0.960632                1.216991              4.773258             4.930537               4.867326               0.157279              4.844574          8.902042       15.956072        9.056890      15.978051          -2.247768            
   Ba       56     84     140        -1167.383737               -8.221076               -5.347467             0.090697             0.071195               0.078660               1.471362                   1.862317                      3.333679                   0.890771                0.773978              4.791967             4.968295               4.898525               0.176329              4.863009          9.698193       17.630944        6.426318      10.861667           1.482263            
   Ba       56     86     142        -1178.028459               -8.917809               -5.165689             0.153527             0.133104               0.140773               2.520614                   3.634230                      6.154844                   0.807976                0.815311              4.820725             5.016567               4.940261               0.195842              4.891349         10.221053       18.883707        6.117006      10.644723           0.024335            
   Ba       56     88     144         -1188.03811               -9.635012               -4.857155             0.184834             0.167929               0.174160               3.067702                   4.775184                      7.842886                   0.773319                0.864983              4.846923             5.060996               4.978839               0.214073              4.917171         10.946022       20.400817        5.844973      10.009651          -0.593357            
   Ba       56     90     146        -1197.292763              -10.372850               -4.555514             0.208974             0.194387               0.199665               3.504578                   5.748367                      9.252946                   0.750611                0.890712              4.872177             5.103438               5.015995               0.231261              4.942066         11.681963       21.909646        5.505174       9.254653          -1.355470            
   Ba       56     92     148        -1205.995948              -11.159832               -4.337464             0.235116             0.223784               0.227812               3.986599                   6.881413                     10.868011                   0.717938                0.905289              4.899045             5.147249               5.054767               0.248205              4.968556         12.425076       23.435877        5.249594       8.703186          -2.312831            
   Ba       56     94     150        -1214.454532              -11.992927               -4.152029             0.262258             0.254331               0.257099               4.498781                   8.132133                     12.630914                   0.686520                0.908422              4.927584             5.192590               5.095267               0.265006              4.996698         13.202880       25.025598        5.136148       8.458584          -3.594461            
   Ba       56     96     152         -1222.53865              -12.714795               -3.905287             0.278985             0.271996               0.274394               4.832817                   9.021235                     13.854052                   0.685006                0.910751              4.951775             5.233124               5.131264               0.281350              5.020556         13.944198       26.516892        4.951646       8.084118          -4.809716            
   Ba       56     98     154        -1230.124422              -13.341925               -3.632133             0.289284             0.281888               0.284382               5.053816                   9.680405                     14.734221                   0.689925                0.913678              4.972770             5.270362               5.164131               0.297593              5.041264         14.604462       27.838577        4.705101       7.585773          -5.802665            
   Ba       56     100    156        -1237.164334              -13.910850               -3.334106             0.296368             0.287314               0.290315               5.218468                  10.202825                     15.421293                   0.692754                0.921680              4.992373             5.305503               5.195269               0.313131              5.060602         15.204951       29.039239        4.437636       7.039912          -6.578489            
   Ba       56     102    158        -1243.521541              -14.434358               -3.015796             0.299465             0.288000               0.291737               5.310451                  10.561415                     15.871866                   0.694565                0.923700              5.010067             5.338386               5.224381               0.328319              5.078058         15.751036       30.130303        4.101294       6.357208          -7.096446            
   Ba       56     104    160        -1249.155624              -14.911618               -2.714433             0.295985             0.282304               0.286689               5.278249                  10.675112                     15.953361                   0.696133                0.921275              5.024128             5.368534               5.250562               0.344407              5.091932         16.236146       31.100794        3.739529       5.634083          -7.464385            
   Ba       56     106    162        -1254.226961              -15.346995               -2.470989             0.284923             0.268695               0.273807               5.101003                  10.459040                     15.560043                   0.704900                0.923396              5.034017             5.395209               5.273151               0.361192              5.101689         16.675839       31.973491        3.458004       5.071338          -7.872131            
   Ba       56     108    164        -1258.972791              -15.762245               -2.288851             0.269030             0.249273               0.255393               4.831222                   9.974327                     14.805549                   0.717358                0.939665              5.041723             5.419224               5.293349               0.377501              5.109293         17.123961       32.857359        3.304446       4.745830          -8.419321            
