 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Xe       54     126    180        -1253.752878              -19.963456               -0.326281             0.000000             0.000000               0.000000               0.000004                   0.000007                      0.000012                   0.699045                0.769178              5.086655             5.677651               5.507016               0.590996              5.142360         20.960409       40.610514        1.346199       1.193167         -12.504489            
   Ba       56     60     116         -946.742843               -0.898933              -12.413651             0.295137             0.303618               0.299496               4.606915                   5.012300                      9.619215                   0.874389                0.704806              4.700505             4.670080               4.684792              -0.030426              4.772908          1.965456        2.203131       13.185223      24.959315           3.464214            
   Ba       56     62     118         -970.654435               -1.814257              -11.788015             0.321660             0.328021               0.324997               5.076140                   5.712619                     10.788759                   0.877201                0.704667              4.726276             4.718630               4.722260              -0.007647              4.798290          2.985917        4.245497       12.660533      23.911593           2.185277            
   Ba       56     64     120         -993.146130               -2.552064              -11.181035             0.315442             0.320563               0.318181               4.995996                   5.838975                     10.834972                   0.869516                0.704607              4.734810             4.749704               4.742760               0.014894              4.806696          3.681722        5.650034       11.950485      22.491695           1.562810            
   Ba       56     66     122        -1014.642763               -3.199757              -10.685398             0.294575             0.297842               0.296355               4.668423                   5.646986                     10.315409                   0.854969                0.725448              4.736287             4.771868               4.755569               0.035582              4.808151          4.302521        6.915763       11.463345      21.496633           1.153334            
   Ba       56     68     124        -1035.304564               -3.813381              -10.220241             0.273976             0.273748               0.273850               4.346662                   5.396821                      9.743483                   0.840451                0.747314              4.738845             4.793848               4.769087               0.055003              4.810671          4.943018        8.226999       11.067282      20.661802           0.722436            
   Ba       56     70     126        -1055.013568               -4.408933               -9.743160             0.254910             0.250356               0.252345               4.051369                   5.130144                      9.181513                   0.827690                0.756260              4.743056             4.817060               4.784311               0.074004              4.814819          5.582508        9.536609       10.606289      19.709005           0.363998            
   Ba       56     72     128        -1073.648376               -4.959764               -9.308942             0.232506             0.222922               0.227024               3.701999                   4.742361                      8.444361                   0.820934                0.744339              4.747360             4.839493               4.799403               0.092134              4.819059          6.146171       10.684692       10.067704      18.634809           0.128584            
   Ba       56     74     130        -1091.483859               -5.450974               -9.005704             0.201992             0.185601               0.192481               3.221209                   4.091099                      7.312308                   0.828966                0.735963              4.751090             4.859139               4.812892               0.108050              4.822734          6.611718       11.604172        9.657893      17.835483          -0.220175            
   Ba       56     76     132        -1108.953055               -5.935186               -8.769639             0.164098             0.142352               0.151306               2.620834                   3.248085                      5.868919                   0.855227                0.732088              4.754659             4.878321               4.826245               0.123662              4.826250          7.151531       12.621138        9.468624      17.469197          -0.773368            
   Ba       56     78     134        -1125.972175               -6.459027               -8.467473             0.117245             0.097240               0.105316               1.874434                   2.296168                      4.170603                   0.895019                0.712235              4.757072             4.898657               4.839991               0.141586              4.828627          7.760776       13.766641        9.231722      17.019121          -1.340259            
   Ba       56     80     136        -1142.288791               -7.006186               -8.093326            -0.000004            -0.000003              -0.000004              -0.000067                  -0.000081                     -0.000148                   0.959894                0.689447              4.756588             4.918181               4.852294               0.161593              4.828150          8.183070       14.546903        8.859150      16.316616          -1.783256            
   Ba       56     82     138        -1157.802039               -7.679541               -6.764550            -0.000002            -0.000001              -0.000002              -0.000034                  -0.000038                     -0.000071                   0.950708                0.961536              4.768595             4.948872               4.876519               0.180277              4.839980          8.877208       15.951370        8.582116      15.513248          -1.760151            
   Ba       56     84     140        -1168.978368               -8.330668               -5.583407             0.073215             0.061478               0.065943               1.184290                   1.619825                      2.804114                   0.897863                0.558305              4.784968             4.986309               4.906764               0.201342              4.856112          9.560899       17.391760        6.348085      11.176330           1.172301            
   Ba       56     86     142        -1179.723182               -9.029349               -5.280123             0.140330             0.122523               0.129167               2.296697                   3.369461                      5.666158                   0.814135                0.623601              4.813128             5.034625               4.948458               0.221498              4.883862         10.197552       18.822080        5.963360      10.744814           0.163427            
   Ba       56     88     144        -1189.725788               -9.741462               -4.959961             0.176023             0.160023               0.165881               2.914319                   4.586201                      7.500520                   0.761955                0.670521              4.840994             5.080886               4.988965               0.239892              4.911326         10.860763       20.251315        5.648364      10.002607          -0.524686            
   Ba       56     90     146        -1198.951878              -10.455105               -4.644073             0.199224             0.183926               0.189425               3.332685                   5.482168                      8.814853                   0.724804                0.696399              4.866057             5.123638               5.026400               0.257582              4.936032         11.510645       21.615243        5.296506       9.226091          -1.177406            
   Ba       56     92     148        -1207.561110              -11.202609               -4.397042             0.222653             0.208358               0.213404               3.763786                   6.455344                     10.219130                   0.690736                0.712245              4.891585             5.166610               5.064303               0.275026              4.961200         12.165548       22.976320        5.008938       8.609233          -1.924475            
   Ba       56     94     150        -1215.897842              -12.030124               -4.223399             0.253569             0.241169               0.245469               4.339038                   7.773746                     12.112784                   0.653582                0.719940              4.921521             5.213573               5.106494               0.292052              4.990719         12.910242       24.515443        4.884459       8.336732          -3.013052            
   Ba       56     96     152        -1223.960095              -12.774895               -3.994132             0.274800             0.262618               0.266768               4.752701                   8.789992                     13.542693                   0.641269                0.722617              4.947811             5.257044               5.145279               0.309233              5.016646         13.694458       26.106970        4.752405       8.062253          -4.277695            
   Ba       56     98     154        -1231.518540              -13.411915               -3.713460             0.284479             0.272400               0.276443               4.960600                   9.443960                     14.404560                   0.639860                0.736531              4.968127             5.295477               5.178835               0.327351              5.036685         14.401248       27.529292        4.508797       7.558446          -5.365415            
   Ba       56     100    156        -1238.428236              -13.988188               -3.415544             0.288628             0.276357               0.280391               5.068645                   9.908914                     14.977559                   0.642026                0.744733              4.985719             5.331174               5.209801               0.345456              5.054038         15.008613       28.744593        4.195481       6.909696          -6.138988            
   Ba       56     102    158        -1244.663138              -14.506993               -3.133178             0.287986             0.274316               0.278732               5.088074                  10.157141                     15.245215                   0.641829                0.747893              5.000830             5.364198               5.238294               0.363369              5.068945         15.512245       29.754615        3.863765       6.234902          -6.679494            
   Ba       56     104    160        -1250.358250              -14.964558               -2.893132             0.282235             0.265844               0.271046               5.010591                  10.150490                     15.161082                   0.639531                0.752907              5.012913             5.394594               5.264154               0.381681              5.080866         15.929528       30.593950        3.597956       5.695113          -7.149727            
   Ba       56     106    162        -1255.686856              -15.369733               -2.692971             0.272700             0.252509               0.258805               4.860165                   9.930658                     14.790823                   0.637495                0.766829              5.022665             5.423041               5.288069               0.400376              5.090488         16.324960       31.391247        3.424172       5.328607          -7.622557            
   Ba       56     108    164        -1260.681777              -15.745636               -2.513207             0.261599             0.237181               0.244664               4.679144                   9.601108                     14.280252                   0.637138                0.778303              5.031712             5.450719               5.311361               0.419008              5.099415         16.718360       32.181253        3.270027       4.994921          -8.086168            
   Ba       56     110    166        -1265.330681              -16.103351               -2.346453             0.249339             0.220462               0.229161               4.475767                   9.180648                     13.656415                   0.638238                0.784388              5.040683             5.477951               5.334447               0.437269              5.108267         17.100040       32.947796        3.105798       4.648904          -8.530157            
   Ba       56     112    168        -1269.637364              -16.444490               -2.195667             0.235239             0.201196               0.211277               4.237281                   8.614241                     12.851522                   0.642614                0.782662              5.049406             5.504721               5.357251               0.455315              5.105517         17.455799       33.659164        2.936867       4.306684          -8.954479            
   Ba       56     114    170        -1273.656792              -16.766528               -2.068687             0.218063             0.178153               0.189773               3.940480                   7.838041                     11.778521                   0.648052                0.777329              5.057485             5.530950               5.379590               0.473466              5.113508         17.781196       34.306523        2.789710       4.019429          -9.378593            
   Ba       56     116    172        -1277.468857              -17.076058               -1.969295             0.196657             0.151286               0.164276               3.564452                   6.834970                     10.399422                   0.654990                0.770658              5.065150             5.556297               5.401294               0.491147              5.121089         18.089206       34.912575        2.680026       3.812066          -9.818589            
   Ba       56     118    174        -1281.142471              -17.399955               -1.879020             0.171094             0.122600               0.136264               3.111485                   5.683201                      8.794686                   0.664961                0.759507              5.073621             5.580263               5.422375               0.506643              5.129467         18.420778       35.555266        2.601890       3.673614         -10.286189            
   Ba       56     120    176        -1284.660074              -17.774361               -1.743072             0.143262             0.095747               0.108935               2.615813                   4.550107                      7.165920                   0.680728                0.738972              5.083808             5.602777               5.443021               0.518969              5.139544         18.828829       36.340203        2.508042       3.517604         -10.772869            
   Ba       56     122    178        -1287.820281              -18.205713               -1.527705             0.110823             0.069905               0.081103               2.032272                   3.402360                      5.434632                   0.705765                0.710612              5.094806             5.623435               5.462643               0.528629              5.150423         19.305199       37.239484        2.304896       3.160208         -11.200411            
   Ba       56     124    180        -1290.529113              -18.665930               -1.301383             0.000001             0.000001               0.000001               0.000018                   0.000029                      0.000048                   0.767424                0.717388              5.103531             5.639644               5.478478               0.536113              5.159054         19.720788       37.969402        2.068417       2.708833         -11.648316            
   Ba       56     126    182        -1292.730781              -19.110643               -0.718665             0.000000             0.000000               0.000000               0.000000                   0.000001                      0.000001                   0.757453                0.787656              5.117566             5.668074               5.504554               0.550508              5.172938         20.217201       38.977903        1.853357       2.201668         -11.871070            
   Ba       56     128    184        -1293.155672              -19.463302               -0.366292             0.080866             0.058529               0.064360               1.504293                   3.082294                      4.586587                   0.712875                0.614954              5.131367             5.710729               5.540818               0.579362              5.186592         20.489300       39.616871        0.913751       0.424892         -11.102795            
   Ba       56     130    186        -1293.596470              -19.762034               -0.242566             0.129192             0.105966               0.111906               2.417620                   5.771517                      8.189137                   0.662235                0.609838              5.146671             5.762810               5.584462               0.616139              5.201733         20.775592       40.284389        0.832795       0.440798         -11.757668            
   Ba       56     132    188        -1293.693396              -20.080160               -0.063284             0.148124             0.128836               0.133674               2.786911                   7.239946                     10.026857                   0.639036                0.611672              5.160603             5.809068               5.623733               0.648465              5.215518         21.097467       40.970434        0.659218       0.096926         -12.081315            
   Ce       58     60     118         -947.722875                0.042316              -13.372559             0.346176             0.345520               0.345847               5.767187                   5.799765                     11.566952                   0.893567                0.701692              4.771606             4.709097               4.739925              -0.062510              4.842946          1.373995        0.980033       14.375788      27.381266           2.360653            
   Ce       58     62     120         -973.273001               -0.794230              -12.577925             0.359473             0.357518               0.358471               6.034045                   6.311003                     12.345048                   0.886438                0.674889              4.789629             4.750609               4.769509              -0.039020              4.860705          2.191103        2.618566       13.463354      25.550126           1.769842            
   Ce       58     64     122         -997.239810               -1.547210              -11.880506             0.355704             0.352592               0.354077               5.992738                   6.511626                     12.504364                   0.880442                0.676999              4.798429             4.782593               4.790128              -0.015836              4.869376          2.921820        4.093681       12.659349      23.966810           1.714625            
   Ce       58     66     124        -1020.000316               -2.233503              -11.319817             0.339342             0.333811               0.336396               5.723239                   6.417895                     12.141135                   0.871092                0.691198              4.801018             4.805280               4.803287               0.004262              4.871928          3.541808        5.357554       12.064352      22.760506           1.445814            
   Ce       58     68     126        -1041.814529               -2.860507              -10.822681             0.317756             0.309069               0.313046               5.359827                   6.172050                     11.531877                   0.859412                0.712259              4.801308             4.824783               4.813991               0.023476              4.872213          4.104914        6.509965       11.608835      21.814213           1.128234            
   Ce       58     70     128        -1062.655037               -3.450002              -10.314758             0.296098             0.283320               0.289054               4.996064                   5.872870                     10.868935                   0.845075                0.724159              4.802059             4.844877               4.825522               0.042819              4.872953          4.657117        7.641469       11.138464      20.840508           0.949527            
   Ce       58     72     130        -1082.375503               -3.994694               -9.821209             0.271368             0.254696               0.262029               4.579615                   5.474418                     10.054034                   0.836584                0.723658              4.802486             4.864487               4.836923               0.062001              4.873374          5.192323        8.727127       10.584142      19.720466           0.938066            
   Ce       58     74     132        -1101.104780               -4.479581               -9.478967             0.236178             0.214620               0.223919               3.983434                   4.772446                      8.755880                   0.847726                0.703666              4.801094             4.880501               4.845770               0.079407              4.872003          5.648807        9.620921       10.078301      18.729277           0.843597            
   Ce       58     76     134        -1119.491439               -4.965357               -9.282391             0.192755             0.166998               0.177897               3.249541                   3.838180                      7.087720                   0.883983                0.696688              4.799978             4.896042               4.854696               0.096064              4.870903          6.138798       10.538384        9.893507      18.386660           0.292420            
   Ce       58     78     136        -1137.665507               -5.508064               -9.030381             0.144178             0.119199               0.129564               2.430060                   2.832282                      5.262343                   0.932905                0.695183              4.799438             4.913945               4.865441               0.114507              4.870371          6.760628       11.693332        9.782970      18.174069          -0.412453            
   Ce       58     80     138        -1155.135226               -6.093799               -8.705548             0.060445             0.048185               0.053172               1.017317                   1.182675                      2.199992                   1.005778                0.683348              4.796010             4.931466               4.874994               0.135457              4.866993          7.406054       12.846436        9.424126      17.469720          -0.863052            
   Ce       58     82     140        -1171.919599               -6.747852               -7.402716             0.000000             0.000000               0.000000              -0.000005                  -0.000005                     -0.000009                   1.015576                0.973923              4.804165             4.958967               4.895428               0.154803              4.875029          8.041923       14.117561        9.220822      16.784373          -1.330809            
   Ce       58     84     142        -1184.405269               -7.375673               -6.243775             0.090952             0.075022               0.081257               1.547948                   1.985239                      3.533186                   0.949205                0.564129              4.822854             4.997093               4.926669               0.174239              4.893447          8.636985       15.426902        7.011861      12.485671           1.696770            
   Ce       58     86     144        -1196.428102               -8.024935               -5.979662             0.159502             0.137490               0.145951               2.750201                   3.797113                      6.547314                   0.857937                0.625058              4.854334             5.045302               4.969267               0.190969              4.924476          9.188496       16.704921        6.606010      12.022833           0.850266            
   Ce       58     88     146        -1207.850180               -8.732868               -5.683209             0.202729             0.178981               0.187952               3.542583                   5.151908                      8.694492                   0.792252                0.672871              4.886898             5.091951               5.011496               0.205053              4.956579          9.839300       18.124392        6.360004      11.422078           0.173002            
   Ce       58     90     148        -1218.603318               -9.517611               -5.428197             0.242813             0.216176               0.226069               4.302017                   6.481942                     10.783959                   0.735047                0.680389              4.920745             5.138933               5.054549               0.218188              4.989954         10.555646       19.651440        6.053199      10.753139          -0.577531            
   Ce       58     92     150        -1229.218145              -10.414832               -5.274008             0.289017             0.262157               0.271964               5.201742                   8.204566                     13.406308                   0.688446                0.686132              4.959568             5.192759               5.103855               0.233191              5.028242         11.518109       21.657035        5.990674      10.614828          -1.966268            
   Ce       58     94     152        -1239.296806              -11.167514               -4.969940             0.310956             0.285115               0.294385               5.658282                   9.273431                     14.931712                   0.671782                0.688077              4.986820             5.237106               5.143039               0.250287              5.055124         12.362164       23.398964        5.726436      10.078662          -3.435697            
   Ce       58     96     154        -1248.649250              -11.821567               -4.639901             0.320352             0.294941               0.303898               5.876260                   9.938654                     15.814914                   0.666104                0.686028              5.006885             5.274798               5.175524               0.267914              5.074919         12.998265       24.689156        5.363275       9.352444          -4.451408            
   Ce       58     98     156        -1257.403847              -12.424805               -4.309125             0.324953             0.299797               0.308509               6.001983                  10.451155                     16.453137                   0.665205                0.697508              5.024213             5.310076               5.205627               0.285863              5.092015         13.595187       25.885308        5.069067       8.754598          -5.143753            
   Ce       58     100    158        -1265.486631              -12.995087               -3.968294             0.327551             0.302315               0.310905               6.090123                  10.892650                     16.982773                   0.664620                0.717271              5.040855             5.344194               5.234884               0.303340              5.108437         14.182521       27.058396        4.748782       8.082784          -5.668092            
   Ce       58     102    160        -1272.772521              -13.535419               -3.634716             0.329183             0.303171               0.311875               6.160362                  11.282555                     17.442918                   0.664469                0.713062              5.057258             5.377800               5.263860               0.320542              5.124623         14.707841       28.109384        4.358112       7.285891          -6.044286            
   Ce       58     104    162        -1279.374161              -14.033226               -3.337118             0.328611             0.301544               0.310447               6.186198                  11.582530                     17.768728                   0.663551                0.710024              5.072263             5.410711               5.292027               0.338448              5.139432         15.159497       29.015911        4.012363       6.601640          -6.411024            
   Ce       58     106    164        -1285.458387              -14.477406               -3.085675             0.323509             0.294817               0.304092               6.118517                  11.672173                     17.790690                   0.659332                0.717271              5.084061             5.441166               5.317615               0.357105              5.151076         15.534179       29.771531        3.755761       6.084226          -6.800137            
   Ce       58     108    166        -1291.125863              -14.863726               -2.874154             0.312681             0.280936               0.291024               5.932725                  11.443339                     17.376064                   0.652395                0.731117              5.092223             5.467709               5.339517               0.375487              5.159132         15.866810       30.444086        3.557932       5.667477          -7.139007            
   Ce       58     110    168        -1296.429354              -15.212897               -2.688551             0.298288             0.262917               0.273969               5.674097                  11.004697                     16.678794                   0.645684                0.744412              5.098726             5.491975               5.359473               0.393249              5.165551         16.191298       31.098674        3.389510       5.303492          -7.447578            
   Ce       58     112    170        -1301.360005              -15.541129               -2.520009             0.280827             0.241851               0.253828               5.353520                  10.393632                     15.747152                   0.641692                0.748269              5.104243             5.514996               5.378384               0.410753              5.170996         16.503474       31.722642        3.211666       4.930651          -7.729325            
   Ce       58     114    172        -1305.954656              -15.848041               -2.374686             0.257815             0.214828               0.227817               4.921389                   9.470645                     14.392034                   0.644020                0.743936              5.107647             5.536518               5.395709               0.428872              5.174356         16.794969       32.297865        3.043428       4.594652          -8.017293            
   Ce       58     116    174        -1310.339461              -16.138932               -2.274803             0.225565             0.178703               0.192624               4.306616                   8.073441                     12.380057                   0.658490                0.739766              5.108150             5.556223               5.410990               0.448073              5.163623         17.092042       32.870604        2.934254       4.384805          -8.382670            
   Ce       58     118    176        -1314.669285              -16.455138               -2.223622             0.188931             0.140210               0.154446               3.609955                   6.489700                     10.099655                   0.683782                0.733870              5.110116             5.576054               5.426927               0.465939              5.165568         17.437779       33.526815        2.901731       4.329824          -8.900428            
   Ce       58     120    178        -1318.983655              -16.826134               -2.154728             0.153742             0.106151               0.119844               2.944837                   5.033708                      7.978545                   0.714978                0.721426              5.116416             5.596742               5.444887               0.480326              5.171800         17.859644       34.323582        2.884834       4.314371          -9.541185            
   Ce       58     122    180        -1323.087001              -17.270415               -2.001676             0.114185             0.073667               0.085157               2.194422                   3.576555                      5.770977                   0.749071                0.702638              5.124912             5.616439               5.462889               0.491527              5.180205         18.360778       35.266721        2.763706       4.103347         -10.126928            
   Ce       58     124    182        -1326.825604              -17.798946               -1.813057            -0.000003            -0.000002              -0.000002              -0.000054                  -0.000081                     -0.000134                   0.802788                0.707565              5.132654             5.632915               5.478452               0.500262              5.187865         18.933352       36.296492        2.574403       3.738604         -10.705324            
   Ce       58     126    184        -1330.053155              -18.251628               -1.121693             0.000000             0.000000               0.000000              -0.000005                  -0.000008                     -0.000013                   0.791278                0.807518              5.146651             5.660484               5.503695               0.513833              5.201713         19.435553       37.322375        2.371317       3.227551         -11.224043            
   Ce       58     128    186        -1330.943490              -18.601186               -0.573915             0.060096             0.044151               0.048470               1.170419                   2.314756                      3.485176                   0.765810                0.576653              5.159180             5.698008               5.535616               0.538828              5.214110         19.633252       37.787819        1.137254       0.890336          -9.912710            
   Ce       58     130    188        -1331.919380              -18.839663               -0.528828             0.122318             0.099621               0.105649               2.397104                   5.398257                      7.795361                   0.712842                0.584549              5.175230             5.748109               5.577650               0.572880              5.229991         19.848994       38.322911        1.068546       0.975890         -10.463708            
   Ce       58     132    190        -1332.628835              -19.127209               -0.376443             0.150078             0.128688               0.134265               2.959630                   7.195221                     10.154851                   0.679478                0.602006              5.191476             5.794429               5.617237               0.602954              5.246068         20.126977       38.935440        0.948006       0.709455         -10.732366            
   Ce       58     134    192        -1333.006854              -19.439456               -0.212379             0.167124             0.147492               0.152521               3.316265                   8.498403                     11.814668                   0.654628                0.616943              5.207576             5.838167               5.655093               0.630591              5.262001         20.421346       39.563790        0.798485       0.378019         -11.013459            
   Ce       58     136    194        -1333.049425              -19.757896               -0.046231             0.177646             0.159096               0.163767               3.545698                   9.436567                     12.982265                   0.636174                0.632075              5.222813             5.879662               5.691235               0.656849              5.277081         20.727172       40.202681        0.645795       0.042571         -11.306361            
   Nd       60     62     122         -973.637418                0.373441              -13.363562             0.377092             0.372057               0.374569               6.692330                   6.634623                     13.326953                   0.893270                0.659815              4.842104             4.774773               4.808004              -0.067332              4.912421          1.072063        0.364418       14.275351      27.185462           2.385457            
   Nd       60     64     124         -999.143900               -0.394910              -12.614756             0.374798             0.368482               0.371567               6.675962                   6.873954                     13.549916                   0.882121                0.666148              4.850958             4.806735               4.828184              -0.044224              4.921148          1.833327        1.904090       13.416223      25.506483           2.429101            
   Nd       60     66     126        -1023.288572               -1.123547              -12.000557             0.364103             0.353929               0.358801               6.499669                   6.877827                     13.377496                   0.873292                0.672294              4.856270             4.831036               4.843068              -0.025235              4.926384          2.516321        3.288257       12.741558      24.144673           2.251238            
   Nd       60     68     128        -1046.360155               -1.812530              -11.456954             0.349078             0.334969               0.341592               6.239812                   6.767524                     13.007336                   0.861646                0.687544              4.859525             4.852922               4.856018              -0.006603              4.929593          3.133343        4.545627       12.215711      23.071584           1.940161            
   Nd       60     70     130        -1068.385400               -2.460621              -10.911616             0.333153             0.315144               0.323432               5.961068                   6.613614                     12.574683                   0.848090                0.695496              4.861942             4.874848               4.868896               0.012907              4.931976          3.711765        5.730363       11.704143      22.025245           1.729130            
   Nd       60     72     132        -1089.277446               -3.065684              -10.351544             0.315881             0.294197               0.303984               5.656225                   6.404365                     12.060590                   0.834514                0.706827              4.863743             4.895508               4.881095               0.031766              4.933751          4.286521        6.901944       11.147185      20.892047           1.677591            
   Nd       60     74     134        -1108.879516               -3.556280               -9.923145             0.276742             0.250061               0.261874               4.940450                   5.618528                     10.558978                   0.842475                0.690575              4.856405             4.905890               4.883794               0.049486              4.926517          4.732469        7.774737       10.499736      19.602070           1.795987            
   Nd       60     76     136        -1128.097665               -4.009392               -9.795716             0.215398             0.185538               0.198508               3.827262                   4.293351                      8.120612                   0.898353                0.674483              4.844981             4.912695               4.882937               0.067715              4.915256          5.194282        8.606227       10.291604      19.218150           1.307115            
   Nd       60     78     138        -1147.379896               -4.559450               -9.612872             0.159238             0.131939               0.143568               2.823378                   3.152360                      5.975738                   0.959664                0.675942              4.839831             4.927530               4.889593               0.087699              4.910180          5.803479        9.714389       10.316329      19.282231           0.411543            
   Nd       60     80     140        -1166.162031               -5.177720               -9.323834             0.078912             0.063262               0.069797               1.395761                   1.560687                      2.956448                   1.034851                0.681176              4.833961             4.944076               4.897187               0.110115              4.904394          6.533718       11.026805       10.069627      18.782136          -0.196525            
   Nd       60     82     142        -1184.245195               -5.837936               -8.037459            -0.000004            -0.000003              -0.000004              -0.000077                  -0.000079                     -0.000156                   1.054552                0.989137              4.839331             4.969669               4.915019               0.130339              4.909687          7.197862       12.325596        9.876739      18.083164          -0.809969            
   Nd       60     84     144        -1197.879018               -6.433840               -6.837810             0.094810             0.078528               0.085076               1.693938                   2.085988                      3.779925                   0.988858                0.558917              4.858369             5.006665               4.945415               0.148297              4.928454          7.705906       13.473749        7.590939      13.633824           2.340581            
   Nd       60     86     146        -1211.157241               -7.055649               -6.665682             0.174239             0.148446               0.158645               3.159662                   4.115926                      7.275588                   0.888288                0.624760              4.894600             5.055279               4.989873               0.160680              4.964173          8.237682       14.729140        7.230950      13.278224           1.548028            
