 Symbol     Z      N      A       Binding_Energy_(MeV)    Fermi_Energy_P_(MeV)    Fermi_Energy_N_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Neutron_skin_(fm)    Charge_Radius_(fm)     S_p_(MeV)      S_{2p}_(MeV)     S_n_(MeV)     S_{2n}_(MeV)     Q_{alpha}_(MeV)       
   Ar       18     36     54          -421.534189              -20.283503               -1.900305            -0.000001             0.000000               0.000000              -0.000002                  -0.000002                     -0.000004                   1.057033                1.288076              3.463246             3.950537               3.795065               0.487292              3.544556         21.917194       41.728823        2.842344       3.090039         -13.762876            
   Ar       18     38     56          -423.911448              -21.658078               -1.527781            -0.000001             0.000000               0.000000              -0.000002                  -0.000003                     -0.000005                   1.027830                1.354847              3.496204             4.018179               3.858111               0.521975              3.576765         23.279922       44.514730        2.510091       2.377259         -15.806082            
   Ar       18     40     58          -425.905234              -22.991533               -1.248938            -0.000001             0.000000              -0.000001              -0.000003                  -0.000003                     -0.000006                   0.999303                1.403358              3.526927             4.078864               3.915907               0.551938              3.606802         24.398216       46.682963        2.375996       1.993787         -18.208516            
   Ar       18     42     60          -427.398389              -24.274068               -0.993595            -0.000008            -0.000004              -0.000005              -0.000022                  -0.000036                     -0.000057                   0.971206                1.413667              3.554403             4.133295               3.968503               0.578893              3.633674         25.046107       47.899822        2.155090       1.493156         -19.876118            
   Ar       18     44     62          -428.911367              -25.078091               -0.863856             0.117048             0.102193               0.105608               0.341617                   0.999304                      1.340922                   0.924087                1.387427              3.585058             4.197177               4.029057               0.612119              3.663665         25.939563       49.702131        2.157037       1.512978         -21.112799            
   Ar       18     46     64          -429.996226              -25.963580               -0.637312             0.132947             0.128679               0.129615               0.393289                   1.354623                      1.747911                   0.877287                1.342911              3.609316             4.259132               4.086828               0.649816              3.687406         26.921804       51.717974        1.907599       1.084859         -22.486989            
   Ar       18     48     66          -430.715756              -27.030827               -0.461594            -0.149945            -0.113809              -0.121393              -0.450002                  -1.285919                     -1.735921                   1.003876                1.309857              3.635388             4.319586               4.144204               0.684199              3.712930         28.075314       53.931532        1.686150       0.719531         -24.137504            
   Ar       18     50     68          -431.150137              -27.740613               -0.247440            -0.160156            -0.131841              -0.137485              -0.486016                  -1.607168                     -2.093184                   1.014895                1.238072              3.655637             4.396081               4.212766               0.740444              3.732758         29.237846       56.293252        1.491155       0.434381         -26.065912            
   Ca       20     14     34          -252.133057                0.330070              -19.434442            -0.000001            -0.000002              -0.000002              -0.000004                  -0.000004                     -0.000008                   1.527005                1.724720              3.400580             3.099633               3.280007              -0.300948              3.516525          1.487032        0.018316       22.111480      40.948570          -8.701806            
   Ca       20     16     36          -286.600887               -1.577149              -16.134257            -0.000001            -0.000001              -0.000001              -0.000003                  -0.000003                     -0.000006                   1.488315                1.525982              3.389490             3.186658               3.300882              -0.202832              3.505802          3.404555        3.929034       18.859266      34.467830          -6.186146            
   Ca       20     18     38          -315.667657               -3.623419              -14.243917            -0.000001            -0.000001              -0.000001              -0.000002                  -0.000002                     -0.000004                   1.458786                1.452612              3.397889             3.279342               3.342260              -0.118547              3.513923          5.682436        8.541882       16.022683      29.066771          -4.695804            
   Ca       20     20     40          -341.801024               -5.634682              -12.500518            -0.000001             0.000000              -0.000001              -0.000002                  -0.000001                     -0.000003                   1.452109                1.557382              3.409296             3.359585               3.384532              -0.049711              3.508447          7.927923       13.072474       14.571681      26.133367          -6.375248            
   Ca       20     22     42          -363.646617               -7.480266              -10.971198            -0.000001            -0.000001              -0.000001              -0.000002                  -0.000003                     -0.000005                   1.451064                1.351615              3.416226             3.430026               3.423461               0.013800              3.515182          9.831005       16.908232       12.377296      21.845594          -6.618067            
   Ca       20     24     44          -383.839547               -9.223218              -10.159316            -0.000001            -0.000001              -0.000001              -0.000002                  -0.000004                     -0.000007                   1.451564                1.362679              3.422129             3.491809               3.460310               0.069680              3.520919         11.679769       20.622195       11.453613      20.192930          -8.801161            
   Ca       20     26     46          -403.143493              -10.907749               -9.341205            -0.000001            -0.000001              -0.000001              -0.000002                  -0.000004                     -0.000006                   1.436322                1.357222              3.429928             3.547619               3.496936               0.117692              3.528500         13.489874       24.313107       11.011924      19.303946         -11.626141            
   Ca       20     28     48          -420.594191              -12.450570               -8.058953            -0.000001            -0.000001              -0.000001              -0.000002                  -0.000003                     -0.000004                   1.424583                1.465917              3.441713             3.604696               3.537699               0.162984              3.539956         15.233524       27.856169       10.136919      17.450699         -13.463805            
   Ca       20     30     50          -434.311050              -13.764739               -6.614572             0.000000             0.000000               0.000000              -0.000001                  -0.000002                     -0.000003                   1.399686                1.139359              3.458241             3.677777               3.591573               0.219536              3.556028         16.463044       30.390748        8.161068      13.716859         -13.273028            
   Ca       20     32     52          -445.657535              -14.922603               -5.151528             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.381272                1.294713              3.479325             3.762037               3.655889               0.282713              3.576535         17.602606       32.722713        6.890279      11.346485         -13.437232            
   Ca       20     34     54          -453.481568              -16.112481               -3.882262             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.380095                1.258891              3.505263             3.852849               3.727894               0.347587              3.601773         18.752528       35.037418        5.188819       7.824033         -12.246746            
   Ca       20     36     56          -459.434278              -17.385996               -3.255018             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.388749                1.289525              3.535132             3.929575               3.793414               0.394443              3.630849         20.172936       37.900089        4.250563       5.952711         -12.690128            
   Ca       20     38     58          -464.738157              -18.690342               -2.871239             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.403939                1.348313              3.565506             3.994191               3.851762               0.428685              3.660428         21.629239       40.826709        3.970859       5.303879         -14.903968            
   Ca       20     40     60          -469.515834              -19.967859               -2.545686             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.417780                1.379815              3.593641             4.051858               3.905097               0.458218              3.672065         23.013842       43.610600        3.752903       4.777677         -17.304386            
   Ca       20     42     62          -473.673995              -21.206674               -2.238649             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.430465                1.373823              3.618337             4.103424               3.953453               0.485088              3.696237         24.338639       46.275606        3.455900       4.158162         -19.468761            
   Ca       20     44     64          -477.372664              -22.395560               -1.961028             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   1.434926                1.365542              3.639994             4.150122               3.997705               0.510128              3.717440         25.410156       48.461298        3.219018       3.698669         -21.674275            
   Ca       20     46     66          -480.664461              -23.532687               -1.685592             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000002                   1.436543                1.326951              3.660080             4.194224               4.039827               0.534145              3.737110         26.491033       50.668236        2.992145       3.291798         -23.453095            
   Ca       20     48     68          -483.575650              -24.572985               -1.346650             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000002                   1.431523                1.305494              3.678965             4.239149               4.082376               0.560185              3.755607         27.647647       52.859894        2.771817       2.911189         -25.279425            
   Ca       20     50     70          -485.568566              -25.462440               -1.002235             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000002                   1.425811                1.227086              3.696291             4.295267               4.132998               0.598976              3.772581         28.429568       54.418430        2.262749       1.992916         -26.552810            
   Ca       20     52     72          -486.610561              -26.199098               -0.690151             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000002                   1.426360                1.059174              3.711584             4.368300               4.196201               0.656716              3.787566         28.990987       55.553592        1.664128       1.041996         -27.160425            
   Ca       20     54     74          -487.135307              -26.765252               -0.439433             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000002                   1.425901                0.942385              3.724849             4.457458               4.271863               0.732610              3.800566         29.594151       56.807052        1.263153       0.524746         -27.778338            
   Ca       20     56     76          -487.567115              -27.237978               -0.149335             0.000000             0.000000               0.000000               0.000000                  -0.000001                     -0.000001                   1.422837                0.913744              3.737093             4.551071               4.351653               0.813979              3.812567         30.535519       58.801882        1.143969       0.431808         -28.938860            
   Ti       22     18     40          -319.295084               -1.699715              -16.229052            -0.000002            -0.000002              -0.000002              -0.000007                  -0.000005                     -0.000012                   1.282167                1.412911              3.482410             3.298320               3.400803              -0.184090              3.595717          3.184190        3.627427       17.929666      33.004492          -4.394197            
   Ti       22     20     42          -349.311017               -3.522306              -14.338921            -0.000001            -0.000001              -0.000001              -0.000005                  -0.000002                     -0.000007                   1.225487                1.539509              3.489729             3.374349               3.435270              -0.115381              3.602806          5.093795        7.509994       16.484177      30.015934          -5.343360            
   Ti       22     22     44          -374.453214               -5.208012              -12.638665            -0.000002            -0.000002              -0.000002              -0.000007                  -0.000005                     -0.000012                   1.182494                1.276648              3.493565             3.442541               3.468147              -0.051024              3.590390          6.720078       10.806598       13.979177      25.142198          -4.352191            
   Ti       22     24     46          -397.916196               -6.812765              -11.806726            -0.000004            -0.000004              -0.000004              -0.000013                  -0.000015                     -0.000028                   1.146405                1.295989              3.497323             3.502374               3.499959               0.005051              3.594047          8.337310       14.076650       13.017810      23.462983          -5.969580            
   Ti       22     26     48          -420.426688               -8.362689              -10.951455            -0.000003            -0.000003              -0.000003              -0.000011                  -0.000012                     -0.000024                   1.087525                1.304123              3.503249             3.556262               3.532063               0.053013              3.599813          9.903522       17.283196       12.555302      22.510492          -8.287142            
   Ti       22     28     50          -440.973764               -9.812604               -9.458311            -0.000002            -0.000001              -0.000002              -0.000007                  -0.000006                     -0.000013                   1.045129                1.473661              3.513283             3.610338               3.567959               0.097056              3.609579         11.424643       20.379573       11.662430      20.547077          -9.530272            
   Ti       22     30     52          -457.000337              -11.069349               -7.787525            -0.000002            -0.000001              -0.000002              -0.000006                  -0.000007                     -0.000013                   1.009542                1.059931              3.528898             3.678768               3.616120               0.149870              3.624779         12.549258       22.689287        9.280083      16.026573          -8.106146            
   Ti       22     32     54          -470.646588              -12.208476               -6.303465            -0.000001            -0.000001              -0.000001              -0.000004                  -0.000003                     -0.000007                   0.980282                1.262262              3.549429             3.756566               3.673587               0.207137              3.644770         13.675304       24.989054        7.984222      13.646252          -8.035538            
   Ti       22     34     56          -480.738993              -13.380519               -5.085120            -0.000001            -0.000001              -0.000001              -0.000003                  -0.000004                     -0.000007                   0.965378                1.224454              3.575041             3.839870               3.738068               0.264829              3.669717         14.801449       27.257426        6.289561      10.092405          -6.781458            
   Ti       22     36     58          -489.160999              -14.585832               -4.508820            -0.000001            -0.000001              -0.000001              -0.000004                  -0.000004                     -0.000008                   0.931819                1.277865              3.604240             3.912951               3.798808               0.308712              3.698168         16.023645       29.726721        5.462163       8.422007          -7.379432            
   Ti       22     38     60          -496.971502              -15.802500               -4.121239            -0.000001             0.000000              -0.000001              -0.000003                  -0.000004                     -0.000007                   0.899951                1.332706              3.633511             3.975720               3.853773               0.342209              3.726702         17.268618       32.233345        5.210537       7.810503          -9.237224            
   Ti       22     40     62          -504.234430              -17.001948               -3.769901            -0.000001             0.000000               0.000000              -0.000003                  -0.000003                     -0.000006                   0.870460                1.372090              3.660408             4.031414               3.903804               0.371006              3.752931         18.503418       34.718596        4.983862       7.262928         -11.196273            
   Ti       22     42     64          -510.753728              -18.175723               -3.427033             0.000000             0.000000               0.000000               0.000001                   0.000002                      0.000002                   0.842747                1.355657              3.684057             4.081636               3.949485               0.397579              3.776000         19.676473       37.079734        4.623523       6.519299         -12.937895            
   Ti       22     44     66          -516.703472              -19.325348               -3.113251             0.000007             0.000004               0.000005               0.000026                   0.000041                      0.000066                   0.822321                1.318895              3.704736             4.127306               3.991424               0.422570              3.780856         20.794028       39.330809        4.312148       5.949745         -14.729478            
   Ti       22     46     68          -522.627517              -20.650981               -2.783373             0.105430             0.080968               0.087722               0.407187                   0.819964                      1.227151                   0.777236                1.276221              3.730344             4.177395               4.038181               0.447051              3.805952         22.088418       41.963056        4.259581       5.924045         -16.954854            
   Ti       22     48     70          -527.454047              -21.499551               -2.356708            -0.000003            -0.000002              -0.000002              -0.000011                  -0.000017                     -0.000028                   0.775667                1.253691              3.742040             4.210716               4.069239               0.468676              3.817416         23.042794       43.878397        3.678221       4.826530         -18.489586            
   Ti       22     50     72          -531.436106              -22.409480               -1.808680             0.000000             0.000000               0.000000              -0.000002                  -0.000003                     -0.000004                   0.762376                1.220137              3.759205             4.260589               4.113876               0.501385              3.834244         24.027864       45.867541        3.227944       3.982060         -19.560456            
   Ti       22     52     74          -533.682167              -23.145487               -1.284911            -0.000042            -0.000032              -0.000034              -0.000167                  -0.000393                     -0.000560                   0.746817                0.968869              3.774708             4.328862               4.171810               0.554155              3.849445         24.622392       47.071607        2.217534       2.246062         -19.813602            
   Ti       22     54     76          -535.127843              -23.689753               -0.952663             0.000025             0.000021               0.000022               0.000099                   0.000276                      0.000374                   0.733572                0.853861              3.788549             4.412670               4.241458               0.624122              3.863018         25.076005       47.992536        1.634203       1.445676         -20.217282            
   Ti       22     56     78          -536.545192              -24.169156               -0.625183             0.000003             0.000002               0.000002               0.000013                   0.000030                      0.000042                   0.726252                0.863465              3.801606             4.500501               4.314854               0.698895              3.875824         25.563583       48.978078        1.567338       1.417350         -21.109886            
   Ti       22     58     80          -537.134120              -24.599407               -0.118131             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000002                   0.717847                0.889106              3.815025             4.592627               4.392531               0.777603              3.888987         25.982054       49.827435        1.170750       0.588929         -21.267006            
   Cr       24     18     42          -320.327274               -0.437246              -18.083938            -0.000008            -0.000007              -0.000007              -0.000030                  -0.000017                     -0.000047                   1.291432                1.362415              3.558741             3.314842               3.456321              -0.243899              3.669692          1.802895        1.032191       19.460122      36.123895          -5.736682            
   Cr       24     20     44          -354.138987               -2.205798              -16.071632            -0.000002            -0.000001              -0.000002              -0.000008                  -0.000003                     -0.000011                   1.245633                1.525395              3.562094             3.387436               3.483790              -0.174658              3.672944          3.649545        4.827970       18.349762      33.811713          -6.543904            
   Cr       24     22     46          -382.514045               -3.846192              -14.219668            -0.000010            -0.000009              -0.000009              -0.000038                  -0.000029                     -0.000067                   1.211871                1.210792              3.563077             3.454014               3.511339              -0.109063              3.673897          5.227599        8.060832       15.555623      28.375059          -4.903029            
   Cr       24     24     48          -411.143170               -5.642106              -13.573863             0.210887             0.209077               0.209996               0.825915                   0.794445                      1.620359                   1.214853                1.307255              3.596513             3.542566               3.569642              -0.053947              3.690638          7.794117       13.226974       15.573587      28.629125          -8.389956            
   Cr       24     26     50          -436.206751               -7.140513              -12.207056             0.191090             0.178016               0.184304               0.747497                   0.751569                      1.499066                   1.143202                1.278622              3.594393             3.587674               3.590901              -0.006720              3.688572          9.005396       15.780063       13.824729      25.063581          -9.990555            
   Cr       24     28     52          -458.503112               -8.421548              -10.791272             0.092172             0.064261               0.076997               0.358230                   0.297586                      0.655816                   1.068666                1.431777              3.582778             3.620755               3.603277               0.037978              3.677255          9.821572       17.529348       12.503380      22.296361          -9.776424            
   Cr       24     30     54          -476.801316               -9.646880               -8.950446            -0.000007            -0.000005              -0.000006              -0.000026                  -0.000028                     -0.000053                   1.047615                0.997258              3.591892             3.681345               3.641860               0.089453              3.686135         10.929068       19.800979       10.363620      18.298204          -7.527552            
   Cr       24     32     56          -492.792778              -10.803912               -7.462462            -0.000002            -0.000001              -0.000001              -0.000006                  -0.000005                     -0.000011                   1.023470                1.228572              3.611616             3.753998               3.693649               0.142383              3.705357         12.074971       22.146190        9.108646      15.991463          -7.492441            
   Cr       24     34     58          -505.229590              -11.996613               -6.287356            -0.000018            -0.000013              -0.000015              -0.000072                  -0.000079                     -0.000151                   1.009973                1.195623              3.636836             3.831554               3.752207               0.194718              3.729944         13.232975       24.490597        7.430504      12.436812          -6.283002            
   Cr       24     36     60          -516.414690              -13.316780               -5.745199             0.117011             0.080984               0.094358               0.478144                   0.560559                      1.038703                   0.962088                1.260677              3.673722             3.903945               3.813524               0.230224              3.765918         14.573799       27.253691        6.820700      11.185100          -7.375697            
   Cr       24     38     62          -527.796133              -14.908940               -5.555681             0.260964             0.239659               0.247230               1.099552                   1.831582                      2.931134                   1.034515                1.248851              3.730416             3.992728               3.893285               0.262313              3.821244         16.379549       30.824632        6.945486      11.381444         -10.335135            
   Cr       24     40     64          -538.039908              -16.109846               -5.128484             0.275933             0.252121               0.260218               1.180155                   2.092992                      3.273147                   1.040573                1.235802              3.758433             4.055963               3.947018               0.297531              3.848600         17.858256       33.805478        6.364214      10.243775         -12.768406            
   Cr       24     42     66          -547.363783              -17.227405               -4.670716             0.266429             0.231463               0.242861               1.151167                   2.067771                      3.218938                   0.996280                1.240941              3.777614             4.106114               3.989790               0.328501              3.867334         19.224542       36.610055        5.900309       9.323876         -14.829354            
   Cr       24     44     68          -555.685254              -18.292768               -4.192727             0.246532             0.202884               0.216557               1.074168                   1.937871                      3.012039                   0.930903                1.221803              3.793491             4.148176               4.026563               0.354686              3.882844         20.367503       38.981782        5.392108       8.321471         -16.631527            
   Cr       24     46     70          -563.016508              -19.314910               -3.708565             0.217206             0.166806               0.182012               0.952834                   1.693648                      2.646482                   0.862139                1.192322              3.806377             4.182849               4.057710               0.376473              3.895434         21.014184       40.388992        4.872690       7.331255         -18.013037            
   Cr       24     48     72          -569.383988              -20.274812               -3.206362             0.177139             0.124797               0.140015               0.780789                   1.341913                      2.122702                   0.812037                1.159121              3.815483             4.213901               4.085415               0.398418              3.889436         21.758823       41.929942        4.359462       6.367481         -18.456472            
   Cr       24     50     74          -574.778479              -21.157277               -2.625903             0.109936             0.066102               0.078373               0.485930                   0.751531                      1.237461                   0.796567                1.162629              3.820817             4.245465               4.112548               0.424649              3.894669         22.450658       43.342373        3.858121       5.394491         -19.024433            
   Cr       24     52     76          -578.560736              -21.919113               -1.926807             0.106855             0.077089               0.085059               0.476119                   0.939456                      1.415575                   0.781922                0.949653              3.836192             4.310068               4.166250               0.473877              3.909754         23.203655       44.878569        2.947270       3.782258         -18.824631            
   Cr       24     54     78          -581.210366              -22.516179               -1.440596             0.109486             0.082515               0.089397               0.491669                   1.081643                      1.573312                   0.769868                0.858869              3.851210             4.386543               4.229049               0.535333              3.924490         23.792982       46.082524        2.229076       2.649631         -19.228200            
   Cr       24     56     80          -583.224647              -23.000484               -1.121982             0.000004             0.000003               0.000003               0.000020                   0.000038                      0.000057                   0.781195                0.838741              3.857722             4.460720               4.288732               0.602999              3.930881         24.093451       46.679455        1.855946       2.014281         -19.796805            
   Cr       24     58     82          -584.717988              -23.468310               -0.555196             0.000000             0.000000               0.000000              -0.000001                  -0.000002                     -0.000002                   0.773136                0.886345              3.872074             4.549026               4.361783               0.676952              3.944967         24.537426       47.583868        1.609214       1.493341         -19.872796            
   Cr       24     60     84          -584.854275              -23.916165                0.042773             0.000000             0.000000               0.000000              -0.000001                  -0.000001                     -0.000001                   0.765429                0.939572              3.888323             4.641722               4.439531               0.753399              3.960917         24.930125       48.384172        0.981102       0.136288         -19.420156            
   Fe       26     20     46          -357.072692               -0.888213              -17.741170            -0.000002            -0.000001              -0.000001              -0.000008                  -0.000003                     -0.000011                   1.255010                1.532529              3.629011             3.401752               3.532000              -0.227260              3.737877          2.717174        2.933706       20.196887      37.547943          -8.445419            
   Fe       26     22     48          -388.601086               -2.470220              -15.761936            -0.000004            -0.000003              -0.000003              -0.000015                  -0.000011                     -0.000026                   1.217708                1.169230              3.627198             3.466804               3.554582              -0.160394              3.736117          4.258310        6.087041       17.115077      31.528394          -6.162100            
   Fe       26     24     50          -419.787926               -3.709331              -15.080783             0.184063             0.193968               0.188677               0.805287                   0.739923                      1.545210                   1.186439                1.227303              3.652163             3.549505               3.603252              -0.102658              3.760359          5.523025        8.644757       16.791687      31.186841          -8.973882            
   Fe       26     26     52          -448.067433               -5.260402              -13.751483             0.166850             0.165104               0.165990               0.728737                   0.699549                      1.428287                   1.135639                1.217090              3.649059             3.594090               3.621679              -0.054969              3.741863          7.069762       11.860682       15.361950      28.279507          -8.624263            
   Fe       26     28     54          -473.597491               -6.977784              -12.172761            -0.000008            -0.000006              -0.000007              -0.000033                  -0.000026                     -0.000060                   1.049849                1.476329              3.635916             3.625337               3.630434              -0.010579              3.729047          8.606448       15.094380       14.111739      25.530058          -9.090740            
   Fe       26     30     56          -494.334400               -8.226294              -10.110227            -0.000006            -0.000006              -0.000006              -0.000027                  -0.000029                     -0.000056                   1.020516                0.948796              3.649548             3.686353               3.669311               0.036806              3.742339          9.800608       17.533085       11.581018      20.736910          -7.531289            
   Fe       26     32     58          -512.677884               -9.386057               -8.633808            -0.000001            -0.000001              -0.000001              -0.000006                  -0.000005                     -0.000011                   1.008244                1.195014              3.668382             3.754727               3.716269               0.086346              3.760709         10.958410       19.885106       10.243648      18.343484          -7.576568            
   Fe       26     34     60          -527.632549              -10.580269               -7.547282             0.075567             0.059361               0.066105               0.338827                   0.373394                      0.712221                   0.985669                1.179203              3.697280             3.829473               3.772758               0.132194              3.788903         12.199301       22.402960        8.664442      14.954666          -6.539772            
   Fe       26     36     62          -541.354218              -11.755462               -6.972044             0.129341             0.099596               0.111437               0.590619                   0.687655                      1.278274                   0.960759                1.247816              3.731159             3.899052               3.829541               0.167894              3.821970         13.431188       24.939528        8.074344      13.721669          -7.824629            
   Fe       26     38     64          -554.356006              -12.682468               -6.603302             0.198725             0.173312               0.183006               0.925707                   1.309064                      2.234771                   0.969401                1.262971              3.768504             3.969353               3.889010               0.200849              3.858436         14.281895       26.559873        7.756288      13.001789          -9.641317            
   Fe       26     40     66          -566.994599              -13.550014               -6.265364             0.244610             0.233081               0.237296               1.161001                   1.919455                      3.080455                   0.986051                1.241941              3.803973             4.039716               3.948528               0.235744              3.893085         15.490658       28.954692        7.571753      12.638594         -10.898466            
   Fe       26     42     68          -578.640880              -14.700636               -5.818088             0.236596             0.216118               0.223308               1.133877                   1.914261                      3.048138                   0.962123                1.229915              3.822415             4.088610               3.988928               0.266196              3.911107         16.617751       31.277098        7.059069      11.646282         -12.300973            
   Fe       26     44     70          -589.317195              -15.979401               -5.368200             0.211747             0.180936               0.191348               1.021997                   1.711012                      2.733010                   0.907243                1.201710              3.835961             4.127456               4.021654               0.291495              3.924347         17.735044       33.631941        6.553970      10.676315         -13.653413            
   Fe       26     46     72          -599.129790              -17.330810               -4.883121             0.177795             0.140194               0.152449               0.863392                   1.408044                      2.271437                   0.847691                1.172877              3.847715             4.160155               4.050111               0.312440              3.935837         18.911556       36.113282        6.093591       9.812595         -15.144537            
   Fe       26     48     74          -607.807355              -18.774104               -4.413171             0.095327             0.063819               0.073731               0.463881                   0.676596                      1.140477                   0.796553                1.149524              3.851707             4.184228               4.070493               0.332521              3.939740         20.015979       38.423367        5.499984       8.677566         -16.490848            
   Fe       26     50     76          -615.799612              -19.837714               -3.487291             0.000000             0.000000               0.000000              -0.000002                  -0.000002                     -0.000004                   0.789063                1.245454              3.863287             4.222049               4.102846               0.358763              3.951062         21.303382       41.021134        5.193618       7.992257         -18.115625            
   Fe       26     52     78          -620.524638              -20.587029               -2.466748             0.041774             0.033872               0.036169               0.206240                   0.408128                      0.614368                   0.772943                0.813656              3.879666             4.285686               4.154757               0.406021              3.952419         21.759384       41.963902        3.392068       4.725026         -17.446160            
