Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
98     190    288    -2022.959867            0.306888       0.01           264       YES            
98     192    290    -2029.008086            0.259935       0.01           265       YES            
98     194    292    -2034.936734            0.250353       0.01           266       YES            
98     196    294    -2040.692718            0.242725       0.01           267       YES            
98     256    354    -2094.362819            0.001127       0.01           268       YES            
98     258    356    -2094.168729            0.000826       0.01           269       YES            
98     260    358    -2091.934454            0.001405       0.01           270       YES            
98     262    360    -2088.907737            0.003306       0.01           271       YES            
100    126    226    -1645.679138            7e-06          0.01           272       YES            
100    128    228    -1663.303799            0.328308       0.01           273       YES            
100    162    262    -1925.722219            0.245453       0.01           274       YES            
100    164    264    -1935.545809            0.227387       0.01           275       YES            
100    166    266    -1945.130708            0.207679       0.01           276       YES            
100    168    268    -1954.56594             0.191439       0.01           277       YES            
100    182    282    -2017.585989            -0.03236       0.01           278       YES            
100    184    284    -2025.717243            0.000261       0.01           279       YES            
100    186    286    -2030.90076             0.000509       0.01           280       YES            
100    188    288    -2035.652759            0.323796       0.01           281       YES            
100    190    290    -2042.433681            0.322038       0.01           282       YES            
100    192    292    -2048.947157            0.319601       0.01           283       YES            
100    194    294    -2055.183661            0.307078       0.01           284       YES            
100    196    296    -2061.346816            0.259034       0.01           285       YES            
100    256    356    -2127.805263            0.001847       0.01           286       YES            
100    258    358    -2127.911853            0.001085       0.01           287       YES            
100    260    360    -2126.040921            0.001943       0.01           288       YES            
100    262    362    -2123.369056            -0.008275      0.010002       289       NO             
100    264    364    -2121.194765            0.051876       0.009917       290       NO             
102    128    230    -1658.907975            -0.265656      0.01           291       YES            
102    130    232    -1678.145463            -0.272965      0.01           475       YES            
102    132    234    -1696.942439            -0.278915      0.01           476       YES            
102    134    236    -1718.990112            0.330356       0.01           292       YES            
102    136    238    -1737.841759            0.308663       0.01           293       YES            
102    162    264    -1935.610353            0.24249        0.01           294       YES            
102    164    266    -1946.194812            0.227233       0.01           295       YES            
102    166    268    -1956.340086            0.212054       0.01           296       YES            
102    168    270    -1966.272796            0.197509       0.01           297       YES            
102    182    284    -2032.350224            -0.039707      0.010001       298       NO             
102    184    286    -2040.834321            0.000293       0.01           299       YES            
102    186    288    -2046.582546            0.000595       0.01           300       YES            
102    188    290    -2051.877517            -0.180254      0.01           301       YES            
102    190    292    -2058.132294            -0.186659      0.01           302       YES            
102    192    294    -2067.656753            0.324958       0.01           303       YES            
102    256    358    -2160.262153            0.002448       0.01           304       YES            
102    258    360    -2160.658971            0.001239       0.01           305       YES            
102    260    362    -2159.15269             0.002273       0.01           306       YES            
102    262    364    -2156.863313            -0.012793      0.010003       307       NO             
102    264    366    -2155.110983            0.054533       0.009764       308       NO             
104    134    238    -1715.746589            0.366074       0.01           309       YES            
104    136    240    -1735.082892            0.348255       0.01           310       YES            
104    164    268    -1955.34112             0.229336       0.01           311       YES            
104    166    270    -1966.051839            0.216089       0.01           312       YES            
104    168    272    -1976.567096            0.201938       0.01           313       YES            
104    170    274    -1986.912229            0.188099       0.01           314       YES            
104    172    276    -1997.245145            0.384832       0.01           315       YES            
104    182    286    -2045.927912            -0.04136       0.010077       316       NO             
104    184    288    -2054.85535             0.000303       0.01           317       YES            
104    186    290    -2061.161481            0.000635       0.01           318       YES            
104    188    292    -2067.694929            -0.184523      0.01           319       YES            
104    190    294    -2074.525409            -0.190315      0.01           320       YES            
104    192    296    -2081.092404            -0.197182      0.01           477       YES            
104    252    356    -2189.698139            0.346406       0.01           321       YES            
104    256    360    -2191.740926            0.002031       0.01           322       YES            
104    258    362    -2192.420942            0.001244       0.01           323       YES            
104    260    364    -2191.277881            0.002336       0.01           324       YES            
104    262    366    -2189.37525             0.014183       0.01           325       YES            
104    264    368    -2188.212708            0.297271       0.01           326       YES            
106    156    262    -1908.933015            0.257452       0.01           327       YES            
106    162    268    -1950.992949            0.239209       0.01           328       YES            
106    166    272    -1974.475836            0.217342       0.01           329       YES            
106    168    274    -1985.627969            0.204626       0.01           330       YES            
106    170    276    -1996.619275            0.192332       0.01           331       YES            
106    172    278    -2007.143475            0.179863       0.01           332       YES            
106    182    288    -2058.389859            -0.040647      0.010005       333       NO             
106    184    290    -2067.78617             0.000279       0.01           334       YES            
106    186    292    -2074.647744            0.000599       0.01           335       YES            
106    188    294    -2082.054002            -0.186454      0.01           336       YES            
106    190    296    -2089.47199             -0.191993      0.01           337       YES            
106    192    298    -2096.614315            -0.197799      0.01           338       YES            
106    194    300    -2103.552097            -0.20488       0.01           478       YES            
106    196    302    -2110.591898            -0.236919      0.01           479       YES            
106    198    304    -2122.748088            0.317004       0.01           339       YES            
106    238    344    -2211.328531            0.181032       0.01           340       YES            
106    250    356    -2219.727485            0.34347        0.01           341       YES            
106    254    360    -2221.61966             -0.055299      0.01           342       YES            
106    256    362    -2222.249006            0.00116        0.01           343       YES            
106    258    364    -2223.204694            0.00108        0.01           344       YES            
106    260    366    -2222.439774            0.002101       0.01           345       YES            
106    262    368    -2220.899948            0.009732       0.01           346       YES            
106    264    370    -2219.753197            0.049745       0.01           347       NO             
108    154    262    -1895.688726            0.255589       0.01           348       YES            
108    156    264    -1911.399734            0.252018       0.01           349       YES            
108    158    266    -1926.942661            0.248487       0.01           350       YES            
108    164    272    -1969.3161              0.22467        0.01           351       YES            
108    166    274    -1981.443691            0.215329       0.01           352       YES            
108    168    276    -1993.223592            0.205267       0.01           353       YES            
108    170    278    -2004.780977            0.19492        0.01           354       YES            
108    172    280    -2015.834834            0.185824       0.01           355       YES            
108    180    288    -2059.612296            -0.074121      0.01           356       YES            
108    182    290    -2069.682239            -0.036144      0.01           357       NO             
108    184    292    -2079.637587            0.000241       0.01           358       YES            
108    186    294    -2087.066916            0.000511       0.01           359       YES            
108    188    296    -2094.958862            -0.186716      0.01           360       YES            
108    190    298    -2102.958472            -0.192289      0.01           361       YES            
108    192    300    -2110.691567            -0.197941      0.01           362       YES            
108    194    302    -2118.197507            -0.203895      0.01           363       YES            
108    196    304    -2125.534693            -0.210452      0.01           480       YES            
108    198    306    -2132.678817            -0.219348      0.01           481       YES            
108    244    352    -2242.577306            0.344885       0.01           364       YES            
108    246    354    -2244.611073            0.344854       0.01           365       YES            
108    248    356    -2246.406436            0.345706       0.01           366       YES            
108    250    358    -2247.978015            0.346948       0.01           367       YES            
108    252    360    -2249.562467            -0.072327      0.01           368       YES            
108    254    362    -2250.74683             -0.051232      0.01           369       YES            
108    256    364    -2251.783024            0.001008       0.01           370       YES            
108    258    366    -2253.007911            0.000799       0.01           371       YES            
108    260    368    -2252.624768            0.001622       0.01           372       YES            
108    262    370    -2251.471715            -0.00682       0.01           482       YES            
108    264    372    -2250.472913            0.037026       0.01           483       YES            
108    266    374    -2249.664557            -0.264333      0.01           484       YES            
108    268    376    -2249.719584            -0.265389      0.01           485       YES            
110    152    262    -1876.62164             0.248761       0.01           373       YES            
110    154    264    -1893.728056            0.246277       0.01           374       YES            
110    156    266    -1910.316398            0.243358       0.01           375       YES            
110    158    268    -1926.734287            0.240464       0.01           376       YES            
110    160    270    -1942.823587            0.235631       0.01           377       YES            
110    164    274    -1972.26003             0.217585       0.01           378       YES            
110    166    276    -1985.337778            0.208842       0.01           379       YES            
110    168    278    -1997.995639            0.199732       0.01           380       YES            
110    170    280    -2010.404261            0.189499       0.01           381       YES            
110    186    296    -2098.409059            0.000393       0.01           382       YES            
110    188    298    -2107.322403            0.367032       0.01           383       YES            
110    190    300    -2114.812279            -0.190261      0.01           384       YES            
