Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    

74     126    200    0.111973                 -0.0         0.000000     0.0          6308      85        
74     128    202    0.106826                 6e-06        0.000001     -0.0         6443      86        
74     182    256    0.080421                 -0.0         0.000000     -0.0         8408      87        
74     184    258    0.079729                 -0.0         0.000000     1e-06        8528      88        
76     82     158    0.137221                 1e-06        0.000000     0.0          8918      89        
76     124    200    0.091573                 -4e-06       0.000001     -1e-06       10448     90        
76     184    260    0.083292                 -1e-06       0.000000     1e-06        12728     91        
76     186    262    0.079908                 -3e-06       0.000000     1e-06        12803     92        
78     84     162    0.135421                 5e-06        0.000000     -0.0         13028     93        
78     128    206    0.11495                  -1e-06       0.000000     -1e-06       14648     94        
78     184    262    0.086407                 -0.0         0.000000     -1e-06       16748     95        
80     122    202    0.127826                 1e-06        0.000002     -0.0         1418      96        
80     124    204    0.124065                 -0.0         0.000000     0.0          1433      97        
80     128    208    0.117502                 0.0          0.000000     -0.0         1583      98        
80     184    264    0.088503                 -0.0         0.000000     -0.0         3683      99        
80     190    270    0.079127                 -0.0         0.000000     0.0          3908      100       
82     114    196    0.138587                 0.0          0.000008     -0.0         4883      101       
82     116    198    0.138087                 0.0          0.000003     0.0          4958      102       
82     118    200    0.136243                 6e-06        0.000002     -0.0         5048      103       
82     120    202    0.133002                 -1e-06       0.000001     1e-06        5138      104       
82     122    204    0.129127                 -0.0         0.000001     1e-06        5228      105       
82     124    206    0.125385                 -0.0         0.000000     -0.0         5258      106       
82     126    208    0.122588                 0.0          0.000000     -0.0         5393      107       
82     128    210    0.119145                 1e-06        0.000000     -0.0         5423      108       
82     130    212    0.11532                  0.0          0.000000     -2e-06       5498      109       
82     180    262    0.093584                 -0.0         0.000000     0.0          7358      110       
82     184    266    0.090065                 -0.0         0.000000     -0.0         7508      111       
82     186    268    0.087225                 0.0          0.000000     0.0          7583      112       
82     188    270    0.084149                 -0.0         0.000000     0.0          7688      113       
84     126    210    0.129387                 0.0          0.000000     -0.0         9068      114       
84     182    266    0.098315                 0.0          0.000000     -0.0         11108     115       
84     184    268    0.096554                 -0.0         0.000000     -0.0         11213     116       
86     184    270    0.103204                 1e-06        0.000000     0.0          15338     117       
88     184    272    0.110008                 0.0          0.000000     0.0          3008      118       
88     186    274    0.107153                 -1e-06       0.000000     2e-06        3143      119       
88     188    276    0.103923                 0.0          -0.000001    0.0          3158      120       
90     124    214    0.157459                 -2e-06       0.000001     1e-06        5093      121       
90     182    272    0.119243                 -1e-06       0.000000     -0.0         7238      122       
92     124    216    0.164428                 2e-06        0.000001     1e-06        9398      123       
92     126    218    0.16073                  1e-06        0.000000     -0.0         9503      124       
92     128    220    0.159344                 -1e-06       0.000000     2e-06        9563      125       
92     178    270    0.132831                 0.0          -0.000003    -0.0         11408     126       
92     184    276    0.124033                 0.0          0.000000     0.0          11633     127       
92     220    312    0.105561                 2e-06        -0.000001    1e-06        12998     128       
92     222    314    0.105237                 2e-06        -0.000001    1e-06        13118     129       
94     124    218    0.160419                 -3e-06       0.000001     1e-06        323       130       
94     126    220    0.15673                  0.0          0.000000     -3e-06       413       131       
94     128    222    0.155444                 -2e-06       0.000000     6e-06        488       132       
94     184    278    0.121653                 0.0          0.000000     1e-06        2603      133       
96     126    222    0.152272                 -1e-06       0.000000     9e-06        5723      134       
96     182    278    0.123567                 -0.0         -0.000001    -0.0         7808      135       
96     184    280    0.120617                 -0.0         0.000000     4e-06        7928      136       
98     182    280    0.12466                  0.0          -0.000002    0.0          13118     137       
98     184    282    0.121457                 1e-06        -0.000001    -8e-06       13163     138       
100    182    282    0.127004                 -0.0         -0.000002    0.0          2108      139       
106    182    288    0.138058                 -1e-06       -0.000005    0.0          1583      140       
