Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
56     52     108         -840.297272             0.084059             0.082881               0.083511               1.251745                   1.075841                       2.327586                    0.026588                        0.021529                           0.048117                         0.343619                0.829082              4.591087             4.448245               4.522874               4.666077             1              YES
56     54     110         -868.912586             0.170856             0.164388               0.167762               2.574513                   2.271143                       4.845656                    0.026693                        0.023223                           0.049916                          0.41731                0.759224              4.618314             4.503339               4.562234               4.692427             2              YES
56     56     112         -896.124478             0.198006             0.194292               0.196185               3.009755                   2.841646                         5.8514                    0.026888                         0.02486                           0.051748                         0.493882                0.723676              4.638503             4.549969               4.594449               4.711858             3              YES
56     58     114         -921.758132             0.227653             0.227689               0.227671               3.492405                   3.524024                       7.016429                    0.026992                         0.02662                           0.053612                         0.550657                 0.68813              4.659905              4.59917               4.629104                4.73249             4              YES
56     60     116         -946.649778             0.278869             0.287333               0.283219               4.337263                   4.726145                       9.063409                    0.027022                        0.028488                            0.05551                         0.542638                0.670532               4.69201             4.661547               4.676278               4.763671             5              YES
56     62     118         -970.554964             0.301148             0.309731               0.305652               4.728901                   5.369617                      10.098518                    0.027351                         0.03009                           0.057441                           0.5382                0.673478              4.714555             4.707915               4.711067               4.785446             6              YES
56     64     120         -993.077204             0.295964              0.30266               0.299546               4.665806                   5.488372                      10.154178                    0.027746                        0.031658                           0.059404                         0.565702                0.665225              4.723834             4.739136               4.732001               4.794155             7              YES
56     66     122        -1014.588538             0.278448             0.282023               0.280395               4.396545                   5.327453                       9.723998                    0.028198                        0.033202                           0.061401                         0.595567                 0.64892              4.727536             4.763109               4.746813                4.79737             8              YES
56     68     124         -1035.24624             0.260698             0.260402               0.260534               4.124266                   5.119238                       9.243504                    0.028713                        0.034718                           0.063431                         0.603708                 0.64118              4.732118             4.787081               4.762337               4.801454             9              YES
56     70     126        -1054.947052             0.244196             0.239703               0.241666               3.873138                   4.901863                       8.775001                    0.029283                         0.03621                           0.065493                         0.601166                0.635464              4.738195             4.812153               4.779424               4.807012            10              YES
56     72     128        -1073.591442             0.224182             0.214645               0.218728               3.565039                   4.560281                        8.12532                    0.029972                        0.037617                           0.067589                         0.602659                0.637802              4.744415             4.836308               4.796322               4.812713            11              YES
56     74     130        -1091.447281             0.195952             0.179681               0.186511               3.123084                   3.957991                       7.081075                    0.030851                        0.038867                           0.069718                         0.608789                0.657807              4.749722              4.85753               4.811386               4.817514            12              YES
56     76     132         -1108.93051             0.159695             0.138394               0.147165                2.55039                   3.157523                       5.707913                    0.031898                        0.039981                           0.071879                         0.591465                0.702332              4.754548             4.878116                4.82608               4.821842            13              YES
56     78     134        -1125.944928             0.115418             0.096116               0.103909               1.847305                   2.272073                       4.119378                     0.03317                        0.040905                           0.074074                         0.534098                0.764308              4.759742             4.901303               4.842646               4.826535            14              YES
56     80     136        -1142.274331            -0.001622            -0.001331              -0.001446               -0.02593                  -0.032501                      -0.058431                    0.031737                        0.044564                           0.076301                         0.465097                0.851322              4.756816             4.918475               4.852562               4.823219            15              YES
56     82     138        -1157.783447            -0.000545            -0.000406               -0.00046              -0.008761                  -0.010281                      -0.019042                    0.032056                        0.046506                           0.078562                         0.425322                0.845184              4.768788             4.949137               4.876756               4.834597            16              YES
56     84     140        -1168.958568             0.072118             0.061444               0.065505               1.170218                   1.623766                       2.793984                     0.03387                        0.046986                           0.080856                         0.337733                0.793531               4.79251             4.993748               4.914242               4.857572            17              YES
56     86     142        -1179.711326              0.13737             0.120127                0.12656               2.248094                   3.303627                       5.551721                    0.033068                        0.050115                           0.083182                         0.417879                0.678649              4.812958              5.03467               4.948421               4.877322            18              YES
56     88     144        -1189.705008             0.170419              0.15506               0.160683               2.819258                   4.441319                       7.260578                    0.032596                        0.052946                           0.085541                         0.486051                0.610182              4.839037             5.079373               4.987285               4.902635            19              YES
56     90     146        -1198.944626             0.190664             0.176106               0.181338                3.18511                   5.243788                       8.428898                     0.03307                        0.054864                           0.087935                         0.544117                 0.56939              4.862715             5.121055               5.023537               4.925587            20              YES
56     92     148        -1207.570978             0.211492             0.197502               0.202439               3.567776                   6.109291                       9.677067                    0.033523                        0.056837                            0.09036                         0.592791                0.533738               4.88656             5.162505               5.059864                4.94871            21              YES
56     94     150        -1215.867371             0.239256             0.227075               0.231297               4.081835                    7.30227                      11.384105                    0.033678                         0.05914                           0.092819                         0.610416                0.503536              4.914138             5.207456               5.099924               4.975527            22              YES
56     96     152        -1223.893934             0.257858             0.246853                 0.2506               4.442361                   8.237744                      12.680104                    0.033891                        0.061419                           0.095311                         0.610877                 0.48827              4.938183             5.249215               5.136816               4.998862            23              YES
56     98     154        -1231.398986             0.265079             0.254606               0.258109               4.601125                   8.795279                      13.396404                    0.034165                        0.063671                           0.097836                         0.614765                0.482526              4.956727             5.285939               5.168652               5.016769            24              YES
56     100    156        -1238.286499             0.268448             0.257548               0.261129               4.691615                   9.198457                      13.890072                    0.034486                        0.065907                           0.100394                         0.622556                0.479165              4.973727             5.320761                5.19885               5.033154            25              YES
56     102    158        -1244.532147             0.267797             0.254893               0.259059                4.70877                   9.400378                      14.109148                    0.034888                        0.068098                           0.102986                         0.634227                0.476458               4.98887             5.353505               5.227178               5.047708            26              YES
56     104    160        -1250.259472               0.2625             0.246113               0.251312               4.639052                   9.360331                      13.999383                    0.035385                        0.070223                           0.105607                         0.652205                0.471309              5.001507             5.384017               5.253308               5.059789            27              YES
56     106    162        -1255.591672             0.253777             0.233168               0.239593               4.504222                   9.136043                      13.640265                    0.035948                        0.072316                           0.108265                         0.666329                0.466826               5.01227             5.412987                5.27791               5.070019            28              YES
56     108    164        -1260.573423             0.243675             0.218799               0.226421               4.342791                   8.826985                      13.169776                    0.036558                        0.074396                           0.110954                         0.674815                0.464187              5.022616             5.441479               5.302174               5.079839            29              YES
56     110    166        -1265.246287             0.232881             0.203327               0.212227               4.167879                   8.443916                      12.611795                    0.037293                        0.076384                           0.113677                         0.681374                0.464137              5.033174             5.470456               5.326953               5.089871            30              YES
56     112    168        -1269.545489             0.220101             0.185547               0.195778               3.954972                   7.926463                      11.881436                    0.038138                        0.078294                           0.116432                         0.679473                0.467276               5.04326             5.498558               5.351098               5.099438            31              YES
56     114    170        -1273.563089              0.20381              0.16388               0.175505               3.675776                   7.197148                      10.872924                    0.039178                        0.080043                           0.119221                         0.675687                0.475862              5.052573             5.525979               5.374641               5.108243            32              YES
56     116    172        -1277.371211             0.183793             0.139198               0.151966               3.326852                   6.280569                       9.607421                     0.04038                        0.081663                           0.122042                         0.664077                0.491371              5.061786              5.55263               5.397723               5.116951            33              YES
56     118    174        -1281.047987             0.159827             0.112955               0.126164               2.904635                   5.231703                       8.136338                    0.041833                        0.083064                           0.124896                         0.639299                0.517223              5.071906             5.577915               5.420219               5.126558            34              YES
56     120    176        -1284.583295             0.133855             0.088758               0.101278               2.444069                   4.216792                        6.66086                    0.043674                        0.084112                           0.127786                         0.595928                0.554636              5.083818             5.601993               5.442473               5.137939            35              YES
56     122    178        -1287.753693             0.103642              0.06558               0.075999               1.902519                   3.193873                       5.096392                     0.04546                        0.085245                           0.130705                         0.537627                0.599624              5.097378             5.625196                5.46464               5.150954            36              YES
56     124    180        -1290.514842            -0.000315            -0.000191              -0.000224               -0.00579                  -0.009502                      -0.015292                    0.034259                        0.099401                            0.13366                         0.489849                 0.68103              5.103693             5.639973               5.478758               5.156802            37              YES
56     126    182        -1292.714408            -0.001755             -0.00099              -0.001193              -0.032469                  -0.050546                      -0.083016                    0.033918                        0.102728                           0.136646                         0.468085                0.671547              5.117985             5.668671               5.505099               5.170546            38              YES
56     128    184        -1293.149634             0.077857              0.05732               0.062683                1.45169                   3.023949                       4.475639                    0.042746                         0.09692                           0.139666                         0.404524                0.618195              5.137344             5.715786               5.546128               5.189309            39              YES
56     130    186        -1293.590394             0.119757             0.099756               0.104871               2.240553                   5.432307                        7.67286                    0.039134                        0.103583                           0.142717                         0.429888                0.545021              5.146088             5.762292               5.583928               5.197567            40              YES
56     132    188        -1293.661239             0.135556             0.120142               0.124007               2.547612                   6.747427                       9.295039                    0.037549                        0.108254                           0.145803                          0.44543                0.510714              5.157733              5.80737               5.621717               5.208699            41              YES
56     134    190        -1293.387796             0.145258             0.133044               0.136048               2.742255                   7.700598                      10.442854                    0.037099                        0.111826                           0.148925                         0.467329                0.488797              5.169335             5.851369               5.658898               5.219791            42              YES
56     136    192        -1292.756067             0.150945             0.140342               0.142901               2.861901                   8.365051                      11.226952                    0.037066                        0.115009                           0.152075                         0.487957                0.471797              5.180465             5.894078               5.695185               5.230417            43              YES
56     138    194        -1291.789329             0.152838             0.142224               0.144737               2.909113                   8.723922                      11.633034                    0.037229                         0.11803                           0.155259                         0.506972                0.464222              5.190575             5.935748               5.730604               5.240035            44              YES
