 Nrows 
   44 
    Z     N           Q20               Q30               beta2                 beta3
    56    52          4.690427          0.005182          0.167209             0.001 
    56    54          5.966156          0.005358           0.20674             0.001 
    56    56          6.869969           0.00561          0.229495             0.001 
    56    58          8.486884          0.005864          0.273657             0.001 
    56    60          10.69828          0.006176          0.331325             0.001 
    56    62          12.06054          0.006448           0.36087             0.001 
    56    64         12.117726          0.006641          0.353519             0.001 
    56    66         10.975557          0.006766          0.314513             0.001 
    56    68          10.30817           0.00693          0.289143             0.001 
    56    70          9.675202          0.007101          0.265582             0.001 
    56    72          8.885065          0.007274          0.238764             0.001 
    56    74          7.768074          0.007451           0.20437             0.001 
    56    76          6.411523          0.007636          0.165098             0.001 
    56    78          5.110791           0.00783          0.128771             0.001 
    56    80          2.978132          0.008022          0.073475             0.001 
    56    82         -0.004924          0.008214         -0.000119             0.001 
    56    84          3.155045          0.008515          0.074086             0.001 
    56    86          5.372975            0.0086          0.124737             0.001 
    56    88          7.415349          0.009012          0.166089             0.001 
    56    90          9.417603          0.009411          0.203986             0.001 
    56    92         11.649853          0.009903          0.242819             0.001 
    56    94         13.028453          0.010256          0.264088             0.001 
    56    96         13.847811           0.01059          0.273552             0.001 
    56    98         14.424377           0.01092           0.27796             0.001 
    56   100         14.939537          0.011255          0.280947             0.001 
    56   102         15.290468          0.011586          0.280845             0.001 
    56   104         15.214298          0.011904          0.273289             0.001 
    56   106         14.640303          0.012203          0.257601             0.001 
    56   108         13.879911          0.012506          0.239284             0.001 
    56   110          13.28423          0.012825          0.224289             0.001 
    56   112         12.682492          0.013153          0.209721             0.001 
    56   114          11.84459          0.013482          0.191899             0.001 
    56   116         10.671798          0.013819          0.169418             0.001 
    56   118          9.180655          0.014156          0.142874             0.001 
    56   120          7.301247          0.014485          0.111471             0.001 
    56   122          4.095852           0.01481          0.061383             0.001 
    56   124          0.004062          0.015051             6e-05             0.001 
    56   126         -0.036455          0.015548         -0.000525             0.001 
    56   128          0.475397          0.015998          0.006693             0.001 
    56   130          4.425066          0.016532           0.06073             0.001 
    56   132          6.339398          0.017051          0.084925             0.001 
    56   134          7.176457           0.01757          0.093904             0.001 
    56   136          7.061846          0.018085          0.090326             0.001 
    56   138         -5.746655          0.018609          -0.07187             0.001 
