 Nrows 
   44 
    Z     N           Q20               Q30               beta2                 beta3
    56    52          4.788732          0.005191          0.170534             0.001 
    56    54          6.000342          0.005403          0.206772             0.001 
    56    56          6.830874          0.005609          0.228217             0.001 
    56    58          8.179145          0.005852           0.26408             0.001 
    56    60         11.087535          0.006204          0.342319             0.001 
    56    62         12.265879          0.006464          0.366388             0.001 
    56    64         12.183721           0.00665          0.355137             0.001 
    56    66         11.528751          0.006807          0.329026             0.001 
    56    68         10.751412          0.006964          0.300585             0.001 
    56    70          9.821743          0.007117          0.269206             0.001 
    56    72          8.758797          0.007277          0.235299             0.001 
    56    74          7.598672          0.007452          0.199891             0.001 
    56    76          6.376751           0.00764          0.164144             0.001 
    56    78           5.01692          0.007595          0.129003             0.001 
    56    80          3.047969           0.00803          0.075148             0.001 
    56    82         -0.035656          0.008253         -0.000859             0.001 
    56    84          3.797885          0.008541          0.088997             0.001 
    56    86           6.35691          0.008884          0.144419             0.001 
    56    88          7.979967          0.009224          0.175993             0.001 
    56    90          9.284406          0.009495          0.199917             0.001 
    56    92         10.993247          0.009931          0.228701             0.001 
    56    94         12.836686          0.010319          0.259143             0.001 
    56    96         14.060368          0.010688          0.276061             0.001 
    56    98         14.974442          0.011048          0.286328             0.001 
    56   100          15.69763          0.011406          0.292592             0.001 
    56   102         16.193347          0.011758          0.294517             0.001 
    56   104         16.306296          0.012098          0.289774             0.001 
    56   106         15.697161          0.012409          0.273132             0.001 
    56   108         14.805557           0.01271          0.252493             0.001 
    56   110         13.929478          0.013024          0.232781             0.001 
    56   112         13.061132          0.013351          0.213838             0.001 
    56   114         12.089053          0.013689          0.193886             0.001 
    56   116         10.884908          0.014033          0.171038             0.001 
    56   118          9.294635           0.01427          0.143874             0.001 
    56   120           7.46272          0.014717          0.112737             0.001 
    56   122          4.964024          0.015045          0.073617             0.001 
    56   124           1.3e-05          0.013366               0.0             0.001 
    56   126          0.066234          0.015767          0.000945             0.001 
    56   128          0.074625           0.01622          0.001041             0.001 
    56   130          6.168254          0.016806          0.083734             0.001 
    56   132          8.297271          0.017354          0.109858             0.001 
    56   134          9.604827          0.017906          0.124103             0.001 
    56   136         10.182626          0.018456          0.128495             0.001 
    56   138         10.350569          0.019015          0.127597             0.001 
