Z      N      A       Binding_Energy_(MeV)    Quad_Def_Beta2_P     Quad_Def_Beta2_N     Quad_Def_Beta2_total   Quad_Moment_Q2_P_(fm^2)    Quad_Moment_Q2_N_(fm^2)    Quad_Moment_Q2_total_(fm^2)     Octupole_Moment_Q3_P_(fm^3)     Octupole_Moment_Q3_N_(fm^3)     Octupole_Moment_Q3_total_(fm^3)      Pairing_gap_P_(MeV)     Pairing_gap_N_(MeV)   RMS_radius_P_(fm)    RMS_radius_N_(fm)    RMS_radius_total_(fm)    Charge_Radius_(fm)     File_ID        Converged            
12     12     24          -196.847541             0.305538             0.304232               0.304892               0.375401                   0.365241                       0.740642                         0.0                             0.0                                0.0                         1.412649                1.377825               3.00568             2.972376               2.989074               3.117694            10              YES
12     12     24          -196.845245             0.304419               0.3023               0.303371                0.37342                   0.362817                       0.736237                         0.0                             0.0                                0.0                         1.443179                1.361182              3.004841             2.971551               2.988242               3.116884             4              YES
12     12     24          -196.844703             0.306202             0.303789               0.305009               0.376143                   0.364999                       0.741142                         0.0                             0.0                                0.0                         1.435673                1.351795               3.00582              2.97226               2.989087               3.117829            16              YES
12     12     24          -196.843984             0.306353             0.304274               0.305325               0.376436                   0.365555                       0.741991                         0.0                             0.0                                0.0                         1.425962                1.357219              3.005879             2.972382               2.989177               3.117885            14              YES
12     12     24          -196.842287             0.306385             0.304452               0.305429               0.376528                   0.365841                        0.74237                         0.0                             0.0                                0.0                          1.42202                  1.3587              3.005923              2.97246               2.989239               3.117928            12              YES
12     12     24          -196.839242             0.306796             0.304836               0.305827               0.377212                   0.366384                       0.743597                         0.0                             0.0                                0.0                         1.420287                1.355865              3.006047             2.972572               2.989356               3.118047            13              YES
12     12     24          -196.835703              0.30363             0.302015               0.302831               0.372246                    0.36218                       0.734426                         0.0                             0.0                                0.0                         1.433429                1.372333              3.004199              2.97118               2.987735               3.116266             2              YES
12     12     24          -196.809724              0.30351              0.30211               0.302818               0.371905                   0.362136                       0.734041                         0.0                             0.0                                0.0                          1.42584                1.366316              3.003522             2.970731               2.987171               3.115613             1              YES
12     12     24          -195.297615              -0.1533             -0.15179              -0.152553              -0.186879                  -0.180909                      -0.367788                         0.0                             0.0                                0.0                         1.587729                1.515734              2.971224             2.938013               2.954665               3.084489             5              YES
12     12     24          -195.287767            -0.153531            -0.152071              -0.152809              -0.187142                  -0.181272                      -0.368414                         0.0                             0.0                                0.0                         1.581503                1.516546              2.971253             2.938056               2.954701               3.084516             6              YES
12     12     24          -195.274151            -0.154145            -0.152738               -0.15345              -0.188061                  -0.182115                      -0.370176                         0.0                             0.0                                0.0                         1.576096                 1.51331              2.971392             2.938198               2.954841               3.084651             7              YES
