EDF,Isotope,Z,N,A,Blocking Type,Hole/Particle,S.P. Orbit,Nilson Label,Binding Energy(MeV),S.P. Energy(MeV),error flag, unmatch flag
SKM*,16O,8,8,16,Ground,Ground,Ground,"0, 0, 0, 0, 0",-127.779755,0.0,0,0
SKM*,'',8,9,17,neutron,particle,1d_5_2,"5, 1, 2, 0, 2",-133.8195,-6.039745,0,0
SKM*,'',8,9,17,neutron,particle,1f_7_2,"7, -1, 3, 0, 3",-121.36267,6.417085,0,0
SKM*,'',8,7,15,neutron,hole,1p_3_2,"3, -1, 1, 0, 1",-108.570505,-19.20925,0,0
SKM*,'',8,9,17,neutron,particle,2s_1_2,"1, 1, 2, 0, 0",-130.957366,-3.177611,0,0
SKM*,'',8,9,17,neutron,particle,1d_3_2,"3, 1, 2, 0, 2",-126.50496,1.274795,0,0
SKM*,'',8,7,15,neutron,hole,1p_1_2,"1, -1, 1, 0, 1",-115.167185,-12.61257,0,0
SKM*,'',7,8,15,proton,hole,1p_1_2,"1, -1, 1, 0, 1",-118.26009,-9.519665,0,0
SKM*,'',9,8,17,proton,particle,1d_3_2,"3, 1, 2, 0, 2",-123.56213,4.217625,0,0
SKM*,'',9,8,17,proton,particle,2s_1_2,"1, 1, 2, 0, 0",-127.880536,-0.100781,0,0
SKM*,'',9,8,17,proton,particle,1f_7_2,"7, -1, 3, 0, 3",-118.431413,9.348342,0,0
SKM*,'',7,8,15,proton,hole,1p_3_2,"3, -1, 1, 0, 1",-111.744987,-16.034768,0,0
SKM*,'',9,8,17,proton,particle,1d_5_2,"5, 1, 2, 0, 2",-130.431678,-2.651923,0,0
SKM*,40Ca,20,20,40,Ground,Ground,Ground,"0, 0, 0, 0, 0",-341.239763,0.0,0,0
SKM*,'',20,21,41,neutron,particle,1f_7_2,"7, -1, 3, 0, 3",-350.679631,-9.439868,0,0
SKM*,'',20,19,39,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-324.545074,-16.694689,0,0
SKM*,'',20,19,39,neutron,hole,1d_3_2,"3, 1, 2, 0, 2",-327.231071,-14.008692,0,0
SKM*,'',20,21,41,neutron,particle,1f_5_2,"5, -1, 3, 0, 3",-342.036736,-0.796973,0,0
SKM*,'',20,21,41,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-339.283501,1.956262,0,0
SKM*,'',20,21,41,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-346.445604,-5.205841,0,0
SKM*,'',20,21,41,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-344.241818,-3.002055,0,0
SKM*,'',20,19,39,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-320.061435,-21.178328,0,0
SKM*,'',21,20,41,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-338.042075,3.197688,0,0
SKM*,'',19,20,39,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-326.918523,-14.32124,0,0
SKM*,'',21,20,41,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-332.824729,8.415034,0,0
SKM*,'',21,20,41,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-339.881244,1.358519,0,0
SKM*,'',21,20,41,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-335.642269,5.597494,0,0
SKM*,'',19,20,39,proton,hole,1p_1_2,"1, -1, 1, 0, 1",-319.917028,-21.322735,0,0
SKM*,'',19,20,39,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-333.930321,-7.309442,0,0
SKM*,'',19,20,39,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-331.403232,-9.836531,0,0
SKM*,'',19,20,39,proton,hole,1p_3_2,"3, -1, 1, 0, 1",-315.845898,-25.393865,0,0
SKM*,'',21,20,41,proton,particle,1f_7_2,"7, -1, 3, 0, 3",-343.765229,-2.525466,0,0
SKM*,48Ca,20,28,48,Ground,Ground,Ground,"0, 0, 0, 0, 0",-420.234624,0.0,0,0
SKM*,'',20,29,49,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-426.339395,-6.104771,0,0
SKM*,'',20,29,49,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-419.362175,0.872449,0,0
SKM*,'',20,27,47,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-399.032641,-21.201983,0,0
SKM*,'',20,29,49,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-424.296332,-4.061708,0,0
SKM*,'',20,27,47,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-403.283042,-16.951582,0,0
SKM*,'',20,27,47,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-410.028446,-10.206178,0,0
SKM*,'',20,29,49,neutron,particle,1f_5_2,"5, -1, 3, 0, 3",-421.211264,-0.97664,0,0
SKM*,'',20,27,47,neutron,hole,1d_3_2,"3, 1, 2, 0, 2",-405.593294,-14.64133,0,0
SKM*,'',19,28,47,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-405.608271,-14.626353,0,0
SKM*,'',19,28,47,proton,hole,1p_1_2,"1, -1, 1, 0, 1",-391.436319,-28.798305,0,0
SKM*,'',21,28,49,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-420.72875,-0.494126,0,0
SKM*,'',21,28,49,proton,particle,1f_7_2,"7, -1, 3, 0, 3",-429.389767,-9.155143,0,0
SKM*,'',19,28,47,proton,hole,1p_3_2,"3, -1, 1, 0, 1",-388.052112,-32.182512,0,0
SKM*,'',19,28,47,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-404.370249,-15.864375,0,0
SKM*,'',21,28,49,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-421.877077,-1.642453,0,0
SKM*,'',19,28,47,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-399.023681,-21.210943,0,0
SKM*,'',21,28,49,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-417.924366,2.310258,0,0
SKM*,'',21,28,49,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-423.849263,-3.614639,0,0
SKM*,56Ni,28,28,56,Ground,Ground,Ground,"0, 0, 0, 0, 0",-485.641167,0.0,0,0
SKM*,'',28,27,55,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-469.499725,-16.141442,0,0
SKM*,'',28,27,55,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-463.257765,-22.383402,0,0
SKM*,'',28,27,55,neutron,hole,1d_3_2,"3, 1, 2, 0, 2",-464.256111,-21.385056,0,0
SKM*,'',28,29,57,neutron,particle,1f_5_2,"5, -1, 3, 0, 3",-492.483619,-6.842452,0,0
SKM*,'',28,29,57,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-490.295678,-4.654511,0,0
SKM*,'',28,29,57,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-496.527523,-10.886356,0,0
SKM*,'',28,29,57,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-494.608326,-8.967159,0,0
SKM*,'',28,27,55,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-458.396963,-27.244204,0,0
SKM*,'',29,28,57,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-487.409239,-1.768072,0,0
SKM*,'',29,28,57,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-481.428339,4.212828,0,0
SKM*,'',27,28,55,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-467.647727,-17.99344,0,0
SKM*,'',29,28,57,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-485.696508,-0.055341,0,0
SKM*,'',27,28,55,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-472.55648,-13.084687,0,0
SKM*,'',27,28,55,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-478.478788,-7.162379,0,0
SKM*,'',29,28,57,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-483.573957,2.06721,0,0
SKM*,'',27,28,55,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-473.445415,-12.195752,0,0
SKM*,78Ni,28,50,78,Ground,Ground,Ground,"0, 0, 0, 0, 0",-654.002595,0.0,0,0
SKM*,'',28,51,79,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-654.045817,-0.043222,0,0
SKM*,'',28,49,77,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-644.643981,-9.358614,0,0
SKM*,'',28,49,77,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-642.681819,-11.320776,0,0
SKM*,'',28,49,77,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-647.345066,-6.657529,0,0
SKM*,'',28,51,79,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-656.228746,-2.226151,0,0
SKM*,'',28,49,77,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-644.841695,-9.1609,0,0
SKM*,'',28,51,79,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-654.967786,-0.965191,0,0
SKM*,'',28,51,79,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-651.24219,2.760405,0,0
SKM*,'',28,49,77,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-637.578778,-16.423817,0,0
SKM*,'',28,51,79,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-650.845192,3.157403,0,0
SKM*,'',27,50,77,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-634.149592,-19.853003,0,0
SKM*,'',27,50,77,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-628.672867,-25.329728,0,0
SKM*,'',27,50,77,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-628.07767,-25.924925,0,0
SKM*,'',29,50,79,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-666.321941,-12.319346,0,0
SKM*,'',29,50,79,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-662.708778,-8.706183,0,0
SKM*,'',29,50,79,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-667.625842,-13.623247,0,0
SKM*,'',29,50,79,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-665.990669,-11.988074,0,0
SKM*,'',27,50,77,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-623.958387,-30.044208,0,0
SKM*,90Zr,40,50,90,Ground,Ground,Ground,"0, 0, 0, 0, 0",-783.232292,0.0,0,0
SKM*,'',40,51,91,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-788.451009,-5.218717,0,0
SKM*,'',40,51,91,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-786.622227,-3.389935,0,0
SKM*,'',40,49,89,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-767.679008,-15.553284,0,0
SKM*,'',40,51,91,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-790.497989,-7.265697,0,0
SKM*,'',40,51,91,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-785.753639,-2.521347,0,0
SKM*,'',40,49,89,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-761.173141,-22.059151,0,0
SKM*,'',40,49,89,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-768.337833,-14.894459,0,0
SKM*,'',40,51,91,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-787.648339,-4.416047,0,0
SKM*,'',40,49,89,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-770.781369,-12.450923,0,0
SKM*,'',40,49,89,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-766.183978,-17.048314,0,0
SKM*,'',39,50,89,proton,hole,2p_1_2,"1, -1, 3, 3, 0",-773.869643,-9.362649,0,3
SKM*,'',41,50,91,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-779.770036,3.462256,0,0
SKM*,'',39,50,89,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-773.891293,-9.340999,0,0
SKM*,'',41,50,91,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-788.650007,-5.417715,0,0
SKM*,'',41,50,91,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-778.78424,4.448052,0,0
SKM*,'',41,50,91,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-780.134737,3.097555,0,0
SKM*,'',41,50,91,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-780.215977,3.016315,0,0
SKM*,'',41,50,91,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-782.324227,0.908065,0,0
SKM*,'',39,50,89,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-774.102524,-9.129768,0,0
SKM*,'',39,50,89,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-767.602354,-15.629938,0,0
SKM*,100Sn,50,50,100,Ground,Ground,Ground,"0, 0, 0, 0, 0",-826.540125,0.0,0,0
SKM*,'',50,51,101,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-834.898453,-8.358328,0,0
SKM*,'',50,51,101,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-834.715029,-8.174904,0,0
SKM*,'',50,49,99,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-805.895689,-20.644436,0,0
SKM*,'',50,51,101,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-837.376883,-10.836758,0,0
SKM*,'',50,49,99,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-800.006306,-26.533819,0,0
SKM*,'',50,51,101,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-833.438832,-6.898707,0,0
SKM*,'',50,49,99,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-807.551009,-18.989116,0,0
SKM*,'',50,51,101,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-834.722531,-8.182406,0,0
SKM*,'',50,49,99,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-809.592471,-16.947654,0,0
SKM*,'',50,49,99,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-805.746149,-20.793976,0,0
SKM*,'',51,50,101,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-819.890474,6.649651,0,0
SKM*,'',49,50,99,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-814.035676,-12.504449,0,0
SKM*,'',51,50,101,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-823.570111,2.970014,0,0
SKM*,'',49,50,99,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-819.863254,-6.676871,0,0
SKM*,'',51,50,101,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-821.490079,5.050046,0,0
SKM*,'',51,50,101,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-821.069148,5.470977,0,0
SKM*,'',49,50,99,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-819.881943,-6.658182,0,0
SKM*,'',49,50,99,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-823.310745,-3.22938,0,0
SKM*,'',51,50,101,proton,particle,2d_3_2,"3, 1, 4, 2, 2",-821.147079,5.393046,0,3
SKM*,'',49,50,99,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-821.59367,-4.946455,0,0
SKM*,132Sn,50,82,132,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1110.980028,0.0,0,0
SKM*,'',50,81,131,neutron,hole,1h_11_2,"11, -1, 5, 0, 5",-1102.555306,-8.424722,0,0
SKM*,'',50,83,133,neutron,particle,1i_13_2,"13, 1, 6, 0, 6",-1110.488997,0.491031,0,0
SKM*,'',50,83,133,neutron,particle,2f_7_2,"7, -1, 5, 0, 3",-1113.898529,-2.918501,0,0
SKM*,'',50,83,133,neutron,particle,3p_1_2,"1, -1, 5, 0, 1",-1111.340391,-0.360363,0,0
SKM*,'',50,83,133,neutron,particle,3p_3_2,"3, -1, 5, 0, 1",-1112.046756,-1.066728,0,0
SKM*,'',50,83,133,neutron,particle,2f_5_2,"5, -1, 5, 0, 3",-1111.004337,-0.024309,0,0
SKM*,'',50,81,131,neutron,hole,2d_3_2,"3, 1, 4, 0, 2",-1102.235196,-8.744832,0,0
SKM*,'',50,83,133,neutron,particle,1h_9_2,"9, -1, 5, 0, 5",-1110.158934,0.821094,0,0
SKM*,'',50,81,131,neutron,hole,3s_1_2,"1, 1, 4, 0, 0",-1101.746167,-9.233861,0,0
SKM*,'',50,81,131,neutron,hole,1g_7_2,"7, 1, 4, 0, 4",-1100.899804,-10.080224,0,0
SKM*,'',50,81,131,neutron,hole,2d_5_2,"5, 1, 4, 0, 2",-1099.584055,-11.395973,0,0
SKM*,'',49,82,131,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-1087.481562,-23.498466,0,0
SKM*,'',51,82,133,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-1118.869411,-7.889383,0,0
SKM*,'',49,82,131,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-1091.928609,-19.051419,0,0
SKM*,'',51,82,133,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-1116.066524,-5.086496,0,0
SKM*,'',51,82,133,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-1118.546592,-7.566564,0,0
SKM*,'',49,82,131,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-1093.250242,-17.729786,0,0
SKM*,'',49,82,131,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-1096.232975,-14.747053,0,0
SKM*,'',51,82,133,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-1116.147428,-5.1674,0,0
SKM*,'',51,82,133,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-1116.609631,-5.629603,0,0
SKM*,'',49,82,131,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-1094.714904,-16.265124,0,0
SKM*,208Pb,82,126,208,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1636.772292,0.0,0,0
SKM*,'',82,125,207,neutron,hole,2f_5_2,"5, -1, 5, 0, 3",-1627.934588,-8.837704,0,0
SKM*,'',82,125,207,neutron,hole,3p_3_2,"3, -1, 5, 0, 1",-1627.600614,-9.171678,0,0
SKM*,'',82,127,209,neutron,particle,1j_15_2,"15, -1, 7, 0, 7",-1638.964188,-2.191896,0,0
SKM*,'',82,127,209,neutron,particle,2g_7_2,"7, 1, 6, 0, 4",-1637.453745,-0.681453,0,0
SKM*,'',82,127,209,neutron,particle,4s_1_2,"1, 1, 6, 0, 0",-1637.502563,-0.730271,0,0
SKM*,'',82,125,207,neutron,hole,1h_9_2,"9, -1, 5, 0, 5",-1625.406806,-11.365486,0,0
SKM*,'',82,125,207,neutron,hole,1i_13_2,"13, 1, 6, 0, 6",-1626.58264,-10.189652,0,0
SKM*,'',82,127,209,neutron,particle,1i_11_2,"11, 1, 6, 0, 6",-1638.451469,-1.679177,0,0
SKM*,'',82,127,209,neutron,particle,3d_3_2,"3, 1, 6, 0, 2",-1637.155399,-0.383107,0,0
SKM*,'',82,125,207,neutron,hole,3p_1_2,"1, -1, 5, 0, 1",-1628.728369,-8.043923,0,0
SKM*,'',82,125,207,neutron,hole,2f_7_2,"7, -1, 5, 0, 3",-1624.898568,-11.873724,0,0
SKM*,'',82,127,209,neutron,particle,2g_9_2,"9, 1, 6, 0, 4",-1640.85839,-4.086098,0,0
SKM*,'',82,127,209,neutron,particle,3d_5_2,"5, 1, 6, 0, 2",-1638.353951,-1.581659,0,0
SKM*,'',83,126,209,proton,particle,2f_5_2,"5, -1, 5, 0, 3",-1635.971316,0.800976,0,0
SKM*,'',83,126,209,proton,particle,3p_3_2,"3, -1, 5, 0, 1",-1635.388963,1.383329,0,0
SKM*,'',83,126,209,proton,particle,1h_9_2,"9, -1, 5, 0, 5",-1639.076437,-2.304145,0,0
SKM*,'',81,126,207,proton,hole,2d_3_2,"3, 1, 4, 0, 2",-1628.44569,-8.326602,0,0
SKM*,'',83,126,209,proton,particle,3p_1_2,"1, -1, 5, 0, 1",-1634.478357,2.293935,0,0
SKM*,'',83,126,209,proton,particle,2f_7_2,"7, -1, 5, 0, 3",-1638.575898,-1.803606,0,0
SKM*,'',81,126,207,proton,hole,1g_7_2,"7, 1, 4, 0, 4",-1624.710765,-12.061527,0,0
SKM*,'',81,126,207,proton,hole,3s_1_2,"1, 1, 4, 0, 0",-1628.953494,-7.818798,0,0
SKM*,'',83,126,209,proton,particle,1i_13_2,"13, 1, 6, 0, 6",-1637.42634,-0.654048,0,0
SKM*,'',81,126,207,proton,hole,1h_11_2,"11, -1, 5, 0, 5",-1627.841108,-8.931184,0,0
SKM*,'',81,126,207,proton,hole,2d_5_2,"5, 1, 4, 0, 2",-1626.48737,-10.284922,0,0
SKM*,z126_n184,126,184,310,Ground,Ground,Ground,"0, 0, 0, 0, 0",-2121.316688,0.0,0,0
SKM*,'',126,185,311,neutron,particle,3f_5_2,"5, -1, 7, 0, 3",-2122.162908,-0.84622,0,0
SKM*,'',126,183,309,neutron,hole,1i_11_2,"11, 1, 6, 0, 6",-2108.511895,-12.804793,0,0
SKM*,'',126,185,311,neutron,particle,2h_11_2,"11, -1, 7, 0, 5",-2126.835053,-5.518365,0,0
SKM*,'',126,183,309,neutron,hole,3d_3_2,"3, 1, 6, 0, 2",-2113.303959,-8.012729,0,0
SKM*,'',126,183,309,neutron,hole,4s_1_2,"1, 1, 6, 0, 0",-2113.077704,-8.238984,0,0
SKM*,'',126,183,309,neutron,hole,1j_15_2,"15, -1, 7, 0, 7",-2109.455814,-11.860874,0,0
SKM*,'',126,185,311,neutron,particle,1k_17_2,"17, 1, 8, 0, 8",-2126.061393,-4.744705,0,0
SKM*,'',126,183,309,neutron,hole,2g_7_2,"7, 1, 6, 0, 4",-2111.891387,-9.425301,0,0
SKM*,'',126,185,311,neutron,particle,3f_7_2,"7, -1, 7, 0, 3",-2123.791684,-2.474996,0,0
SKM*,'',126,183,309,neutron,hole,3d_5_2,"5, 1, 6, 0, 2",-2111.766615,-9.550073,0,0
SKM*,'',126,183,309,neutron,hole,2g_9_2,"9, 1, 6, 0, 4",-2108.714384,-12.602304,0,0
SKM*,'',126,185,311,neutron,particle,1j_13_2,"13, -1, 7, 0, 7",-2125.637274,-4.320586,0,0
SKM*,'',126,185,311,neutron,particle,4p_3_2,"3, -1, 7, 0, 1",-2122.550559,-1.233871,0,0
